,Start,Stop,Pearson,Slope,MAPE,Ratio,RMSE,RMSE_Artemis,RMSE_Omni,RMSE_Avg
0,2015-03-16 04:20:00,2015-03-16 05:19:00,1,19,6,6,1,6,5,6
1,2015-03-16 04:21:00,2015-03-16 05:20:00,1,19,7,7,1,6,5,6
2,2015-03-16 04:22:00,2015-03-16 05:21:00,1,19,7,7,1,7,5,6
3,2015-03-16 04:23:00,2015-03-16 05:22:00,1,19,7,7,1,7,5,6
4,2015-03-16 04:24:00,2015-03-16 05:23:00,1,20,7,7,1,8,5,6
5,2015-03-16 04:25:00,2015-03-16 05:24:00,1,20,8,8,1,8,5,6
6,2015-03-16 04:26:00,2015-03-16 05:25:00,1,20,8,8,1,9,5,6
7,2015-03-16 04:27:00,2015-03-16 05:26:00,1,20,8,8,1,9,5,6
8,2015-03-16 04:28:00,2015-03-16 05:27:00,1,20,9,9,1,9,5,6
9,2015-03-16 04:29:00,2015-03-16 05:28:00,1,20,9,9,1,10,5,6
10,2015-03-16 04:30:00,2015-03-16 05:29:00,1,19,9,9,1,10,5,6
11,2015-03-16 04:31:00,2015-03-16 05:30:00,1,18,9,9,1,10,5,6
12,2015-03-16 04:32:00,2015-03-16 05:31:00,1,17,9,9,1,10,5,6
13,2015-03-16 04:33:00,2015-03-16 05:32:00,1,16,8,8,1,10,5,6
14,2015-03-16 04:34:00,2015-03-16 05:33:00,1,6,7,7,1,10,5,6
15,2015-03-16 04:35:00,2015-03-16 05:34:00,1,13,6,6,1,6,5,6
16,2015-03-16 04:36:00,2015-03-16 05:35:00,1,3,5,5,1,5,5,6
17,2015-03-16 04:37:00,2015-03-16 05:36:00,1,2,6,6,1,6,5,6
18,2015-03-16 04:38:00,2015-03-16 05:37:00,1,2,6,6,1,6,5,6
19,2015-03-16 04:39:00,2015-03-16 05:38:00,1,1,6,6,1,7,5,6
20,2015-03-16 04:40:00,2015-03-16 05:39:00,1,1,7,7,1,8,5,6
21,2015-03-16 04:41:00,2015-03-16 05:40:00,1,1,8,8,1,9,5,6
22,2015-03-16 04:42:00,2015-03-16 05:41:00,1,1,9,9,1,9,5,6
23,2015-03-16 04:43:00,2015-03-16 05:42:00,22,1,9,9,1,10,5,6
24,2015-03-16 04:44:00,2015-03-16 05:43:00,22,1,10,10,1,10,5,6
25,2015-03-16 04:45:00,2015-03-16 05:44:00,22,30,10,10,1,10,5,6
26,2015-03-16 04:46:00,2015-03-16 05:45:00,22,30,10,10,10,11,5,6
27,2015-03-16 04:47:00,2015-03-16 05:46:00,22,30,10,10,11,11,5,6
28,2015-03-16 04:48:00,2015-03-16 05:47:00,22,30,10,10,11,12,5,6
29,2015-03-16 04:49:00,2015-03-16 05:48:00,22,30,10,10,11,13,5,10
30,2015-03-16 04:50:00,2015-03-16 05:49:00,22,10,10,10,11,14,5,14
31,2015-03-16 04:51:00,2015-03-16 05:50:00,22,10,15,15,12,14,5,14
32,2015-03-16 04:52:00,2015-03-16 05:51:00,10,10,16,16,10,15,5,14
33,2015-03-16 04:53:00,2015-03-16 05:52:00,10,10,17,17,9,15,5,15
34,2015-03-16 04:54:00,2015-03-16 05:53:00,21,30,18,18,8,15,5,14
35,2015-03-16 04:55:00,2015-03-16 05:54:00,16,30,18,18,7,15,24,14
36,2015-03-16 04:56:00,2015-03-16 05:55:00,16,30,18,18,8,15,24,14
37,2015-03-16 04:57:00,2015-03-16 05:56:00,15,30,20,20,9,14,24,14
38,2015-03-16 04:58:00,2015-03-16 05:57:00,30,30,21,21,11,14,24,14
39,2015-03-16 04:59:00,2015-03-16 05:58:00,30,30,21,21,25,14,24,14
40,2015-03-16 05:00:00,2015-03-16 05:59:00,30,30,21,21,27,14,24,14
41,2015-03-16 05:01:00,2015-03-16 06:00:00,30,30,21,21,28,14,24,14
42,2015-03-16 05:02:00,2015-03-16 06:01:00,30,29,21,21,30,15,24,14
43,2015-03-16 05:03:00,2015-03-16 06:02:00,30,29,21,21,30,15,24,14
44,2015-03-16 05:04:00,2015-03-16 06:03:00,30,29,20,20,30,16,24,15
45,2015-03-16 05:05:00,2015-03-16 06:04:00,30,30,21,21,30,17,24,16
46,2015-03-16 05:06:00,2015-03-16 06:05:00,30,30,21,21,30,19,24,18
47,2015-03-16 05:07:00,2015-03-16 06:06:00,30,30,21,21,30,20,24,25
48,2015-03-16 05:08:00,2015-03-16 06:07:00,30,30,21,21,30,21,24,25
49,2015-03-16 05:09:00,2015-03-16 06:08:00,30,30,22,22,30,22,24,25
50,2015-03-16 05:10:00,2015-03-16 06:09:00,30,30,22,22,30,24,24,25
51,2015-03-16 05:11:00,2015-03-16 06:10:00,30,30,22,22,30,25,24,25
52,2015-03-16 05:12:00,2015-03-16 06:11:00,22,30,22,22,30,25,24,26
53,2015-03-16 05:13:00,2015-03-16 06:12:00,22,30,23,23,30,26,24,26
54,2015-03-16 05:14:00,2015-03-16 06:13:00,22,1,24,24,30,26,24,26
55,2015-03-16 05:15:00,2015-03-16 06:14:00,22,1,25,25,30,26,24,26
56,2015-03-16 05:16:00,2015-03-16 06:15:00,1,1,25,25,30,26,24,26
57,2015-03-16 05:17:00,2015-03-16 06:16:00,1,1,26,26,30,27,24,27
58,2015-03-16 05:18:00,2015-03-16 06:17:00,1,1,26,26,30,27,24,27
59,2015-03-16 05:19:00,2015-03-16 06:18:00,1,1,27,27,30,28,24,27
60,2015-03-16 05:20:00,2015-03-16 06:19:00,1,2,28,28,1,28,24,29
61,2015-03-16 05:21:00,2015-03-16 06:20:00,1,4,29,29,1,30,24,30
62,2015-03-16 05:22:00,2015-03-16 06:21:00,1,6,30,30,1,30,24,30
63,2015-03-16 05:23:00,2015-03-16 06:22:00,1,5,30,30,1,30,24,30
64,2015-03-16 05:24:00,2015-03-16 06:23:00,1,3,26,26,1,30,24,30
65,2015-03-16 05:25:00,2015-03-16 06:24:00,1,1,25,25,1,30,24,30
66,2015-03-16 05:26:00,2015-03-16 06:25:00,24,1,25,25,1,30,24,30
67,2015-03-16 05:27:00,2015-03-16 06:26:00,22,1,25,25,1,30,24,30
68,2015-03-16 05:28:00,2015-03-16 06:27:00,22,1,26,26,1,30,24,30
69,2015-03-16 05:29:00,2015-03-16 06:28:00,5,1,26,26,1,30,24,30
70,2015-03-16 05:30:00,2015-03-16 06:29:00,5,1,26,26,1,30,24,30
