,Time,BX_GSE,BY_GSE,BZ_GSE,Vx,Vy,Vz,proton_density,T
0,2021-01-11 10:30:00,2.86,-4.09,0.97,-317.2,-27.4,-0.3,35.95,24686.0
1,2021-01-11 10:31:00,2.96,-4.45,0.79,-317.2,-27.4,-0.3,35.95,24686.0
2,2021-01-11 10:32:00,2.87,-4.32,0.1,-317.4,-28.1,-2.8,36.51,26158.0
3,2021-01-11 10:33:00,2.83,-4.28,0.27,-317.4,-28.1,-2.8,36.52,26175.0
4,2021-01-11 10:34:00,2.88,-4.45,0.21,-317.4,-28.1,-2.8,36.52,26175.0
5,2021-01-11 10:35:00,2.84,-4.35,0.66,-317.23334,-28.4,-2.0,36.14,25678.666
6,2021-01-11 10:36:00,2.71,-4.32,0.59,-317.06665,-28.7,-1.2,35.760002,25182.334
7,2021-01-11 10:37:00,2.95,-4.55,0.71,-316.9,-29.0,-0.4,35.38,24686.0
8,2021-01-11 10:38:00,3.13,-4.15,1.13,-316.9,-29.0,-0.4,35.38,24686.0
9,2021-01-11 10:39:00,2.85,-4.26,0.82,-318.6,-29.3,-2.9,36.99,24931.0
10,2021-01-11 10:40:00,2.4,-4.82,0.13,-318.6,-29.3,-2.9,36.99,24931.0
11,2021-01-11 10:41:00,2.31,-4.76,0.08,-318.7,-30.3,-3.2,36.88,24591.0
12,2021-01-11 10:42:00,2.54,-4.43,0.6,-318.8,-30.7,-3.3,36.83,24443.0
13,2021-01-11 10:43:00,2.56,-4.46,0.47,-318.8,-30.7,-3.3,36.83,24443.0
14,2021-01-11 10:44:00,2.73,-4.31,0.51,-317.8,-30.5,-3.5,36.75,24931.0
15,2021-01-11 10:45:00,3.01,-4.03,0.86,-317.4,-30.2,-2.1,36.55,25349.0
16,2021-01-11 10:46:00,2.86,-3.97,0.09,-317.0,-29.9,-1.0,36.38,25667.0
17,2021-01-11 10:47:00,2.21,-4.13,-1.7,-317.2,-29.6,-3.0,34.82,24200.0
18,2021-01-11 10:48:00,2.04,-4.17,-2.04,-317.2,-29.6,-3.0,34.82,24200.0
19,2021-01-11 10:49:00,2.12,-4.38,-1.92,-317.9,-29.4,-1.9,32.91,23959.0
20,2021-01-11 10:50:00,2.1,-4.41,-1.85,-318.1,-29.2,-2.3,33.08,23548.0
21,2021-01-11 10:51:00,2.1,-4.32,-1.84,-318.3,-28.9,-2.7,33.17,23005.0
