,Start,Stop,Pearson,Slope,MAPE,Ratio,RMSE,RMSE_Artemis,RMSE_Omni,RMSE_Avg
0,2015-03-16 04:20:00,2015-03-16 05:19:00,8,30,9,9,30,13,9,29
1,2015-03-16 04:21:00,2015-03-16 05:20:00,8,30,9,9,30,13,9,29
2,2015-03-16 04:22:00,2015-03-16 05:21:00,8,30,9,9,30,13,9,29
3,2015-03-16 04:23:00,2015-03-16 05:22:00,8,30,9,9,30,13,9,29
4,2015-03-16 04:24:00,2015-03-16 05:23:00,8,30,9,9,30,12,9,29
5,2015-03-16 04:25:00,2015-03-16 05:24:00,8,23,1,1,30,13,9,28
6,2015-03-16 04:26:00,2015-03-16 05:25:00,8,29,1,1,30,1,9,28
7,2015-03-16 04:27:00,2015-03-16 05:26:00,8,28,1,1,30,1,9,28
8,2015-03-16 04:28:00,2015-03-16 05:27:00,8,28,1,1,30,1,9,28
9,2015-03-16 04:29:00,2015-03-16 05:28:00,8,29,1,1,30,1,9,28
10,2015-03-16 04:30:00,2015-03-16 05:29:00,8,29,1,1,30,1,25,28
11,2015-03-16 04:31:00,2015-03-16 05:30:00,8,30,1,1,30,7,25,28
12,2015-03-16 04:32:00,2015-03-16 05:31:00,8,30,8,8,30,8,25,28
13,2015-03-16 04:33:00,2015-03-16 05:32:00,8,30,9,9,30,9,25,28
14,2015-03-16 04:34:00,2015-03-16 05:33:00,8,29,9,9,30,9,25,28
15,2015-03-16 04:35:00,2015-03-16 05:34:00,8,29,9,9,30,9,25,28
16,2015-03-16 04:36:00,2015-03-16 05:35:00,8,29,9,9,30,9,25,28
17,2015-03-16 04:37:00,2015-03-16 05:36:00,7,29,9,9,30,9,22,28
18,2015-03-16 04:38:00,2015-03-16 05:37:00,7,29,9,9,30,9,25,28
19,2015-03-16 04:39:00,2015-03-16 05:38:00,7,29,9,9,30,9,25,28
20,2015-03-16 04:40:00,2015-03-16 05:39:00,7,30,9,9,30,9,25,28
21,2015-03-16 04:41:00,2015-03-16 05:40:00,8,30,9,9,30,9,25,28
22,2015-03-16 04:42:00,2015-03-16 05:41:00,8,28,9,9,30,9,25,28
23,2015-03-16 04:43:00,2015-03-16 05:42:00,9,28,9,9,30,9,25,28
24,2015-03-16 04:44:00,2015-03-16 05:43:00,12,29,9,9,30,9,25,25
25,2015-03-16 04:45:00,2015-03-16 05:44:00,12,30,9,9,30,9,22,25
26,2015-03-16 04:46:00,2015-03-16 05:45:00,12,30,9,9,30,9,27,25
27,2015-03-16 04:47:00,2015-03-16 05:46:00,8,30,10,10,30,10,27,25
28,2015-03-16 04:48:00,2015-03-16 05:47:00,7,30,12,12,30,12,27,25
29,2015-03-16 04:49:00,2015-03-16 05:48:00,30,30,12,12,30,12,30,25
30,2015-03-16 04:50:00,2015-03-16 05:49:00,30,30,13,13,30,13,30,25
31,2015-03-16 04:51:00,2015-03-16 05:50:00,30,30,14,14,30,15,30,25
32,2015-03-16 04:52:00,2015-03-16 05:51:00,30,30,15,15,30,15,30,25
33,2015-03-16 04:53:00,2015-03-16 05:52:00,30,30,16,16,30,16,1,25
34,2015-03-16 04:54:00,2015-03-16 05:53:00,30,30,17,17,30,17,1,25
35,2015-03-16 04:55:00,2015-03-16 05:54:00,30,30,18,18,30,18,1,25
36,2015-03-16 04:56:00,2015-03-16 05:55:00,30,30,19,19,30,19,1,25
37,2015-03-16 04:57:00,2015-03-16 05:56:00,30,30,20,20,30,20,1,25
38,2015-03-16 04:58:00,2015-03-16 05:57:00,30,25,21,21,1,21,1,25
39,2015-03-16 04:59:00,2015-03-16 05:58:00,30,27,22,22,1,22,1,25
40,2015-03-16 05:00:00,2015-03-16 05:59:00,29,28,23,23,1,23,1,25
41,2015-03-16 05:01:00,2015-03-16 06:00:00,30,28,24,24,1,24,1,25
42,2015-03-16 05:02:00,2015-03-16 06:01:00,30,29,25,25,1,25,1,25
43,2015-03-16 05:03:00,2015-03-16 06:02:00,30,30,26,26,1,26,1,25
44,2015-03-16 05:04:00,2015-03-16 06:03:00,30,30,27,27,1,27,1,3
45,2015-03-16 05:05:00,2015-03-16 06:04:00,30,30,28,28,1,28,1,3
46,2015-03-16 05:06:00,2015-03-16 06:05:00,30,30,29,29,1,29,1,3
47,2015-03-16 05:07:00,2015-03-16 06:06:00,30,30,30,30,1,30,1,3
48,2015-03-16 05:08:00,2015-03-16 06:07:00,30,30,24,24,1,25,1,3
49,2015-03-16 05:09:00,2015-03-16 06:08:00,30,30,24,24,1,25,1,3
50,2015-03-16 05:10:00,2015-03-16 06:09:00,30,30,24,24,1,25,1,3
51,2015-03-16 05:11:00,2015-03-16 06:10:00,24,30,24,24,1,25,1,3
52,2015-03-16 05:12:00,2015-03-16 06:11:00,24,1,24,24,1,25,1,3
53,2015-03-16 05:13:00,2015-03-16 06:12:00,24,2,22,22,1,25,1,3
54,2015-03-16 05:14:00,2015-03-16 06:13:00,23,1,23,23,1,25,1,3
55,2015-03-16 05:15:00,2015-03-16 06:14:00,24,1,24,24,1,25,1,3
56,2015-03-16 05:16:00,2015-03-16 06:15:00,25,1,24,24,1,25,1,3
57,2015-03-16 05:17:00,2015-03-16 06:16:00,25,1,24,24,1,25,1,3
58,2015-03-16 05:18:00,2015-03-16 06:17:00,1,1,24,24,1,25,1,4
59,2015-03-16 05:19:00,2015-03-16 06:18:00,1,1,24,24,1,25,1,1
60,2015-03-16 05:20:00,2015-03-16 06:19:00,1,1,24,24,1,25,1,1
61,2015-03-16 05:21:00,2015-03-16 06:20:00,1,1,24,24,1,25,1,1
62,2015-03-16 05:22:00,2015-03-16 06:21:00,1,1,24,24,1,25,1,3
63,2015-03-16 05:23:00,2015-03-16 06:22:00,1,1,24,24,1,25,1,3
64,2015-03-16 05:24:00,2015-03-16 06:23:00,1,1,24,24,1,25,1,6
65,2015-03-16 05:25:00,2015-03-16 06:24:00,1,1,24,24,1,25,1,6
66,2015-03-16 05:26:00,2015-03-16 06:25:00,1,1,24,24,1,25,1,6
67,2015-03-16 05:27:00,2015-03-16 06:26:00,1,1,24,24,1,25,1,6
68,2015-03-16 05:28:00,2015-03-16 06:27:00,1,1,24,24,1,25,1,6
69,2015-03-16 05:29:00,2015-03-16 06:28:00,1,1,24,24,1,25,1,6
70,2015-03-16 05:30:00,2015-03-16 06:29:00,1,1,24,24,1,25,1,6
