UT__yyyy-mm-ddThh:mm:ss.sssZ,BX_FGS-D_(@_1_)_nT_GSE,BY_FGS-D_(@_2_)_nT_GSE,BZ_FGS-D_(@_3_)_nT_GSE
2018-09-13T00:00:04.101Z,-0.910923,3.71913,-1.76753
2018-09-13T00:00:08.409Z,-0.982593,3.47067,-2.06089
2018-09-13T00:00:12.718Z,-1.49566,3.53461,-2.00636
2018-09-13T00:00:17.026Z,-1.41647,3.28332,-2.14595
2018-09-13T00:00:21.335Z,-1.43678,3.35805,-2.24912
2018-09-13T00:00:25.643Z,-1.31023,3.50623,-2.10337
2018-09-13T00:00:29.951Z,-1.32875,3.16840,-2.14343
2018-09-13T00:00:34.260Z,-1.17302,3.49557,-1.94692
2018-09-13T00:00:38.568Z,-1.03071,3.27879,-2.05566
2018-09-13T00:00:42.877Z,-1.09633,3.57218,-2.09719
2018-09-13T00:00:47.185Z,-0.527877,3.92052,-1.37200
2018-09-13T00:00:51.494Z,-0.414607,3.73754,-1.36214
2018-09-13T00:00:55.802Z,-0.315693,3.77140,-1.49915
2018-09-13T00:01:00.111Z,-0.296507,3.75774,-1.57398
2018-09-13T00:01:04.419Z,-0.650738,3.62126,-1.80926
2018-09-13T00:01:08.728Z,-0.524444,3.71770,-1.74689
2018-09-13T00:01:13.036Z,-0.621258,3.50403,-1.89032
2018-09-13T00:01:17.344Z,-0.618814,3.58766,-1.89072
2018-09-13T00:01:21.653Z,-0.494840,3.74110,-1.91863
2018-09-13T00:01:25.961Z,-0.326048,3.70416,-2.03797
2018-09-13T00:01:30.270Z,-0.390502,3.53893,-2.25162
2018-09-13T00:01:34.578Z,-0.501700,3.64185,-2.28728
2018-09-13T00:01:38.887Z,-0.355746,3.82479,-2.04802
2018-09-13T00:01:43.195Z,-0.332952,3.66989,-1.96145
2018-09-13T00:01:47.504Z,-0.414816,3.65785,-2.13892
2018-09-13T00:01:51.812Z,-0.193173,3.64361,-2.07214
2018-09-13T00:01:56.120Z,-0.0848969,3.69819,-1.89958
2018-09-13T00:02:00.429Z,-0.728447,3.51093,-2.21910
2018-09-13T00:02:04.737Z,-0.308368,3.33064,-2.39705
2018-09-13T00:02:09.046Z,-0.440744,3.66975,-2.11736
2018-09-13T00:02:13.354Z,-0.482701,3.56921,-2.25729
2018-09-13T00:02:17.663Z,-0.413995,1.99079,-3.66878
2018-09-13T00:02:21.971Z,-0.139044,2.38685,-3.50946
2018-09-13T00:02:26.280Z,-0.184267,2.30658,-3.51293
2018-09-13T00:02:30.588Z,-0.261353,2.41296,-3.49342
2018-09-13T00:02:34.896Z,-0.134419,2.55935,-3.29598
2018-09-13T00:02:39.205Z,-0.0518200,2.81824,-3.11222
2018-09-13T00:02:43.513Z,0.0979670,3.55520,-2.25980
2018-09-13T00:02:47.822Z,0.489462,3.40579,-2.23708
2018-09-13T00:02:52.130Z,-0.556950,1.26739,-3.88655
2018-09-13T00:02:56.439Z,-0.554282,1.93005,-3.44188
2018-09-13T00:03:00.747Z,-0.667837,2.01520,-3.40713
2018-09-13T00:03:05.056Z,-0.408342,2.51313,-3.27322
2018-09-13T00:03:09.364Z,-0.687770,2.00541,-3.44547
2018-09-13T00:03:13.673Z,-0.749426,2.29865,-3.42531
2018-09-13T00:03:17.981Z,-0.793611,2.40794,-3.00001
2018-09-13T00:03:22.289Z,-1.52174,3.54829,-2.03344
2018-09-13T00:03:26.598Z,-0.945824,3.13876,-2.86262
2018-09-13T00:03:30.906Z,-1.09810,2.69528,-3.19033
2018-09-13T00:03:35.215Z,-0.736171,2.92594,-3.15145
2018-09-13T00:03:39.523Z,-0.801758,2.89746,-3.02017
2018-09-13T00:03:43.832Z,-0.914549,2.46101,-3.30655
2018-09-13T00:03:48.140Z,-0.882962,2.61666,-3.32568
2018-09-13T00:03:52.449Z,-0.572977,2.31944,-3.50801
2018-09-13T00:03:56.757Z,-0.719341,2.25156,-3.53944
2018-09-13T00:04:01.065Z,-0.628616,2.38498,-3.53614
2018-09-13T00:04:05.374Z,-0.419649,2.95941,-2.93061
2018-09-13T00:04:09.682Z,-0.999594,1.04413,-3.88038
2018-09-13T00:04:13.991Z,-1.32552,0.163280,-3.85516
