EPOCH__yyyy-mm-ddThh:mm:ss.sssZ,X_(@_x_)_RE,Y_(@_y_)_RE,Z_(@_z_)_RE
2018-09-13T00:00:00.000Z,41.556757,41.796321,5.2053692
2018-09-13T00:01:00.000Z,41.550109,41.807669,5.2052129
2018-09-13T00:02:00.000Z,41.543586,41.819187,5.2051190
2018-09-13T00:03:00.000Z,41.536940,41.830529,5.2049771
2018-09-13T00:04:00.000Z,41.530419,41.842047,5.2048838
2018-09-13T00:05:00.000Z,41.523927,41.853410,5.2047556
2018-09-13T00:06:00.000Z,41.517435,41.864779,5.2046130
2018-09-13T00:07:00.000Z,41.510763,41.876256,5.2045474
2018-09-13T00:08:00.000Z,41.504272,41.887622,5.2044204
2018-09-13T00:09:00.000Z,41.497780,41.898979,5.2043073
2018-09-13T00:10:00.000Z,41.491290,41.910343,5.2041791
2018-09-13T00:11:00.000Z,41.484802,41.921694,5.2040804
2018-09-13T00:12:00.000Z,41.478314,41.933052,5.2039667
2018-09-13T00:13:00.000Z,41.471823,41.944404,5.2038680
2018-09-13T00:14:00.000Z,41.465514,41.955642,5.2037074
2018-09-13T00:15:00.000Z,41.459029,41.966988,5.2036225
2018-09-13T00:16:00.000Z,41.452543,41.978334,5.2035382
2018-09-13T00:17:00.000Z,41.446083,41.989540,5.2033914
2018-09-13T00:18:00.000Z,41.439752,42.000907,5.2033208
2018-09-13T00:19:00.000Z,41.433290,42.012107,5.2031884
2018-09-13T00:20:00.000Z,41.426988,42.023334,5.2030566
2018-09-13T00:21:00.000Z,41.420503,42.034668,5.2030012
2018-09-13T00:22:00.000Z,41.414199,42.045889,5.2028825
2018-09-13T00:23:00.000Z,41.407742,42.057081,5.2027640
2018-09-13T00:24:00.000Z,41.401440,42.068296,5.2026604
2018-09-13T00:25:00.000Z,41.395138,42.079511,5.2025574
2018-09-13T00:26:00.000Z,41.388683,42.090700,5.2024538
2018-09-13T00:27:00.000Z,41.382383,42.101906,5.2023635
2018-09-13T00:28:00.000Z,41.376083,42.113116,5.2022749
2018-09-13T00:29:00.000Z,41.369783,42.124326,5.2021857
2018-09-13T00:30:00.000Z,41.363512,42.135387,5.2020479
2018-09-13T00:31:00.000Z,41.357214,42.146590,5.2019738
2018-09-13T00:32:00.000Z,41.350940,42.157651,5.2018360
2018-09-13T00:33:00.000Z,41.344643,42.168849,5.2017756
2018-09-13T00:34:00.000Z,41.338372,42.179904,5.2016521
2018-09-13T00:35:00.000Z,41.332077,42.191096,5.2016068
2018-09-13T00:36:00.000Z,41.325805,42.202151,5.2014834
2018-09-13T00:37:00.000Z,41.319691,42.213230,5.2013756
2018-09-13T00:38:00.000Z,41.313423,42.224273,5.2012810
2018-09-13T00:39:00.000Z,41.307153,42.235323,5.2011719
2018-09-13T00:40:00.000Z,41.300886,42.246366,5.2010780
2018-09-13T00:41:00.000Z,41.294775,42.257433,5.2009990
2018-09-13T00:42:00.000Z,41.288507,42.268477,5.2009043
2018-09-13T00:43:00.000Z,41.282397,42.279542,5.2008241
2018-09-13T00:44:00.000Z,41.276131,42.290582,5.2007458
2018-09-13T00:45:00.000Z,41.270044,42.301501,5.2006174
2018-09-13T00:46:00.000Z,41.263936,42.312559,5.2005523
