,Start,Stop,Pearson,Slope,MAPE,Ratio,RMSE,RMSE_Artemis,RMSE_Omni,RMSE_Avg
0,2014-04-05 20:00:00,2014-04-05 20:59:00,1,1,21,21,20,20,21,20
1,2014-04-05 20:01:00,2014-04-05 21:00:00,1,2,22,22,22,22,22,22
2,2014-04-05 20:02:00,2014-04-05 21:01:00,1,2,23,23,23,23,23,23
3,2014-04-05 20:03:00,2014-04-05 21:02:00,1,3,24,24,24,24,24,24
4,2014-04-05 20:04:00,2014-04-05 21:03:00,1,3,25,25,26,26,26,26
5,2014-04-05 20:05:00,2014-04-05 21:04:00,1,3,26,26,27,27,27,27
6,2014-04-05 20:06:00,2014-04-05 21:05:00,1,2,27,27,28,28,28,28
7,2014-04-05 20:07:00,2014-04-05 21:06:00,1,2,28,28,29,29,29,29
8,2014-04-05 20:08:00,2014-04-05 21:07:00,1,1,29,29,30,30,30,30
9,2014-04-05 20:09:00,2014-04-05 21:08:00,1,1,30,30,30,30,30,30
10,2014-04-05 20:10:00,2014-04-05 21:09:00,1,1,30,30,30,30,30,30
11,2014-04-05 20:11:00,2014-04-05 21:10:00,1,1,30,30,30,30,30,30
12,2014-04-05 20:12:00,2014-04-05 21:11:00,1,1,30,30,30,30,30,30
13,2014-04-05 20:13:00,2014-04-05 21:12:00,1,1,30,30,30,30,30,30
14,2014-04-05 20:14:00,2014-04-05 21:13:00,21,1,30,30,30,30,30,30
15,2014-04-05 20:15:00,2014-04-05 21:14:00,21,1,30,30,30,30,30,30
16,2014-04-05 20:16:00,2014-04-05 21:15:00,21,1,30,30,30,30,30,30
17,2014-04-05 20:17:00,2014-04-05 21:16:00,21,1,30,30,30,30,30,30
18,2014-04-05 20:18:00,2014-04-05 21:17:00,20,1,30,30,30,30,30,30
19,2014-04-05 20:19:00,2014-04-05 21:18:00,20,1,30,30,30,30,30,30
20,2014-04-05 20:20:00,2014-04-05 21:19:00,20,1,30,30,30,30,30,30
21,2014-04-05 20:21:00,2014-04-05 21:20:00,19,1,30,30,30,30,30,30
22,2014-04-05 20:22:00,2014-04-05 21:21:00,19,1,30,30,30,30,30,30
23,2014-04-05 20:23:00,2014-04-05 21:22:00,18,1,30,30,30,30,30,30
24,2014-04-05 20:24:00,2014-04-05 21:23:00,17,1,30,30,30,30,30,30
25,2014-04-05 20:25:00,2014-04-05 21:24:00,15,1,30,30,30,30,30,30
26,2014-04-05 20:26:00,2014-04-05 21:25:00,15,1,30,30,30,30,30,30
27,2014-04-05 20:27:00,2014-04-05 21:26:00,14,1,30,30,30,30,30,30
28,2014-04-05 20:28:00,2014-04-05 21:27:00,13,1,30,30,30,30,30,30
29,2014-04-05 20:29:00,2014-04-05 21:28:00,12,1,30,30,30,30,30,30
30,2014-04-05 20:30:00,2014-04-05 21:29:00,12,22,30,30,30,30,30,30
31,2014-04-05 20:31:00,2014-04-05 21:30:00,11,23,30,30,30,30,30,30
32,2014-04-05 20:32:00,2014-04-05 21:31:00,10,24,30,30,30,30,30,30
33,2014-04-05 20:33:00,2014-04-05 21:32:00,9,26,30,30,30,30,30,30
34,2014-04-05 20:34:00,2014-04-05 21:33:00,8,27,30,30,30,30,30,30
35,2014-04-05 20:35:00,2014-04-05 21:34:00,8,27,30,30,30,30,30,30
36,2014-04-05 20:36:00,2014-04-05 21:35:00,8,28,30,30,30,30,30,30
37,2014-04-05 20:37:00,2014-04-05 21:36:00,8,29,30,30,30,30,30,30
38,2014-04-05 20:38:00,2014-04-05 21:37:00,8,29,30,30,30,30,30,30
