,Time,BX_GSE,BY_GSE,BZ_GSE,Vx,Vy,Vz,proton_density,T
0,2011-10-24 18:40:00,3.37,-3.49,-6.83,-386.4,-1.6,-15.0,17.3,138819.0
1,2011-10-24 18:41:00,2.4,-0.95,-8.42,-350.8,-4.5,-0.6,9.84,103815.0
2,2011-10-24 18:42:00,2.3,-0.96,-6.63,-374.5,-4.3,-7.9,12.05,138498.0
3,2011-10-24 18:43:00,3.76,-7.45,-7.6,-487.3,-5.4,-34.7,28.52,341575.0
4,2011-10-24 18:44:00,2.65,-8.26,0.04,-449.1,-10.7,-9.1,22.21,298829.0
5,2011-10-24 18:45:00,4.56,-7.87,-1.13,-369.6,-0.3,-9.0,13.37,151726.0
6,2011-10-24 18:46:00,4.03,-7.41,-2.11,-334.8,6.0,-17.1,10.1,92578.0
7,2011-10-24 18:47:00,3.96,-8.01,-0.75,-350.0,0.4,-8.7,11.76,140720.0
8,2011-10-24 18:48:00,4.88,-10.42,-2.03,-435.1,-4.7,-17.9,18.92,385795.0
9,2011-10-24 18:49:00,4.45,-8.93,-1.53,-421.1,1.5,-24.5,18.24,360012.0
10,2011-10-24 18:50:00,4.64,-9.13,-0.5,-392.0,0.9,-20.9,15.23,247162.0
11,2011-10-24 18:51:00,2.59,-12.3,1.62,-380.8,-3.7,-6.4,12.22,132095.0
12,2011-10-24 18:52:00,3.26,-12.62,-1.54,-456.3,-7.3,-17.7,17.54,271999.0
13,2011-10-24 18:53:00,3.43,-7.51,-1.32,-430.1,-6.1,-16.1,16.09,217653.0
14,2011-10-24 18:54:00,3.57,-4.98,-2.95,-352.3,0.2,-9.4,10.54,89796.0
15,2011-10-24 18:55:00,4.48,-8.13,-3.33,-403.4,-0.9,-14.8,14.61,196962.0
16,2011-10-24 18:56:00,3.7,-3.86,1.37,-379.8,-1.1,-14.7,13.28,163813.0
17,2011-10-24 18:57:00,4.87,-6.64,-6.13,-450.3,-0.5,-31.6,19.07,312977.0
18,2011-10-24 18:58:00,3.71,-6.02,-2.69,-399.9,-1.6,-15.6,14.41,189240.0
19,2011-10-24 18:59:00,3.46,-6.02,-7.67,-381.3,-0.8,-14.6,13.38,158090.0
20,2011-10-24 19:00:00,2.91,-1.91,-10.65,-389.4,5.4,-25.5,15.93,182166.0
21,2011-10-24 19:01:00,3.61,-3.41,-9.37,-370.6,7.4,-23.0,14.01,149472.0
22,2011-10-24 19:02:00,3.24,-1.67,-8.86,-366.5,9.6,-26.2,13.72,142742.0
23,2011-10-24 19:03:00,4.31,0.59,-11.09,-414.9,20.1,-35.8,18.82,229459.0
24,2011-10-24 19:04:00,4.55,3.94,-10.92,-379.9,13.9,-25.2,14.67,165036.0
25,2011-10-24 19:05:00,3.06,11.2,-14.38,-363.05,11.85,-25.6,12.375,129477.0
26,2011-10-24 19:06:00,-0.54,5.67,-9.89,-346.2,9.8,-26.0,10.08,93918.0
27,2011-10-24 19:07:00,2.55,-3.05,-12.01,-345.5,9.7,-25.6,10.1,93918.0
28,2011-10-24 19:08:00,2.62,-1.69,-12.95,-335.3,8.9,-19.2,10.33,93918.0
29,2011-10-24 19:09:00,4.7,-12.25,-8.47,-335.0,8.9,-19.0,10.34,93918.0
30,2011-10-24 19:10:00,3.14,-5.84,-7.78,-336.4,8.5,-19.35,10.345,95844.0
31,2011-10-24 19:11:00,2.98,-17.28,-0.44,-337.8,8.1,-19.7,10.35,97770.0
32,2011-10-24 19:12:00,3.54,-14.25,-1.94,-338.8,8.0,-19.8,10.45,99723.0
33,2011-10-24 19:13:00,3.56,-18.68,0.29,-463.7,-3.6,-35.3,23.48,344718.0
34,2011-10-24 19:14:00,3.1,-18.58,-0.85,-494.3,-6.5,-39.1,26.67,404820.0
35,2011-10-24 19:15:00,1.54,-18.75,0.24,-493.1,-10.1,-43.3,27.64,513186.0
36,2011-10-24 19:16:00,4.47,-16.61,-3.34,-493.1,-10.1,-43.3,27.64,513186.0
37,2011-10-24 19:17:00,5.39,-17.32,-6.39,-493.1,-10.1,-43.3,27.64,513186.0
38,2011-10-24 19:18:00,4.52,-17.43,-7.52,-496.0,-8.1,-44.4,24.02,416784.0
39,2011-10-24 19:19:00,4.65,-19.36,-6.64,-496.0,-8.1,-44.4,24.02,416784.0
40,2011-10-24 19:20:00,6.45,-17.41,-7.5,-480.7,-5.3,-46.4,20.45,389138.0
41,2011-10-24 19:21:00,7.9,-14.61,-8.46,-485.1,-6.4,-46.6,21.14,379917.0
42,2011-10-24 19:22:00,5.4,-14.76,-10.16,-498.4,-9.7,-47.2,23.21,352212.0
43,2011-10-24 19:23:00,4.21,-16.16,-8.42,-498.4,-9.7,-47.2,23.21,352212.0
44,2011-10-24 19:24:00,5.73,-7.99,-7.67,-492.83334,-4.0333333,-52.533333,23.613333,382922.0
45,2011-10-24 19:25:00,9.86,-12.27,-9.8,-487.26666,1.6333336,-57.86667,24.016666,413632.0
46,2011-10-24 19:26:00,7.08,-13.72,-9.29,-481.7,7.3,-63.2,24.42,444342.0
47,2011-10-24 19:27:00,7.04,-8.99,-9.01,-481.7,7.3,-63.1,24.42,444222.0
48,2011-10-24 19:28:00,5.25,-15.76,-5.27,-491.8,3.6,-42.0,23.48,411011.0
49,2011-10-24 19:29:00,3.06,-15.29,-0.56,-497.4,0.7,-30.4,21.96,463406.0
50,2011-10-24 19:30:00,1.77,-15.91,2.67,-499.3,-0.3,-26.5,21.45,481377.0
51,2011-10-24 19:31:00,3.38,-8.45,-0.17,-494.13333,4.8,-23.633333,20.93,491980.0
52,2011-10-24 19:32:00,6.52,-15.54,5.25,-488.96664,9.9,-20.766666,20.41,502583.0
53,2011-10-24 19:33:00,6.37,-14.27,6.92,-483.8,15.0,-17.9,19.89,513186.0
54,2011-10-24 19:34:00,0.97,-15.88,4.9,-487.4,17.6,-14.9,20.29,502521.0
55,2011-10-24 19:35:00,2.61,-7.12,12.66,-498.9,25.8,-5.4,21.57,468520.0
56,2011-10-24 19:36:00,3.78,-6.23,12.31,-491.8,34.2,5.7,22.66,576308.0
57,2011-10-24 19:37:00,5.16,-4.42,13.3,-491.8,34.2,5.7,22.66,576308.0
58,2011-10-24 19:38:00,8.13,-8.24,12.23,-485.6,26.2,-21.8,23.03,458864.0
59,2011-10-24 19:39:00,8.36,-13.17,8.26,-485.4,25.2,-21.7,23.28,461335.0
60,2011-10-24 19:40:00,3.13,-14.48,-4.53,-479.6,4.4,-29.8,24.73,430963.0
61,2011-10-24 19:41:00,7.0,-14.85,1.37,-479.6,4.4,-29.8,24.73,431003.0
62,2011-10-24 19:42:00,7.0,-13.71,-1.84,-481.1,2.3,-37.4,26.39,453723.0
63,2011-10-24 19:43:00,5.43,-14.66,-0.24,-484.6,5.1,-37.4,26.21,479965.0
64,2011-10-24 19:44:00,4.64,-15.17,-2.32,-489.6,9.0,-37.3,25.95,517653.0
65,2011-10-24 19:45:00,5.17,-13.91,-3.09,-490.1,9.7,-34.9,26.01,493342.0
66,2011-10-24 19:46:00,5.98,-15.02,-0.11,-489.9,8.6,-35.1,26.06,487093.0
67,2011-10-24 19:47:00,2.92,-14.52,-8.88,-488.6,-0.2,-37.5,26.41,447458.0
68,2011-10-24 19:48:00,2.46,-15.09,-12.26,-489.8,-0.0,-39.7,26.27,466141.0
69,2011-10-24 19:49:00,0.86,-15.59,-8.48,-499.7,1.5,-57.9,25.07,622059.0
70,2011-10-24 19:50:00,5.27,-12.05,-9.65,-499.7,1.5,-57.9,25.07,622059.0
71,2011-10-24 19:51:00,4.82,-12.36,-10.32,-495.90002,6.3,-63.8,25.84,603332.0
72,2011-10-24 19:52:00,5.51,-9.14,-10.82,-492.1,11.1,-69.7,26.61,584605.0
73,2011-10-24 19:53:00,5.67,-7.63,-12.27,-492.1,11.1,-69.7,26.61,584605.0
74,2011-10-24 19:54:00,4.61,-6.11,-11.2,-490.7,0.2,-69.6,26.8,674657.0
75,2011-10-24 19:55:00,5.55,-5.59,-11.95,-490.7,0.2,-69.6,26.8,674657.0
76,2011-10-24 19:56:00,5.57,-3.58,-11.64,-489.1,31.6,-65.8,28.0,537996.0
77,2011-10-24 19:57:00,6.07,-1.89,-13.33,-489.1,31.6,-65.8,28.0,537996.0
78,2011-10-24 19:58:00,2.06,-11.51,-1.79,-489.1,31.6,-65.8,28.0,537996.0
