,Time,BX_GSE,BY_GSE,BZ_GSE,Vx,Vy,Vz,proton_density,T
0,2016-08-02 12:45:00,6.64,0.38,5.25,-347.1,18.7,3.6,29.8,19820.0
1,2016-08-02 12:46:00,7.33,0.78,6.01,-350.9,19.2,7.9,30.08,22194.0
2,2016-08-02 12:47:00,8.01,1.21,6.8,-367.7,21.4,27.0,31.31,32651.0
3,2016-08-02 12:48:00,8.9,1.92,7.88,-368.9,21.6,28.4,31.4,33411.0
4,2016-08-02 12:49:00,9.54,2.33,7.88,-369.66666,21.933334,27.666666,31.003332,33411.0
5,2016-08-02 12:50:00,9.81,2.58,8.42,-370.43335,22.266666,26.933334,30.606667,33411.0
6,2016-08-02 12:51:00,9.7,2.84,8.5,-371.2,22.6,26.2,30.21,33411.0
7,2016-08-02 12:52:00,9.69,2.8,8.24,-371.2,22.6,26.2,30.21,33411.0
8,2016-08-02 12:53:00,9.9,2.86,7.99,-371.03336,22.300001,25.9,30.23,32123.666
9,2016-08-02 12:54:00,9.89,3.02,8.23,-370.86667,22.0,25.6,30.25,30836.334
10,2016-08-02 12:55:00,9.72,2.85,8.46,-370.7,21.7,25.3,30.27,29549.0
11,2016-08-02 12:56:00,9.74,2.8,8.46,-370.7,21.7,25.3,30.27,29549.0
12,2016-08-02 12:57:00,9.81,2.65,8.42,-370.7,21.7,25.3,30.27,29549.0
13,2016-08-02 12:58:00,9.71,2.54,8.42,-370.96667,22.033335,24.466665,29.616667,29195.666
14,2016-08-02 12:59:00,9.66,2.43,8.46,-371.23334,22.366667,23.633333,28.963333,28842.334
15,2016-08-02 13:00:00,9.72,2.78,8.52,-371.5,22.7,22.8,28.31,28489.0
16,2016-08-02 13:01:00,9.95,2.91,8.44,-371.5,22.7,22.8,28.31,28489.0
17,2016-08-02 13:02:00,10.08,2.76,8.3,-371.95,21.3,23.2,29.185,30526.5
18,2016-08-02 13:03:00,10.1,2.97,8.31,-372.4,19.9,23.6,30.06,32564.0
19,2016-08-02 13:04:00,9.73,2.96,8.54,-372.4,19.9,23.6,30.06,32564.0
20,2016-08-02 13:05:00,9.72,3.2,8.29,-372.4,19.9,23.6,30.06,32564.0
21,2016-08-02 13:06:00,9.63,3.22,8.25,-373.06665,20.199999,22.733334,32.11,35029.332
22,2016-08-02 13:07:00,9.38,3.27,7.92,-373.73334,20.5,21.866667,34.16,37494.668
23,2016-08-02 13:08:00,9.51,3.27,7.0,-374.4,20.8,21.0,36.21,39960.0
24,2016-08-02 13:09:00,9.42,2.83,7.5,-374.4,20.8,21.0,36.21,39960.0
25,2016-08-02 13:10:00,9.64,2.35,7.69,-374.15,20.4,23.1,34.629997,38886.0
26,2016-08-02 13:11:00,9.94,1.87,7.61,-373.9,20.0,25.2,33.05,37812.0
27,2016-08-02 13:12:00,9.58,1.08,8.36,-373.9,20.0,25.2,33.05,37812.0
28,2016-08-02 13:13:00,9.33,0.22,8.58,-373.9,20.0,25.2,33.05,37812.0
29,2016-08-02 13:14:00,8.77,0.2,8.57,-379.7,18.95,23.900002,34.105,43133.0
