,Time,BX_GSE,BY_GSE,BZ_GSE,Vx,Vy,Vz,proton_density,T
0,2013-01-17 11:00:00,-3.59,3.04,-4.52,-424.3,-4.1,-66.6,15.51,69118.0
1,2013-01-17 11:01:00,-3.28,4.56,-2.18,-424.3,-4.1,-66.6,15.51,69118.0
2,2013-01-17 11:02:00,-2.27,4.65,-1.48,-424.3,-4.1,-66.6,15.51,69118.0
3,2013-01-17 11:03:00,-2.76,4.53,1.75,-423.3,-5.8,-52.949997,16.185001,69734.0
4,2013-01-17 11:04:00,-2.9,3.76,4.49,-422.3,-7.5,-39.3,16.86,70350.0
5,2013-01-17 11:05:00,-2.47,3.57,5.29,-422.3,-7.5,-39.3,16.86,70350.0
6,2013-01-17 11:06:00,-1.04,4.77,4.84,-422.3,-7.5,-39.3,16.86,70350.0
7,2013-01-17 11:07:00,0.95,5.39,-2.44,-414.59998,-4.2,-50.65,16.89,72231.0
8,2013-01-17 11:08:00,1.87,6.55,-1.2,-406.9,-0.9,-62.0,16.92,74112.0
9,2013-01-17 11:09:00,2.9,6.36,0.77,-406.9,-0.9,-62.0,16.92,74112.0
10,2013-01-17 11:10:00,2.6,6.61,0.43,-404.2,4.1,-53.5,14.47,64692.0
11,2013-01-17 11:11:00,1.66,6.93,2.37,-404.2,4.1,-53.5,14.47,64692.0
12,2013-01-17 11:12:00,2.78,5.9,4.48,-404.2,4.1,-53.5,14.47,64692.0
13,2013-01-17 11:13:00,2.13,5.79,1.79,-402.7,-1.6,-63.7,18.34,64692.0
14,2013-01-17 11:14:00,3.09,6.36,1.5,-402.7,-1.6,-63.7,18.34,64692.0
15,2013-01-17 11:15:00,3.06,6.05,1.54,-402.8,3.6,-66.6,19.32,68895.0
16,2013-01-17 11:16:00,2.26,4.38,2.33,-403.1,13.8,-72.3,21.23,77107.0
17,2013-01-17 11:17:00,1.3,4.59,-0.92,-403.4,14.0,-82.9,22.13,78688.0
18,2013-01-17 11:18:00,1.58,6.03,-3.92,-402.8,13.9,-80.2,21.55,75166.0
19,2013-01-17 11:19:00,1.83,7.16,-0.68,-399.4,13.1,-59.7,17.85,54814.0
20,2013-01-17 11:20:00,2.33,7.17,0.56,-405.3,4.8,-59.9,17.91,73511.0
21,2013-01-17 11:21:00,2.53,6.34,0.13,-407.1,2.3,-59.9,17.93,79282.0
