,Time,BX_GSE,BY_GSE,BZ_GSE,Vx,Vy,Vz,proton_density,T,Xpos
45,2015-04-20 21:25:00,-3.91,10.91,3.36,-420.9,-43.1,-39.9,23.61,56650.0,1622407.5
46,2015-04-20 21:26:00,-3.67,11.16,3.09,-420.9,-43.4,-40.2,23.29,56100.0,1622407.5
47,2015-04-20 21:27:00,-3.74,11.39,2.91,-421.0,-44.9,-41.6,21.92,53726.0,1622407.5
48,2015-04-20 21:28:00,-4.36,11.52,1.82,-420.1,-46.1,-40.1,23.79,60405.0,1622407.5
49,2015-04-20 21:29:00,-3.21,11.89,2.11,-420.0,-46.3,-39.8,24.11,61565.0,1622407.5
50,2015-04-20 21:30:00,-3.59,11.92,1.03,-423.9,-47.6,-27.5,21.73,61180.0,1622407.5
51,2015-04-20 21:31:00,-2.93,12.27,-0.82,-423.9,-47.6,-27.5,21.73,61180.0,1622407.5
52,2015-04-20 21:32:00,-2.64,12.43,-1.05,-422.8,-51.0,-27.4,22.11,63463.0,1622407.5
53,2015-04-20 21:33:00,-2.32,12.09,-1.29,-424.0,-49.7,-25.9,22.64,61869.0,1622407.5
54,2015-04-20 21:34:00,-1.73,12.09,-2.61,-425.4,-48.1,-24.2,23.23,60031.0,1622407.5
55,2015-04-20 21:35:00,-1.39,12.04,-3.33,-428.8,-50.2,-18.1,22.0,57393.0,1622407.5
56,2015-04-20 21:36:00,0.1,10.89,-6.65,-428.8,-50.2,-18.1,22.0,57393.0,1622407.5
57,2015-04-20 21:37:00,-0.2,10.98,-6.42,-431.3,-49.6,-9.3,20.95,58140.0,1622407.5
58,2015-04-20 21:38:00,-0.56,11.24,-5.95,-431.3,-49.6,-9.4,21.54,56406.0,1622407.5
59,2015-04-20 21:39:00,-0.71,11.21,-5.96,-431.3,-49.6,-9.4,22.07,54968.0,1622407.5
60,2015-04-20 21:40:00,-0.17,10.94,-6.43,-432.5,-48.2,-8.6,21.61,60413.0,1622407.5
61,2015-04-20 21:41:00,0.2,10.85,-6.13,-432.5,-48.2,-8.6,21.61,60413.0,1622407.5
62,2015-04-20 21:42:00,-1.1,11.18,-4.94,-423.4,-46.6,-17.9,22.34,58891.0,1622343.8
63,2015-04-20 21:43:00,-1.2,10.88,-5.1,-430.0,-45.5,-10.5,21.77,58052.0,1622343.8
64,2015-04-20 21:44:00,-3.22,10.63,-1.97,-424.2,-44.0,-22.1,22.45,68407.0,1622343.8
65,2015-04-20 21:45:00,0.13,10.59,-6.31,-420.5,-43.3,-29.0,22.96,73886.0,1622343.8
66,2015-04-20 21:46:00,1.06,9.77,-7.4,-437.4,-43.1,-2.8,23.02,61180.0,1622343.8
67,2015-04-20 21:47:00,1.13,8.72,-8.83,-438.0,-42.4,0.3,22.84,55510.0,1622343.8
68,2015-04-20 21:48:00,0.69,9.76,-7.68,-438.4,-41.8,1.5,22.88,52297.0,1622343.8
69,2015-04-20 21:49:00,1.01,9.23,-7.71,-439.7,-40.1,-5.6,24.49,56225.0,1622343.8
70,2015-04-20 21:50:00,1.14,8.75,-7.95,-440.7,-34.6,-4.0,25.86,57247.0,1622343.8
71,2015-04-20 21:51:00,1.92,7.68,-8.57,-440.6,-33.7,-4.5,25.74,57840.0,1622343.8
72,2015-04-20 21:52:00,-0.81,8.92,-5.51,-434.4,-32.3,-18.9,19.94,65884.0,1622343.8
73,2015-04-20 21:53:00,0.26,7.96,-7.43,-434.4,-32.3,-18.9,19.94,65884.0,1622343.8
74,2015-04-20 21:54:00,1.35,7.0,-7.65,-439.7,-31.1,-9.6,24.62,75807.0,1622280.0
75,2015-04-20 21:55:00,1.86,5.69,-7.86,-440.2,-28.8,-7.2,25.19,71448.0,1622280.0
76,2015-04-20 21:56:00,1.04,6.45,-5.61,-436.7,-36.7,-12.0,21.23,94364.0,1622280.0
77,2015-04-20 21:57:00,0.81,7.07,-6.42,-435.6,-38.4,-12.5,21.12,93834.0,1622280.0
78,2015-04-20 21:58:00,-0.18,8.21,-5.37,-426.1,-51.2,-14.5,21.95,75816.0,1622280.0
79,2015-04-20 21:59:00,-2.31,12.0,-4.23,-426.1,-51.2,-14.5,21.95,75816.0,1622280.0
80,2015-04-20 22:00:00,-2.4,12.49,-3.53,-430.8,-38.1,-14.6,16.27,85988.0,1622280.0
81,2015-04-20 22:01:00,-2.51,12.35,-3.0,-430.8,-38.1,-14.6,16.27,85988.0,1622280.0
82,2015-04-20 22:02:00,-3.72,12.14,-2.08,-436.8,-25.2,-11.9,16.61,73690.0,1622280.0
83,2015-04-20 22:03:00,-6.01,10.38,-3.56,-437.3,-26.3,-11.1,16.26,75296.0,1622280.0
84,2015-04-20 22:04:00,-7.08,10.43,-2.58,-438.8,-29.9,-8.4,15.09,80601.0,1622280.0
85,2015-04-20 22:05:00,-5.98,11.72,-0.68,-439.0,-26.2,-9.9,15.4,76890.0,1622280.0
86,2015-04-20 22:06:00,-6.46,11.43,-0.36,-439.3,-20.4,-12.1,15.88,71178.0,1622280.0
87,2015-04-20 22:07:00,-5.62,12.21,-0.47,-437.3,-21.6,-12.4,15.05,68526.0,1622280.0
88,2015-04-20 22:08:00,-5.72,13.02,-0.95,-435.2,-23.1,-12.7,14.21,65705.0,1622280.0
89,2015-04-20 22:09:00,-5.27,13.04,-1.15,-438.4,-25.0,-11.9,15.71,68581.0,1622280.0
