,Time,BX_GSE,BY_GSE,BZ_GSE,Vx,Vy,Vz,proton_density,T,Xpos
95,2014-04-05 21:35:00,0.63,8.45,-5.02,-443.6,-18.5,-21.9,26.41,52039.0,1413332.0
96,2014-04-05 21:36:00,1.22,8.35,-4.42,-444.6,-19.3,-22.4,26.1,52469.0,1413332.0
97,2014-04-05 21:37:00,0.68,8.34,-4.91,-444.9,-19.3,-22.3,26.87,55868.0,1413332.0
98,2014-04-05 21:38:00,0.76,8.65,-5.25,-445.8,-20.5,-21.9,25.91,51489.0,1413332.0
99,2014-04-05 21:39:00,0.05,8.65,-5.32,-445.2,-20.4,-23.3,24.42,54824.0,1413332.0
100,2014-04-05 21:40:00,0.52,8.58,-5.5,-446.2,-19.2,-23.0,25.28,53928.0,1413332.0
101,2014-04-05 21:41:00,3.56,10.04,-5.57,-446.2,-18.1,-22.8,25.29,57150.0,1413332.0
102,2014-04-05 21:42:00,2.83,10.48,-5.78,-449.4,-23.9,-22.3,23.25,43832.0,1413332.0
103,2014-04-05 21:43:00,2.89,10.54,-5.83,-449.1,-24.0,-21.7,23.23,44202.0,1413332.0
104,2014-04-05 21:44:00,3.35,10.52,-5.8,-448.4,-24.2,-20.9,23.88,41947.0,1413332.0
105,2014-04-05 21:45:00,3.44,10.26,-5.24,-447.6,-22.8,-22.3,22.48,49000.0,1413332.0
106,2014-04-05 21:46:00,2.72,8.85,-4.93,-444.8,-19.7,-22.7,25.4,52034.0,1413332.0
107,2014-04-05 21:47:00,2.45,8.2,-5.34,-443.6,-16.6,-21.7,27.01,53558.0,1413332.0
108,2014-04-05 21:48:00,1.7,8.11,-6.15,-444.0,-17.4,-22.3,25.91,54790.0,1413332.0
109,2014-04-05 21:49:00,4.06,8.02,-4.76,-441.1,-15.6,-22.1,26.75,55608.0,1413332.0
110,2014-04-05 21:50:00,5.34,7.95,-4.24,-438.3,-14.8,-21.2,25.67,56893.0,1413332.0
111,2014-04-05 21:51:00,4.21,7.57,-5.31,-440.3,-16.5,-21.4,27.5,59769.0,1413332.0
112,2014-04-05 21:52:00,4.24,7.67,-5.51,-440.3,-16.5,-21.4,27.52,59800.0,1413332.0
113,2014-04-05 21:53:00,4.15,7.52,-5.48,-440.4,-16.5,-23.8,24.74,60007.0,1413332.0
114,2014-04-05 21:54:00,3.68,7.59,-5.64,-441.3,-16.8,-23.7,26.4,62603.0,1413332.0
115,2014-04-05 21:55:00,4.54,7.87,-5.21,-440.7,-15.2,-21.5,26.43,61591.0,1413332.0
116,2014-04-05 21:56:00,3.86,7.74,-5.7,-442.9,-17.5,-23.2,26.32,58653.0,1413332.0
117,2014-04-05 21:57:00,4.85,7.55,-5.25,-444.6,-18.3,-24.2,26.48,58526.0,1413332.0
118,2014-04-05 21:58:00,6.34,7.81,-4.25,-445.925,-17.05,-23.95,25.895,59336.75,1413332.0
119,2014-04-05 21:59:00,8.56,7.18,-3.31,-447.25,-15.799999,-23.7,25.31,60147.5,1413332.0
120,2014-04-05 22:00:00,7.64,8.48,-4.0,-448.575,-14.55,-23.45,24.724998,60958.25,1413332.0
121,2014-04-05 22:01:00,6.0,8.42,-4.99,-449.9,-13.3,-23.2,24.14,61769.0,1413332.0
122,2014-04-05 22:02:00,3.62,8.62,-6.48,-451.4,-16.8,-22.0,24.57,54200.0,1413332.0
123,2014-04-05 22:03:00,3.16,8.74,-6.44,-453.5,-17.3,-22.2,25.09,50166.0,1413332.0
124,2014-04-05 22:04:00,2.3,8.5,-6.62,-455.8,-15.9,-23.0,24.44,52414.0,1413332.0
125,2014-04-05 22:05:00,2.36,8.59,-6.67,-454.1,-14.6,-22.2,25.54,50103.0,1413332.0
126,2014-04-05 22:06:00,3.04,8.49,-6.06,-453.7,-16.5,-22.3,25.39,53725.0,1413332.0
127,2014-04-05 22:07:00,1.13,8.24,-7.05,-448.0,-14.7,-20.9,28.07,52279.0,1413332.0
128,2014-04-05 22:08:00,1.13,8.03,-7.15,-446.4,-13.5,-20.5,28.61,51767.0,1413332.0
129,2014-04-05 22:09:00,0.62,7.71,-7.09,-447.2,-12.0,-20.3,27.37,53870.0,1413332.0
130,2014-04-05 22:10:00,-1.23,7.99,-7.99,-445.6,-14.7,-20.9,28.05,57143.0,1413332.0
131,2014-04-05 22:11:00,-1.99,8.05,-8.64,-438.8,-16.0,-20.6,27.2,61763.0,1413332.0
132,2014-04-05 22:12:00,-1.32,8.33,-8.35,-438.3,-16.1,-20.5,27.13,62087.0,1413332.0
133,2014-04-05 22:13:00,-1.03,8.92,-8.61,-440.2,-20.7,-19.2,25.14,60514.0,1413332.0
134,2014-04-05 22:14:00,-0.71,8.69,-8.57,-441.8,-20.9,-19.3,24.82,58536.0,1413332.0
135,2014-04-05 22:15:00,0.73,9.21,-7.88,-442.0,-19.9,-19.4,25.14,57640.0,1413332.0
136,2014-04-05 22:16:00,1.7,9.190001,-7.07,-442.2,-18.6,-19.8,26.32,56473.0,1413332.0
137,2014-04-05 22:17:00,2.67,9.17,-6.26,-445.3,-17.8,-20.8,27.34,58667.0,1413332.0
138,2014-04-05 22:18:00,3.95,9.18,-5.28,-448.2,-19.4,-22.5,26.71,62089.0,1413332.0
139,2014-04-05 22:19:00,6.8,8.09,-1.67,-447.1,-15.5,-20.7,28.6,55233.0,1413332.0
140,2014-04-05 22:20:00,7.62,7.77,0.07,-445.1,-14.3,-19.0,30.56,53986.0,1413332.0
141,2014-04-05 22:21:00,7.17,7.57,1.99,-441.6,-10.9,-20.8,28.39,60476.0,1413332.0
142,2014-04-05 22:22:00,6.51,7.32,2.46,-442.3,-12.7,-20.8,29.6,64071.0,1413332.0
143,2014-04-05 22:23:00,6.85,7.14,0.62,-441.8,-15.0,-19.9,31.79,60336.0,1413332.0
144,2014-04-05 22:24:00,7.66,5.34,0.13,-442.9,-13.5,-21.4,31.08,63105.0,1413332.0
145,2014-04-05 22:25:00,6.64,6.51,2.3,-443.3,-10.7,-21.9,32.46,67744.0,1413332.0
146,2014-04-05 22:26:00,6.25,7.21,2.61,-441.3,-14.9,-22.2,29.01,67341.0,1413332.0
147,2014-04-05 22:27:00,5.94,5.58,1.96,-442.6,-13.1,-23.3,31.01,70328.0,1413332.0
148,2014-04-05 22:28:00,6.08,5.57,2.48,-442.1,-12.3,-22.7,32.04,72142.0,1413332.0
149,2014-04-05 22:29:00,6.38,4.92,1.97,-442.3,-11.4,-22.5,32.32,72263.0,1413332.0
150,2014-04-05 22:30:00,6.11,4.8,1.03,-444.2,-12.3,-23.6,32.74,74605.0,1413332.0
151,2014-04-05 22:31:00,6.45,3.96,0.81,-444.2,-12.0,-23.0,33.82,76078.0,1413332.0
152,2014-04-05 22:32:00,6.5,3.61,0.83,-445.2,-10.7,-22.3,33.85,69907.0,1413332.0
153,2014-04-05 22:33:00,5.22,3.66,1.2,-443.7,-8.5,-21.7,34.56,71658.0,1413332.0
154,2014-04-05 22:34:00,5.74,4.11,0.65,-442.0,-7.0,-22.7,34.88,78827.0,1413332.0
155,2014-04-05 22:35:00,5.05,2.93,-0.16,-442.7,-9.7,-20.7,35.39,73970.0,1413332.0
156,2014-04-05 22:36:00,5.49,3.53,0.62,-442.40002,-9.25,-22.900002,34.809998,79898.5,1413332.0
157,2014-04-05 22:37:00,4.38,2.95,0.51,-442.1,-8.8,-25.1,34.23,85827.0,1413332.0
158,2014-04-05 22:38:00,5.25,4.37,-1.42,-442.3,-10.7,-22.7,35.0,77416.0,1413332.0
159,2014-04-05 22:39:00,5.35,3.99,2.67,-442.3,-10.7,-22.6,35.04,77144.0,1413332.0
160,2014-04-05 22:40:00,5.36,3.99,5.13,-440.1,-7.7,-25.1,35.65,90222.0,1413332.0
161,2014-04-05 22:41:00,5.83,4.14,8.59,-440.1,-7.7,-25.1,35.65,90222.0,1413332.0
162,2014-04-05 22:42:00,5.96,4.3,8.08,-437.78,-5.44,-23.02,34.780003,88005.8,1413332.0
163,2014-04-05 22:43:00,5.31,4.6,7.48,-435.46,-3.1799998,-20.94,33.91,85789.6,1413332.0
164,2014-04-05 22:44:00,4.38,3.94,7.78,-433.14,-0.91999996,-18.86,33.04,83573.4,1413332.0
165,2014-04-05 22:45:00,3.66,3.43,7.53,-430.82,1.3399999,-16.78,32.17,81357.2,1413332.0
166,2014-04-05 22:46:00,3.38,1.12,7.55,-428.5,3.6,-14.7,31.3,79141.0,1413332.0
167,2014-04-05 22:47:00,3.46,0.43,7.75,-428.5,3.6,-14.7,31.3,79141.0,1413332.0
168,2014-04-05 22:48:00,1.67,-1.56,7.13,-430.4,1.4,-15.3,32.13,83591.0,1413332.0
169,2014-04-05 22:49:00,2.8,1.2,3.21,-434.7,-2.4,-18.8,35.37,87119.0,1413332.0
170,2014-04-05 22:50:00,5.33,6.07,1.03,-438.7,-8.0,-20.2,33.58,70574.0,1413332.0
171,2014-04-05 22:51:00,5.25,6.2,0.95,-438.8,-8.1,-20.2,33.53,70179.0,1413332.0
172,2014-04-05 22:52:00,5.13,4.62,1.67,-435.7,-6.0,-19.75,31.224998,72530.5,1413332.0
173,2014-04-05 22:53:00,6.13,5.62,5.19,-432.6,-3.9,-19.3,28.92,74882.0,1413332.0
174,2014-04-05 22:54:00,5.97,5.36,4.79,-433.0,-4.1,-19.3,29.19,74600.0,1413332.0
175,2014-04-05 22:55:00,5.67,5.1,4.76,-436.9,-6.6,-19.1,32.06,71779.0,1413332.0
176,2014-04-05 22:56:00,5.07,4.92,4.27,-436.2,-6.3,-20.2,31.94,74876.0,1413332.0
177,2014-04-05 22:57:00,4.27,2.96,4.5,-437.9,-9.1,-21.6,33.92,77747.0,1413332.0
178,2014-04-05 22:58:00,3.77,2.44,4.68,-437.9,-9.0,-21.6,34.0,77781.0,1413332.0
179,2014-04-05 22:59:00,6.56,6.05,3.99,-438.5,-8.3,-21.5,35.68,78539.0,1413332.0
