,Time,BX_GSE,BY_GSE,BZ_GSE,Vx,Vy,Vz,proton_density,T
0,2017-09-15 12:30:00,-3.3,3.75,-0.83,-656.2,-24.3,-30.6,3.63,179565.0
1,2017-09-15 12:31:00,-2.13,4.5,2.26,-656.4,-24.5,-30.7,3.63,179700.0
2,2017-09-15 12:32:00,-2.22,3.87,3.35,-652.05005,-23.15,-25.150002,3.665,195507.5
3,2017-09-15 12:33:00,-3.35,4.05,1.16,-647.7,-21.8,-19.6,3.7,211315.0
4,2017-09-15 12:34:00,-2.12,3.92,1.2,-647.7,-21.8,-19.6,3.7,211315.0
5,2017-09-15 12:35:00,0.02,2.13,-2.0,-697.6,33.7,25.1,3.78,174463.0
6,2017-09-15 12:36:00,2.05,-1.45,-5.08,-697.6,33.7,25.1,3.78,174463.0
7,2017-09-15 12:37:00,0.3,2.64,-4.99,-697.6,33.7,25.1,3.78,174463.0
8,2017-09-15 12:38:00,0.83,2.62,-5.37,-694.5,7.450001,20.650002,3.8600001,178073.5
9,2017-09-15 12:39:00,0.54,3.97,-4.55,-691.4,-18.8,16.2,3.94,181684.0
10,2017-09-15 12:40:00,2.06,4.48,-3.16,-691.4,-18.8,16.2,3.94,181683.0
11,2017-09-15 12:41:00,1.76,4.79,-2.95,-693.0,-21.2,12.6,3.85,167430.0
12,2017-09-15 12:42:00,2.24,2.86,-3.88,-693.0,-18.5,14.0,3.83,166141.0
13,2017-09-15 12:43:00,1.53,4.05,-3.46,-693.2,-7.6,19.7,3.73,161085.0
14,2017-09-15 12:44:00,1.62,5.17,-1.54,-691.7,-23.0,-0.8,3.88,179153.0
15,2017-09-15 12:45:00,1.54,5.03,-2.33,-691.5,-24.6,-2.9,3.89,181021.0
16,2017-09-15 12:46:00,2.09,4.78,-2.19,-689.375,-23.05,1.65,3.795,177772.25
17,2017-09-15 12:47:00,1.38,4.51,-3.36,-687.25,-21.5,6.2,3.7,174523.5
18,2017-09-15 12:48:00,0.15,4.73,-2.74,-685.125,-19.95,10.75,3.605,171274.75
19,2017-09-15 12:49:00,0.7,4.9,-2.31,-683.0,-18.4,15.3,3.51,168026.0
20,2017-09-15 12:50:00,-0.55,5.17,-0.37,-683.0,-18.4,15.3,3.51,168026.0
21,2017-09-15 12:51:00,0.14,3.99,-3.75,-677.475,-20.55,8.25,3.6125,174644.75
22,2017-09-15 12:52:00,1.13,2.2,-5.13,-671.95,-22.7,1.2000003,3.7150002,181263.5
23,2017-09-15 12:53:00,0.32,2.1,-5.08,-666.42505,-24.85,-5.8499994,3.8175,187882.25
24,2017-09-15 12:54:00,-1.48,4.68,-0.31,-660.9,-27.0,-12.9,3.92,194501.0
25,2017-09-15 12:55:00,-2.11,5.24,0.35,-660.9,-27.0,-12.9,3.92,194501.0
26,2017-09-15 12:56:00,-2.16,5.3,-0.47,-658.7,-26.7,-10.4,3.89,178949.0
27,2017-09-15 12:57:00,-2.47,5.25,0.21,-657.6,-26.5,-9.1,3.86,170806.0
