,Start,Stop,Pearson,Slope,MAPE,Ratio,RMSE,RMSE_Artemis,RMSE_Omni,RMSE_Avg
0,2015-06-12 17:40:00,2015-06-12 18:39:00,9,7,5,5,7,5,1,22
1,2015-06-12 17:41:00,2015-06-12 18:40:00,10,9,6,6,7,6,1,22
2,2015-06-12 17:42:00,2015-06-12 18:41:00,22,7,9,9,7,8,1,22
3,2015-06-12 17:43:00,2015-06-12 18:42:00,22,22,9,9,7,8,1,22
4,2015-06-12 17:44:00,2015-06-12 18:43:00,22,22,9,9,7,26,1,22
5,2015-06-12 17:45:00,2015-06-12 18:44:00,22,22,26,26,7,26,1,22
6,2015-06-12 17:46:00,2015-06-12 18:45:00,22,22,26,26,7,26,1,22
7,2015-06-12 17:47:00,2015-06-12 18:46:00,22,22,26,26,7,26,1,22
8,2015-06-12 17:48:00,2015-06-12 18:47:00,22,3,4,4,3,4,1,22
9,2015-06-12 17:49:00,2015-06-12 18:48:00,22,3,4,4,3,4,1,22
10,2015-06-12 17:50:00,2015-06-12 18:49:00,22,4,4,4,4,4,1,22
11,2015-06-12 17:51:00,2015-06-12 18:50:00,22,6,4,4,6,4,1,22
12,2015-06-12 17:52:00,2015-06-12 18:51:00,22,6,4,4,4,4,1,22
13,2015-06-12 17:53:00,2015-06-12 18:52:00,7,7,4,4,3,4,1,22
14,2015-06-12 17:54:00,2015-06-12 18:53:00,8,8,4,4,7,4,1,9
15,2015-06-12 17:55:00,2015-06-12 18:54:00,7,8,4,4,4,4,1,9
16,2015-06-12 17:56:00,2015-06-12 18:55:00,6,6,4,4,5,4,1,9
17,2015-06-12 17:57:00,2015-06-12 18:56:00,6,6,4,4,6,4,1,9
18,2015-06-12 17:58:00,2015-06-12 18:57:00,6,5,4,4,6,4,1,9
19,2015-06-12 17:59:00,2015-06-12 18:58:00,6,6,4,4,6,4,5,9
20,2015-06-12 18:00:00,2015-06-12 18:59:00,6,6,4,4,6,4,4,9
21,2015-06-12 18:01:00,2015-06-12 19:00:00,6,6,4,4,6,4,4,9
22,2015-06-12 18:02:00,2015-06-12 19:01:00,6,6,4,4,6,4,4,9
23,2015-06-12 18:03:00,2015-06-12 19:02:00,6,6,4,4,6,4,4,9
24,2015-06-12 18:04:00,2015-06-12 19:03:00,6,6,4,4,6,4,4,9
25,2015-06-12 18:05:00,2015-06-12 19:04:00,6,6,4,4,6,4,4,9
26,2015-06-12 18:06:00,2015-06-12 19:05:00,4,4,4,4,4,4,4,5
27,2015-06-12 18:07:00,2015-06-12 19:06:00,4,4,4,4,4,4,4,5
28,2015-06-12 18:08:00,2015-06-12 19:07:00,5,5,4,4,5,4,4,5
29,2015-06-12 18:09:00,2015-06-12 19:08:00,5,5,4,4,5,4,4,5
30,2015-06-12 18:10:00,2015-06-12 19:09:00,5,5,4,4,5,4,4,5
31,2015-06-12 18:11:00,2015-06-12 19:10:00,5,5,4,4,5,4,4,5
32,2015-06-12 18:12:00,2015-06-12 19:11:00,5,5,4,4,5,4,4,5
33,2015-06-12 18:13:00,2015-06-12 19:12:00,5,5,4,4,5,4,4,5
34,2015-06-12 18:14:00,2015-06-12 19:13:00,5,5,4,4,4,4,4,5
35,2015-06-12 18:15:00,2015-06-12 19:14:00,5,5,4,4,4,4,4,5
36,2015-06-12 18:16:00,2015-06-12 19:15:00,5,4,4,4,4,4,4,5
37,2015-06-12 18:17:00,2015-06-12 19:16:00,5,4,4,4,4,4,4,5
38,2015-06-12 18:18:00,2015-06-12 19:17:00,4,4,4,4,4,4,4,5
39,2015-06-12 18:19:00,2015-06-12 19:18:00,4,8,4,4,4,4,4,5
40,2015-06-12 18:20:00,2015-06-12 19:19:00,4,5,4,4,3,4,4,5
41,2015-06-12 18:21:00,2015-06-12 19:20:00,4,6,4,4,4,4,4,5
42,2015-06-12 18:22:00,2015-06-12 19:21:00,4,5,4,4,3,4,4,8
43,2015-06-12 18:23:00,2015-06-12 19:22:00,3,6,4,4,3,4,4,7
44,2015-06-12 18:24:00,2015-06-12 19:23:00,3,4,4,4,3,4,4,7
45,2015-06-12 18:25:00,2015-06-12 19:24:00,3,5,4,4,3,4,4,7
46,2015-06-12 18:26:00,2015-06-12 19:25:00,4,4,4,4,3,4,4,7
47,2015-06-12 18:27:00,2015-06-12 19:26:00,4,4,4,4,3,4,4,7
48,2015-06-12 18:28:00,2015-06-12 19:27:00,4,5,4,4,3,4,4,7
49,2015-06-12 18:29:00,2015-06-12 19:28:00,4,4,4,4,4,4,4,7
50,2015-06-12 18:30:00,2015-06-12 19:29:00,4,4,4,4,4,4,4,7
