UT__yyyy-mm-ddThh:mm:ss.sssZ,BX_FGS-D_(@_1_)_nT_GSE,BY_FGS-D_(@_2_)_nT_GSE,BZ_FGS-D_(@_3_)_nT_GSE
2015-03-17T04:20:01.586Z,-1.17119,4.51500,7.81785
2015-03-17T04:20:05.873Z,-1.78875,4.56463,7.49813
2015-03-17T04:20:10.161Z,-2.59699,4.47645,7.38793
2015-03-17T04:20:14.448Z,-2.87284,4.27807,7.27851
2015-03-17T04:20:18.736Z,-3.47570,4.35866,7.40176
2015-03-17T04:20:23.023Z,-3.88385,4.31700,7.61603
2015-03-17T04:20:27.311Z,-3.03461,4.64683,7.95213
2015-03-17T04:20:31.598Z,-2.59294,4.93507,7.69350
2015-03-17T04:20:35.886Z,-1.81252,5.27302,7.68133
2015-03-17T04:20:40.173Z,-1.42118,5.90981,7.49575
2015-03-17T04:20:44.461Z,-1.77462,5.39302,7.77196
2015-03-17T04:20:48.748Z,-2.54037,5.03876,7.96521
2015-03-17T04:20:53.036Z,-3.48053,3.61584,8.76967
2015-03-17T04:20:57.323Z,-2.43469,3.60215,9.00156
2015-03-17T04:21:01.611Z,-1.96510,4.26162,8.57271
2015-03-17T04:21:05.898Z,-2.66909,4.52353,7.95664
2015-03-17T04:21:10.186Z,-2.76086,4.78109,7.71163
2015-03-17T04:21:14.474Z,-2.53666,4.95188,7.80646
2015-03-17T04:21:18.761Z,-2.19139,5.02097,7.93818
2015-03-17T04:21:23.049Z,-1.91473,5.37969,7.68709
2015-03-17T04:21:27.336Z,-2.15847,4.27582,8.06268
2015-03-17T04:21:31.624Z,-2.04807,3.97925,8.46895
2015-03-17T04:21:35.911Z,-2.25032,3.65896,8.34533
2015-03-17T04:21:40.199Z,-1.97495,3.83272,8.02501
2015-03-17T04:21:44.486Z,-2.29253,4.03924,8.01725
2015-03-17T04:21:48.774Z,-2.95929,3.99138,7.79988
2015-03-17T04:21:53.061Z,-2.37586,4.43836,7.78391
2015-03-17T04:21:57.349Z,-2.62566,4.44896,7.67169
2015-03-17T04:22:01.636Z,-2.39306,4.43974,7.90433
2015-03-17T04:22:05.924Z,-2.61232,3.99792,7.99166
2015-03-17T04:22:10.211Z,-1.97281,3.76544,7.91877
2015-03-17T04:22:14.499Z,-2.12091,3.35656,8.06324
2015-03-17T04:22:18.786Z,-2.27827,4.60325,7.39072
2015-03-17T04:22:23.074Z,-2.21964,3.60422,7.65883
2015-03-17T04:22:27.361Z,-2.10956,3.79918,7.70589
2015-03-17T04:22:31.649Z,-2.15639,4.13861,7.45499
2015-03-17T04:22:35.936Z,-1.87772,4.27298,7.43709
2015-03-17T04:22:40.224Z,-2.44491,3.81265,7.61895
2015-03-17T04:22:44.511Z,-2.41478,3.68195,7.68944
2015-03-17T04:22:48.799Z,-3.08184,2.97888,7.60906
2015-03-17T04:22:53.086Z,-3.03068,3.16535,7.67376
2015-03-17T04:22:57.374Z,-2.22357,3.25730,7.54888
2015-03-17T04:23:01.661Z,-3.24460,3.06664,7.49939
2015-03-17T04:23:05.949Z,-4.39156,2.92018,7.20569
2015-03-17T04:23:10.236Z,-4.23413,3.07984,7.10191
2015-03-17T04:23:14.524Z,-4.67576,3.67247,6.58268
2015-03-17T04:23:18.811Z,-3.96500,3.86444,6.94225
2015-03-17T04:23:23.099Z,-3.58241,4.26066,6.86092
2015-03-17T04:23:27.386Z,-3.44205,4.00147,7.32179
2015-03-17T04:23:31.674Z,-2.68755,3.60956,7.27785
2015-03-17T04:23:35.961Z,-3.15023,3.04930,7.61692
2015-03-17T04:23:40.249Z,-2.37868,2.90047,7.68792
2015-03-17T04:23:44.536Z,-1.60542,4.26965,6.77958
2015-03-17T04:23:48.824Z,-3.02432,3.80907,6.63279
2015-03-17T04:23:53.111Z,-2.43509,4.38556,7.11126
2015-03-17T04:23:57.399Z,-2.32409,3.64436,7.73713
2015-03-17T04:24:01.686Z,-3.37848,2.94226,7.84880
2015-03-17T04:24:05.974Z,-2.48589,3.31757,7.62814
2015-03-17T04:24:10.261Z,-4.76344,2.71566,5.92744
2015-03-17T04:24:14.549Z,-4.85216,4.05675,5.86481
2015-03-17T04:24:18.836Z,-4.61834,4.20485,5.76087
2015-03-17T04:24:23.124Z,-5.09498,3.69371,5.88414
2015-03-17T04:24:27.411Z,-3.96472,2.85700,6.41900
2015-03-17T04:24:31.699Z,-3.76961,1.94354,7.24090
2015-03-17T04:24:35.986Z,-2.27262,3.07942,7.42996
2015-03-17T04:24:40.274Z,0.228388,4.89534,7.05216
2015-03-17T04:24:44.561Z,-3.85440,3.15123,7.36129
2015-03-17T04:24:48.849Z,-4.06295,3.59616,6.67243
2015-03-17T04:24:53.136Z,-3.24791,4.90403,6.38856
2015-03-17T04:24:57.424Z,-2.63944,5.77661,5.79198
2015-03-17T04:25:01.711Z,-1.28522,4.83304,7.03593
2015-03-17T04:25:05.999Z,-1.83313,4.70475,6.89304
2015-03-17T04:25:10.286Z,-0.720420,4.15837,7.45687
2015-03-17T04:25:14.574Z,-0.479224,5.12408,6.86665
2015-03-17T04:25:18.861Z,-1.30584,4.88532,7.17446
2015-03-17T04:25:23.149Z,-0.485759,4.87968,7.61631
2015-03-17T04:25:27.436Z,-2.17031,4.94879,7.74432
2015-03-17T04:25:31.724Z,-4.03692,4.14090,7.45274
2015-03-17T04:25:36.011Z,-1.55936,4.97104,7.71241
2015-03-17T04:25:40.299Z,-2.59132,4.75019,7.83817
2015-03-17T04:25:44.586Z,-3.15455,4.81473,7.83987
2015-03-17T04:25:48.874Z,-3.17510,4.85022,7.89908
2015-03-17T04:25:53.161Z,-3.14185,4.96707,7.99329
2015-03-17T04:25:57.449Z,-3.20011,5.08071,7.72705
2015-03-17T04:26:01.736Z,-3.32778,4.81188,7.94469
2015-03-17T04:26:06.024Z,-3.00222,5.57970,7.73936
2015-03-17T04:26:10.311Z,-3.00431,5.61625,7.86824
2015-03-17T04:26:14.599Z,-3.15031,5.33007,8.13612
2015-03-17T04:26:18.886Z,-3.67105,6.20408,7.25037
2015-03-17T04:26:23.174Z,-3.91758,5.44373,6.92180
2015-03-17T04:26:27.461Z,-3.76439,5.79005,7.05420
2015-03-17T04:26:31.749Z,-2.83461,5.30276,7.63378
2015-03-17T04:26:36.036Z,-2.55052,5.82872,7.40484
2015-03-17T04:26:40.324Z,-3.08196,5.81843,7.27729
2015-03-17T04:26:44.611Z,-3.50150,4.50103,7.87150
2015-03-17T04:26:48.899Z,-2.75177,4.73060,7.71384
2015-03-17T04:26:53.186Z,-1.95795,5.87545,7.52182
2015-03-17T04:26:57.474Z,-2.80306,4.83374,7.95914
2015-03-17T04:27:01.761Z,-3.04255,4.90994,8.01759
2015-03-17T04:27:06.049Z,-3.32920,4.70806,7.88851
2015-03-17T04:27:10.336Z,-3.55413,4.75998,7.78055
2015-03-17T04:27:14.624Z,-3.91449,3.87451,8.29632
2015-03-17T04:27:18.911Z,-2.51799,4.60613,8.39039
2015-03-17T04:27:23.199Z,-3.58407,6.53239,6.42613
2015-03-17T04:27:27.486Z,-3.71274,5.64496,7.11769
2015-03-17T04:27:31.774Z,-1.53947,6.22790,7.10086
2015-03-17T04:27:36.061Z,-2.34953,5.97803,7.55953
2015-03-17T04:27:40.349Z,-2.55340,4.92229,7.95250
2015-03-17T04:27:44.636Z,-2.26947,5.77345,7.77271
2015-03-17T04:27:48.924Z,-1.76499,5.17069,8.22449
2015-03-17T04:27:53.211Z,-2.46840,4.65296,8.25532
2015-03-17T04:27:57.499Z,-2.50190,5.30455,7.80036
2015-03-17T04:28:01.786Z,-2.45867,4.75541,7.95098
2015-03-17T04:28:06.074Z,-3.14640,3.51359,8.28502
2015-03-17T04:28:10.361Z,-3.38073,4.24242,7.84039
2015-03-17T04:28:14.649Z,-2.44517,3.18648,8.96171
2015-03-17T04:28:18.936Z,-0.650146,4.18636,9.16799
2015-03-17T04:28:23.224Z,-1.62927,6.12759,7.86427
2015-03-17T04:28:27.511Z,-3.44610,5.18116,7.17497
2015-03-17T04:28:31.799Z,-5.60370,3.78692,6.71502
2015-03-17T04:28:36.086Z,-3.80968,4.55173,7.42306
2015-03-17T04:28:40.374Z,-3.42826,4.60763,7.39770
2015-03-17T04:28:44.661Z,-3.71836,5.15430,7.04019
2015-03-17T04:28:48.949Z,-2.66881,5.03333,7.46548
2015-03-17T04:28:53.236Z,-1.97247,5.50105,7.77134
2015-03-17T04:28:57.524Z,-4.00713,5.68660,6.79347
2015-03-17T04:29:01.811Z,-3.81624,6.27585,6.92596
2015-03-17T04:29:06.099Z,-3.96373,7.25252,5.63807
2015-03-17T04:29:10.386Z,-1.98191,7.22186,6.07020
2015-03-17T04:29:14.674Z,-1.97823,5.50870,7.69110
2015-03-17T04:29:18.961Z,-1.15669,4.76777,8.66116
2015-03-17T04:29:23.249Z,-1.32057,5.02339,8.33048
2015-03-17T04:29:27.536Z,-0.285334,2.47972,9.21580
2015-03-17T04:29:31.824Z,-1.47863,3.35974,8.91003
2015-03-17T04:29:36.111Z,-3.44596,5.46863,6.69100
2015-03-17T04:29:40.399Z,-3.39299,4.77028,7.16485
2015-03-17T04:29:44.686Z,-1.55189,4.86329,7.31666
2015-03-17T04:29:48.974Z,-1.08106,4.54200,7.18671
2015-03-17T04:29:53.261Z,-0.656690,6.08498,6.58169
2015-03-17T04:29:57.549Z,-0.680408,5.48578,7.02079
2015-03-17T04:30:01.836Z,-0.920905,5.08482,7.32767
2015-03-17T04:30:06.124Z,-1.83620,6.36990,6.84230
2015-03-17T04:30:10.411Z,-1.02926,5.41763,7.47523
2015-03-17T04:30:14.699Z,-1.92876,6.28340,7.08764
2015-03-17T04:30:18.986Z,-2.43100,3.30736,8.13543
2015-03-17T04:30:23.274Z,-2.43190,2.78653,8.90690
2015-03-17T04:30:27.561Z,-1.56996,2.38705,8.96388
2015-03-17T04:30:31.849Z,-3.41847,3.90269,7.94121
2015-03-17T04:30:36.136Z,-3.12799,4.05302,7.85589
2015-03-17T04:30:40.424Z,-4.30467,3.26261,7.29070
2015-03-17T04:30:44.711Z,-3.05084,4.25054,7.34065
2015-03-17T04:30:48.999Z,-2.75456,4.52651,7.17005
2015-03-17T04:30:53.286Z,-3.31288,4.88965,7.03169
2015-03-17T04:30:57.574Z,-2.97659,4.55530,7.64909
2015-03-17T04:31:01.861Z,-2.59026,4.94799,7.60929
2015-03-17T04:31:06.149Z,-2.86532,5.73105,6.79926
2015-03-17T04:31:10.436Z,-2.77053,5.23494,7.18304
2015-03-17T04:31:14.724Z,-3.03330,4.72523,7.38235
2015-03-17T04:31:19.011Z,-2.77616,4.35765,7.70839
2015-03-17T04:31:23.299Z,-4.61565,4.98230,6.56222
2015-03-17T04:31:27.586Z,-4.63684,4.96121,6.62781
2015-03-17T04:31:31.874Z,-4.62136,4.73275,6.33958
2015-03-17T04:31:36.161Z,-3.55389,5.42420,6.56347
2015-03-17T04:31:40.449Z,-2.76116,5.23788,6.79541
2015-03-17T04:31:44.736Z,-3.82717,4.84380,6.42589
2015-03-17T04:31:49.024Z,-3.89680,5.65074,5.49207
2015-03-17T04:31:53.311Z,-4.39901,5.85603,4.71864
2015-03-17T04:31:57.599Z,-3.44455,5.72343,5.64082
2015-03-17T04:32:01.886Z,-1.77058,4.64321,7.20047
2015-03-17T04:32:06.174Z,-1.08045,4.23230,7.43105
2015-03-17T04:32:10.461Z,-1.27268,4.98379,6.59172
2015-03-17T04:32:14.749Z,-1.90740,5.45092,5.57368
2015-03-17T04:32:19.036Z,-2.95532,5.20745,5.39289
2015-03-17T04:32:23.324Z,-2.47603,5.12669,5.56320
2015-03-17T04:32:27.611Z,-2.41085,5.27207,5.17703
2015-03-17T04:32:31.899Z,-1.89111,5.75312,4.64427
2015-03-17T04:32:36.187Z,-2.63180,5.05260,4.64165
2015-03-17T04:32:40.474Z,-3.30787,4.08900,5.62138
2015-03-17T04:32:44.762Z,-1.00316,5.19898,4.11923
2015-03-17T04:32:49.049Z,-1.98641,4.25762,4.86327
2015-03-17T04:32:53.337Z,-1.28240,4.74821,4.83103
2015-03-17T04:32:57.624Z,-1.62129,4.26959,5.29401
2015-03-17T04:33:01.912Z,-2.20261,4.52240,5.25941
2015-03-17T04:33:06.199Z,-3.78671,2.84584,5.22015
2015-03-17T04:33:10.487Z,-2.54744,3.99689,6.04095
2015-03-17T04:33:14.774Z,-2.05431,4.44168,6.67557
2015-03-17T04:33:19.062Z,-2.23205,2.83530,7.15829
