EPOCH__yyyy-mm-ddThh:mm:ss.sssZ,X_(@_x_)_RE,Y_(@_y_)_RE,Z_(@_z_)_RE
2015-03-17T04:20:00.000Z,38.295029,-42.076492,4.7852488
2015-03-17T04:21:00.000Z,38.302006,-42.065483,4.7846994
2015-03-17T04:22:00.000Z,38.306149,-42.057068,4.7841396
2015-03-17T04:23:00.000Z,38.313286,-42.046055,4.7835903
2015-03-17T04:24:00.000Z,38.320259,-42.035049,4.7830420
2015-03-17T04:25:00.000Z,38.327389,-42.023891,4.7824316
2015-03-17T04:26:00.000Z,38.334366,-42.012878,4.7818985
2015-03-17T04:27:00.000Z,38.341499,-42.001858,4.7813492
2015-03-17T04:28:00.000Z,38.345570,-41.993343,4.7807550
2015-03-17T04:29:00.000Z,38.352703,-41.982330,4.7802057
2015-03-17T04:30:00.000Z,38.359844,-41.971306,4.7796707
2015-03-17T04:31:00.000Z,38.366814,-41.960152,4.7790756
2015-03-17T04:32:00.000Z,38.373940,-41.948982,4.7784786
2015-03-17T04:33:00.000Z,38.378220,-41.940567,4.7779455
2015-03-17T04:34:00.000Z,38.385345,-41.929398,4.7773619
2015-03-17T04:35:00.000Z,38.392475,-41.918232,4.7767658
2015-03-17T04:36:00.000Z,38.399612,-41.907204,4.7762461
2015-03-17T04:37:00.000Z,38.406738,-41.896030,4.7756643
2015-03-17T04:38:00.000Z,38.413864,-41.884857,4.7750835
2015-03-17T04:39:00.000Z,38.418324,-41.876274,4.7745018
2015-03-17T04:40:00.000Z,38.425453,-41.865105,4.7739210
2015-03-17T04:41:00.000Z,38.432575,-41.853928,4.7733374
2015-03-17T04:42:00.000Z,38.439705,-41.842754,4.7727709
2015-03-17T04:43:00.000Z,38.446987,-41.831566,4.7721891
2015-03-17T04:44:00.000Z,38.454102,-41.820244,4.7715578
2015-03-17T04:45:00.000Z,38.458546,-41.811680,4.7709904
2015-03-17T04:46:00.000Z,38.465672,-41.800499,4.7704210
2015-03-17T04:47:00.000Z,38.472946,-41.789169,4.7697964
2015-03-17T04:48:00.000Z,38.480232,-41.777981,4.7692280
2015-03-17T04:49:00.000Z,38.487347,-41.766651,4.7686110
2015-03-17T04:50:00.000Z,38.491795,-41.758083,4.7680435
2015-03-17T04:51:00.000Z,38.499069,-41.746746,4.7674284
2015-03-17T04:52:00.000Z,38.506344,-41.735409,4.7668142
2015-03-17T04:53:00.000Z,38.513622,-41.724072,4.7661972
2015-03-17T04:54:00.000Z,38.520901,-41.712883,4.7656450
2015-03-17T04:55:00.000Z,38.528179,-41.701550,4.7650299
2015-03-17T04:56:00.000Z,38.532639,-41.692810,4.7644148
2015-03-17T04:57:00.000Z,38.539913,-41.681461,4.7638121
2015-03-17T04:58:00.000Z,38.547188,-41.670128,4.7631969
2015-03-17T04:59:00.000Z,38.554623,-41.658775,4.7625961
2015-03-17T05:00:00.000Z,38.561897,-41.647434,4.7619953
2015-03-17T05:01:00.000Z,38.566330,-41.638573,4.7613325
2015-03-17T05:02:00.000Z,38.573761,-41.627216,4.7607288
2015-03-17T05:03:00.000Z,38.581043,-41.615883,4.7601299
2015-03-17T05:04:00.000Z,38.588459,-41.604374,4.7594795
2015-03-17T05:05:00.000Z,38.595741,-41.593029,4.7588940
2015-03-17T05:06:00.000Z,38.603165,-41.581532,4.7582283
2015-03-17T05:07:00.000Z,38.607769,-41.572800,4.7576437
2015-03-17T05:08:00.000Z,38.615192,-41.561302,4.7569942
2015-03-17T05:09:00.000Z,38.622463,-41.549809,4.7563467
2015-03-17T05:10:00.000Z,38.629890,-41.538452,4.7557602
2015-03-17T05:11:00.000Z,38.637318,-41.526943,4.7551222
2015-03-17T05:12:00.000Z,38.644741,-41.515442,4.7544756
2015-03-17T05:13:00.000Z,38.649361,-41.506546,4.7538424
2015-03-17T05:14:00.000Z,38.656784,-41.495033,4.7532053
2015-03-17T05:15:00.000Z,38.664364,-41.483517,4.7525711
2015-03-17T05:16:00.000Z,38.671787,-41.472015,4.7519379
2015-03-17T05:17:00.000Z,38.679214,-41.460506,4.7513027
2015-03-17T05:18:00.000Z,38.684002,-41.451595,4.7506685
2015-03-17T05:19:00.000Z,38.691414,-41.439941,4.7499866
2015-03-17T05:20:00.000Z,38.698994,-41.428425,4.7493496
2015-03-17T05:21:00.000Z,38.706421,-41.416908,4.7487288
2015-03-17T05:22:00.000Z,38.713993,-41.405243,4.7480469
2015-03-17T05:23:00.000Z,38.721416,-41.393726,4.7474260
2015-03-17T05:24:00.000Z,38.726151,-41.384716,4.7467432
2015-03-17T05:25:00.000Z,38.733730,-41.373192,4.7461262
2015-03-17T05:26:00.000Z,38.741310,-41.361526,4.7454414
2015-03-17T05:27:00.000Z,38.748878,-41.349854,4.7447729
2015-03-17T05:28:00.000Z,38.756451,-41.338184,4.7441053
2015-03-17T05:29:00.000Z,38.764030,-41.326660,4.7434855
2015-03-17T05:30:00.000Z,38.768814,-41.317604,4.7428179
2015-03-17T05:31:00.000Z,38.776386,-41.305931,4.7421494
2015-03-17T05:32:00.000Z,38.783962,-41.294262,4.7414808
2015-03-17T05:33:00.000Z,38.791691,-41.282574,4.7408266
2015-03-17T05:34:00.000Z,38.799252,-41.270760,4.7400970
2015-03-17T05:35:00.000Z,38.804016,-41.261723,4.7394447
2015-03-17T05:36:00.000Z,38.811749,-41.250042,4.7387753
2015-03-17T05:37:00.000Z,38.819317,-41.238361,4.7381191
2015-03-17T05:38:00.000Z,38.827045,-41.226532,4.7374039
2015-03-17T05:39:00.000Z,38.834774,-41.214844,4.7367496
2015-03-17T05:40:00.000Z,38.842491,-41.203011,4.7360334
2015-03-17T05:41:00.000Z,38.847267,-41.193970,4.7353945
2015-03-17T05:42:00.000Z,38.854988,-41.182140,4.7346783
2015-03-17T05:43:00.000Z,38.862709,-41.170303,4.7339764
2015-03-17T05:44:00.000Z,38.870426,-41.158463,4.7332745
2015-03-17T05:45:00.000Z,38.878159,-41.146774,4.7326345
2015-03-17T05:46:00.000Z,38.883099,-41.137569,4.7319345
2015-03-17T05:47:00.000Z,38.890980,-41.125721,4.7312317
2015-03-17T05:48:00.000Z,38.898705,-41.113888,4.7305307
2015-03-17T05:49:00.000Z,38.906422,-41.102051,4.7298298
2015-03-17T05:50:00.000Z,38.914299,-41.090195,4.7291384
2015-03-17T05:51:00.000Z,38.922012,-41.078217,4.7283764
2015-03-17T05:52:00.000Z,38.927094,-41.069000,4.7276888
