EPOCH__yyyy-mm-ddThh:mm:ss.sssZ,X_(@_x_)_RE,Y_(@_y_)_RE,Z_(@_z_)_RE
2015-03-17T04:50:00.000Z,8.5191364,8.3704128,-1.4934094
2015-03-17T04:51:00.000Z,8.5139313,8.3772306,-1.4962493
2015-03-17T04:52:00.000Z,8.5087128,8.3840199,-1.4990765
2015-03-17T04:53:00.000Z,8.5034657,8.3907719,-1.5019057
2015-03-17T04:54:00.000Z,8.4981718,8.3975067,-1.5047290
2015-03-17T04:55:00.000Z,8.4928646,8.4042263,-1.5075461
2015-03-17T04:56:00.000Z,8.4880962,8.4103413,-1.5103503
2015-03-17T04:57:00.000Z,8.4827461,8.4169931,-1.5131568
2015-03-17T04:58:00.000Z,8.4773512,8.4236221,-1.5159709
2015-03-17T04:59:00.000Z,8.4719410,8.4302292,-1.5187585
2015-03-17T05:00:00.000Z,8.4665012,8.4367971,-1.5215485
2015-03-17T05:01:00.000Z,8.4616079,8.4427671,-1.5243459
2015-03-17T05:02:00.000Z,8.4561081,8.4493046,-1.5271229
2015-03-17T05:03:00.000Z,8.4505796,8.4557972,-1.5299163
2015-03-17T05:04:00.000Z,8.4450388,8.4622669,-1.5326825
2015-03-17T05:05:00.000Z,8.4394665,8.4687138,-1.5354576
2015-03-17T05:06:00.000Z,8.4338636,8.4751301,-1.5382195
2015-03-17T05:07:00.000Z,8.4288101,8.4809418,-1.5409691
2015-03-17T05:08:00.000Z,8.4231510,8.4873047,-1.5437268
2015-03-17T05:09:00.000Z,8.4174767,8.4936390,-1.5464722
2015-03-17T05:10:00.000Z,8.4117727,8.4999495,-1.5492256
2015-03-17T05:11:00.000Z,8.4060392,8.5062304,-1.5519670
2015-03-17T05:12:00.000Z,8.4002743,8.5124941,-1.5547014
2015-03-17T05:13:00.000Z,8.3950577,8.5181599,-1.5574237
2015-03-17T05:14:00.000Z,8.3892508,8.5243578,-1.5601485
2015-03-17T05:15:00.000Z,8.3834143,8.5305386,-1.5628664
2015-03-17T05:16:00.000Z,8.3775482,8.5366831,-1.5655862
2015-03-17T05:17:00.000Z,8.3716526,8.5428114,-1.5682997
2015-03-17T05:18:00.000Z,8.3663034,8.5483437,-1.5710012
2015-03-17T05:19:00.000Z,8.3603649,8.5544052,-1.5737042
2015-03-17T05:20:00.000Z,8.3543968,8.5604506,-1.5764011
2015-03-17T05:21:00.000Z,8.3483992,8.5664644,-1.5790851
2015-03-17T05:22:00.000Z,8.3423700,8.5724564,-1.5817780
2015-03-17T05:23:00.000Z,8.3363276,8.5784187,-1.5844578
2015-03-17T05:24:00.000Z,8.3308296,8.5837784,-1.5871257
2015-03-17T05:25:00.000Z,8.3247299,8.5896883,-1.5898017
2015-03-17T05:26:00.000Z,8.3186131,8.5955667,-1.5924644
2015-03-17T05:27:00.000Z,8.3124533,8.6014233,-1.5951362
2015-03-17T05:28:00.000Z,8.3062782,8.6072407,-1.5977743
2015-03-17T05:29:00.000Z,8.3000593,8.6130495,-1.6004269
2015-03-17T05:30:00.000Z,8.2944078,8.6182623,-1.6030818
2015-03-17T05:31:00.000Z,8.2881613,8.6240063,-1.6057239
2015-03-17T05:32:00.000Z,8.2818689,8.6297178,-1.6083535
2015-03-17T05:33:00.000Z,8.2755632,8.6354141,-1.6109771
2015-03-17T05:34:00.000Z,8.2692280,8.6410742,-1.6136028
2015-03-17T05:35:00.000Z,8.2634478,8.6461477,-1.6162359
2015-03-17T05:36:00.000Z,8.2570705,8.6517620,-1.6188425
2015-03-17T05:37:00.000Z,8.2506456,8.6573381,-1.6214511
2015-03-17T05:38:00.000Z,8.2442064,8.6629000,-1.6240541
2015-03-17T05:39:00.000Z,8.2377377,8.6684227,-1.6266581
2015-03-17T05:40:00.000Z,8.2312555,8.6739302,-1.6292561
2015-03-17T05:41:00.000Z,8.2253189,8.6788473,-1.6318414
2015-03-17T05:42:00.000Z,8.2187777,8.6842880,-1.6344290
2015-03-17T05:43:00.000Z,8.2122059,8.6897125,-1.6370101
2015-03-17T05:44:00.000Z,8.2056208,8.6951084,-1.6395792
2015-03-17T05:45:00.000Z,8.1989918,8.7004652,-1.6421497
2015-03-17T05:46:00.000Z,8.1929359,8.7052526,-1.6447141
2015-03-17T05:47:00.000Z,8.1862631,8.7105646,-1.6472660
2015-03-17T05:48:00.000Z,8.1795588,8.7158527,-1.6498263
2015-03-17T05:49:00.000Z,8.1728430,8.7210979,-1.6523676
2015-03-17T05:50:00.000Z,8.1660967,8.7263336,-1.6549234
2015-03-17T05:51:00.000Z,8.1593199,8.7315245,-1.6574606
2015-03-17T05:52:00.000Z,8.1531086,8.7361441,-1.6599915
2015-03-17T05:53:00.000Z,8.1462879,8.7412891,-1.6625098
2015-03-17T05:54:00.000Z,8.1394377,8.7464132,-1.6650362
2015-03-17T05:55:00.000Z,8.1325588,8.7515059,-1.6675502
2015-03-17T05:56:00.000Z,8.1256504,8.7565613,-1.6700661
2015-03-17T05:57:00.000Z,8.1187277,8.7615995,-1.6725756
2015-03-17T05:58:00.000Z,8.1123724,8.7660589,-1.6750731
2015-03-17T05:59:00.000Z,8.1053925,8.7710304,-1.6775723
2015-03-17T06:00:00.000Z,8.0983801,8.7759943,-1.6800507
