,Time,BX_GSM,BY_GSM,BZ_GSM,Vx,Vy,Vz,proton_density,T
0,2011-12-28 16:20:00,-4.463528,1.6100891,-11.221303,-273.4681091308594,5.843175411224365,14.006887435913086,26.477737426757812,301992.6172010973
1,2011-12-28 16:21:00,-4.1559587,1.0089267,-11.271144,-273.4681091308594,5.843175411224365,14.006887435913086,26.477737426757812,301992.6172010973
2,2011-12-28 16:22:00,-3.471621,2.5972912,-8.721992,-273.4681091308594,5.843175411224365,14.006887435913086,26.477737426757812,301992.6172010973
3,2011-12-28 16:23:00,-3.5605748,2.5589,-8.080992,-273.4681091308594,5.843175411224365,14.006887435913086,26.477737426757812,301992.6172010973
4,2011-12-28 16:24:00,-2.9523783,2.9798102,-7.9180765,-273.50602552625867,4.984939005639818,13.952726682027182,26.340809928046333,302407.7918836634
5,2011-12-28 16:25:00,-2.9823117,3.6421654,-8.439908,-273.54394192165796,4.126702600055271,13.898565928141275,26.203882429334854,302822.9665662294
6,2011-12-28 16:26:00,-2.8767455,4.562479,-8.065223,-273.5818583170573,3.268466194470723,13.844405174255371,26.06695493062337,303238.1412487955
7,2011-12-28 16:27:00,-3.0556238,5.4161644,-7.6877284,-273.6197747124566,2.410229788886176,13.790244420369467,25.930027431911892,303653.3159313615
8,2011-12-28 16:28:00,-2.8697166,5.8466973,-7.7366333,-273.6576911078559,1.551993383301629,13.73608366648356,25.793099933200413,304068.4906139276
9,2011-12-28 16:29:00,-3.3140364,5.857225,-7.0924215,-273.6956075032552,0.6937569777170811,13.681922912597656,25.656172434488933,304483.6652964936
10,2011-12-28 16:30:00,-3.4366038,6.3034716,-7.1440463,-273.73352389865454,-0.16447942786746594,13.627762158711752,25.51924493577745,304898.8399790597
11,2011-12-28 16:31:00,-3.381308,7.0931935,-6.702681,-273.77144029405383,-1.022715833452013,13.573601404825846,25.38231743706597,305314.0146616257
12,2011-12-28 16:32:00,-3.328753,7.704443,-5.2750654,-273.8093566894531,-1.88095223903656,13.519440650939941,25.245389938354492,305729.1893441918
13,2011-12-28 16:33:00,-3.8617156,8.042053,-4.9746966,-273.60932540893555,-2.6263293772935867,13.404087543487549,25.165552616119385,304874.7337442699
14,2011-12-28 16:34:00,-3.6308007,7.871657,-5.236237,-273.40929412841797,-3.3717065155506134,13.288734436035156,25.085715293884277,304020.27814434795
15,2011-12-28 16:35:00,-3.101752,7.597343,-5.076472,-273.2092628479004,-4.11708365380764,13.173381328582764,25.00587797164917,303165.822544426
16,2011-12-28 16:36:00,-2.5968983,6.970837,-3.6028817,-273.0092315673828,-4.862460792064667,13.058028221130371,24.926040649414062,302311.3669445041
17,2011-12-28 16:37:00,-2.6839426,6.2673054,-3.82703,-272.80920028686523,-5.607837930321693,12.942675113677979,24.846203327178955,301456.9113445822
18,2011-12-28 16:38:00,-1.0342166,7.908166,1.1930811,-272.60916900634766,-6.35321506857872,12.827322006225586,24.766366004943848,300602.4557446603
19,2011-12-28 16:39:00,-0.72585267,8.242527,2.0419934,-272.4091377258301,-7.098592206835747,12.711968898773193,24.68652868270874,299748.00014473835
20,2011-12-28 16:40:00,-1.0005413,8.156173,2.1018722,-272.2091064453125,-7.843969345092773,12.5966157913208,24.606691360473633,298893.5445448164
21,2011-12-28 16:41:00,-1.5324053,7.2559414,1.8179247,-271.79734293619794,-8.217272016737196,12.689521259731716,24.60363006591797,302028.5576739823
22,2011-12-28 16:42:00,-1.5546973,7.3190384,2.1037734,-271.3855794270833,-8.590574688381619,12.782426728142632,24.600568771362305,305163.57080314815
23,2011-12-28 16:43:00,-1.508467,7.468328,2.283948,-270.97381591796875,-8.963877360026041,12.875332196553549,24.59750747680664,308298.58393231407
24,2011-12-28 16:44:00,-1.6678288,7.5738626,2.366358,-270.5620524088542,-9.337180031670464,12.968237664964464,24.594446182250977,311433.59706147993
25,2011-12-28 16:45:00,-0.6572789,7.2799277,3.5390925,-270.15028889973956,-9.710482703314888,13.06114313337538,24.591384887695312,314568.6101906458
26,2011-12-28 16:46:00,-0.76850677,6.9828424,3.7425408,-269.738525390625,-10.08378537495931,13.154048601786295,24.58832359313965,317703.62331981165
27,2011-12-28 16:47:00,-1.2839427,6.9867506,3.170654,-269.32676188151044,-10.457088046603733,13.246954070197212,24.585262298583984,320838.6364489775
28,2011-12-28 16:48:00,-1.725095,6.843139,2.646866,-268.9149983723958,-10.830390718248156,13.339859538608128,24.58220100402832,323973.64957814344
29,2011-12-28 16:49:00,-1.625965,6.8345094,2.9326289,-268.50323486328125,-11.203693389892578,13.432765007019043,24.579139709472656,327108.6627073093
30,2011-12-28 16:50:00,-1.2849383,7.088395,2.2059271,-268.65743679470484,-11.290169503953722,13.131083064609104,24.109635882907444,321899.9747955827
31,2011-12-28 16:51:00,-1.2194142,8.012403,1.8064507,-268.8116387261285,-11.376645618014866,12.829401122199165,23.64013205634223,316691.2868838561
32,2011-12-28 16:52:00,-0.9361318,7.952718,1.486941,-268.96584065755206,-11.46312173207601,12.527719179789225,23.17062822977702,311482.59897212946
33,2011-12-28 16:53:00,-0.8018301,7.8235283,1.8193892,-269.1200425889757,-11.549597846137154,12.226037237379286,22.701124403211807,306273.91106040287
34,2011-12-28 16:54:00,-0.8482224,7.7542744,2.0254853,-269.2742445203993,-11.636073960198296,11.924355294969347,22.23162057664659,301065.2231486763
35,2011-12-28 16:55:00,-1.2911748,7.113666,2.7756968,-269.42844645182294,-11.72255007425944,11.622673352559408,21.76211675008138,295856.5352369497
36,2011-12-28 16:56:00,-1.4703364,6.932794,3.0446076,-269.5826483832465,-11.809026188320583,11.320991410149468,21.292612923516167,290647.84732522303
37,2011-12-28 16:57:00,-1.428876,7.0385094,2.7938924,-269.73685031467016,-11.895502302381727,11.019309467739529,20.823109096950954,285439.15941349644
38,2011-12-28 16:58:00,-1.3180223,7.113246,2.335932,-269.89105224609375,-11.981978416442871,10.71762752532959,20.353605270385742,280230.47150176985
39,2011-12-28 16:59:00,-1.3039744,6.708436,2.914817,-269.92820739746094,-10.874946981668472,11.080163598060608,20.103572368621826,283677.6268017735
40,2011-12-28 17:00:00,-1.2578295,6.3497934,3.5978103,-269.9653625488281,-9.767915546894073,11.442699670791626,19.85353946685791,287124.78210177715
41,2011-12-28 17:01:00,-1.276729,6.713126,2.754767,-270.0025177001953,-8.660884112119675,11.805235743522644,19.603506565093994,290571.9374017808
