,Time,BX_GSM,BY_GSM,BZ_GSM,Vx,Vy,Vz,proton_density,T
0,2015-04-20 20:10:00,-4.4999914,9.921083,2.739128,-386.6824645996094,-21.679412841796875,-59.42023849487305,12.36594295501709,451615.110202129
1,2015-04-20 20:11:00,-5.484592,8.811044,4.4815655,-386.6824645996094,-21.679412841796875,-59.42023849487305,12.36594295501709,451615.110202129
2,2015-04-20 20:12:00,-5.8897433,7.7853217,5.3449783,-386.6824645996094,-21.679412841796875,-59.42023849487305,12.36594295501709,451615.110202129
3,2015-04-20 20:13:00,-5.7433925,9.152263,3.5160298,-388.328850640191,-22.16772354973687,-59.653717041015625,12.187585724724663,455443.7075645257
4,2015-04-20 20:14:00,-6.1199527,9.167754,2.5184028,-389.9752366807726,-22.656034257676865,-59.8871955871582,12.009228494432238,459272.30492692237
5,2015-04-20 20:15:00,-7.3198466,7.9238257,3.3079224,-391.6216227213542,-23.144344965616863,-60.12067413330078,11.83087126413981,463100.9022893191
6,2015-04-20 20:16:00,-7.279446,7.7745347,3.7059157,-393.2680087619358,-23.632655673556858,-60.35415267944336,11.652514033847385,466929.49965171574
7,2015-04-20 20:17:00,-5.98465,8.919052,3.224102,-394.91439480251734,-24.120966381496853,-60.58763122558594,11.474156803554958,470758.09701411246
8,2015-04-20 20:18:00,-5.8594465,8.5137415,4.779568,-396.56078084309894,-24.609277089436848,-60.821109771728516,11.295799573262533,474586.6943765091
9,2015-04-20 20:19:00,-5.659353,8.352132,5.610209,-398.20716688368054,-25.097587797376846,-61.054588317871094,11.117442342970106,478415.2917389058
10,2015-04-20 20:20:00,-3.331724,10.602437,3.636341,-399.85355292426215,-25.58589850531684,-61.28806686401367,10.939085112677681,482243.8891013025
11,2015-04-20 20:21:00,-2.6213565,10.810898,3.1414053,-401.49993896484375,-26.074209213256836,-61.52154541015625,10.760727882385254,486072.4864636992
12,2015-04-20 20:22:00,-2.7298086,10.403394,3.6127722,-401.3236355251736,-25.90792253282335,-61.511969248453774,10.81045044793023,485453.1170689965
13,2015-04-20 20:23:00,-2.815118,9.640198,5.1803336,-401.1473320855035,-25.741635852389866,-61.502393086751304,10.860173013475206,484833.74767429376
14,2015-04-20 20:24:00,-3.2618983,9.508194,5.346322,-400.9710286458333,-25.57534917195638,-61.49281692504883,10.909895579020182,484214.378279591
15,2015-04-20 20:25:00,-2.5241375,10.952502,3.07159,-400.7947252061632,-25.409062491522896,-61.48324076334635,10.959618144565159,483595.00888488826
16,2015-04-20 20:26:00,-1.7516125,11.422748,2.7862499,-400.61842176649304,-25.24277581108941,-61.47366460164388,11.009340710110134,482975.63949018554
17,2015-04-20 20:27:00,-1.3886478,11.757334,1.9502987,-400.44211832682294,-25.076489130655926,-61.464088439941406,11.059063275655111,482356.2700954828
18,2015-04-20 20:28:00,-2.2041624,11.024808,3.5154455,-400.26581488715277,-24.91020245022244,-61.45451227823893,11.108785841200087,481736.90070078004
19,2015-04-20 20:29:00,-3.1187003,10.645254,4.2339716,-400.08951144748266,-24.743915769788956,-61.44493611653646,11.158508406745064,481117.5313060773
20,2015-04-20 20:30:00,-3.1908624,10.828156,3.754082,-399.9132080078125,-24.57762908935547,-61.435359954833984,11.208230972290039,480498.1619113746
21,2015-04-20 20:31:00,-2.0150318,11.001737,2.0394504,-400.770809173584,-24.644036293029785,-61.8586859703064,11.190551400184631,480636.4708801346
22,2015-04-20 20:32:00,-1.0319923,11.4068775,1.2092952,-401.62841033935547,-24.7104434967041,-62.28201198577881,11.172871828079224,480774.7798488947
23,2015-04-20 20:33:00,-0.42150614,11.555751,0.5336718,-402.48601150512695,-24.776850700378418,-62.70533800125122,11.155192255973816,480913.0888176547
24,2015-04-20 20:34:00,-2.7502773,9.808836,5.1007056,-403.34361267089844,-24.843257904052734,-63.12866401672363,11.137512683868408,481051.3977864147
25,2015-04-20 20:35:00,-3.1834438,10.303693,4.0551906,-404.2012138366699,-24.90966510772705,-63.551990032196045,11.119833111763,481189.70675517473
26,2015-04-20 20:36:00,-2.303023,9.959909,3.6989198,-405.0588150024414,-24.976072311401367,-63.97531604766846,11.102153539657593,481328.01572393475
27,2015-04-20 20:37:00,-2.2185087,11.052278,3.3240242,-405.9164161682129,-25.042479515075684,-64.39864206314087,11.084473967552185,481466.3246926948
28,2015-04-20 20:38:00,-2.4819496,10.953717,3.433386,-406.7740173339844,-25.10888671875,-64.82196807861328,11.066794395446777,481604.63366145483
29,2015-04-20 20:39:00,-2.6302834,11.057884,3.2782724,-403.59649658203125,-24.215641975402832,-65.50715255737305,11.551535606384277,463389.6163822985
30,2015-04-20 20:40:00,-3.0415382,10.180895,5.1327677,-400.4189758300781,-23.322397232055664,-66.19233703613281,12.036276817321777,445174.5991031423
31,2015-04-20 20:41:00,-4.6792326,9.434288,5.0652075,-400.37176513671875,-21.818143844604492,-64.99380874633789,12.037563800811768,455259.3620077643
32,2015-04-20 20:42:00,-4.1934857,8.446643,6.7961054,-400.3245544433594,-20.31389045715332,-63.79528045654297,12.038850784301758,465344.1249123863
33,2015-04-20 20:43:00,-3.9462135,7.7318373,7.697113,-401.76800537109375,-18.985423405965168,-63.25820795694987,11.226475397745768,472039.4705399305
34,2015-04-20 20:44:00,-4.4276757,7.7020755,7.9494386,-403.2114562988281,-17.65695635477702,-62.72113545735677,10.41410001118978,478734.81616747467
35,2015-04-20 20:45:00,-4.328779,7.1368546,8.529394,-404.6549072265625,-16.328489303588867,-62.18406295776367,9.601724624633789,485430.1617950189
36,2015-04-20 20:46:00,-4.8569827,6.7092047,8.661798,-406.0436706542969,-16.61767292022705,-62.87469482421875,9.931671619415283,490241.42146268615
37,2015-04-20 20:47:00,-5.1786294,6.5553007,8.557793,-407.43243408203125,-16.906856536865234,-63.56532669067383,10.261618614196777,495052.6811303535
38,2015-04-20 20:48:00,-4.6917067,6.242592,9.052774,-407.7780456542969,-14.020939826965332,-61.56464958190918,10.013164520263672,499976.4914851414
39,2015-04-20 20:49:00,-4.60476,5.577905,9.672555,-408.1236572265625,-11.13502311706543,-59.56397247314453,9.764710426330566,504900.3018399293
