,Time,BX_GSM,BY_GSM,BZ_GSM,Vx,Vy,Vz,proton_density,T
0,2014-02-27 16:30:00,1.2874027,-1.8212678,-5.705959,-326.86700439453125,8.349142074584961,-16.112449645996094,8.250178337097168,404701.8589595396
1,2014-02-27 16:31:00,1.4412249,-1.8854377,-5.643845,-326.86700439453125,8.349142074584961,-16.112449645996094,8.250178337097168,404701.8589595396
2,2014-02-27 16:32:00,1.046776,-2.4260962,-5.4984393,-326.86700439453125,8.349142074584961,-16.112449645996094,8.250178337097168,404701.8589595396
3,2014-02-27 16:33:00,1.0009993,-2.5341415,-5.3112864,-326.86700439453125,8.349142074584961,-16.112449645996094,8.250178337097168,404701.8589595396
4,2014-02-27 16:34:00,0.66160476,-2.7956834,-5.151936,-327.38697306315106,8.49018340640598,-16.42730246649848,8.325762854682075,403565.24088972324
5,2014-02-27 16:35:00,0.07644929,-3.2958508,-4.7250953,-327.9069417317708,8.631224738226997,-16.74215528700087,8.401347372266981,402428.6228199069
6,2014-02-27 16:36:00,0.08586427,-3.320884,-4.6844835,-328.4269104003906,8.772266070048014,-17.057008107503254,8.476931889851889,401292.00475009053
7,2014-02-27 16:37:00,0.17327414,-3.3804915,-4.6148887,-328.94687906901044,8.913307401869032,-17.371860928005642,8.552516407436794,400155.38668027415
8,2014-02-27 16:38:00,-0.05970322,-3.4588037,-4.38946,-329.4668477376302,9.05434873369005,-17.68671374850803,8.628100925021702,399018.76861045783
9,2014-02-27 16:39:00,0.7999988,-2.8904872,-4.819276,-329.98681640625,9.195390065511068,-18.001566569010418,8.703685442606607,397882.15054064145
10,2014-02-27 16:40:00,0.6785175,-3.0297458,-4.5018854,-330.5067850748698,9.336431397332085,-18.316419389512802,8.779269960191515,396745.53247082507
11,2014-02-27 16:41:00,1.2925928,-0.29405338,-5.1873593,-331.02675374348956,9.477472729153103,-18.63127221001519,8.85485447777642,395608.91440100875
