,Time,BX_GSM,BY_GSM,BZ_GSM,Vx,Vy,Vz,proton_density,T
0,2018-10-09 04:00:00,-3.0328693,1.064989,-2.741029,-576.3121948242188,76.41587829589844,-37.736141204833984,2.7873823642730713,972589.952084502
1,2018-10-09 04:01:00,-2.740678,0.34981924,-2.387612,-576.3121948242188,76.41587829589844,-37.736141204833984,2.7873823642730713,972589.952084502
2,2018-10-09 04:02:00,-3.3247566,0.8635228,-2.6131704,-576.3121948242188,76.41587829589844,-37.736141204833984,2.7873823642730713,972589.952084502
3,2018-10-09 04:03:00,-3.532164,-0.35711038,-2.529648,-576.3121948242188,76.41587829589844,-37.736141204833984,2.7873823642730713,972589.952084502
4,2018-10-09 04:04:00,-2.6505806,-1.1601173,-1.8616389,-576.3121948242188,76.41587829589844,-37.736141204833984,2.7873823642730713,972589.952084502
5,2018-10-09 04:05:00,-2.7316194,-1.5706484,-1.6904438,-575.3537258572048,75.9485855102539,-37.684990353054474,2.7593549622429743,968181.0638900235
6,2018-10-09 04:06:00,-3.287398,1.8744113,-3.0524814,-574.3952568901909,75.48129272460938,-37.633839501274956,2.7313275602128773,963772.1756955449
7,2018-10-09 04:07:00,-3.3411782,2.193333,-2.9141529,-573.4367879231771,75.01399993896484,-37.582688649495445,2.70330015818278,959363.2875010665
8,2018-10-09 04:08:00,-3.596462,1.7530944,-2.7199721,-572.4783189561632,74.54670715332031,-37.53153779771593,2.675272756152683,954954.399306588
9,2018-10-09 04:09:00,-3.4550037,2.1228397,-2.6970553,-571.5198499891493,74.07941436767578,-37.48038694593642,2.6472453541225858,950545.5111121094
10,2018-10-09 04:10:00,-3.6894612,2.2449727,-2.443689,-570.5613810221354,73.61212158203125,-37.4292360941569,2.6192179520924888,946136.622917631
11,2018-10-09 04:11:00,-3.6524417,1.8532715,-2.8151646,-569.6029120551216,73.14482879638672,-37.37808524237739,2.5911905500623913,941727.7347231525
12,2018-10-09 04:12:00,-4.026078,1.7237092,-2.2646823,-568.6444430881077,72.67753601074219,-37.32693439059787,2.5631631480322943,937318.8465286739
13,2018-10-09 04:13:00,-3.7932193,1.7921392,-2.4485953,-567.6859741210938,72.21024322509766,-37.27578353881836,2.5351357460021973,932909.9583341954
14,2018-10-09 04:14:00,-3.4705155,3.0558333,-2.1985478,-567.5097595214844,72.52077407836914,-37.40123176574707,2.5282897472381594,938147.6622631169
15,2018-10-09 04:15:00,-3.7313192,2.7970083,-2.0193882,-567.333544921875,72.83130493164063,-37.52667999267578,2.521443748474121,943385.3661920384
16,2018-10-09 04:16:00,-3.8863168,2.3822339,-1.7890829,-567.1573303222656,73.1418357849121,-37.65212821960449,2.514597749710083,948623.0701209599
17,2018-10-09 04:17:00,-3.8947158,2.18287,-1.7228742,-566.9811157226562,73.45236663818359,-37.7775764465332,2.5077517509460447,953860.7740498814
18,2018-10-09 04:18:00,-4.1123786,1.765619,-1.9145162,-566.8049011230469,73.76289749145508,-37.903024673461914,2.500905752182007,959098.4779788028
19,2018-10-09 04:19:00,-4.37164,2.2740834,-1.402303,-566.6286865234375,74.07342834472657,-38.028472900390625,2.494059753417969,964336.1819077242
20,2018-10-09 04:20:00,-4.617349,1.7496742,-1.5952489,-566.4524719238282,74.38395919799805,-38.153921127319336,2.4872137546539306,969573.8858366457
21,2018-10-09 04:21:00,-4.5518193,1.5180101,-1.9897325,-566.2762573242187,74.69449005126953,-38.27936935424805,2.4803677558898927,974811.5897655672
22,2018-10-09 04:22:00,-4.419737,2.018427,-2.0022974,-566.1000427246094,75.00502090454101,-38.40481758117676,2.4735217571258543,980049.2936944887
23,2018-10-09 04:23:00,-4.5499735,1.5615033,-2.208835,-565.923828125,75.3155517578125,-38.53026580810547,2.4666757583618164,985286.9976234102
24,2018-10-09 04:24:00,-4.431874,0.65613407,-2.609391,-565.9291178385416,75.50597805447049,-38.645691341824005,2.4813274012671576,964079.4625578708
25,2018-10-09 04:25:00,-4.725435,0.7680655,-2.0169454,-565.9344075520834,75.69640435112848,-38.761116875542534,2.4959790441724987,942871.9274923315
26,2018-10-09 04:26:00,-4.796073,0.93246526,-1.217068,-565.939697265625,75.88683064778645,-38.87654240926107,2.5106306870778403,921664.3924267921
27,2018-10-09 04:27:00,-4.88261,0.8242302,-0.97936493,-565.9449869791666,76.07725694444444,-38.9919679429796,2.5252823299831815,900456.8573612527
28,2018-10-09 04:28:00,-5.126615,0.65497464,-0.84894836,-565.9502766927084,76.26768324110243,-39.107393476698135,2.5399339728885226,879249.3222957134
29,2018-10-09 04:29:00,-5.049975,0.6825057,-0.7024768,-565.95556640625,76.45810953776042,-39.222819010416664,2.554585615793864,858041.7872301739
30,2018-10-09 04:30:00,-5.023675,0.5495739,-0.7190117,-565.9608561197916,76.6485358344184,-39.3382445441352,2.5692372586992054,836834.2521646346
31,2018-10-09 04:31:00,-4.9189,0.5448249,-1.5116984,-565.9661458333334,76.83896213107639,-39.45367007785373,2.5838889016045465,815626.7170990952
32,2018-10-09 04:32:00,-4.9355955,0.7110345,-1.8089311,-565.971435546875,77.02938842773438,-39.569095611572266,2.5985405445098877,794419.1820335558
33,2018-10-09 04:33:00,-4.732576,0.896046,-2.044625,-565.9227227105034,76.5958980984158,-39.52809566921658,2.6129292382134333,808453.41777904
34,2018-10-09 04:34:00,-4.659997,0.6864155,-2.1863496,-565.874009874132,76.16240776909723,-39.48709572686089,2.627317931916979,822487.6535245243
35,2018-10-09 04:35:00,-4.4508543,0.7200538,-2.6377232,-565.8252970377604,75.72891743977864,-39.44609578450521,2.641706625620524,836521.8892700085
36,2018-10-09 04:36:00,-4.330758,0.7451191,-2.7234862,-565.7765842013889,75.29542711046007,-39.40509584214952,2.6560953193240695,850556.1250154928
37,2018-10-09 04:37:00,-4.3530545,0.96239346,-2.5352535,-565.7278713650173,74.8619367811415,-39.36409589979384,2.670484013027615,864590.360760977
38,2018-10-09 04:38:00,-4.303632,0.9438329,-2.6434114,-565.6791585286459,74.42844645182292,-39.32309595743815,2.6848727067311606,878624.5965064614
39,2018-10-09 04:39:00,-4.502434,0.94968027,-2.4573514,-565.6304456922743,73.99495612250433,-39.282096015082466,2.6992614004347057,892658.8322519456
40,2018-10-09 04:40:00,-4.3844113,1.1039976,-2.375459,-565.5817328559028,73.56146579318576,-39.241096072726776,2.7136500941382513,906693.0679974299
41,2018-10-09 04:41:00,-4.131095,1.0109991,-2.4373252,-565.5330200195312,73.12797546386719,-39.200096130371094,2.728038787841797,920727.3037429141
42,2018-10-09 04:42:00,0.6353019,-1.9346956,-4.283667,-565.7984754774305,72.95841979980469,-39.185904608832466,2.7022347185346813,921918.0268081779
