,Time,BX_GSM,BY_GSM,BZ_GSM,Vx,Vy,Vz,proton_density,T
0,2015-03-16 04:20:00,-0.13403137,-1.4789753,2.2344406,-340.26971435546875,55.038021087646484,11.67116641998291,20.073341369628906,285726.22084479686
1,2015-03-16 04:21:00,0.08951129,-1.144347,1.448608,-340.26971435546875,55.038021087646484,11.67116641998291,20.073341369628906,285726.22084479686
2,2015-03-16 04:22:00,0.42873174,-1.9950445,1.9147338,-340.26971435546875,55.038021087646484,11.67116641998291,20.073341369628906,285726.22084479686
3,2015-03-16 04:23:00,-0.036997862,-1.8425299,1.7588369,-340.26971435546875,55.038021087646484,11.67116641998291,20.073341369628906,285726.22084479686
4,2015-03-16 04:24:00,-0.32671884,-2.0795672,1.6590459,-340.26971435546875,55.038021087646484,11.67116641998291,20.073341369628906,285726.22084479686
5,2015-03-16 04:25:00,-0.6390851,-1.7004137,1.5056841,-340.26971435546875,55.038021087646484,11.67116641998291,20.073341369628906,285726.22084479686
6,2015-03-16 04:26:00,0.16897681,-2.801308,1.9922525,-339.91881985134546,54.566519843207466,11.474804984198677,19.540258407592773,285564.88712632644
7,2015-03-16 04:27:00,0.24278295,-4.450173,3.3316476,-339.56792534722223,54.09501859876845,11.278443548414442,19.00717544555664,285403.5534078561
8,2015-03-16 04:28:00,-0.25058454,-3.6139138,2.68693,-339.21703084309894,53.62351735432943,11.082082112630209,18.474092483520508,285242.2196893857
9,2015-03-16 04:29:00,-0.8310408,-3.1976018,3.2258742,-338.8661363389757,53.15201610989041,10.885720676845974,17.941009521484375,285080.8859709153
10,2015-03-16 04:30:00,-1.5943025,-2.9665058,4.209512,-338.5152418348524,52.680514865451386,10.68935924106174,17.407926559448242,284919.5522524449
11,2015-03-16 04:31:00,-1.416109,-2.6200163,4.2690835,-338.1643473307292,52.20901362101237,10.492997805277506,16.87484359741211,284758.21853397455
12,2015-03-16 04:32:00,-1.1385866,-3.5277488,3.781543,-337.8134528266059,51.73751237657335,10.296636369493273,16.341760635375977,284596.88481550413
