,Time,BX_GSM,BY_GSM,BZ_GSM,Vx,Vy,Vz,proton_density,T
0,2016-08-02 12:15:00,4.015872,-2.0589669,-1.712011,-341.5858154296875,65.96259307861328,6.20672607421875,17.89635467529297,204590.56641722965
1,2016-08-02 12:16:00,4.006928,-1.7763597,-1.912295,-341.5858154296875,65.96259307861328,6.20672607421875,17.89635467529297,204590.56641722965
2,2016-08-02 12:17:00,3.8776817,-2.2571094,-1.6785058,-341.5858154296875,65.96259307861328,6.20672607421875,17.89635467529297,204590.56641722965
3,2016-08-02 12:18:00,4.0931163,-1.7046058,-1.5666882,-341.5858154296875,65.96259307861328,6.20672607421875,17.89635467529297,204590.56641722965
4,2016-08-02 12:19:00,5.2125325,-0.15647809,-0.9311703,-343.10724555121527,66.20017666286893,6.401079813639323,17.28998459710015,205410.11445781606
5,2016-08-02 12:20:00,5.774723,0.7183307,-0.672371,-344.62867567274304,66.43776024712457,6.5954335530598955,16.683614518907333,206229.6624984025
6,2016-08-02 12:21:00,6.519169,2.2398531,0.2763205,-346.1501057942708,66.6753438313802,6.789787292480469,16.07724444071452,207049.2105389889
7,2016-08-02 12:22:00,7.334796,1.7949444,-0.23102859,-347.6715359157986,66.91292741563585,6.984141031901042,15.470874362521702,207868.7585795753
8,2016-08-02 12:23:00,7.470666,2.2954268,0.029671421,-349.1929660373264,67.1505109998915,7.178494771321614,14.864504284328884,208688.30662016175
9,2016-08-02 12:24:00,7.2195897,3.3488536,0.3625811,-350.7143961588542,67.38809458414714,7.3728485107421875,14.258134206136067,209507.85466074815
10,2016-08-02 12:25:00,8.3754015,4.1419773,0.64984375,-352.23582628038196,67.62567816840277,7.56720225016276,13.65176412794325,210327.40270133456
11,2016-08-02 12:26:00,8.92435,4.504744,0.11565365,-353.75725640190973,67.86326175265842,7.761555989583333,13.045394049750435,211146.950741921
12,2016-08-02 12:27:00,8.742789,4.8213673,1.0902925,-355.2786865234375,68.10084533691406,7.955909729003906,12.439023971557617,211966.4987825074
13,2016-08-02 12:28:00,9.46533,5.1196904,1.9000834,-356.65728149414065,68.2116714477539,7.89765510559082,12.458572292327881,216039.16918986713
14,2016-08-02 12:29:00,9.221039,4.9281363,3.282124,-358.03587646484374,68.32249755859375,7.8394004821777346,12.478120613098145,220111.83959722682
