,Time,BX_GSM,BY_GSM,BZ_GSM,Vx,Vy,Vz,proton_density,T
0,2017-09-27 04:30:00,7.6712613,-8.545153,-5.940826,-318.24530029296875,-46.61418914794922,4.006199836730957,13.797983169555664,340847.48271833244
1,2017-09-27 04:31:00,7.8564334,-8.372643,-5.619595,-318.24530029296875,-46.61418914794922,4.006199836730957,13.797983169555664,340847.48271833244
2,2017-09-27 04:32:00,5.892138,-7.8645415,3.5393443,-318.24530029296875,-46.61418914794922,4.006199836730957,13.797983169555664,340847.48271833244
3,2017-09-27 04:33:00,4.851369,-5.4583044,7.9467015,-321.17156982421875,-54.94172286987305,9.3989577293396,15.657861709594727,282053.52702678205
4,2017-09-27 04:34:00,4.147163,-4.718165,8.771514,-324.09783935546875,-63.269256591796875,14.791715621948242,17.51774024963379,223259.57133523162
5,2017-09-27 04:35:00,3.7775092,-4.0866404,8.323754,-323.40809631347656,-62.9811897277832,14.52923059463501,17.769466400146484,227937.9282298772
6,2017-09-27 04:36:00,3.0251644,-3.6548915,7.434562,-322.7183532714844,-62.69312286376953,14.266745567321777,18.02119255065918,232616.28512452275
7,2017-09-27 04:37:00,3.6102867,-4.5403824,7.8121467,-323.0963439941406,-62.948499043782554,14.135041236877441,18.195579528808594,232626.5995041094
8,2017-09-27 04:38:00,4.122386,-5.486,8.231111,-323.4743347167969,-63.20387522379557,14.003336906433105,18.369966506958008,232636.91388369608
9,2017-09-27 04:39:00,3.8937862,-4.212133,7.14154,-323.8523254394531,-63.459251403808594,13.87163257598877,18.544353485107422,232647.22826328274
10,2017-09-27 04:40:00,3.503596,-3.940773,6.616027,-323.3059844970703,-63.855430603027344,13.543009281158447,19.089691162109375,235395.08080093446
11,2017-09-27 04:41:00,3.5709243,-3.745109,6.390523,-322.7596435546875,-64.2516098022461,13.214385986328125,19.635028839111328,238142.9333385862
12,2017-09-27 04:42:00,4.188634,-4.046796,6.994942,-324.8385772705078,-63.96661376953125,13.426484107971191,19.69941520690918,248130.4732553661
13,2017-09-27 04:43:00,4.5468135,-5.198685,7.2343326,-326.9175109863281,-63.681617736816406,13.638582229614258,19.76380157470703,258118.01317214596
14,2017-09-27 04:44:00,3.9747262,-5.6244426,6.943624,-327.2655792236328,-63.39784240722656,14.715080261230469,19.723499298095703,246000.57600458153
15,2017-09-27 04:45:00,4.161855,-5.1480927,6.8244376,-327.6136474609375,-63.11406707763672,15.79157829284668,19.683197021484375,233883.1388370171
16,2017-09-27 04:46:00,4.862832,-6.7715073,7.137897,-327.1138916015625,-63.192423502604164,14.904983838399252,19.970109939575195,246286.80003811148
17,2017-09-27 04:47:00,4.6260757,-6.44924,7.153083,-326.6141357421875,-63.27077992757162,14.018389383951822,20.257022857666016,258690.46123920585
18,2017-09-27 04:48:00,4.638401,-5.4712567,7.421005,-326.1143798828125,-63.34913635253906,13.131794929504395,20.543935775756836,271094.12244030024
