EPOCH__yyyy-mm-ddThh:mm:ss.sssZ,X_(@_x_)_RE,Y_(@_y_)_RE,Z_(@_z_)_RE
2015-06-12T17:10:00.000Z,36.201397,-42.246950,-1.8882173
2015-06-12T17:11:00.000Z,36.211472,-42.240863,-1.8894752
2015-06-12T17:12:00.000Z,36.221688,-42.234754,-1.8907957
2015-06-12T17:13:00.000Z,36.231740,-42.228510,-1.8920530
2015-06-12T17:14:00.000Z,36.241959,-42.222402,-1.8933747
2015-06-12T17:15:00.000Z,36.252035,-42.216312,-1.8946326
2015-06-12T17:16:00.000Z,36.262252,-42.210204,-1.8959524
2015-06-12T17:17:00.000Z,36.272328,-42.204118,-1.8972104
2015-06-12T17:18:00.000Z,36.282577,-42.198164,-1.8985177
2015-06-12T17:19:00.000Z,36.292653,-42.192078,-1.8997756
2015-06-12T17:20:00.000Z,36.302870,-42.185968,-1.9010947
2015-06-12T17:21:00.000Z,36.313091,-42.179861,-1.9024164
2015-06-12T17:22:00.000Z,36.323197,-42.173929,-1.9036600
2015-06-12T17:23:00.000Z,36.333415,-42.167823,-1.9049798
2015-06-12T17:24:00.000Z,36.343492,-42.161739,-1.9062377
2015-06-12T17:25:00.000Z,36.353742,-42.155786,-1.9075443
2015-06-12T17:26:00.000Z,36.363960,-42.149678,-1.9088648
2015-06-12T17:27:00.000Z,36.374211,-42.143728,-1.9101707
2015-06-12T17:28:00.000Z,36.384312,-42.137798,-1.9114293
2015-06-12T17:29:00.000Z,36.394536,-42.131690,-1.9127347
2015-06-12T17:30:00.000Z,36.404778,-42.125739,-1.9140546
2015-06-12T17:31:00.000Z,36.415030,-42.119791,-1.9153618
2015-06-12T17:32:00.000Z,36.425273,-42.113841,-1.9166809
2015-06-12T17:33:00.000Z,36.435380,-42.107911,-1.9179252
2015-06-12T17:34:00.000Z,36.445608,-42.101807,-1.9192318
2015-06-12T17:35:00.000Z,36.455851,-42.095857,-1.9205516
2015-06-12T17:36:00.000Z,36.466103,-42.089907,-1.9218582
2015-06-12T17:37:00.000Z,36.476375,-42.084111,-1.9231643
2015-06-12T17:38:00.000Z,36.486622,-42.078165,-1.9244846
2015-06-12T17:39:00.000Z,36.496871,-42.072216,-1.9257907
2015-06-12T17:40:00.000Z,36.507121,-42.066267,-1.9270961
2015-06-12T17:41:00.000Z,36.517374,-42.060318,-1.9284033
2015-06-12T17:42:00.000Z,36.527648,-42.054526,-1.9297080
2015-06-12T17:43:00.000Z,36.537900,-42.048577,-1.9310146
2015-06-12T17:44:00.000Z,36.548167,-42.042784,-1.9323351
2015-06-12T17:45:00.000Z,36.558421,-42.036836,-1.9336417
2015-06-12T17:46:00.000Z,36.568695,-42.031045,-1.9349471
2015-06-12T17:47:00.000Z,36.578948,-42.025097,-1.9362537
2015-06-12T17:48:00.000Z,36.589364,-42.019285,-1.9376216
2015-06-12T17:49:00.000Z,36.599617,-42.013338,-1.9389282
2015-06-12T17:50:00.000Z,36.609892,-42.007545,-1.9402330
2015-06-12T17:51:00.000Z,36.620175,-42.001755,-1.9415258
2015-06-12T17:52:00.000Z,36.630450,-41.995962,-1.9428312
2015-06-12T17:53:00.000Z,36.640869,-41.990151,-1.9441997
2015-06-12T17:54:00.000Z,36.651147,-41.984362,-1.9455069
2015-06-12T17:55:00.000Z,36.661422,-41.978571,-1.9468123
2015-06-12T17:56:00.000Z,36.671841,-41.972761,-1.9481808
2015-06-12T17:57:00.000Z,36.682122,-41.966969,-1.9494718
2015-06-12T17:58:00.000Z,36.692401,-41.961180,-1.9507791
2015-06-12T17:59:00.000Z,36.702820,-41.955368,-1.9521468
2015-06-12T18:00:00.000Z,36.713120,-41.949735,-1.9534522
2015-06-12T18:01:00.000Z,36.723546,-41.943925,-1.9548069
2015-06-12T18:02:00.000Z,36.733822,-41.938138,-1.9561123
2015-06-12T18:03:00.000Z,36.744131,-41.932504,-1.9574045
2015-06-12T18:04:00.000Z,36.754551,-41.926693,-1.9587730
2015-06-12T18:05:00.000Z,36.764850,-41.921060,-1.9600790
2015-06-12T18:06:00.000Z,36.775277,-41.915252,-1.9614331
2015-06-12T18:07:00.000Z,36.785577,-41.909620,-1.9627385
2015-06-12T18:08:00.000Z,36.796028,-41.903966,-1.9640925
2015-06-12T18:09:00.000Z,36.806448,-41.898156,-1.9654610
2015-06-12T18:10:00.000Z,36.816758,-41.892524,-1.9667531
2015-06-12T18:11:00.000Z,36.827202,-41.886871,-1.9681223
2015-06-12T18:12:00.000Z,36.837509,-41.881240,-1.9694133
2015-06-12T18:13:00.000Z,36.847960,-41.875587,-1.9707673
2015-06-12T18:14:00.000Z,36.858405,-41.869935,-1.9721357
2015-06-12T18:15:00.000Z,36.868713,-41.864304,-1.9734267
2015-06-12T18:16:00.000Z,36.879164,-41.858652,-1.9747815
2015-06-12T18:17:00.000Z,36.889633,-41.853158,-1.9761499
2015-06-12T18:18:00.000Z,36.900084,-41.847506,-1.9775039
2015-06-12T18:19:00.000Z,36.910392,-41.841876,-1.9787956
2015-06-12T18:20:00.000Z,36.920844,-41.836225,-1.9801497
2015-06-12T18:21:00.000Z,36.931313,-41.830729,-1.9815181
2015-06-12T18:22:00.000Z,36.941765,-41.825078,-1.9828721
2015-06-12T18:23:00.000Z,36.952240,-41.819581,-1.9842262
2015-06-12T18:24:00.000Z,36.962693,-41.813931,-1.9855802
