EPOCH__yyyy-mm-ddThh:mm:ss.sssZ,X_(@_x_)_RE,Y_(@_y_)_RE,Z_(@_z_)_RE
2015-06-12T17:40:00.000Z,9.6982598,-6.2942346,-0.83804358
2015-06-12T17:41:00.000Z,9.7076745,-6.2899399,-0.84078874
2015-06-12T17:42:00.000Z,9.7170351,-6.2856210,-0.84352910
2015-06-12T17:43:00.000Z,9.7263707,-6.2812751,-0.84627779
2015-06-12T17:44:00.000Z,9.7356761,-6.2769174,-0.84901428
2015-06-12T17:45:00.000Z,9.7449480,-6.2725332,-0.85173765
2015-06-12T17:46:00.000Z,9.7541751,-6.2681249,-0.85447798
2015-06-12T17:47:00.000Z,9.7633771,-6.2637048,-0.85719095
2015-06-12T17:48:00.000Z,9.7725462,-6.2592422,-0.85992677
2015-06-12T17:49:00.000Z,9.7816704,-6.2547707,-0.86264387
2015-06-12T17:50:00.000Z,9.7907711,-6.2502864,-0.86536900
2015-06-12T17:51:00.000Z,9.7998254,-6.2457782,-0.86807535
2015-06-12T17:52:00.000Z,9.8088546,-6.2412423,-0.87079020
2015-06-12T17:53:00.000Z,9.8178509,-6.2366798,-0.87349222
2015-06-12T17:54:00.000Z,9.8268221,-6.2320896,-0.87620257
2015-06-12T17:55:00.000Z,9.8357422,-6.2274913,-0.87890859
2015-06-12T17:56:00.000Z,9.8446293,-6.2228666,-0.88160195
2015-06-12T17:57:00.000Z,9.8534938,-6.2182295,-0.88430365
2015-06-12T17:58:00.000Z,9.8623197,-6.2135675,-0.88700755
2015-06-12T17:59:00.000Z,9.8710976,-6.2088796,-0.88969226
2015-06-12T18:00:00.000Z,9.8798568,-6.2041646,-0.89237089
2015-06-12T18:01:00.000Z,9.8885881,-6.1994380,-0.89507204
2015-06-12T18:02:00.000Z,9.8972772,-6.1946855,-0.89774010
2015-06-12T18:03:00.000Z,9.9059234,-6.1899238,-0.90042430
2015-06-12T18:04:00.000Z,9.9145516,-6.1851341,-0.90310256
2015-06-12T18:05:00.000Z,9.9231317,-6.1803192,-0.90576196
2015-06-12T18:06:00.000Z,9.9316815,-6.1754781,-0.90844388
2015-06-12T18:07:00.000Z,9.9402065,-6.1706244,-0.91109925
2015-06-12T18:08:00.000Z,9.9486865,-6.1657466,-0.91377059
2015-06-12T18:09:00.000Z,9.9571348,-6.1608571,-0.91642932
2015-06-12T18:10:00.000Z,9.9655652,-6.1559396,-0.91908193
2015-06-12T18:11:00.000Z,9.9739359,-6.1509994,-0.92174479
2015-06-12T18:12:00.000Z,9.9822964,-6.1460452,-0.92438700
2015-06-12T18:13:00.000Z,9.9905949,-6.1410528,-0.92703911
2015-06-12T18:14:00.000Z,9.9988793,-6.1360627,-0.92968515
2015-06-12T18:15:00.000Z,10.007129,-6.1310305,-0.93231900
2015-06-12T18:16:00.000Z,10.015341,-6.1259882,-0.93495383
2015-06-12T18:17:00.000Z,10.023531,-6.1209336,-0.93759775
2015-06-12T18:18:00.000Z,10.031673,-6.1158545,-0.94022230
2015-06-12T18:19:00.000Z,10.039790,-6.1107477,-0.94285535
2015-06-12T18:20:00.000Z,10.047861,-6.1056163,-0.94546980
2015-06-12T18:21:00.000Z,10.055909,-6.1004735,-0.94809211
2015-06-12T18:22:00.000Z,10.063920,-6.0953197,-0.95071663
2015-06-12T18:23:00.000Z,10.071895,-6.0901238,-0.95332819
2015-06-12T18:24:00.000Z,10.079851,-6.0849319,-0.95594855
2015-06-12T18:25:00.000Z,10.087756,-6.0796993,-0.95854954
2015-06-12T18:26:00.000Z,10.095625,-6.0744572,-0.96115292
2015-06-12T18:27:00.000Z,10.103470,-6.0691873,-0.96376445
2015-06-12T18:28:00.000Z,10.111283,-6.0639056,-0.96636315
2015-06-12T18:29:00.000Z,10.119057,-6.0585982,-0.96896411
2015-06-12T18:30:00.000Z,10.126799,-6.0532650,-0.97155241
2015-06-12T18:31:00.000Z,10.134503,-6.0479216,-0.97414297
2015-06-12T18:32:00.000Z,10.142191,-6.0425642,-0.97672694
2015-06-12T18:33:00.000Z,10.149823,-6.0371686,-0.97930611
2015-06-12T18:34:00.000Z,10.157436,-6.0317760,-0.98189438
2015-06-12T18:35:00.000Z,10.165013,-6.0263422,-0.98446952
2015-06-12T18:36:00.000Z,10.172538,-6.0208988,-0.98704051
2015-06-12T18:37:00.000Z,10.180059,-6.0154253,-0.98961166
2015-06-12T18:38:00.000Z,10.187529,-6.0099437,-0.99217815
2015-06-12T18:39:00.000Z,10.194963,-6.0044527,-0.99474701
2015-06-12T18:40:00.000Z,10.202375,-5.9989160,-0.99730917
2015-06-12T18:41:00.000Z,10.209737,-5.9933726,-0.99986763
2015-06-12T18:42:00.000Z,10.217081,-5.9878154,-1.0024192
