UT__yyyy-mm-ddThh:mm:ss.sssZ,BX_FGS-D_(@_1_)_nT_GSE,BY_FGS-D_(@_2_)_nT_GSE,BZ_FGS-D_(@_3_)_nT_GSE
2017-09-15T12:00:02.627Z,-6.00384,1.96868,-1.18777
2017-09-15T12:00:06.934Z,-6.27618,2.01459,-0.647862
2017-09-15T12:00:11.240Z,-6.24298,1.71123,-0.203781
2017-09-15T12:00:15.547Z,-6.48848,2.33925,-0.194690
2017-09-15T12:00:19.853Z,-6.24320,2.82710,-0.600502
2017-09-15T12:00:24.160Z,-6.04038,2.61916,-0.153942
2017-09-15T12:00:28.466Z,-6.18039,1.64968,0.699066
2017-09-15T12:00:32.773Z,-6.33779,1.66629,0.392511
2017-09-15T12:00:37.079Z,-5.83882,2.56659,-0.281347
2017-09-15T12:00:41.385Z,-5.82005,2.99182,0.0281854
2017-09-15T12:00:45.692Z,-5.67964,2.90160,-0.331224
2017-09-15T12:00:49.998Z,-6.07568,1.27075,0.689383
2017-09-15T12:00:54.305Z,-6.31517,1.15838,0.330146
2017-09-15T12:00:58.611Z,-6.14269,2.26515,0.161339
2017-09-15T12:01:02.918Z,-5.88295,3.30559,-0.432886
2017-09-15T12:01:07.224Z,-5.40571,2.89371,-0.174980
2017-09-15T12:01:11.531Z,-5.92655,2.25083,0.226438
2017-09-15T12:01:15.837Z,-6.08503,1.96612,-0.0663887
2017-09-15T12:01:20.143Z,-6.00799,2.16600,-0.605619
2017-09-15T12:01:24.450Z,-5.82628,2.83629,-1.05824
2017-09-15T12:01:28.756Z,-5.66957,2.51395,-1.06764
2017-09-15T12:01:33.063Z,-6.19651,2.27644,-0.775104
2017-09-15T12:01:37.369Z,-6.06157,2.27534,-0.413503
2017-09-15T12:01:41.676Z,-5.67040,2.51661,-0.844941
2017-09-15T12:01:45.982Z,-5.39462,2.69825,-0.902004
2017-09-15T12:01:50.289Z,-5.39637,3.45956,-1.16209
2017-09-15T12:01:54.595Z,-5.73274,2.67621,-0.619239
2017-09-15T12:01:58.902Z,-5.77895,2.12383,-1.09262
2017-09-15T12:02:03.208Z,-5.65033,2.65593,-1.46813
2017-09-15T12:02:07.514Z,-5.54969,2.82510,-1.24333
2017-09-15T12:02:11.821Z,-4.88345,3.25610,-1.12741
2017-09-15T12:02:16.127Z,-5.42240,3.50442,-0.821341
2017-09-15T12:02:20.434Z,-5.73786,2.89343,-0.529376
2017-09-15T12:02:24.740Z,-5.74383,2.63199,-1.37579
2017-09-15T12:02:29.047Z,-5.39210,2.71219,-1.95835
2017-09-15T12:02:33.353Z,-5.03534,3.19664,-1.22669
2017-09-15T12:02:37.660Z,-5.64935,3.13312,-0.641751
2017-09-15T12:02:41.966Z,-5.62462,2.81181,-1.13722
2017-09-15T12:02:46.272Z,-5.66393,2.29084,-1.59711
2017-09-15T12:02:50.579Z,-5.45755,2.73465,-1.63352
2017-09-15T12:02:54.885Z,-5.82935,2.97652,-0.688687
2017-09-15T12:02:59.192Z,-5.75546,2.35201,-1.36819
2017-09-15T12:03:03.498Z,-5.95124,2.01176,-2.17368
2017-09-15T12:03:07.805Z,-5.76946,2.41700,-2.02339
2017-09-15T12:03:12.111Z,-5.42831,2.58380,-1.85873
2017-09-15T12:03:16.418Z,-5.50474,3.12295,-1.31291
2017-09-15T12:03:20.724Z,-5.65252,3.26103,-1.14553
2017-09-15T12:03:25.031Z,-5.76940,2.52612,-2.04652
2017-09-15T12:03:29.337Z,-5.79540,2.48994,-1.63420
2017-09-15T12:03:33.643Z,-5.66040,2.70093,-1.75551
2017-09-15T12:03:37.950Z,-5.45917,2.72618,-2.17135
2017-09-15T12:03:42.256Z,-5.84014,2.54140,-2.02224
2017-09-15T12:03:46.563Z,-5.65351,2.64515,-2.10714
2017-09-15T12:03:50.869Z,-5.57198,2.45115,-1.65541
2017-09-15T12:03:55.176Z,-5.64697,2.59994,-1.69240
2017-09-15T12:03:59.482Z,-5.31657,3.36153,-1.59811
2017-09-15T12:04:03.789Z,-5.50783,2.78185,-2.10233
2017-09-15T12:04:08.095Z,-5.58975,3.06747,-1.85927
2017-09-15T12:04:12.402Z,-5.75335,2.48711,-1.57141
2017-09-15T12:04:16.708Z,-5.81990,1.76264,-1.79682
2017-09-15T12:04:21.014Z,-5.48829,1.74884,-2.42276
2017-09-15T12:04:25.321Z,-4.83755,2.90713,-2.49051
2017-09-15T12:04:29.627Z,-4.75774,3.14485,-2.39435
2017-09-15T12:04:33.934Z,-4.75988,3.30362,-2.69067
2017-09-15T12:04:38.240Z,-5.12913,2.65860,-2.66857
2017-09-15T12:04:42.547Z,-5.48308,2.24081,-2.66146
2017-09-15T12:04:46.853Z,-5.24832,2.61747,-2.77194
2017-09-15T12:04:51.160Z,-4.68064,3.24103,-2.52875
2017-09-15T12:04:55.466Z,-4.70703,2.81513,-2.58062
2017-09-15T12:04:59.772Z,-4.75606,2.70697,-2.47546
2017-09-15T12:05:04.079Z,-4.67470,2.55976,-2.58040
2017-09-15T12:05:08.385Z,-4.66532,2.56743,-2.41012
2017-09-15T12:05:12.692Z,-4.63462,2.96893,-2.32009
2017-09-15T12:05:16.998Z,-4.67285,2.39088,-2.99258
2017-09-15T12:05:21.305Z,-4.72045,1.78940,-3.01045
2017-09-15T12:05:25.611Z,-4.94035,2.13531,-2.68786
2017-09-15T12:05:29.918Z,-4.64275,2.77018,-2.51141
2017-09-15T12:05:34.224Z,-4.69696,2.82160,-2.52316
2017-09-15T12:05:38.531Z,-4.61033,2.59438,-2.69265
2017-09-15T12:05:42.837Z,-4.88548,1.39543,-3.02833
2017-09-15T12:05:47.143Z,-4.93824,1.09221,-3.02789
2017-09-15T12:05:51.450Z,-4.57604,1.56860,-3.08880
2017-09-15T12:05:55.756Z,-5.01836,-0.418932,-3.21207
2017-09-15T12:06:00.063Z,-4.83330,1.20127,-3.35994
2017-09-15T12:06:04.369Z,-4.62361,0.850352,-3.63011
2017-09-15T12:06:08.676Z,-4.42906,0.478761,-3.79236
2017-09-15T12:06:12.982Z,-4.40241,1.27799,-3.46391
2017-09-15T12:06:17.289Z,-4.55903,1.57693,-3.17618
2017-09-15T12:06:21.595Z,-4.36561,1.59682,-3.66114
2017-09-15T12:06:25.901Z,-4.21561,1.70913,-3.61817
2017-09-15T12:06:30.208Z,-4.11494,1.90022,-3.78161
2017-09-15T12:06:34.514Z,-3.71484,1.95724,-4.05507
2017-09-15T12:06:38.821Z,-3.85360,1.99065,-3.91118
2017-09-15T12:06:43.127Z,-4.08278,1.99857,-3.90929
2017-09-15T12:06:47.434Z,-3.83373,2.27774,-3.74269
2017-09-15T12:06:51.740Z,-4.05228,2.35080,-3.42453
2017-09-15T12:06:56.047Z,-3.90392,2.46154,-3.42777
2017-09-15T12:07:00.353Z,-4.16231,2.70062,-3.32718
2017-09-15T12:07:04.660Z,-3.66458,2.95645,-3.09306
2017-09-15T12:07:08.966Z,-3.44202,3.30140,-3.02597
2017-09-15T12:07:13.272Z,-3.82863,3.69813,-2.14854
2017-09-15T12:07:17.579Z,-4.03098,3.51098,-1.52880
2017-09-15T12:07:21.885Z,-4.25721,3.57721,-1.38966
