EPOCH__yyyy-mm-ddThh:mm:ss.sssZ,X_(@_x_)_RE,Y_(@_y_)_RE,Z_(@_z_)_RE
2017-09-15T12:00:00.000Z,26.709875,-52.077380,-3.0602191
2017-09-15T12:01:00.000Z,26.714317,-52.072666,-3.0600369
2017-09-15T12:02:00.000Z,26.718766,-52.068008,-3.0597095
2017-09-15T12:03:00.000Z,26.723380,-52.063416,-3.0595905
2017-09-15T12:04:00.000Z,26.727821,-52.058696,-3.0594058
2017-09-15T12:05:00.000Z,26.732427,-52.054024,-3.0590809
2017-09-15T12:06:00.000Z,26.736869,-52.049305,-3.0588962
2017-09-15T12:07:00.000Z,26.741473,-52.044634,-3.0585713
2017-09-15T12:08:00.000Z,26.746071,-52.039895,-3.0583880
2017-09-15T12:09:00.000Z,26.750513,-52.035176,-3.0582033
2017-09-15T12:10:00.000Z,26.755120,-52.030505,-3.0578784
2017-09-15T12:11:00.000Z,26.759718,-52.025766,-3.0576951
2017-09-15T12:12:00.000Z,26.764315,-52.021034,-3.0575128
2017-09-15T12:13:00.000Z,26.768903,-52.016216,-3.0571236
2017-09-15T12:14:00.000Z,26.773502,-52.011478,-3.0569390
2017-09-15T12:15:00.000Z,26.778099,-52.006745,-3.0567581
2017-09-15T12:16:00.000Z,26.782688,-52.001928,-3.0563689
2017-09-15T12:17:00.000Z,26.787442,-51.997171,-3.0561842
2017-09-15T12:18:00.000Z,26.792042,-51.992438,-3.0560033
2017-09-15T12:19:00.000Z,26.796629,-51.987621,-3.0556142
2017-09-15T12:20:00.000Z,26.801384,-51.982865,-3.0554295
2017-09-15T12:21:00.000Z,26.805966,-51.977991,-3.0551868
2017-09-15T12:22:00.000Z,26.810702,-51.973093,-3.0549402
2017-09-15T12:23:00.000Z,26.815309,-51.968418,-3.0546129
2017-09-15T12:24:00.000Z,26.820046,-51.963525,-3.0543702
2017-09-15T12:25:00.000Z,26.824628,-51.958647,-3.0541237
2017-09-15T12:26:00.000Z,26.829366,-51.953749,-3.0538785
2017-09-15T12:27:00.000Z,26.834102,-51.948852,-3.0536320
2017-09-15T12:28:00.000Z,26.838848,-51.944016,-3.0532428
2017-09-15T12:29:00.000Z,26.843587,-51.939124,-3.0530001
2017-09-15T12:30:00.000Z,26.848324,-51.934227,-3.0527536
2017-09-15T12:31:00.000Z,26.853062,-51.929330,-3.0525084
2017-09-15T12:32:00.000Z,26.857799,-51.924434,-3.0522619
2017-09-15T12:33:00.000Z,26.862538,-51.919536,-3.0520168
2017-09-15T12:34:00.000Z,26.867276,-51.914645,-3.0517741
2017-09-15T12:35:00.000Z,26.871997,-51.909607,-3.0514657
2017-09-15T12:36:00.000Z,26.876899,-51.904753,-3.0510765
2017-09-15T12:37:00.000Z,26.881637,-51.899857,-3.0508300
2017-09-15T12:38:00.000Z,26.886514,-51.894799,-3.0505230
2017-09-15T12:39:00.000Z,26.891252,-51.889903,-3.0502779
2017-09-15T12:40:00.000Z,26.896147,-51.884988,-3.0500314
2017-09-15T12:41:00.000Z,26.900868,-51.879950,-3.0497244
2017-09-15T12:42:00.000Z,26.905746,-51.874894,-3.0494161
2017-09-15T12:43:00.000Z,26.910485,-51.870003,-3.0491733
2017-09-15T12:44:00.000Z,26.915363,-51.864947,-3.0488650
2017-09-15T12:45:00.000Z,26.920239,-51.859890,-3.0485580
2017-09-15T12:46:00.000Z,26.925135,-51.854975,-3.0483128
2017-09-15T12:47:00.000Z,26.930012,-51.849919,-3.0480045
2017-09-15T12:48:00.000Z,26.934889,-51.844863,-3.0476975
2017-09-15T12:49:00.000Z,26.939768,-51.839808,-3.0473891
2017-09-15T12:50:00.000Z,26.944645,-51.834752,-3.0470822
2017-09-15T12:51:00.000Z,26.949524,-51.829696,-3.0467738
2017-09-15T12:52:00.000Z,26.954402,-51.824640,-3.0464668
2017-09-15T12:53:00.000Z,26.959436,-51.819565,-3.0461598
2017-09-15T12:54:00.000Z,26.964314,-51.814510,-3.0458515
2017-09-15T12:55:00.000Z,26.969184,-51.809393,-3.0456885
2017-09-15T12:56:00.000Z,26.974220,-51.804319,-3.0453802
2017-09-15T12:57:00.000Z,26.979098,-51.799263,-3.0450732
2017-09-15T12:58:00.000Z,26.984114,-51.794048,-3.0447030
2017-09-15T12:59:00.000Z,26.988994,-51.788993,-3.0443960
2017-09-15T13:00:00.000Z,26.994028,-51.783919,-3.0440890
2017-09-15T13:01:00.000Z,26.999046,-51.778698,-3.0437165
2017-09-15T13:02:00.000Z,27.003925,-51.773644,-3.0434095
2017-09-15T13:03:00.000Z,27.008952,-51.768508,-3.0432452
2017-09-15T13:04:00.000Z,27.013970,-51.763293,-3.0428763
2017-09-15T13:05:00.000Z,27.018988,-51.758078,-3.0425061
