EPOCH__yyyy-mm-ddThh:mm:ss.sssZ,X_(@_x_)_RE,Y_(@_y_)_RE,Z_(@_z_)_RE
2014-04-05T20:00:00.000Z,10.680884,-4.0909767,0.40721068
2014-04-05T20:01:00.000Z,10.684478,-4.0835299,0.40478003
2014-04-05T20:02:00.000Z,10.688299,-4.0753508,0.40234765
2014-04-05T20:03:00.000Z,10.692093,-4.0671606,0.39991400
2014-04-05T20:04:00.000Z,10.695840,-4.0589538,0.39747933
2014-04-05T20:05:00.000Z,10.699545,-4.0507302,0.39504269
2014-04-05T20:06:00.000Z,10.703206,-4.0424910,0.39260495
2014-04-05T20:07:00.000Z,10.706566,-4.0349593,0.39016545
2014-04-05T20:08:00.000Z,10.710153,-4.0266914,0.38772461
2014-04-05T20:09:00.000Z,10.713713,-4.0184126,0.38528264
2014-04-05T20:10:00.000Z,10.717210,-4.0101128,0.38283885
2014-04-05T20:11:00.000Z,10.720679,-4.0018005,0.38039377
2014-04-05T20:12:00.000Z,10.724121,-3.9934764,0.37794688
2014-04-05T20:13:00.000Z,10.727233,-3.9858522,0.37549943
2014-04-05T20:14:00.000Z,10.730585,-3.9774966,0.37305009
2014-04-05T20:15:00.000Z,10.733909,-3.9691296,0.37059960
2014-04-05T20:16:00.000Z,10.737173,-3.9607413,0.36814716
2014-04-05T20:17:00.000Z,10.740406,-3.9523425,0.36569417
2014-04-05T20:18:00.000Z,10.743346,-3.9446540,0.36323929
2014-04-05T20:19:00.000Z,10.746492,-3.9362228,0.36078313
2014-04-05T20:20:00.000Z,10.749609,-3.9277806,0.35832575
2014-04-05T20:21:00.000Z,10.752681,-3.9193223,0.35586706
2014-04-05T20:22:00.000Z,10.755724,-3.9108524,0.35340714
2014-04-05T20:23:00.000Z,10.758723,-3.9023674,0.35094598
2014-04-05T20:24:00.000Z,10.761415,-3.8945875,0.34848356
2014-04-05T20:25:00.000Z,10.764326,-3.8860693,0.34601921
2014-04-05T20:26:00.000Z,10.767208,-3.8775420,0.34355417
2014-04-05T20:27:00.000Z,10.770043,-3.8689981,0.34108791
2014-04-05T20:28:00.000Z,10.772851,-3.8604436,0.33862036
2014-04-05T20:29:00.000Z,10.775614,-3.8518715,0.33615088
