EPOCH__yyyy-mm-ddThh:mm:ss.sssZ,X_(@_x_)_RE,Y_(@_y_)_RE,Z_(@_z_)_RE
2016-06-05T06:00:00.000Z,9.9108970,4.0470676,-4.7482936
2016-06-05T06:01:00.000Z,9.9115383,4.0570676,-4.7505138
2016-06-05T06:02:00.000Z,9.9121529,4.0670572,-4.7527211
2016-06-05T06:03:00.000Z,9.9127279,4.0770295,-4.7549092
2016-06-05T06:04:00.000Z,9.9132623,4.0869877,-4.7570781
2016-06-05T06:05:00.000Z,9.9137723,4.0969327,-4.7592347
2016-06-05T06:06:00.000Z,9.9142404,4.1068633,-4.7613716
2016-06-05T06:07:00.000Z,9.9146828,4.1167804,-4.7634955
2016-06-05T06:08:00.000Z,9.9150850,4.1266818,-4.7656003
2016-06-05T06:09:00.000Z,9.9154623,4.1365717,-4.7676927
2016-06-05T06:10:00.000Z,9.9157989,4.1464456,-4.7697657
2016-06-05T06:11:00.000Z,9.9161086,4.1563074,-4.7718255
2016-06-05T06:12:00.000Z,9.9163788,4.1661537,-4.7738664
2016-06-05T06:13:00.000Z,9.9166090,4.1759844,-4.7758880
2016-06-05T06:14:00.000Z,9.9168266,4.1858052,-4.7779027
2016-06-05T06:15:00.000Z,9.9169915,4.1956068,-4.7798925
2016-06-05T06:16:00.000Z,9.9171296,4.2053965,-4.7818691
2016-06-05T06:17:00.000Z,9.9172413,4.2151742,-4.7838329
2016-06-05T06:18:00.000Z,9.9173131,4.2249362,-4.7857773
2016-06-05T06:19:00.000Z,9.9173458,4.2346811,-4.7877029
2016-06-05T06:20:00.000Z,9.9173516,4.2444140,-4.7896153
2016-06-05T06:21:00.000Z,9.9173313,4.2541350,-4.7915146
2016-06-05T06:22:00.000Z,9.9172719,4.2638390,-4.7933951
2016-06-05T06:23:00.000Z,9.9171724,4.2735272,-4.7952564
2016-06-05T06:24:00.000Z,9.9170483,4.2831976,-4.7971047
2016-06-05T06:25:00.000Z,9.9168821,4.2928598,-4.7989339
2016-06-05T06:26:00.000Z,9.9166884,4.3025147,-4.8007501
2016-06-05T06:27:00.000Z,9.9164708,4.3121468,-4.8025529
2016-06-05T06:28:00.000Z,9.9162132,4.3217682,-4.8043373
2016-06-05T06:29:00.000Z,9.9159176,4.3313631,-4.8061020
2016-06-05T06:30:00.000Z,9.9155946,4.3409506,-4.8078539
2016-06-05T06:31:00.000Z,9.9152442,4.3505310,-4.8095927
2016-06-05T06:32:00.000Z,9.9148566,4.3600849,-4.8113123
2016-06-05T06:33:00.000Z,9.9144283,4.3696279,-4.8130129
2016-06-05T06:34:00.000Z,9.9139722,4.3791636,-4.8147013
2016-06-05T06:35:00.000Z,9.9134886,4.3886917,-4.8163755
2016-06-05T06:36:00.000Z,9.9129674,4.3981937,-4.8180309
2016-06-05T06:37:00.000Z,9.9124107,4.4076697,-4.8196668
2016-06-05T06:38:00.000Z,9.9118210,4.4171531,-4.8212896
2016-06-05T06:39:00.000Z,9.9112118,4.4265989,-4.8228999
2016-06-05T06:40:00.000Z,9.9105577,4.4360487,-4.8244917
2016-06-05T06:41:00.000Z,9.9098806,4.4454762,-4.8260697
2016-06-05T06:42:00.000Z,9.9091620,4.4548927,-4.8276289
2016-06-05T06:43:00.000Z,9.9084171,4.4643018,-4.8291744
2016-06-05T06:44:00.000Z,9.9076340,4.4736847,-4.8307010
2016-06-05T06:45:00.000Z,9.9068266,4.4830448,-4.8322147
2016-06-05T06:46:00.000Z,9.9059756,4.4924095,-4.8337089
2016-06-05T06:47:00.000Z,9.9051011,4.5017516,-4.8351906
2016-06-05T06:48:00.000Z,9.9042016,4.5110707,-4.8366592
2016-06-05T06:49:00.000Z,9.9032592,4.5203946,-4.8381085
2016-06-05T06:50:00.000Z,9.9022820,4.5296764,-4.8395385
2016-06-05T06:51:00.000Z,9.9012731,4.5389664,-4.8409560
2016-06-05T06:52:00.000Z,9.9002420,4.5482338,-4.8423599
2016-06-05T06:53:00.000Z,9.8991686,4.5574902,-4.8437447
2016-06-05T06:54:00.000Z,9.8980723,4.5667241,-4.8451174
2016-06-05T06:55:00.000Z,9.8969358,4.5759472,-4.8464702
2016-06-05T06:56:00.000Z,9.8957703,4.5851627,-4.8478099
2016-06-05T06:57:00.000Z,9.8945693,4.5943520,-4.8491300
2016-06-05T06:58:00.000Z,9.8933399,4.6035342,-4.8504373
2016-06-05T06:59:00.000Z,9.8920871,4.6126936,-4.8517322
2016-06-05T07:00:00.000Z,9.8907939,4.6218423,-4.8530071
2016-06-05T07:01:00.000Z,9.8894585,4.6309798,-4.8542631
2016-06-05T07:02:00.000Z,9.8880995,4.6400946,-4.8555065
2016-06-05T07:03:00.000Z,9.8867142,4.6492023,-4.8567364
2016-06-05T07:04:00.000Z,9.8852907,4.6582839,-4.8579471
2016-06-05T07:05:00.000Z,9.8838409,4.6673581,-4.8591443
2016-06-05T07:06:00.000Z,9.8823635,4.6764248,-4.8603290
2016-06-05T07:07:00.000Z,9.8808479,4.6854654,-4.8614946
2016-06-05T07:08:00.000Z,9.8792967,4.6944801,-4.8626407
2016-06-05T07:09:00.000Z,9.8777264,4.7035060,-4.8637799
2016-06-05T07:10:00.000Z,9.8761047,4.7125019,-4.8648942
2016-06-05T07:11:00.000Z,9.8744747,4.7214793,-4.8660010
2016-06-05T07:12:00.000Z,9.8728043,4.7304459,-4.8670880
2016-06-05T07:13:00.000Z,9.8710912,4.7394011,-4.8681574
2016-06-05T07:14:00.000Z,9.8693557,4.7483340,-4.8692131
2016-06-05T07:15:00.000Z,9.8675925,4.7572596,-4.8702547
2016-06-05T07:16:00.000Z,9.8657865,4.7661739,-4.8712786
2016-06-05T07:17:00.000Z,9.8639589,4.7750660,-4.8722892
2016-06-05T07:18:00.000Z,9.8620944,4.7839320,-4.8732797
2016-06-05T07:19:00.000Z,9.8601975,4.7928056,-4.8742573
2016-06-05T07:20:00.000Z,9.8582811,4.8016417,-4.8752225
2016-06-05T07:21:00.000Z,9.8563204,4.8104820,-4.8761678
2016-06-05T07:22:00.000Z,9.8543228,4.8192964,-4.8770946
2016-06-05T07:23:00.000Z,9.8523155,4.8280917,-4.8780135
2016-06-05T07:24:00.000Z,9.8502659,4.8368760,-4.8789134
2016-06-05T07:25:00.000Z,9.8481755,4.8456492,-4.8797948
2016-06-05T07:26:00.000Z,9.8460628,4.8544003,-4.8806625
2016-06-05T07:27:00.000Z,9.8439211,4.8631438,-4.8815172
2016-06-05T07:28:00.000Z,9.8417438,4.8718613,-4.8823523
2016-06-05T07:29:00.000Z,9.8395389,4.8805718,-4.8831750
2016-06-05T07:30:00.000Z,9.8373097,4.8892594,-4.8839848
2016-06-05T07:31:00.000Z,9.8350396,4.8979359,-4.8847745
2016-06-05T07:32:00.000Z,9.8327425,4.9066054,-4.8855520
2016-06-05T07:33:00.000Z,9.8304073,4.9152485,-4.8863104
2016-06-05T07:34:00.000Z,9.8280497,4.9238694,-4.8870552
2016-06-05T07:35:00.000Z,9.8256511,4.9324795,-4.8877799
2016-06-05T07:36:00.000Z,9.8232242,4.9410820,-4.8884917
2016-06-05T07:37:00.000Z,9.8207738,4.9496619,-4.8891911
2016-06-05T07:38:00.000Z,9.8182837,4.9582312,-4.8898709
2016-06-05T07:39:00.000Z,9.8157687,4.9667778,-4.8905376
2016-06-05T07:40:00.000Z,9.8132268,4.9753171,-4.8911921
2016-06-05T07:41:00.000Z,9.8106445,4.9838458,-4.8918267
2016-06-05T07:42:00.000Z,9.8080386,4.9923518,-4.8924472
2016-06-05T07:43:00.000Z,9.8053939,5.0008312,-4.8930500
2016-06-05T07:44:00.000Z,9.8027234,5.0093040,-4.8936378
2016-06-05T07:45:00.000Z,9.8000260,5.0177694,-4.8942150
2016-06-05T07:46:00.000Z,9.7972903,5.0262087,-4.8947716
2016-06-05T07:47:00.000Z,9.7945317,5.0346254,-4.8953142
2016-06-05T07:48:00.000Z,9.7917460,5.0430350,-4.8958446
2016-06-05T07:49:00.000Z,9.7889182,5.0514334,-4.8963560
2016-06-05T07:50:00.000Z,9.7860541,5.0598057,-4.8968475
2016-06-05T07:51:00.000Z,9.7831769,5.0681749,-4.8973331
2016-06-05T07:52:00.000Z,9.7802608,5.0765174,-4.8977976
2016-06-05T07:53:00.000Z,9.7773051,5.0848493,-4.8982442
2016-06-05T07:54:00.000Z,9.7743390,5.0931622,-4.8986826
2016-06-05T07:55:00.000Z,9.7713182,5.1014605,-4.8990980
2016-06-05T07:56:00.000Z,9.7682876,5.1097401,-4.8995038
2016-06-05T07:57:00.000Z,9.7652173,5.1180091,-4.8998916
2016-06-05T07:58:00.000Z,9.7621215,5.1262552,-4.9002661
2016-06-05T07:59:00.000Z,9.7589853,5.1344906,-4.9006208
2016-06-05T08:00:00.000Z,9.7558222,5.1427187,-4.9009632
2016-06-05T08:01:00.000Z,9.7526395,5.1509093,-4.9012914
2016-06-05T08:02:00.000Z,9.7494118,5.1591040,-4.9016011
2016-06-05T08:03:00.000Z,9.7461605,5.1672763,-4.9018984
2016-06-05T08:04:00.000Z,9.7428716,5.1754225,-4.9021752
2016-06-05T08:05:00.000Z,9.7395556,5.1835613,-4.9024381
2016-06-05T08:06:00.000Z,9.7362174,5.1916781,-4.9026891
2016-06-05T08:07:00.000Z,9.7328502,5.1997872,-4.9029270
2016-06-05T08:08:00.000Z,9.7294474,5.2078706,-4.9031453
2016-06-05T08:09:00.000Z,9.7260023,5.2159429,-4.9033446
2016-06-05T08:10:00.000Z,9.7225434,5.2240115,-4.9035359
2016-06-05T08:11:00.000Z,9.7190524,5.2320390,-4.9037091
2016-06-05T08:12:00.000Z,9.7155150,5.2400707,-4.9038616
2016-06-05T08:13:00.000Z,9.7119594,5.2480649,-4.9040021
2016-06-05T08:14:00.000Z,9.7083714,5.2560668,-4.9041298
2016-06-05T08:15:00.000Z,9.7047652,5.2640313,-4.9042439
2016-06-05T08:16:00.000Z,9.7011132,5.2720002,-4.9043375
2016-06-05T08:17:00.000Z,9.6974423,5.2799312,-4.9044190
2016-06-05T08:18:00.000Z,9.6937251,5.2878665,-4.9044814
2016-06-05T08:19:00.000Z,9.6899890,5.2957644,-4.9045298
2016-06-05T08:20:00.000Z,9.6862265,5.3036550,-4.9045647
2016-06-05T08:21:00.000Z,9.6824217,5.3115349,-4.9045822
2016-06-05T08:22:00.000Z,9.6785945,5.3193924,-4.9045845
2016-06-05T08:23:00.000Z,9.6747390,5.3272424,-4.9045739
2016-06-05T08:24:00.000Z,9.6708467,5.3350660,-4.9045448
2016-06-05T08:25:00.000Z,9.6669320,5.3428681,-4.9045022
2016-06-05T08:26:00.000Z,9.6629896,5.3506628,-4.9044470
2016-06-05T08:27:00.000Z,9.6590049,5.3584460,-4.9043711
2016-06-05T08:28:00.000Z,9.6550020,5.3661918,-4.9042833
2016-06-05T08:29:00.000Z,9.6509533,5.3739423,-4.9041750
2016-06-05T08:30:00.000Z,9.6468956,5.3816739,-4.9040608
2016-06-05T08:31:00.000Z,9.6427852,5.3893753,-4.9039210
2016-06-05T08:32:00.000Z,9.6386682,5.3970589,-4.9037729
2016-06-05T08:33:00.000Z,9.6345036,5.4047459,-4.9036070
2016-06-05T08:34:00.000Z,9.6303208,5.4123957,-4.9034275
2016-06-05T08:35:00.000Z,9.6260962,5.4200346,-4.9032275
2016-06-05T08:36:00.000Z,9.6218440,5.4276662,-4.9030150
2016-06-05T08:37:00.000Z,9.6175695,5.4352755,-4.9027888
2016-06-05T08:38:00.000Z,9.6132580,5.4428590,-4.9025442
2016-06-05T08:39:00.000Z,9.6089183,5.4504348,-4.9022869
2016-06-05T08:40:00.000Z,9.6045548,5.4579884,-4.9020153
2016-06-05T08:41:00.000Z,9.6001510,5.4655312,-4.9017238
2016-06-05T08:42:00.000Z,9.5957242,5.4730518,-4.9014202
2016-06-05T08:43:00.000Z,9.5912703,5.4805654,-4.9011026
2016-06-05T08:44:00.000Z,9.5867782,5.4880525,-4.9007660
2016-06-05T08:45:00.000Z,9.5822631,5.4955173,-4.9004154
2016-06-05T08:46:00.000Z,9.5777204,5.5029748,-4.9000524
2016-06-05T08:47:00.000Z,9.5731407,5.5104065,-4.8996710
2016-06-05T08:48:00.000Z,9.5685339,5.5178309,-4.8992756
2016-06-05T08:49:00.000Z,9.5638902,5.5252294,-4.8988600
2016-06-05T08:50:00.000Z,9.5592321,5.5326240,-4.8984379
2016-06-05T08:51:00.000Z,9.5545370,5.5399928,-4.8979956
2016-06-05T08:52:00.000Z,9.5498057,5.5473356,-4.8975352
2016-06-05T08:53:00.000Z,9.5450459,5.5546712,-4.8970603
2016-06-05T08:54:00.000Z,9.5402633,5.5619842,-4.8965732
2016-06-05T08:55:00.000Z,9.5354402,5.5692870,-4.8960661
2016-06-05T08:56:00.000Z,9.5306067,5.5765707,-4.8955526
2016-06-05T08:57:00.000Z,9.5257224,5.5838246,-4.8950126
2016-06-05T08:58:00.000Z,9.5208243,5.5910750,-4.8944664
2016-06-05T08:59:00.000Z,9.5158852,5.5983146,-4.8939001
2016-06-05T09:00:00.000Z,9.5109273,5.6055165,-4.8933215
