UT__yyyy-mm-ddThh:mm:ss.sssZ,BX_FGS-D_(@_1_)_nT_GSE,BY_FGS-D_(@_2_)_nT_GSE,BZ_FGS-D_(@_3_)_nT_GSE
2016-06-05T05:00:03.337Z,-1.44920,5.64145,3.99901
2016-06-05T05:00:07.634Z,-1.37589,5.67970,4.02268
2016-06-05T05:00:11.931Z,-1.61515,5.10257,4.52242
2016-06-05T05:00:16.228Z,-1.58661,5.17288,4.67499
2016-06-05T05:00:20.525Z,-1.37179,4.72690,4.86959
2016-06-05T05:00:24.823Z,-1.43213,4.99943,5.01266
2016-06-05T05:00:29.120Z,-1.52516,4.72550,5.40732
2016-06-05T05:00:33.417Z,-1.78107,5.04272,5.17506
2016-06-05T05:00:37.714Z,-1.77718,5.16849,4.83893
2016-06-05T05:00:42.011Z,-2.18329,5.46068,4.43200
2016-06-05T05:00:46.309Z,-2.00366,6.00953,3.61898
2016-06-05T05:00:50.606Z,-2.55244,6.59305,2.46082
2016-06-05T05:00:54.903Z,-2.60477,6.79338,2.42784
2016-06-05T05:00:59.200Z,-2.60625,6.97853,2.05964
2016-06-05T05:01:03.497Z,-2.40006,6.97009,1.86545
2016-06-05T05:01:07.795Z,-2.52843,6.92734,1.42329
2016-06-05T05:01:12.092Z,-2.58810,6.80094,-0.919268
2016-06-05T05:01:16.389Z,-2.37038,6.95077,-0.469944
2016-06-05T05:01:20.686Z,-2.21971,7.10000,-0.213821
2016-06-05T05:01:24.984Z,-2.39867,7.05262,-0.221204
2016-06-05T05:01:29.281Z,-2.55218,6.87416,-0.339851
2016-06-05T05:01:33.578Z,-2.77532,6.80743,-0.659849
2016-06-05T05:01:37.875Z,-3.05292,6.59158,-0.675179
2016-06-05T05:01:42.172Z,-2.53083,7.11615,-0.0852879
2016-06-05T05:01:46.470Z,-2.35460,7.19568,0.0335987
2016-06-05T05:01:50.767Z,-2.42658,6.98719,0.0235079
2016-06-05T05:01:55.064Z,-2.28914,7.01613,0.281240
2016-06-05T05:01:59.361Z,-2.53198,6.95824,0.139345
2016-06-05T05:02:03.658Z,-2.48247,6.99448,0.103432
2016-06-05T05:02:07.956Z,-2.35775,6.81166,-0.0189135
2016-06-05T05:02:12.253Z,-2.49883,7.00733,-0.00852730
2016-06-05T05:02:16.550Z,-2.74674,6.92715,-0.0540301
2016-06-05T05:02:20.847Z,-2.66626,6.83871,0.0628908
2016-06-05T05:02:25.144Z,-2.66241,6.86937,0.201029
2016-06-05T05:02:29.442Z,-2.48073,6.98903,0.135711
2016-06-05T05:02:33.739Z,-2.81945,6.91063,0.0954280
2016-06-05T05:02:38.036Z,-2.52091,6.98545,0.315855
2016-06-05T05:02:42.333Z,-3.23452,6.55201,-0.169598
2016-06-05T05:02:46.630Z,-3.03012,6.89039,0.139740
2016-06-05T05:02:50.928Z,-2.76824,7.09770,0.711384
2016-06-05T05:02:55.225Z,-2.54158,6.81216,0.560136
2016-06-05T05:02:59.522Z,-2.67430,6.83023,0.361533
2016-06-05T05:03:03.819Z,-2.54210,6.80924,0.293326
2016-06-05T05:03:08.116Z,-2.69581,6.72127,0.562235
2016-06-05T05:03:12.414Z,-2.70774,6.89095,0.800346
2016-06-05T05:03:16.711Z,-2.61814,6.83125,0.800556
2016-06-05T05:03:21.008Z,-2.64671,6.84409,0.652936
2016-06-05T05:03:25.305Z,-2.49622,6.96568,0.486728
2016-06-05T05:03:29.602Z,-2.42611,6.99942,0.803396
2016-06-05T05:03:33.900Z,-2.53241,6.77904,0.472332
2016-06-05T05:03:38.197Z,-2.69390,6.83416,0.284564
2016-06-05T05:03:42.494Z,-2.76098,6.81914,0.443049
2016-06-05T05:03:46.791Z,-2.71933,6.86082,0.357025
2016-06-05T05:03:51.088Z,-2.80330,6.92200,0.365842
2016-06-05T05:03:55.386Z,-2.72335,6.91063,1.21614
2016-06-05T05:03:59.683Z,-2.65559,6.92808,1.32740
2016-06-05T05:04:03.980Z,-2.56597,7.01534,1.43412
2016-06-05T05:04:08.277Z,-2.84618,6.78358,1.77036
2016-06-05T05:04:12.574Z,-2.70700,6.62198,2.14416
2016-06-05T05:04:16.872Z,-2.61622,6.71019,2.52943
2016-06-05T05:04:21.169Z,-2.94455,6.43333,2.67000
2016-06-05T05:04:25.466Z,-2.90593,6.36558,2.84110
2016-06-05T05:04:29.763Z,-2.63661,6.74473,2.85719
2016-06-05T05:04:34.060Z,-3.29135,5.72887,4.04996
2016-06-05T05:04:38.358Z,-3.21264,5.94040,3.78477
2016-06-05T05:04:42.655Z,-2.94387,5.94172,3.72504
