,Start,Stop,Pearson,Slope,MAPE,Ratio,RMSE,RMSE_Artemis,RMSE_Omni,RMSE_Avg
0,2011-10-24 18:40:00,2011-10-24 19:39:00,30,16,27,27,28,20,30,27
1,2011-10-24 18:41:00,2011-10-24 19:40:00,30,16,27,27,27,21,30,27
2,2011-10-24 18:42:00,2011-10-24 19:41:00,30,20,27,27,27,21,30,27
3,2011-10-24 18:43:00,2011-10-24 19:42:00,30,20,27,27,27,21,30,27
4,2011-10-24 18:44:00,2011-10-24 19:43:00,30,17,27,27,27,24,30,27
5,2011-10-24 18:45:00,2011-10-24 19:44:00,24,24,27,27,27,26,30,27
6,2011-10-24 18:46:00,2011-10-24 19:45:00,22,25,27,27,27,26,30,27
7,2011-10-24 18:47:00,2011-10-24 19:46:00,22,25,27,27,27,26,30,27
8,2011-10-24 18:48:00,2011-10-24 19:47:00,22,25,27,27,27,26,30,27
9,2011-10-24 18:49:00,2011-10-24 19:48:00,23,26,27,27,29,27,30,29
10,2011-10-24 18:50:00,2011-10-24 19:49:00,23,27,28,28,30,29,30,30
11,2011-10-24 18:51:00,2011-10-24 19:50:00,24,28,29,29,30,29,30,30
12,2011-10-24 18:52:00,2011-10-24 19:51:00,24,29,30,30,30,30,30,30
13,2011-10-24 18:53:00,2011-10-24 19:52:00,25,19,30,30,30,30,30,30
14,2011-10-24 18:54:00,2011-10-24 19:53:00,25,19,30,30,30,30,30,30
15,2011-10-24 18:55:00,2011-10-24 19:54:00,25,20,30,30,30,30,30,30
16,2011-10-24 18:56:00,2011-10-24 19:55:00,26,20,30,30,30,30,30,30
17,2011-10-24 18:57:00,2011-10-24 19:56:00,26,20,30,30,30,30,30,30
18,2011-10-24 18:58:00,2011-10-24 19:57:00,27,20,30,30,30,30,30,30
19,2011-10-24 18:59:00,2011-10-24 19:58:00,27,21,30,30,30,30,30,30
20,2011-10-24 19:00:00,2011-10-24 19:59:00,27,21,30,30,30,30,30,30
21,2011-10-24 19:01:00,2011-10-24 20:00:00,27,21,30,30,30,30,30,30
22,2011-10-24 19:02:00,2011-10-24 20:01:00,27,22,30,30,25,25,25,25
23,2011-10-24 19:03:00,2011-10-24 20:02:00,26,22,30,30,25,25,25,25
24,2011-10-24 19:04:00,2011-10-24 20:03:00,26,23,30,30,26,26,25,25
25,2011-10-24 19:05:00,2011-10-24 20:04:00,26,23,30,30,26,26,26,26
26,2011-10-24 19:06:00,2011-10-24 20:05:00,26,30,30,30,26,26,26,26
27,2011-10-24 19:07:00,2011-10-24 20:06:00,26,29,30,30,26,27,26,26
28,2011-10-24 19:08:00,2011-10-24 20:07:00,27,28,30,30,27,27,26,26
29,2011-10-24 19:09:00,2011-10-24 20:08:00,27,27,30,30,27,27,27,27
30,2011-10-24 19:10:00,2011-10-24 20:09:00,27,27,30,30,27,27,27,27
31,2011-10-24 19:11:00,2011-10-24 20:10:00,27,27,30,30,27,28,27,27
32,2011-10-24 19:12:00,2011-10-24 20:11:00,27,27,30,30,30,30,27,30
33,2011-10-24 19:13:00,2011-10-24 20:12:00,23,24,30,30,30,30,30,30
34,2011-10-24 19:14:00,2011-10-24 20:13:00,2,2,30,30,30,30,30,30
35,2011-10-24 19:15:00,2011-10-24 20:14:00,1,1,30,30,30,30,30,30
36,2011-10-24 19:16:00,2011-10-24 20:15:00,1,1,30,30,30,30,30,30
37,2011-10-24 19:17:00,2011-10-24 20:16:00,1,1,30,30,30,30,30,30
38,2011-10-24 19:18:00,2011-10-24 20:17:00,2,2,30,30,30,30,30,30
