EPOCH__yyyy-mm-ddThh:mm:ss.sssZ,X_(@_x_)_RE,Y_(@_y_)_RE,Z_(@_z_)_RE
2011-12-28T16:50:00.000Z,9.2757454,-5.0898409,4.4466810
2011-12-28T16:51:00.000Z,9.2841902,-5.0829263,4.4494610
2011-12-28T16:52:00.000Z,9.2926121,-5.0759764,4.4522271
2011-12-28T16:53:00.000Z,9.3009892,-5.0690222,4.4549742
2011-12-28T16:54:00.000Z,9.3093414,-5.0620484,4.4577074
2011-12-28T16:55:00.000Z,9.3176517,-5.0550547,4.4604220
2011-12-28T16:56:00.000Z,9.3255873,-5.0486889,4.4631233
2011-12-28T16:57:00.000Z,9.3338308,-5.0416560,4.4658055
2011-12-28T16:58:00.000Z,9.3420467,-5.0346203,4.4684753
2011-12-28T16:59:00.000Z,9.3502235,-5.0275488,4.4711251
2011-12-28T17:00:00.000Z,9.3583603,-5.0204558,4.4737563
2011-12-28T17:01:00.000Z,9.3661337,-5.0140104,4.4763808
2011-12-28T17:02:00.000Z,9.3741999,-5.0068946,4.4789786
2011-12-28T17:03:00.000Z,9.3822584,-4.9997468,4.4815698
2011-12-28T17:04:00.000Z,9.3902588,-4.9925914,4.4841356
2011-12-28T17:05:00.000Z,9.3982449,-4.9854188,4.4866943
2011-12-28T17:06:00.000Z,9.4061785,-4.9782248,4.4892292
2011-12-28T17:07:00.000Z,9.4137487,-4.9716892,4.4917560
2011-12-28T17:08:00.000Z,9.4216137,-4.9644566,4.4942560
2011-12-28T17:09:00.000Z,9.4294672,-4.9572058,4.4967504
2011-12-28T17:10:00.000Z,9.4372644,-4.9499488,4.4992199
2011-12-28T17:11:00.000Z,9.4450493,-4.9426751,4.5016818
2011-12-28T17:12:00.000Z,9.4527950,-4.9353642,4.5041242
2011-12-28T17:13:00.000Z,9.4601564,-4.9287047,4.5065479
2011-12-28T17:14:00.000Z,9.4678326,-4.9213715,4.5089583
2011-12-28T17:15:00.000Z,9.4754667,-4.9140325,4.5113497
2011-12-28T17:16:00.000Z,9.4830751,-4.9066596,4.5137291
2011-12-28T17:17:00.000Z,9.4906435,-4.8992667,4.5160875
2011-12-28T17:18:00.000Z,9.4978447,-4.8925276,4.5184326
2011-12-28T17:19:00.000Z,9.5053577,-4.8851123,4.5207667
2011-12-28T17:20:00.000Z,9.5128317,-4.8776770,4.5230803
2011-12-28T17:21:00.000Z,9.5202646,-4.8702207,4.5253744
2011-12-28T17:22:00.000Z,9.5276709,-4.8627462,4.5276556
2011-12-28T17:23:00.000Z,9.5350485,-4.8552680,4.5299244
2011-12-28T17:24:00.000Z,9.5420513,-4.8484149,4.5321727
2011-12-28T17:25:00.000Z,9.5493488,-4.8408966,4.5344028
2011-12-28T17:26:00.000Z,9.5566330,-4.8333607,4.5366259
2011-12-28T17:27:00.000Z,9.5638628,-4.8258018,4.5388231
2011-12-28T17:28:00.000Z,9.5710649,-4.8182259,4.5410085
2011-12-28T17:29:00.000Z,9.5782385,-4.8106451,4.5431805
2011-12-28T17:30:00.000Z,9.5850382,-4.8036966,4.5453329
2011-12-28T17:31:00.000Z,9.5921450,-4.7960777,4.5474725
2011-12-28T17:32:00.000Z,9.5992126,-4.7884378,4.5495920
2011-12-28T17:33:00.000Z,9.6062527,-4.7807794,4.5516992
2011-12-28T17:34:00.000Z,9.6132660,-4.7731018,4.5537939
2011-12-28T17:35:00.000Z,9.6199064,-4.7660861,4.5558681
2011-12-28T17:36:00.000Z,9.6268368,-4.7583838,4.5579233
2011-12-28T17:37:00.000Z,9.6337404,-4.7506623,4.5599670
2011-12-28T17:38:00.000Z,9.6406040,-4.7429204,4.5619903
2011-12-28T17:39:00.000Z,9.6474400,-4.7351599,4.5640006
2011-12-28T17:40:00.000Z,9.6542482,-4.7273965,4.5659990
2011-12-28T17:41:00.000Z,9.6606884,-4.7202687,4.5679770
2011-12-28T17:42:00.000Z,9.6674299,-4.7124662,4.5699425
2011-12-28T17:43:00.000Z,9.6741276,-4.7046580,4.5718884
2011-12-28T17:44:00.000Z,9.6808023,-4.6968160,4.5738220
2011-12-28T17:45:00.000Z,9.6874332,-4.6889682,4.5757360
2011-12-28T17:46:00.000Z,9.6937160,-4.6817594,4.5776367
2011-12-28T17:47:00.000Z,9.7002811,-4.6738729,4.5795188
2011-12-28T17:48:00.000Z,9.7068176,-4.6659832,4.5813870
2011-12-28T17:49:00.000Z,9.7133293,-4.6580591,4.5832438
2011-12-28T17:50:00.000Z,9.7197981,-4.6501307,4.5850801
2011-12-28T17:51:00.000Z,9.7262259,-4.6421809,4.5868979
2011-12-28T17:52:00.000Z,9.7323027,-4.6348910,4.5887022
2011-12-28T17:53:00.000Z,9.7386789,-4.6269045,4.5904942
2011-12-28T17:54:00.000Z,9.7450113,-4.6189132,4.5922666
2011-12-28T17:55:00.000Z,9.7513180,-4.6109023,4.5940261
