,Time,BX_GSE,BY_GSE,BZ_GSE,Vx,Vy,Vz,proton_density,T
0,2015-03-16 04:20:00,-0.13403137,-0.39478928,2.650127,-340.26971435546875,54.85103988647461,-12.520522117614746,20.073341369628906,24.621980667114258
1,2015-03-16 04:21:00,0.08951129,-0.4254389,1.7963839,-340.26971435546875,54.85103988647461,-12.520522117614746,20.073341369628906,24.621980667114258
2,2015-03-16 04:22:00,0.42873174,-1.0017053,2.5773823,-340.26971435546875,54.85103988647461,-12.520522117614746,20.073341369628906,24.621980667114258
3,2015-03-16 04:23:00,-0.036997862,-0.93082476,2.371083,-340.26971435546875,54.85103988647461,-12.520522117614746,20.073341369628906,24.621980667114258
4,2015-03-16 04:24:00,-0.32671884,-1.1896055,2.379467,-340.26971435546875,54.85103988647461,-12.520522117614746,20.073341369628906,24.621980667114258
5,2015-03-16 04:25:00,-0.6390851,-0.91144264,2.0802925,-340.26971435546875,54.85103988647461,-12.520522117614746,20.073341369628906,24.621980667114258
6,2015-03-16 04:26:00,0.16897681,-1.7090433,2.9825237,-339.91881985134546,54.34984164767795,-12.462816132439507,19.540258407592773,24.608078002929688
7,2015-03-16 04:27:00,0.24278295,-2.6483924,4.887675,-339.56792534722223,53.848643408881294,-12.405110147264269,19.00717544555664,24.594175338745117
8,2015-03-16 04:28:00,-0.25058454,-2.161489,3.9507256,-339.21703084309894,53.34744517008463,-12.34740416208903,18.474092483520508,24.580272674560547
9,2015-03-16 04:29:00,-0.8310408,-1.5613049,4.265405,-338.8661363389757,52.84624693128798,-12.289698176913792,17.941009521484375,24.566370010375977
10,2015-03-16 04:30:00,-1.5943025,-0.9448467,5.062329,-338.5152418348524,52.34504869249132,-12.231992191738552,17.407926559448242,24.552467346191406
11,2015-03-16 04:31:00,-1.416109,-0.6087237,4.971823,-338.1643473307292,51.843850453694664,-12.174286206563314,16.87484359741211,24.538564682006836
12,2015-03-16 04:32:00,-1.1385866,-1.640603,4.9042387,-337.8134528266059,51.342652214898,-12.116580221388075,16.341760635375977,24.524662017822266
13,2015-03-16 04:33:00,-0.4970884,-3.27325,4.584304,-337.46255832248266,50.84145397610135,-12.058874236212837,15.808677673339844,24.510759353637695
14,2015-03-16 04:34:00,-0.08558465,-4.345768,4.435386,-337.1116638183594,50.34025573730469,-12.001168251037598,15.275594711303711,24.496856689453125
15,2015-03-16 04:35:00,0.04183181,-4.9295297,4.0662255,-337.3258633083767,49.99228032430013,-12.081213103400337,15.289853307935926,24.601370069715713
16,2015-03-16 04:36:00,0.026587388,-5.1583524,3.7043784,-337.5400627983941,49.64430491129557,-12.161257955763075,15.304111904568142,24.705883449978298
17,2015-03-16 04:37:00,0.33052695,-5.10259,3.6171687,-337.75426228841144,49.296329498291016,-12.241302808125814,15.318370501200357,24.810396830240887
18,2015-03-16 04:38:00,0.33798483,-5.1268334,3.6642292,-337.96846177842883,48.94835408528646,-12.321347660488552,15.332629097832573,24.91491021050347
19,2015-03-16 04:39:00,0.41064358,-5.4002624,3.3178546,-338.18266126844617,48.6003786722819,-12.401392512851292,15.34688769446479,25.01942359076606
20,2015-03-16 04:40:00,0.9454778,-5.1903763,3.3286183,-338.39686075846356,48.252403259277344,-12.48143736521403,15.361146291097006,25.123936971028645
21,2015-03-16 04:41:00,1.0186899,-4.90074,3.087372,-338.6110602484809,47.90442784627279,-12.561482217576769,15.375404887729221,25.228450351291233
22,2015-03-16 04:42:00,0.7133975,-4.6890526,2.8428876,-338.8252597384983,47.55645243326823,-12.641527069939507,15.389663484361437,25.332963731553818
23,2015-03-16 04:43:00,0.6616196,-4.760962,3.010494,-339.0394592285156,47.20847702026367,-12.721571922302246,15.403922080993652,25.437477111816406
24,2015-03-16 04:44:00,1.0959553,-4.6408734,3.1879861,-338.31720648871527,47.641739739312065,-12.521503554450142,15.694183561537,25.24394989013672
25,2015-03-16 04:45:00,0.82468116,-4.7513223,3.516025,-337.5949537489149,48.07500245836046,-12.321435186598036,15.984445042080349,25.05042266845703
26,2015-03-16 04:46:00,1.5027031,-4.4270124,3.4469285,-336.87270100911456,48.50826517740885,-12.121366818745932,16.2747065226237,24.856895446777344
27,2015-03-16 04:47:00,2.3527048,-3.9097238,3.2917953,-336.1504482693142,48.941527896457245,-11.921298450893826,16.564968003167046,24.663368225097656
28,2015-03-16 04:48:00,2.6252954,-3.6987767,3.294829,-335.4281955295139,49.374790615505646,-11.721230083041721,16.855229483710396,24.46984100341797
29,2015-03-16 04:49:00,1.8182116,-3.2553554,4.2021556,-334.70594278971356,49.80805333455404,-11.521161715189615,17.145490964253742,24.27631378173828
30,2015-03-16 04:50:00,0.35835576,-2.495453,4.5931726,-333.9836900499132,50.24131605360243,-11.321093347337511,17.435752444797092,24.082786560058594
31,2015-03-16 04:51:00,2.187668,-2.153,3.1070707,-333.26143731011285,50.674578772650825,-11.121024979485405,17.72601392534044,23.889259338378906
32,2015-03-16 04:52:00,3.2286668,-1.4663182,1.5633553,-332.5391845703125,51.10784149169922,-10.9209566116333,18.01627540588379,23.69573211669922
33,2015-03-16 04:53:00,3.278837,-1.6133512,1.5775051,-332.02370198567706,51.11785422431098,-10.991718292236328,18.184322992960613,23.475337346394856
34,2015-03-16 04:54:00,3.0928671,-1.8705376,1.5891931,-331.5082194010417,51.127866956922745,-11.062479972839355,18.352370580037434,23.254942576090496
35,2015-03-16 04:55:00,3.1567974,-1.6444676,1.516979,-330.99273681640625,51.13787968953451,-11.133241653442383,18.520418167114258,23.034547805786133
