,Time,BX_GSE,BY_GSE,BZ_GSE,Vx,Vy,Vz,proton_density,T
0,2017-09-15 12:00:00,-6.1203766,2.1393056,-0.092892304,-611.2265014648438,37.7895393371582,11.090675354003906,2.3315656185150146,116.2060317993164
1,2017-09-15 12:01:00,-5.7882323,2.5684817,-0.6420582,-611.2265014648438,37.7895393371582,11.090675354003906,2.3315656185150146,116.2060317993164
2,2017-09-15 12:02:00,-5.528233,2.855339,-1.2012062,-611.2265014648438,37.7895393371582,11.090675354003906,2.3315656185150146,116.2060317993164
3,2017-09-15 12:03:00,-5.644272,2.6742065,-1.7997954,-611.2265014648438,37.7895393371582,11.090675354003906,2.3315656185150146,116.2060317993164
4,2017-09-15 12:04:00,-5.1798973,2.6773932,-2.3582077,-611.2265014648438,37.7895393371582,11.090675354003906,2.3315656185150146,116.2060317993164
5,2017-09-15 12:05:00,-4.744342,2.0180907,-2.775832,-611.2265014648438,37.7895393371582,11.090675354003906,2.3315656185150146,116.2060317993164
6,2017-09-15 12:06:00,-4.2131944,1.6877148,-3.6395676,-611.2265014648438,37.7895393371582,11.090675354003906,2.3315656185150146,116.2060317993164
7,2017-09-15 12:07:00,-4.2538323,2.988482,-2.2615554,-611.2265014648438,37.7895393371582,11.090675354003906,2.3315656185150146,116.2060317993164
8,2017-09-15 12:08:00,-3.7225184,2.8282502,-3.361409,-610.4423285590278,37.383781009250214,10.980802747938368,2.3063586817847357,117.4081802368164
9,2017-09-15 12:09:00,-2.1011713,4.3883615,-3.6645453,-609.6581556532118,36.97802268134223,10.87093014187283,2.2811517450544567,118.6103286743164
10,2017-09-15 12:10:00,-3.1926682,3.9182503,-3.4498746,-608.8739827473959,36.57226435343424,10.761057535807291,2.255944808324178,119.8124771118164
11,2017-09-15 12:11:00,-3.1446266,3.4401343,-3.9379044,-608.0898098415798,36.16650602552626,10.651184929741753,2.2307378715938992,121.0146255493164
12,2017-09-15 12:12:00,-2.8850877,3.972823,-3.392006,-607.3056369357639,35.76074769761827,10.541312323676216,2.2055309348636203,122.2167739868164
13,2017-09-15 12:13:00,-2.3840013,3.7895277,-4.2272305,-606.5214640299479,35.35498936971029,10.431439717610678,2.1803239981333413,123.4189224243164
14,2017-09-15 12:14:00,-2.2007003,3.9238842,-4.086604,-605.737291124132,34.9492310418023,10.32156711154514,2.155117061403063,124.6210708618164
15,2017-09-15 12:15:00,-2.5119112,4.1629744,-3.8179219,-604.9531182183159,34.54347271389432,10.211694505479601,2.129910124672784,125.8232192993164
