,Start,Stop,Pearson,Slope,MAPE,Ratio,RMSE,RMSE_Artemis,RMSE_Omni,RMSE_Avg
0,2018-10-09 04:30:00,2018-10-09 05:29:00,30,30,30,30,30,30,29,12
1,2018-10-09 04:31:00,2018-10-09 05:30:00,30,30,30,30,30,30,29,12
2,2018-10-09 04:32:00,2018-10-09 05:31:00,30,30,30,30,30,30,29,12
3,2018-10-09 04:33:00,2018-10-09 05:32:00,30,30,30,30,30,30,10,11
4,2018-10-09 04:34:00,2018-10-09 05:33:00,30,30,30,30,30,30,10,12
5,2018-10-09 04:35:00,2018-10-09 05:34:00,30,30,30,30,30,30,10,11
6,2018-10-09 04:36:00,2018-10-09 05:35:00,11,30,30,30,30,30,10,11
7,2018-10-09 04:37:00,2018-10-09 05:36:00,11,30,30,30,11,30,10,11
8,2018-10-09 04:38:00,2018-10-09 05:37:00,11,30,30,30,11,30,10,11
9,2018-10-09 04:39:00,2018-10-09 05:38:00,11,30,30,30,11,30,10,11
10,2018-10-09 04:40:00,2018-10-09 05:39:00,11,30,30,30,11,30,10,11
11,2018-10-09 04:41:00,2018-10-09 05:40:00,11,29,30,30,11,30,10,11
12,2018-10-09 04:42:00,2018-10-09 05:41:00,11,28,30,30,11,30,10,11
13,2018-10-09 04:43:00,2018-10-09 05:42:00,11,10,30,30,11,30,10,11
14,2018-10-09 04:44:00,2018-10-09 05:43:00,11,14,30,30,11,30,10,11
15,2018-10-09 04:45:00,2018-10-09 05:44:00,11,9,30,30,11,30,10,11
16,2018-10-09 04:46:00,2018-10-09 05:45:00,11,15,30,30,11,30,10,11
17,2018-10-09 04:47:00,2018-10-09 05:46:00,11,9,30,30,11,30,10,11
18,2018-10-09 04:48:00,2018-10-09 05:47:00,11,9,30,30,11,30,10,11
19,2018-10-09 04:49:00,2018-10-09 05:48:00,11,8,30,30,11,30,10,11
20,2018-10-09 04:50:00,2018-10-09 05:49:00,11,8,30,30,11,30,10,11
21,2018-10-09 04:51:00,2018-10-09 05:50:00,11,8,30,30,11,30,10,11
22,2018-10-09 04:52:00,2018-10-09 05:51:00,11,14,30,30,11,30,11,11
23,2018-10-09 04:53:00,2018-10-09 05:52:00,12,9,11,11,12,11,11,12
24,2018-10-09 04:54:00,2018-10-09 05:53:00,12,28,11,11,12,11,11,13
25,2018-10-09 04:55:00,2018-10-09 05:54:00,12,10,11,11,12,11,11,16
26,2018-10-09 04:56:00,2018-10-09 05:55:00,12,29,11,11,12,11,11,16
27,2018-10-09 04:57:00,2018-10-09 05:56:00,13,11,11,11,13,11,11,16
28,2018-10-09 04:58:00,2018-10-09 05:57:00,13,13,11,11,13,11,11,18
29,2018-10-09 04:59:00,2018-10-09 05:58:00,14,14,11,11,14,11,11,18
30,2018-10-09 05:00:00,2018-10-09 05:59:00,14,14,11,11,14,11,11,18
31,2018-10-09 05:01:00,2018-10-09 06:00:00,16,16,11,11,16,11,11,18
32,2018-10-09 05:02:00,2018-10-09 06:01:00,16,16,11,11,16,11,11,18
33,2018-10-09 05:03:00,2018-10-09 06:02:00,16,16,11,11,16,11,11,18
34,2018-10-09 05:04:00,2018-10-09 06:03:00,16,16,11,11,16,11,11,18
35,2018-10-09 05:05:00,2018-10-09 06:04:00,16,16,11,11,16,11,11,18
36,2018-10-09 05:06:00,2018-10-09 06:05:00,16,14,11,11,16,11,11,18
37,2018-10-09 05:07:00,2018-10-09 06:06:00,16,14,11,11,14,11,11,18
38,2018-10-09 05:08:00,2018-10-09 06:07:00,16,14,11,11,14,11,11,18
39,2018-10-09 05:09:00,2018-10-09 06:08:00,16,14,11,11,14,11,11,18
40,2018-10-09 05:10:00,2018-10-09 06:09:00,16,14,11,11,14,11,11,18
41,2018-10-09 05:11:00,2018-10-09 06:10:00,16,14,11,11,16,11,11,18
42,2018-10-09 05:12:00,2018-10-09 06:11:00,16,16,11,11,16,11,11,18
43,2018-10-09 05:13:00,2018-10-09 06:12:00,16,16,11,11,16,11,11,18
44,2018-10-09 05:14:00,2018-10-09 06:13:00,16,16,11,11,16,11,11,18
