,Start,Stop,P(Bx),P(By),P(Bz),P(Vx),P(Vy),P(Vz),P(n),P(T),R(Bx),R(By),R(Bz),R(Vx),R(Vy),R(Vz),R(n),R(T)
0,2015-04-20 20:40:00,2015-04-20 21:39:00,0.7491475971229551,0.5936440488735283,,,,,,,,,,,,,,
1,2015-04-20 20:40:00,2015-04-20 21:39:00,0.7491475971229551,0.8575392455890829,0.5936440488735283,0.013168655234254685,,,,,,,,,,,,
2,2015-04-20 20:40:00,2015-04-20 21:39:00,0.7491475971229551,0.8575392455890829,0.9070430008875349,0.5936440488735283,0.013168655234254685,0.5167768203346405,,,,,,,,,,
3,2015-04-20 20:40:00,2015-04-20 21:39:00,0.7491475971229551,0.8575392455890829,0.9070430008875349,0.4420408971096272,0.5936440488735283,0.013168655234254685,0.5167768203346405,0.04903919631012579,,,,,,,,
4,2015-04-20 20:40:00,2015-04-20 21:39:00,0.7491475971229551,0.8575392455890829,0.9070430008875349,0.4420408971096272,0.92310564120419,0.5936440488735283,0.013168655234254685,0.5167768203346405,0.04903919631012579,-0.1035798030876654,,,,,,
5,2015-04-20 20:40:00,2015-04-20 21:39:00,0.7491475971229551,0.8575392455890829,0.9070430008875349,0.4420408971096272,0.92310564120419,0.6447128876660954,0.5936440488735283,0.013168655234254685,0.5167768203346405,0.04903919631012579,-0.1035798030876654,-0.2485258173519425,,,,
6,2015-04-20 20:40:00,2015-04-20 21:39:00,0.7491475971229551,0.8575392455890829,0.9070430008875349,0.4420408971096272,0.92310564120419,0.6447128876660954,0.47381681436294654,0.5936440488735283,0.013168655234254685,0.5167768203346405,0.04903919631012579,-0.1035798030876654,-0.2485258173519425,0.8821889275203376,,
7,2015-04-20 20:40:00,2015-04-20 21:39:00,0.7491475971229551,0.8575392455890829,0.9070430008875349,0.4420408971096272,0.92310564120419,0.6447128876660954,0.47381681436294654,0.2130451081035874,0.5936440488735283,0.013168655234254685,0.5167768203346405,0.04903919631012579,-0.1035798030876654,-0.2485258173519425,0.8821889275203376,-0.8810027204653378
8,2015-04-20 20:41:00,2015-04-20 21:40:00,0.7530091963247633,0.5909588039660192,,,,,,,,,,,,,,
9,2015-04-20 20:41:00,2015-04-20 21:40:00,0.7530091963247633,0.8515694475095945,0.5909588039660192,0.010975958814187023,,,,,,,,,,,,
10,2015-04-20 20:41:00,2015-04-20 21:40:00,0.7530091963247633,0.8515694475095945,0.9142234451536747,0.5909588039660192,0.010975958814187023,0.5508086873611956,,,,,,,,,,
11,2015-04-20 20:41:00,2015-04-20 21:40:00,0.7530091963247633,0.8515694475095945,0.9142234451536747,0.47170105197825274,0.5909588039660192,0.010975958814187023,0.5508086873611956,0.048765219893544216,,,,,,,,
12,2015-04-20 20:41:00,2015-04-20 21:40:00,0.7530091963247633,0.8515694475095945,0.9142234451536747,0.47170105197825274,0.9261700283217338,0.5909588039660192,0.010975958814187023,0.5508086873611956,0.048765219893544216,-0.1037431538034444,,,,,,
13,2015-04-20 20:41:00,2015-04-20 21:40:00,0.7530091963247633,0.8515694475095945,0.9142234451536747,0.47170105197825274,0.9261700283217338,0.6659163518987714,0.5909588039660192,0.010975958814187023,0.5508086873611956,0.048765219893544216,-0.1037431538034444,-0.2542390107679988,,,,
