,Start,Stop,P(Bx),P(By),P(Bz),P(Vx),P(Vy),P(Vz),P(n),P(T),R(Bx),R(By),R(Bz),R(Vx),R(Vy),R(Vz),R(n),R(T)
0,2014-02-27 19:00:00,2014-02-27 19:59:00,0.852089357287459,0.5500577819754171,,,,,,,,,,,,,,
1,2014-02-27 19:00:00,2014-02-27 19:59:00,0.852089357287459,0.8863408484296919,0.5500577819754171,0.6789884098005677,,,,,,,,,,,,
2,2014-02-27 19:00:00,2014-02-27 19:59:00,0.852089357287459,0.8863408484296919,0.9064726033922146,0.5500577819754171,0.6789884098005677,0.2683403422833785,,,,,,,,,,
3,2014-02-27 19:00:00,2014-02-27 19:59:00,0.852089357287459,0.8863408484296919,0.9064726033922146,0.6054410997035933,0.5500577819754171,0.6789884098005677,0.2683403422833785,0.04256887490832036,,,,,,,,
4,2014-02-27 19:00:00,2014-02-27 19:59:00,0.852089357287459,0.8863408484296919,0.9064726033922146,0.6054410997035933,0.8321001056640502,0.5500577819754171,0.6789884098005677,0.2683403422833785,0.04256887490832036,-0.9581915336590426,,,,,,
5,2014-02-27 19:00:00,2014-02-27 19:59:00,0.852089357287459,0.8863408484296919,0.9064726033922146,0.6054410997035933,0.8321001056640502,0.5315932904618409,0.5500577819754171,0.6789884098005677,0.2683403422833785,0.04256887490832036,-0.9581915336590426,2.401681165127427,,,,
6,2014-02-27 19:00:00,2014-02-27 19:59:00,0.852089357287459,0.8863408484296919,0.9064726033922146,0.6054410997035933,0.8321001056640502,0.5315932904618409,0.37443259141377727,0.5500577819754171,0.6789884098005677,0.2683403422833785,0.04256887490832036,-0.9581915336590426,2.401681165127427,0.15543230788603404,,
7,2014-02-27 19:00:00,2014-02-27 19:59:00,0.852089357287459,0.8863408484296919,0.9064726033922146,0.6054410997035933,0.8321001056640502,0.5315932904618409,0.37443259141377727,0.8614327559417614,0.5500577819754171,0.6789884098005677,0.2683403422833785,0.04256887490832036,-0.9581915336590426,2.401681165127427,0.15543230788603404,-0.762583402657308
8,2014-02-27 19:01:00,2014-02-27 20:00:00,0.8549302227012089,0.4824580548217218,,,,,,,,,,,,,,
9,2014-02-27 19:01:00,2014-02-27 20:00:00,0.8549302227012089,0.8851605985073836,0.4824580548217218,0.8042658212101296,,,,,,,,,,,,
10,2014-02-27 19:01:00,2014-02-27 20:00:00,0.8549302227012089,0.8851605985073836,0.9060125882737329,0.4824580548217218,0.8042658212101296,0.13506335870888223,,,,,,,,,,
11,2014-02-27 19:01:00,2014-02-27 20:00:00,0.8549302227012089,0.8851605985073836,0.9060125882737329,0.6155068111472178,0.4824580548217218,0.8042658212101296,0.13506335870888223,0.04238839536546212,,,,,,,,
12,2014-02-27 19:01:00,2014-02-27 20:00:00,0.8549302227012089,0.8851605985073836,0.9060125882737329,0.6155068111472178,0.8283300949953807,0.4824580548217218,0.8042658212101296,0.13506335870888223,0.04238839536546212,-0.9755695362168584,,,,,,
13,2014-02-27 19:01:00,2014-02-27 20:00:00,0.8549302227012089,0.8851605985073836,0.9060125882737329,0.6155068111472178,0.8283300949953807,0.5163086005499057,0.4824580548217218,0.8042658212101296,0.13506335870888223,0.04238839536546212,-0.9755695362168584,2.375761625928809,,,,
14,2014-02-27 19:01:00,2014-02-27 20:00:00,0.8549302227012089,0.8851605985073836,0.9060125882737329,0.6155068111472178,0.8283300949953807,0.5163086005499057,0.40157734031238057,0.4824580548217218,0.8042658212101296,0.13506335870888223,0.04238839536546212,-0.9755695362168584,2.375761625928809,0.15612946751434256,,
15,2014-02-27 19:01:00,2014-02-27 20:00:00,0.8549302227012089,0.8851605985073836,0.9060125882737329,0.6155068111472178,0.8283300949953807,0.5163086005499057,0.40157734031238057,0.8627448805039599,0.4824580548217218,0.8042658212101296,0.13506335870888223,0.04238839536546212,-0.9755695362168584,2.375761625928809,0.15612946751434256,-0.7625462513315323
16,2014-02-27 19:02:00,2014-02-27 20:01:00,0.8556518747150131,0.4314579712304597,,,,,,,,,,,,,,
17,2014-02-27 19:02:00,2014-02-27 20:01:00,0.8556518747150131,0.884910357306151,0.4314579712304597,0.8162282076830975,,,,,,,,,,,,
18,2014-02-27 19:02:00,2014-02-27 20:01:00,0.8556518747150131,0.884910357306151,0.9072731916919292,0.4314579712304597,0.8162282076830975,0.07532897277734685,,,,,,,,,,
19,2014-02-27 19:02:00,2014-02-27 20:01:00,0.8556518747150131,0.884910357306151,0.9072731916919292,0.6214276124468353,0.4314579712304597,0.8162282076830975,0.07532897277734685,0.04221872949474175,,,,,,,,
20,2014-02-27 19:02:00,2014-02-27 20:01:00,0.8556518747150131,0.884910357306151,0.9072731916919292,0.6214276124468353,0.8238340221939066,0.4314579712304597,0.8162282076830975,0.07532897277734685,0.04221872949474175,-0.9929453050314901,,,,,,
