,Start,Stop,Pearson,Slope,Intercept,MAPE,Ratio,RMSE,RMSE_Artemis,RMSE_Omni,RMSE_Avg,hourly-velocity
0,2016-06-05 05:30:00,2016-06-05 06:29:00,0.6750304598293535,0.21728481975048647,8.9427888388672,3.002482570657963,3.053372105753861,13.434455241120517,7.549304977547696,2.271232836346362,5.48590870513923,-321.69661016949163
1,2016-06-05 05:31:00,2016-06-05 06:30:00,0.6767852144740807,0.2204671588755987,9.099596594526748,2.9880441013154617,3.0386889165919952,14.174542600415062,8.071161378477733,2.266062077761604,5.481974803393772,-321.7915254237289
2,2016-06-05 05:32:00,2016-06-05 06:31:00,0.6876234080484895,0.22566070392655455,9.266658593093526,2.9717912265888136,3.022160569412353,14.863150361387602,8.648236555025015,2.2599898005959123,5.461154361853249,-321.88644067796616
3,2016-06-05 05:33:00,2016-06-05 06:32:00,0.7062485913495123,0.23195794236646336,9.433652725938117,2.9815855642119,3.0321209127578643,15.506721472380088,8.648979871535838,2.254322698318508,5.318455661833589,-321.99152542372883
4,2016-06-05 05:34:00,2016-06-05 06:33:00,0.7272152591052322,0.2393144590875285,9.589370862571455,2.980178440499425,3.030689939490941,15.653428672770245,8.651608652063754,2.249736696175197,5.210595470519367,-322.09830508474573
5,2016-06-05 05:35:00,2016-06-05 06:34:00,0.748929743301028,0.2456362993443925,9.74717576446233,2.9726525734672324,3.023036515390406,15.680176016538734,8.68924408693865,2.249384157259708,5.119178174021728,-322.18813559322024
6,2016-06-05 05:36:00,2016-06-05 06:35:00,0.7709829928215265,0.25161253467735223,9.901957578784659,2.965049524354931,3.015304601038913,15.699080823587442,10.889260919590315,2.251690247737536,5.0412941709224555,-322.2779661016948
7,2016-06-05 05:37:00,2016-06-05 06:36:00,0.7799850949241319,0.2559603626756863,10.031520191643404,2.963529904563291,3.013759224979618,15.688903454816305,10.889223417544004,2.254672195586935,5.0410653372980105,-322.3677966101694
8,2016-06-05 05:38:00,2016-06-05 06:37:00,0.7817176672042373,0.2636584824578689,10.207990688318176,2.960696291454156,3.0108775845296503,15.716355109825221,10.889165967434366,2.2562950738229617,5.041364719354084,-322.4745762711864
9,2016-06-05 05:39:00,2016-06-05 06:38:00,0.7803402197890219,0.2698889101494926,10.33934995612906,2.9624997161830744,3.012711575779398,15.725672965070451,10.889195226037621,2.2582653566472013,5.041510066254537,-322.5610169491525
10,2016-06-05 05:40:00,2016-06-05 06:39:00,0.779737376164971,0.27580289839709504,10.466545392392492,2.958473676771742,3.008617298411941,15.734873760112745,10.889037079713459,2.2604418977985246,5.041512137039725,-322.64576271186434
11,2016-06-05 05:41:00,2016-06-05 06:40:00,0.7830454603835769,0.28220119087000384,10.632739064623294,2.949721425785261,2.9997167041884008,15.777415544677707,10.88853985945497,2.2602989663299664,5.04128232580894,-322.7110169491525
12,2016-06-05 05:42:00,2016-06-05 06:41:00,0.808017419071205,0.2948357647510679,10.803196929796531,2.9556115315920994,3.00570664229705,15.79970675046099,10.888646142835608,2.2625272226958884,5.041084904940311,-322.7805084745762
13,2016-06-05 05:43:00,2016-06-05 06:42:00,0.8228430086095198,0.306316144374471,10.95561276500361,2.961205457701788,3.011395380713683,15.803863394263677,10.888765936323269,2.265518181146689,5.041025986903846,-322.87372881355924
14,2016-06-05 05:44:00,2016-06-05 06:43:00,0.8395111866609735,0.3168875857721554,11.092995021542027,2.966996623476824,3.017284701840838,15.803884682158646,10.888900342392215,2.26800460296161,5.040633692502958,-322.9669491525423
15,2016-06-05 05:45:00,2016-06-05 06:44:00,0.853624261650134,0.32426954494751337,11.19439386790437,2.971888731233878,3.0222597266785205,15.805934554414359,10.889040094483466,2.27115085379483,5.039322347551963,-323.0313559322034
16,2016-06-05 05:46:00,2016-06-05 06:45:00,0.8662585459900829,0.3299551094674057,11.324554240158678,2.9784601388992744,3.0289425141348554,15.813676251230536,10.88921486443218,2.275109198355385,5.039361466604984,-323.0805084745763
17,2016-06-05 05:47:00,2016-06-05 06:46:00,0.8791809875703495,0.3361711359253677,11.423179740351907,2.9790937679625884,3.0295868826738186,15.82835091227234,10.889242346404075,2.2768058047955204,5.039777229053849,-323.1228813559322
18,2016-06-05 05:48:00,2016-06-05 06:47:00,0.8900237579721378,0.34373465151436733,11.595984060272833,2.9603046660769885,3.0104793214342256,15.841221081455176,10.88743424887916,2.275537380522493,5.04015182221363,-323.15847457627115
19,2016-06-05 05:49:00,2016-06-05 06:48:00,0.8902437130900457,0.3433790039919619,11.69140239134078,2.9302743821613197,2.9799400496555792,15.856615187217539,10.883464770282494,2.2734353632863677,5.040735782107233,-323.1951983050848
20,2016-06-05 05:50:00,2016-06-05 06:49:00,0.8843590556717618,0.335989439597617,11.639134873191875,2.8889316731989645,2.9378966168125067,15.912358212845703,10.876516961391687,2.270962711541491,5.041436227029005,-323.24661067796615
21,2016-06-05 05:51:00,2016-06-05 06:50:00,0.8728747741572052,0.3235646073412756,11.627575775906918,2.667865028524846,2.713083079855776,15.991690233608306,10.728239387123264,2.2680203608811906,5.041855676339711,-323.29915305084745
22,2016-06-05 05:52:00,2016-06-05 06:51:00,0.8629466740545652,0.31079658752790756,11.526584251412269,2.5123037492146016,2.5548851686928153,16.096360075224133,10.651537592021494,2.2620157254811146,5.041104667661257,-323.3720344067796
23,2016-06-05 05:53:00,2016-06-05 06:52:00,0.8659914050528942,0.30298378669163384,11.597918149804071,2.4559614207912186,2.497587885550392,16.18051936302105,10.639705874109124,2.2487015843767053,5.040360025626521,-323.4025428813559
