,Start,Stop,Pearson,Slope,MAPE,Ratio,RMSE,RMSE_Artemis,RMSE_Omni,RMSE_Avg
0,2015-04-20 20:40:00,2015-04-20 21:39:00,8,9,10,10,9,10,8,10
1,2015-04-20 20:41:00,2015-04-20 21:40:00,9,9,10,10,9,10,8,10
2,2015-04-20 20:42:00,2015-04-20 21:41:00,9,8,10,10,9,7,7,6
3,2015-04-20 20:43:00,2015-04-20 21:42:00,8,8,10,10,8,7,7,11
4,2015-04-20 20:44:00,2015-04-20 21:43:00,8,8,10,10,8,10,7,11
5,2015-04-20 20:45:00,2015-04-20 21:44:00,8,8,11,11,8,11,7,11
6,2015-04-20 20:46:00,2015-04-20 21:45:00,8,8,11,11,8,11,7,11
7,2015-04-20 20:47:00,2015-04-20 21:46:00,8,8,11,11,8,11,2,11
8,2015-04-20 20:48:00,2015-04-20 21:47:00,8,8,11,11,8,11,2,5
9,2015-04-20 20:49:00,2015-04-20 21:48:00,7,11,11,11,8,11,2,5
10,2015-04-20 20:50:00,2015-04-20 21:49:00,7,7,11,11,8,11,2,5
11,2015-04-20 20:51:00,2015-04-20 21:50:00,7,6,11,11,8,11,2,5
12,2015-04-20 20:52:00,2015-04-20 21:51:00,7,6,11,11,8,15,2,5
13,2015-04-20 20:53:00,2015-04-20 21:52:00,7,16,11,11,8,15,2,5
14,2015-04-20 20:54:00,2015-04-20 21:53:00,8,16,15,15,8,15,2,5
15,2015-04-20 20:55:00,2015-04-20 21:54:00,8,7,15,15,8,15,2,5
16,2015-04-20 20:56:00,2015-04-20 21:55:00,8,18,18,18,12,18,2,5
17,2015-04-20 20:57:00,2015-04-20 21:56:00,8,8,18,18,11,18,2,5
18,2015-04-20 20:58:00,2015-04-20 21:57:00,8,20,18,18,12,18,2,1
19,2015-04-20 20:59:00,2015-04-20 21:58:00,8,21,11,11,12,23,2,1
20,2015-04-20 21:00:00,2015-04-20 21:59:00,8,12,11,11,8,23,7,1
21,2015-04-20 21:01:00,2015-04-20 22:00:00,8,20,23,23,8,23,7,1
22,2015-04-20 21:02:00,2015-04-20 22:01:00,8,21,23,23,8,28,7,1
23,2015-04-20 21:03:00,2015-04-20 22:02:00,8,8,23,23,8,28,7,1
24,2015-04-20 21:04:00,2015-04-20 22:03:00,8,8,6,6,8,28,7,1
25,2015-04-20 21:05:00,2015-04-20 22:04:00,8,8,6,6,8,28,7,1
26,2015-04-20 21:06:00,2015-04-20 22:05:00,8,8,6,6,8,6,7,1
27,2015-04-20 21:07:00,2015-04-20 22:06:00,8,8,6,6,8,6,7,1
28,2015-04-20 21:08:00,2015-04-20 22:07:00,8,8,6,6,8,6,7,1
29,2015-04-20 21:09:00,2015-04-20 22:08:00,8,8,6,6,8,6,7,1
30,2015-04-20 21:10:00,2015-04-20 22:09:00,8,8,6,6,8,6,7,1
