,Start,Stop,Pearson,Slope,MAPE,Ratio,RMSE,RMSE_Artemis,RMSE_Omni,RMSE_Avg
0,2018-09-13 00:30:00,2018-09-13 01:29:00,13,12,16,16,13,18,15,20
1,2018-09-13 00:31:00,2018-09-13 01:30:00,12,12,19,19,12,18,15,19
2,2018-09-13 00:32:00,2018-09-13 01:31:00,12,12,19,19,12,18,15,19
3,2018-09-13 00:33:00,2018-09-13 01:32:00,12,12,19,19,12,19,15,19
4,2018-09-13 00:34:00,2018-09-13 01:33:00,12,12,19,19,12,19,15,19
5,2018-09-13 00:35:00,2018-09-13 01:34:00,12,13,19,19,12,19,15,19
6,2018-09-13 00:36:00,2018-09-13 01:35:00,12,13,19,19,12,19,15,18
7,2018-09-13 00:37:00,2018-09-13 01:36:00,12,13,19,19,12,19,15,18
8,2018-09-13 00:38:00,2018-09-13 01:37:00,11,13,18,18,11,18,15,18
9,2018-09-13 00:39:00,2018-09-13 01:38:00,11,12,16,16,11,18,15,18
10,2018-09-13 00:40:00,2018-09-13 01:39:00,12,12,16,16,12,18,15,18
11,2018-09-13 00:41:00,2018-09-13 01:40:00,11,12,16,16,11,18,11,18
12,2018-09-13 00:42:00,2018-09-13 01:41:00,11,11,16,16,11,15,11,18
13,2018-09-13 00:43:00,2018-09-13 01:42:00,11,11,16,16,11,18,11,18
14,2018-09-13 00:44:00,2018-09-13 01:43:00,11,2,16,16,11,15,11,23
15,2018-09-13 00:45:00,2018-09-13 01:44:00,3,2,16,16,2,15,11,23
16,2018-09-13 00:46:00,2018-09-13 01:45:00,2,1,16,16,2,18,11,24
17,2018-09-13 00:47:00,2018-09-13 01:46:00,2,1,16,16,2,18,11,23
18,2018-09-13 00:48:00,2018-09-13 01:47:00,2,1,18,18,2,18,11,24
19,2018-09-13 00:49:00,2018-09-13 01:48:00,2,1,18,18,2,18,11,24
20,2018-09-13 00:50:00,2018-09-13 01:49:00,2,1,15,15,2,15,11,24
21,2018-09-13 00:51:00,2018-09-13 01:50:00,2,1,16,16,2,16,11,30
22,2018-09-13 00:52:00,2018-09-13 01:51:00,2,1,16,16,2,16,11,30
23,2018-09-13 00:53:00,2018-09-13 01:52:00,2,1,16,16,2,18,11,30
24,2018-09-13 00:54:00,2018-09-13 01:53:00,2,2,18,18,2,18,11,30
25,2018-09-13 00:55:00,2018-09-13 01:54:00,1,2,18,18,1,18,11,30
26,2018-09-13 00:56:00,2018-09-13 01:55:00,2,2,18,18,2,18,11,30
27,2018-09-13 00:57:00,2018-09-13 01:56:00,2,2,18,18,2,18,11,30
28,2018-09-13 00:58:00,2018-09-13 01:57:00,1,1,18,18,1,18,11,30
29,2018-09-13 00:59:00,2018-09-13 01:58:00,1,1,18,18,1,18,11,24
30,2018-09-13 01:00:00,2018-09-13 01:59:00,2,2,18,18,2,18,11,24
31,2018-09-13 01:01:00,2018-09-13 02:00:00,1,2,18,18,2,18,11,19
32,2018-09-13 01:02:00,2018-09-13 02:01:00,2,2,18,18,2,18,11,19
33,2018-09-13 01:03:00,2018-09-13 02:02:00,2,2,18,18,2,18,11,19
34,2018-09-13 01:04:00,2018-09-13 02:03:00,2,2,18,18,1,18,11,19
35,2018-09-13 01:05:00,2018-09-13 02:04:00,2,2,18,18,2,18,11,19
36,2018-09-13 01:06:00,2018-09-13 02:05:00,2,2,18,18,2,18,11,19
37,2018-09-13 01:07:00,2018-09-13 02:06:00,2,2,18,18,2,18,11,19
38,2018-09-13 01:08:00,2018-09-13 02:07:00,2,3,18,18,3,18,11,19
39,2018-09-13 01:09:00,2018-09-13 02:08:00,2,2,18,18,2,18,11,19
40,2018-09-13 01:10:00,2018-09-13 02:09:00,2,2,18,18,6,18,11,19
41,2018-09-13 01:11:00,2018-09-13 02:10:00,1,1,18,18,7,18,11,19
42,2018-09-13 01:12:00,2018-09-13 02:11:00,1,1,18,18,8,18,11,19
43,2018-09-13 01:13:00,2018-09-13 02:12:00,2,2,18,18,8,18,11,19
44,2018-09-13 01:14:00,2018-09-13 02:13:00,2,2,18,18,2,18,11,19
45,2018-09-13 01:15:00,2018-09-13 02:14:00,2,2,18,18,2,18,11,19
46,2018-09-13 01:16:00,2018-09-13 02:15:00,2,2,18,18,2,18,11,19
47,2018-09-13 01:17:00,2018-09-13 02:16:00,2,2,18,18,2,18,11,19
48,2018-09-13 01:18:00,2018-09-13 02:17:00,2,2,18,18,6,18,11,19
49,2018-09-13 01:19:00,2018-09-13 02:18:00,3,3,1,1,7,18,11,8
50,2018-09-13 01:20:00,2018-09-13 02:19:00,8,7,2,2,7,18,11,8
51,2018-09-13 01:21:00,2018-09-13 02:20:00,7,7,3,3,8,18,11,8
52,2018-09-13 01:22:00,2018-09-13 02:21:00,6,6,4,4,8,18,11,8
53,2018-09-13 01:23:00,2018-09-13 02:22:00,7,7,5,5,8,18,11,8
54,2018-09-13 01:24:00,2018-09-13 02:23:00,7,7,6,6,7,18,11,8
55,2018-09-13 01:25:00,2018-09-13 02:24:00,7,7,7,7,7,18,11,8
56,2018-09-13 01:26:00,2018-09-13 02:25:00,7,7,8,8,7,18,14,1
57,2018-09-13 01:27:00,2018-09-13 02:26:00,8,7,9,9,3,18,14,1
58,2018-09-13 01:28:00,2018-09-13 02:27:00,8,7,9,9,7,18,9,1
59,2018-09-13 01:29:00,2018-09-13 02:28:00,7,6,9,9,6,18,9,1
60,2018-09-13 01:30:00,2018-09-13 02:29:00,6,6,9,9,6,18,9,1
61,2018-09-13 01:31:00,2018-09-13 02:30:00,7,7,9,9,7,18,9,6
62,2018-09-13 01:32:00,2018-09-13 02:31:00,8,8,9,9,8,18,9,7
63,2018-09-13 01:33:00,2018-09-13 02:32:00,8,8,18,18,3,18,9,7
64,2018-09-13 01:34:00,2018-09-13 02:33:00,7,7,18,18,6,18,9,7
65,2018-09-13 01:35:00,2018-09-13 02:34:00,7,3,18,18,3,18,9,7
66,2018-09-13 01:36:00,2018-09-13 02:35:00,7,3,18,18,3,18,9,7
67,2018-09-13 01:37:00,2018-09-13 02:36:00,3,3,9,9,3,18,9,7
68,2018-09-13 01:38:00,2018-09-13 02:37:00,3,2,3,3,2,18,9,19
69,2018-09-13 01:39:00,2018-09-13 02:38:00,3,3,3,3,3,18,9,19
70,2018-09-13 01:40:00,2018-09-13 02:39:00,3,3,3,3,3,3,9,19
71,2018-09-13 01:41:00,2018-09-13 02:40:00,3,5,3,3,3,3,9,19
72,2018-09-13 01:42:00,2018-09-13 02:41:00,6,6,5,5,6,18,9,19
73,2018-09-13 01:43:00,2018-09-13 02:42:00,6,7,9,9,6,18,9,19
74,2018-09-13 01:44:00,2018-09-13 02:43:00,7,7,7,7,7,7,9,19
75,2018-09-13 01:45:00,2018-09-13 02:44:00,8,8,8,8,8,8,9,19
76,2018-09-13 01:46:00,2018-09-13 02:45:00,9,9,9,9,8,9,9,19
77,2018-09-13 01:47:00,2018-09-13 02:46:00,9,10,9,9,8,9,9,19
78,2018-09-13 01:48:00,2018-09-13 02:47:00,10,10,9,9,8,9,9,11
79,2018-09-13 01:49:00,2018-09-13 02:48:00,10,10,9,9,10,9,9,11
80,2018-09-13 01:50:00,2018-09-13 02:49:00,10,10,9,9,9,9,9,11
81,2018-09-13 01:51:00,2018-09-13 02:50:00,10,10,9,9,9,9,9,11
82,2018-09-13 01:52:00,2018-09-13 02:51:00,10,11,9,9,9,9,9,11
83,2018-09-13 01:53:00,2018-09-13 02:52:00,10,11,9,9,9,9,9,11
84,2018-09-13 01:54:00,2018-09-13 02:53:00,10,11,9,9,9,9,9,19
85,2018-09-13 01:55:00,2018-09-13 02:54:00,10,10,9,9,9,9,9,19
86,2018-09-13 01:56:00,2018-09-13 02:55:00,10,10,9,9,9,9,9,19
87,2018-09-13 01:57:00,2018-09-13 02:56:00,10,10,9,9,9,9,9,19
88,2018-09-13 01:58:00,2018-09-13 02:57:00,10,10,9,9,10,9,9,19
89,2018-09-13 01:59:00,2018-09-13 02:58:00,10,10,9,9,9,9,9,19
90,2018-09-13 02:00:00,2018-09-13 02:59:00,10,10,9,9,10,9,9,19
91,2018-09-13 02:01:00,2018-09-13 03:00:00,10,10,9,9,10,9,9,19
92,2018-09-13 02:02:00,2018-09-13 03:01:00,10,10,9,9,10,9,9,19
93,2018-09-13 02:03:00,2018-09-13 03:02:00,10,10,9,9,9,9,9,19
94,2018-09-13 02:04:00,2018-09-13 03:03:00,10,10,9,9,10,9,9,19
95,2018-09-13 02:05:00,2018-09-13 03:04:00,10,10,9,9,10,9,9,19
96,2018-09-13 02:06:00,2018-09-13 03:05:00,11,11,9,9,11,9,9,19
97,2018-09-13 02:07:00,2018-09-13 03:06:00,11,11,9,9,11,9,9,19
98,2018-09-13 02:08:00,2018-09-13 03:07:00,10,10,9,9,10,9,9,19
99,2018-09-13 02:09:00,2018-09-13 03:08:00,11,11,9,9,11,9,9,19
100,2018-09-13 02:10:00,2018-09-13 03:09:00,11,10,9,9,10,9,9,19
101,2018-09-13 02:11:00,2018-09-13 03:10:00,11,10,9,9,10,9,9,19
102,2018-09-13 02:12:00,2018-09-13 03:11:00,10,10,9,9,10,9,9,19
103,2018-09-13 02:13:00,2018-09-13 03:12:00,10,10,9,9,10,9,9,19
104,2018-09-13 02:14:00,2018-09-13 03:13:00,10,10,9,9,10,9,9,19
105,2018-09-13 02:15:00,2018-09-13 03:14:00,10,11,9,9,11,9,9,19
106,2018-09-13 02:16:00,2018-09-13 03:15:00,10,11,9,9,11,9,9,19
107,2018-09-13 02:17:00,2018-09-13 03:16:00,10,11,9,9,11,9,9,19
108,2018-09-13 02:18:00,2018-09-13 03:17:00,10,10,9,9,15,9,9,19
109,2018-09-13 02:19:00,2018-09-13 03:18:00,10,10,9,9,10,9,9,19
110,2018-09-13 02:20:00,2018-09-13 03:19:00,10,10,9,9,10,9,27,19
111,2018-09-13 02:21:00,2018-09-13 03:20:00,10,10,9,9,10,9,27,19
112,2018-09-13 02:22:00,2018-09-13 03:21:00,10,10,9,9,10,9,27,19
113,2018-09-13 02:23:00,2018-09-13 03:22:00,10,10,9,9,10,9,27,19
114,2018-09-13 02:24:00,2018-09-13 03:23:00,10,10,9,9,10,9,27,19
115,2018-09-13 02:25:00,2018-09-13 03:24:00,10,10,9,9,10,9,27,19
116,2018-09-13 02:26:00,2018-09-13 03:25:00,10,10,9,9,10,9,27,19
117,2018-09-13 02:27:00,2018-09-13 03:26:00,10,10,9,9,10,9,27,19
118,2018-09-13 02:28:00,2018-09-13 03:27:00,10,10,9,9,11,10,27,12
119,2018-09-13 02:29:00,2018-09-13 03:28:00,10,10,9,9,10,10,27,12
120,2018-09-13 02:30:00,2018-09-13 03:29:00,10,10,9,9,15,10,27,12
121,2018-09-13 02:31:00,2018-09-13 03:30:00,10,10,9,9,15,9,27,12
122,2018-09-13 02:32:00,2018-09-13 03:31:00,10,10,9,9,15,10,27,12
123,2018-09-13 02:33:00,2018-09-13 03:32:00,10,10,5,5,10,10,27,12
124,2018-09-13 02:34:00,2018-09-13 03:33:00,10,10,5,5,9,6,27,12
125,2018-09-13 02:35:00,2018-09-13 03:34:00,10,10,5,5,9,6,27,12
126,2018-09-13 02:36:00,2018-09-13 03:35:00,10,10,5,5,10,18,27,12
127,2018-09-13 02:37:00,2018-09-13 03:36:00,10,10,5,5,9,18,27,12
128,2018-09-13 02:38:00,2018-09-13 03:37:00,10,10,1,1,9,18,27,12
129,2018-09-13 02:39:00,2018-09-13 03:38:00,10,10,5,5,9,18,27,12
130,2018-09-13 02:40:00,2018-09-13 03:39:00,9,10,3,3,9,18,27,12
131,2018-09-13 02:41:00,2018-09-13 03:40:00,10,10,4,4,9,18,27,12
132,2018-09-13 02:42:00,2018-09-13 03:41:00,10,10,5,5,9,5,27,12
133,2018-09-13 02:43:00,2018-09-13 03:42:00,10,10,5,5,9,5,27,12
134,2018-09-13 02:44:00,2018-09-13 03:43:00,10,10,5,5,9,5,27,12
135,2018-09-13 02:45:00,2018-09-13 03:44:00,10,10,5,5,9,5,30,12
136,2018-09-13 02:46:00,2018-09-13 03:45:00,10,10,5,5,9,5,30,12
137,2018-09-13 02:47:00,2018-09-13 03:46:00,10,10,5,5,9,5,30,12
138,2018-09-13 02:48:00,2018-09-13 03:47:00,9,9,5,5,9,5,30,12
139,2018-09-13 02:49:00,2018-09-13 03:48:00,9,9,5,5,9,5,30,12
140,2018-09-13 02:50:00,2018-09-13 03:49:00,9,6,5,5,9,5,30,12
141,2018-09-13 02:51:00,2018-09-13 03:50:00,9,6,5,5,9,5,30,12
142,2018-09-13 02:52:00,2018-09-13 03:51:00,8,8,5,5,8,5,30,11
143,2018-09-13 02:53:00,2018-09-13 03:52:00,9,9,6,6,9,6,30,11
144,2018-09-13 02:54:00,2018-09-13 03:53:00,4,4,7,7,9,18,30,11
145,2018-09-13 02:55:00,2018-09-13 03:54:00,4,4,18,18,9,18,30,11
146,2018-09-13 02:56:00,2018-09-13 03:55:00,4,4,18,18,5,18,30,11
147,2018-09-13 02:57:00,2018-09-13 03:56:00,5,5,18,18,5,20,30,11
148,2018-09-13 02:58:00,2018-09-13 03:57:00,5,5,18,18,4,20,30,11
149,2018-09-13 02:59:00,2018-09-13 03:58:00,4,4,18,18,4,20,30,11
150,2018-09-13 03:00:00,2018-09-13 03:59:00,4,4,18,18,4,20,30,11
151,2018-09-13 03:01:00,2018-09-13 04:00:00,4,4,18,18,4,20,30,11
152,2018-09-13 03:02:00,2018-09-13 04:01:00,4,4,19,19,4,20,30,11
153,2018-09-13 03:03:00,2018-09-13 04:02:00,4,4,19,19,4,20,30,11
154,2018-09-13 03:04:00,2018-09-13 04:03:00,4,4,19,19,4,20,30,1
155,2018-09-13 03:05:00,2018-09-13 04:04:00,5,4,19,19,3,20,30,1
156,2018-09-13 03:06:00,2018-09-13 04:05:00,4,4,19,19,1,30,30,1
157,2018-09-13 03:07:00,2018-09-13 04:06:00,5,1,30,30,1,30,30,1
158,2018-09-13 03:08:00,2018-09-13 04:07:00,3,1,30,30,2,30,30,1
159,2018-09-13 03:09:00,2018-09-13 04:08:00,3,2,30,30,2,30,30,1
160,2018-09-13 03:10:00,2018-09-13 04:09:00,3,2,30,30,3,30,30,1
161,2018-09-13 03:11:00,2018-09-13 04:10:00,3,3,30,30,3,30,30,1
