,Start,Stop,P(Bx),P(By),P(Bz),P(Vx),P(Vy),P(Vz),P(n),P(T),R(Bx),R(By),R(Bz),R(Vx),R(Vy),R(Vz),R(n),R(T),M(Bx),M(By),M(Bz),M(Vx),M(Vy),M(Vz),M(n),M(T)
46,2011-10-24 19:26:00,2011-10-24 20:25:00,0.4252948555360036,0.32982500874868714,0.6134387609700519,0.503873092653527,0.611144864837785,0.897669404628999,0.8188724263953163,0.4569423877912077,0.4090791228038542,0.7722903114267059,0.38741921063146256,0.9548007218572616,0.16642169244207225,0.6277254871223101,0.9144016418726261,0.4437816273125401,0.24284762922265357,0.04242440049914373,0.3390954830905479,-0.04564904217213417,,-0.18077607883563968,-0.03140738384851533,0.82611068380696
47,2011-10-24 19:27:00,2011-10-24 20:26:00,0.42604608152573037,0.3317635661277311,0.609777796856663,0.5310050011198594,0.6244420585328799,0.9030760962698227,0.8110079691095886,0.41328542050744427,0.41484671675884366,0.7712491628397171,0.39429631343072413,0.9537694070388472,0.17198556873047743,0.6338826021352684,0.9119287928038977,0.443403471746035,0.2714022100803574,0.03999085167165612,0.3631684450222219,-0.04725537524836732,,-0.1535682615326729,-0.03230592509065714,0.825679568290685
48,2011-10-24 19:28:00,2011-10-24 20:27:00,0.44907173559164976,0.3643578836965339,0.652046621439419,0.5589674971924808,0.6426970079440244,0.9049950968786484,0.8131210630686481,0.3351741630331659,0.4205278390565981,0.7765209493664559,0.4047804574076021,0.9528074459013329,0.176658690890613,0.6343489753390318,0.9107634996158965,0.4421727160831387,0.2873943773145103,0.039145096086597976,0.322817925455304,-0.04874138040231089,,-0.13439881425412273,-0.032130681781103024,0.8266073438380045
49,2011-10-24 19:29:00,2011-10-24 20:28:00,0.4529302248292501,0.36470881080642564,0.7034437329242953,0.5599338418056194,0.6644247515271681,0.892683544213589,0.8032527219714042,0.24905074312959352,0.4217827157821545,0.7760211418275509,0.4234307938521768,0.9517918915471912,0.18376138601502445,0.6306735857631494,0.9079881367806241,0.44204479662424606,0.3029735893068815,0.04222943956116284,0.31558869202710393,-0.04979665982931182,,-0.1291094409843287,-0.03449416003040147,0.8250201306057331
50,2011-10-24 19:30:00,2011-10-24 20:29:00,0.45606466872227147,0.35834630585353594,0.7256182513039836,0.5613226638825608,0.6890613149100387,0.894261090621634,0.8105287050029002,0.17577012881753343,0.41654993368282067,0.7763754076709144,0.4394249214370947,0.9508381381726949,0.19464692138925452,0.6314880555878415,0.9075560070077987,0.44030754087656254,0.3257965806171382,0.05282547912695946,0.31901996924517617,-0.05079852051048622,,-0.11561459567254377,-0.03640169554351104,0.826190577690689
51,2011-10-24 19:31:00,2011-10-24 20:30:00,0.45352614071398234,0.3700292802507985,0.7314890965800664,0.5705532785622596,0.7125362160985083,0.8984850908364613,0.8126166365398748,0.09470353458363297,0.39843094273339213,0.7821903716036712,0.44509948780012026,0.9498235480230236,0.21008381915570487,0.6090870486415246,0.9081818043667308,0.4375374011958303,0.3191879920225704,0.05829133301652581,0.33658417841903554,-0.05187178359394844,,-0.14234261799005118,-0.036894473192142584,0.8294740332342557
52,2011-10-24 19:32:00,2011-10-24 20:31:00,0.453134472473495,0.35458479685262195,0.752648925322973,0.5882715936120668,0.7314386071691049,0.9021495719642627,0.8155601739590759,0.016140367393230267,0.4041715246521614,0.783813165178756,0.4581751421840817,0.9487004496736905,0.22544154646709513,0.5864381451046039,0.9090807989939214,0.4345115285389772,0.33553184171511086,0.04883628026225759,0.3059926415070362,-0.05305295685298368,,-0.16973556220685126,-0.038099379984818535,0.833204613025811
53,2011-10-24 19:33:00,2011-10-24 20:32:00,0.4815256930826834,0.42986508390887823,0.7574084161017476,0.6033554301482749,0.7496703235601526,0.9014127255136969,0.8245940194274299,-0.7401177646306131,0.41557702104519206,0.7900271612652774,0.4639998327850397,0.947625159694677,0.23566086172293096,0.5874171610783735,0.9085238887898516,0.43103170123416884,0.3478530582697903,0.05451581235982148,0.29405000996707475,-0.05417174156591545,,-0.1637891428967805,-0.042251906803087394,0.8377269460916924
54,2011-10-24 19:34:00,2011-10-24 20:33:00,0.4942604242048643,0.45580393892479293,0.7559992580129182,0.6304036866617568,0.7627866255477561,0.9004955513008275,0.8345753091319636,-0.747986228992283,0.42119821177055683,0.7931386777530468,0.45628050967669653,0.94649685426392,0.24436213741522625,0.5892019004872705,0.9083889635323552,0.4275023133352853,0.37524244570286086,0.06100512459469921,0.26930114177935843,-0.0554158926455681,,-0.16046108897023653,-0.04681569123582277,0.8425747251731296
55,2011-10-24 19:35:00,2011-10-24 20:34:00,0.4878344991982175,0.4848598444272756,0.761866786029334,0.6499115834841369,0.7736994303403772,0.900973184235603,0.8418270298558292,-0.7573822250377649,0.41283400900993383,0.7961329230843849,0.46567788808815375,0.9453772182493976,0.2518698251293835,0.5893050596116459,0.9091934512046996,0.424207003069224,0.39484427711879805,0.07384310926491067,0.29381691573847796,-0.05658124810949101,,-0.15537658882267727,-0.04969860294469175,0.8472928596526633
