,Start,Stop,P(Bx),P(By),P(Bz),P(Vx),P(Vy),P(Vz),P(n),P(T),Offset (Bx),Offset (By),Offset (Bz),Offset (Vx),Offset (Vy),Offset (Vz),Offset (n),Offset (T),Avg Bx,Avg By,Avg Bz,Avg Vx,Avg Vy,Avg Vz,Avg n,Avg T
0,2016-08-02 12:45:00,2016-08-02 13:45:00,0.0,0.6150105260727307,0.7763850864333969,0.5990929356833788,0.2486515729092852,0.0,0.830260456132542,0.009213133483338172,0,3,6,0,15,0,0,19,9.020832061767578,2.802999973297119,7.439666748046875,-376.39251708984375,19.16083335876465,22.7691650390625,34.29966735839844,40691.58984375
1,2016-08-02 12:46:00,2016-08-02 13:46:00,0.06374724375272879,0.586215153044252,0.7643088023495722,0.5930704000605864,0.1425548389080971,0.0,0.7949404869525534,0.0,19,3,6,0,16,0,0,0,9.063166618347168,2.8521664142608643,7.436999320983887,-377.08245849609375,19.060829162597656,23.062498092651367,34.57516860961914,40885.42578125
2,2016-08-02 12:47:00,2016-08-02 13:47:00,0.11678698353713571,0.5575315547582557,0.7717035461014804,0.5670313637763683,0.09020586708546018,0.0,0.7801184315388056,0.0,19,3,6,0,16,0,0,0,9.088167190551758,2.8978335857391357,7.429832935333252,-377.48248291015625,18.99249839782715,23.30416488647461,34.786827087402344,41317.7421875
3,2016-08-02 12:48:00,2016-08-02 13:48:00,0.15778725609284694,0.5279807040252156,0.7766204362404386,0.5483956236355487,0.06397787861162563,0.0,0.7665319416584644,0.0,19,3,6,0,17,0,0,0,9.10200023651123,2.933500051498413,7.407666206359863,-377.5658264160156,18.884164810180664,23.215829849243164,34.987667083740234,41623.609375
4,2016-08-02 12:49:00,2016-08-02 13:49:00,0.16924798023812518,0.5094102859543118,0.7958154461643987,0.5406546685907764,0.0,0.0,0.766572938183192,0.0,19,3,10,0,0,0,19,0,9.103334426879883,2.9553332328796387,7.345666408538818,-377.8841857910156,18.71416664123535,23.0674991607666,35.27383804321289,41604.80859375
5,2016-08-02 12:50:00,2016-08-02 13:50:00,0.16295096975025894,0.5216300705118105,0.8377360440548748,0.5243649906281667,0.008375657385809922,0.0,0.717972278497551,0.0,19,3,10,0,18,0,0,0,9.100333213806152,2.9866671562194824,7.309333324432373,-377.92974853515625,18.630277633666992,22.903053283691406,35.26594543457031,41816.05859375
6,2016-08-02 12:51:00,2016-08-02 13:51:00,0.139210910439442,0.547490234997407,0.838631374681857,0.5106794506734418,0.025677275819353664,0.0,0.708193878680683,0.0,19,3,10,0,19,0,0,0,9.088166236877441,3.0161666870117188,7.271833896636963,-377.9725036621094,18.53750228881836,22.75083351135254,35.27683639526367,42017.92578125
7,2016-08-02 12:52:00,2016-08-02 13:52:00,0.11536558894570341,0.5811106227343901,0.8417909205123448,0.5087697112649995,0.0,0.0,0.6680657253008812,0.0,19,3,10,0,0,0,0,0,9.073999404907227,3.0364999771118164,7.2210001945495605,-378.23748779296875,18.36750030517578,22.62583351135254,35.5994987487793,41985.94140625
8,2016-08-02 12:53:00,2016-08-02 13:53:00,0.11560888750889618,0.6122479777448635,0.8435145890647586,0.5045677104686441,0.0,0.0,0.6668064575530984,0.0,19,3,10,0,0,0,19,0,9.079667091369629,3.062000036239624,7.1725006103515625,-378.4241943359375,18.247499465942383,22.489166259765625,35.835166931152344,42098.7578125
9,2016-08-02 12:54:00,2016-08-02 13:54:00,0.08841258261477199,0.626235043158678,0.8482633359497105,0.4814288635225107,0.007374252065876637,0.0,0.6431241845192038,0.0,19,3,10,0,19,0,0,0,9.063666343688965,3.074833393096924,7.1041669845581055,-378.4636535644531,18.22916603088379,22.335832595825195,35.9010009765625,42513.7109375
10,2016-08-02 12:55:00,2016-08-02 13:55:00,0.0,0.5751911113545564,0.8636381708825669,0.39569954329030493,0.0,0.0,0.6373314539522168,0.0,0,3,10,0,0,0,19,0,8.964333534240723,3.058833122253418,7.017167091369629,-378.2258605957031,18.155832290649414,22.2691650390625,36.143497467041016,43346.5078125
11,2016-08-02 12:56:00,2016-08-02 13:56:00,0.0,0.5512689321106486,0.8633129832604944,0.3133981335825423,0.0,0.0,0.6395593316301094,0.0,0,3,10,0,0,0,19,0,8.92216682434082,3.057833433151245,6.960999965667725,-378.02581787109375,18.08249855041504,22.184165954589844,36.363834381103516,44132.57421875
12,2016-08-02 12:57:00,2016-08-02 13:57:00,0.0,0.5000314539157391,0.8627625613547816,0.2806197016004089,0.0,0.0,0.6100490820860383,0.0,0,3,10,2,0,0,19,0,8.854166030883789,3.052999973297119,6.912667274475098,-378.0758056640625,18.037500381469727,21.999164581298828,36.42583465576172,44523.55859375
