,Start,Stop,P(Bx),P(By),P(Bz),P(Vx),P(Vy),P(Vz),P(n),P(T),Offset (Bx),Offset (By),Offset (Bz),Offset (Vx),Offset (Vy),Offset (Vz),Offset (n),Offset (T),Avg Bx,Avg By,Avg Bz,Avg Vx,Avg Vy,Avg Vz,Avg n,Avg T
0,2017-09-27 05:00:00,2017-09-27 06:00:00,0.6307982639632062,0.3454466614918366,0.8414663954350123,0.16875545054568103,0.4332078931230649,0.5761340040395876,0.7200922035400367,0.7069859015124195,14,13,13,17,6,6,0,0,5.145833492279053,-6.802000045776367,-0.5001667141914368,-350.63250732421875,-63.3275032043457,-32.20166778564453,45.27067184448242,33735.81640625
1,2017-09-27 05:01:00,2017-09-27 06:01:00,0.6132879986128149,0.3348400342637703,0.8419694911504384,0.1846549625956825,0.41801376849590594,0.5672419155664472,0.7804801095130193,0.7142564076291252,14,13,13,17,6,6,0,0,5.149167060852051,-6.754499912261963,-0.5433332920074463,-350.5992126464844,-63.32750701904297,-32.3033332824707,45.54933166503906,33429.5
2,2017-09-27 05:02:00,2017-09-27 06:02:00,0.6001216767002869,0.3236048705183847,0.8397642815779193,0.20070767788219224,0.4388149408109688,0.5770469658394934,0.7706541384903187,0.7038377479623732,14,13,13,17,0,6,1,1,5.137833595275879,-6.711999893188477,-0.5743333697319031,-350.56585693359375,-63.304176330566406,-32.40999984741211,45.80133056640625,33096.265625
3,2017-09-27 05:03:00,2017-09-27 06:03:00,0.5912410359210896,0.3132688690259318,0.8393934918724463,0.2217968838209162,0.4575769504685152,0.5937137486506621,0.7651604526809319,0.6989451035184102,14,13,13,17,0,6,2,2,5.123166561126709,-6.670166492462158,-0.6021667122840881,-350.5241394042969,-63.279170989990234,-32.52000045776367,46.06466293334961,32775.6015625
4,2017-09-27 05:04:00,2017-09-27 06:04:00,0.586329358646388,0.303125020896442,0.8398021053461207,0.24669807234126823,0.48304330754345076,0.6160344227890165,0.7670863062362941,0.6892270610490505,14,13,13,17,0,6,3,3,5.112833023071289,-6.620499610900879,-0.6290000677108765,-350.4825134277344,-63.23750305175781,-32.61833190917969,46.37083053588867,32474.833984375
5,2017-09-27 05:05:00,2017-09-27 06:05:00,0.5717818632545741,0.28394575269630024,0.8396639474989288,0.24461969531422803,0.49899226301271665,0.624260360816918,0.771924288102318,0.667440659835209,14,13,13,17,0,6,4,4,5.1006669998168945,-6.5538330078125,-0.6575000882148743,-350.4925537109375,-63.20583724975586,-32.69499969482422,46.61116409301758,32174.400390625
6,2017-09-27 05:06:00,2017-09-27 06:06:00,0.637077450701693,0.3279318585790469,0.8385017153849635,0.24530975542752156,0.4946457265377931,0.6240601017071148,0.7986962388522992,0.6417363062436882,1,8,13,17,0,7,5,5,5.060499668121338,-6.455666542053223,-0.7068334221839905,-350.4958801269531,-63.2075080871582,-32.75,46.82533264160156,31859.43359375
7,2017-09-27 05:07:00,2017-09-27 06:07:00,0.7569706944957919,0.5524763571485992,0.832552417299902,0.29058414183532344,0.4578871942819221,0.6150864698071763,0.7911996833978274,0.6238116238938174,8,8,13,17,0,6,6,5,4.977499961853027,-6.306666851043701,-0.7811667919158936,-350.4491882324219,-63.25083923339844,-32.760833740234375,47.06291580200195,31585.9921875
8,2017-09-27 05:08:00,2017-09-27 06:08:00,0.8124321083328354,0.6816746702754005,0.8063598627548648,0.4008070005700615,0.3803522939857515,0.5922388281309979,0.8027599391721293,0.6147834949347015,8,9,13,0,0,6,7,6,4.8206658363342285,-6.073999881744385,-0.8910000324249268,-350.35089111328125,-63.34917449951172,-32.72416305541992,47.362918853759766,31296.55859375
9,2017-09-27 05:09:00,2017-09-27 06:09:00,0.8654467459398467,0.7566870881949868,0.7992358829524112,0.45924173080107683,0.36598904203830807,0.5456056761402439,0.8221795661520286,0.5767907381769691,8,9,13,0,0,7,8,7,4.648332595825195,-5.8349995613098145,-0.9666667580604553,-350.2491760253906,-63.45250701904297,-32.565834045410156,47.5572509765625,30926.375
10,2017-09-27 05:10:00,2017-09-27 06:10:00,0.8914915341326791,0.8003324535852556,0.8086428456994263,0.4945673098939177,0.36948272802805754,0.5093552832840764,0.8428837922538431,0.4930665955089724,8,9,13,0,0,7,9,7,4.494333267211914,-5.68316650390625,-0.9776667356491089,-350.2142028808594,-63.46750259399414,-32.44249725341797,47.67441940307617,30527.7421875
11,2017-09-27 05:11:00,2017-09-27 06:11:00,0.9110107380958653,0.8403506503008994,0.8405201423666022,0.529072192042208,0.37472401570315605,0.49029714909730854,0.8360698791605234,0.41463960047244625,8,9,13,0,0,7,10,9,4.350333213806152,-5.556832790374756,-0.9410000443458557,-350.18585205078125,-63.45582962036133,-32.380836486816406,47.864418029785156,30166.025390625
12,2017-09-27 05:12:00,2017-09-27 06:12:00,0.9261356572542395,0.8716126796844395,0.8397906568239617,0.584341180487552,0.3754756744774247,0.4654928617625652,0.818009890198765,0.3408448810515419,8,10,13,6,0,6,10,10,4.202499866485596,-5.421666145324707,-0.9096666574478149,-350.15582275390625,-63.454166412353516,-32.31083297729492,48.00841522216797,29816.025390625
13,2017-09-27 05:13:00,2017-09-27 06:13:00,0.9395587729440968,0.8891571779074541,0.844217891270668,0.6762518004775602,0.3772330852647925,0.4418223744997117,0.7885972880870812,0.3185831818555819,8,10,13,6,0,6,11,18,4.054333209991455,-5.233499526977539,-0.9561666250228882,-350.10919189453125,-63.450828552246094,-32.244163513183594,48.12425231933594,29463.908203125
14,2017-09-27 05:14:00,2017-09-27 06:14:00,0.9480957911440608,0.9082053409736548,0.8577483489841067,0.7246623939755341,0.4078087302499718,0.4628179247430925,0.7484712112192022,0.299673062331514,8,10,11,6,0,6,12,19,3.9015002250671387,-5.006833076477051,-1.0504999160766602,-350.0224914550781,-63.42416763305664,-32.26583480834961,48.2634162902832,29254.208984375
15,2017-09-27 05:15:00,2017-09-27 06:15:00,0.9531594703987406,0.9227612442052915,0.8903043239224532,0.7700272563991057,0.44633545247797823,0.4912013475706605,0.728170772518463,0.27932413435190917,8,10,11,6,0,6,13,19,3.7448337078094482,-4.796165943145752,-1.100000023841858,-349.9425048828125,-63.372501373291016,-32.28083419799805,48.41725158691406,29036.392578125
16,2017-09-27 05:16:00,2017-09-27 06:16:00,0.957668879543663,0.9307305798033746,0.9012032833383348,0.8026915369662666,0.46668193643921885,0.5029928025831766,0.7047807517375344,0.22662575929363282,8,10,11,7,0,7,14,19,3.576833486557007,-4.611666202545166,-1.1038333177566528,-349.86334228515625,-63.33500289916992,-32.27666473388672,48.54642105102539,28822.458984375
17,2017-09-27 05:17:00,2017-09-27 06:17:00,0.9616911659660936,0.9377793728860134,0.8981523265488643,0.821021778097226,0.4805794048829269,0.5046504099207597,0.6406736110990033,0.16409218332544645,8,10,11,7,0,7,14,17,3.4084999561309814,-4.443499565124512,-1.0798333883285522,-349.7800598144531,-63.30167007446289,-32.246665954589844,48.649757385253906,28604.94140625
