,Start,Stop,P(Bx),P(By),P(Bz),P(Vx),P(Vy),P(Vz),P(n),P(T),Offset (Bx),Offset (By),Offset (Bz),Offset (Vx),Offset (Vy),Offset (Vz),Offset (n),Offset (T),Avg Bx,Avg By,Avg Bz,Avg Vx,Avg Vy,Avg Vz,Avg n,Avg T
0,2013-01-17 11:00:00,2013-01-17 12:00:00,0.5274867450556205,0.13946778694449655,0.30010684462362114,,,,,,2,0,0,0,0,0,0,0,1.3341667652130127,4.728333473205566,4.186500072479248,,,,,
1,2013-01-17 11:01:00,2013-01-17 12:01:00,0.4756322050751878,0.14809830616844002,0.3109666044136772,0.8270458471696278,0.1863937229454273,0.16170176809350922,0.11541034918058733,0.5470452309145828,1,0,0,19,0,0,19,0,1.4158332347869873,4.742667198181152,4.406833171844482,-400.1133117675781,8.011667251586914,-50.04499816894531,19.73158073425293,58609.6171875
2,2013-01-17 11:02:00,2013-01-17 12:02:00,0.42024370744684836,0.15203238934935248,0.32568371903757076,0.8248351404232149,0.18312233775913872,0.18480695348379766,0.07131542562937312,0.5492627335569217,1,0,0,19,0,0,19,0,1.491666555404663,4.731333255767822,4.585833549499512,-399.56500244140625,8.21833324432373,-49.64833068847656,19.925249099731445,58281.734375
3,2013-01-17 11:03:00,2013-01-17 12:03:00,0.35411648011175934,0.15505710350069896,0.33718897856290597,0.8147162209136138,0.1723042579169809,0.2099167419011312,0.018675610401120094,0.5499705705803838,2,0,0,19,0,0,19,0,1.5474998950958252,4.721167087554932,4.751166820526123,-399.0016174316406,8.414999961853027,-49.233333587646484,20.13775062561035,57937.33203125
4,2013-01-17 11:04:00,2013-01-17 12:04:00,0.2562178745501498,0.15563970473744373,0.34475529479746786,0.7853152470130234,0.15478874567452247,0.2198857256278553,0.0,0.5478643476319789,3,0,0,19,0,0,0,0,1.6166666746139526,4.719333171844482,4.862666606903076,-398.4132995605469,8.661665916442871,-49.057498931884766,20.329832077026367,57588.1171875
5,2013-01-17 11:05:00,2013-01-17 12:05:00,0.11674408638522779,0.15294503058303913,0.3531947764956241,0.7357020247390298,0.13941611414155436,0.219873374255317,0.0,0.5467587246208346,3,0,0,19,0,0,0,0,1.690500020980835,4.732333660125732,4.933499813079834,-397.8399658203125,8.938333511352539,-49.10916519165039,20.510168075561523,57228.8984375
6,2013-01-17 11:06:00,2013-01-17 12:06:00,0.0,0.1482677211529716,0.3621426146809456,0.6872955507115072,0.13003683916723568,0.2212305156300807,0.0,0.5440206157505542,0,0,0,19,0,0,0,0,1.7574999332427979,4.752333641052246,4.992583274841309,-397.27667236328125,9.233333587646484,-49.14916229248047,20.66699981689453,56939.8671875
7,2013-01-17 11:07:00,2013-01-17 12:07:00,0.0,0.14844706373531905,0.37006091849360007,0.6419904987074625,0.12393360369224757,0.22277315757743488,0.0,0.5419706285517174,0,0,0,19,0,0,0,0,1.8009999990463257,4.756166934967041,5.060749530792236,-396.71331787109375,9.52833366394043,-49.18915939331055,20.823833465576172,56650.83203125
8,2013-01-17 11:08:00,2013-01-17 12:08:00,0.0,0.14857744700656633,0.37747679527391603,0.6266322040240869,0.11769588283969498,0.22856327349146716,0.010372848679064127,0.5422376459287672,0,0,0,19,0,0,0,0,1.8106666803359985,4.75066614151001,5.249749660491943,-396.3366394042969,9.725000381469727,-49.08333206176758,20.94283676147461,56314.21484375
9,2013-01-17 11:09:00,2013-01-17 12:09:00,0.0,0.15549977182742258,0.38531224508424744,0.6278868993740451,0.09123075632194107,0.2334347543355472,0.04294887136060985,0.5340006689446171,0,0,0,19,0,0,0,0,1.812333345413208,4.731833457946777,5.416249752044678,-396.1166687011719,9.845000267028809,-48.78000259399414,21.060169219970703,55924.3671875
