,Start,Stop,P(Bx),P(By),P(Bz),P(Vx),P(Vy),P(Vz),P(n),P(T),Offset (Bx),Offset (By),Offset (Bz),Offset (Vx),Offset (Vy),Offset (Vz),Offset (n),Offset (T),Avg Bx,Avg By,Avg Bz,Avg Vx,Avg Vy,Avg Vz,Avg n,Avg T
0,2015-03-16 04:50:00,2015-03-16 05:50:00,0.0,0.7363704604387645,0.6442882327763871,0.7392968352516669,0.6134969044114637,0.0,0.3145812625997247,0.6252050568913913,0,11,19,5,0,0,0,15,-2.697500467300415,-0.7609166502952576,-5.120167255401611,-345.9224548339844,0.8233333826065063,-5.433332920074463,35.1694221496582,33352.71484375
1,2015-03-16 04:51:00,2015-03-16 05:51:00,0.0,0.7343110459358501,0.6113620093341665,0.7990623034405302,0.6037365697910366,0.0,0.34103032471088235,0.6608721821712004,0,11,19,5,0,0,0,15,-2.7323334217071533,-0.6700834035873413,-5.271833896636963,-346.0325012207031,0.89000004529953,-5.493333339691162,35.28424835205078,33271.75
2,2015-03-16 04:52:00,2015-03-16 05:52:00,0.0,0.730729264739809,0.49301201665356303,0.8155604655389238,0.6201640320541439,0.004439069688397819,0.36354614911516075,0.7002062233739206,0,11,19,5,0,10,0,15,-2.764333486557007,-0.5715833306312561,-5.423833847045898,-346.1058349609375,1.0116666555404663,-5.516666889190674,35.41558074951172,33196.6015625
3,2015-03-16 04:53:00,2015-03-16 05:53:00,0.032267158620123054,0.7157290045645572,0.3976521456829589,0.8248403226701292,0.6226848787882027,0.0,0.39222239255550184,0.7237023279253698,19,11,19,6,0,0,0,16,-2.7850003242492676,-0.48908334970474243,-5.559500694274902,-346.1824951171875,1.1966667175292969,-5.456666946411133,35.57908248901367,33173.30078125
4,2015-03-16 04:54:00,2015-03-16 05:54:00,0.035408428156034066,0.6975113497927983,0.3568048517180524,0.8197300659611815,0.6435689677561277,0.0,0.4477055805518752,0.7472853486861112,19,11,19,6,0,0,0,16,-2.7841668128967285,-0.43024998903274536,-5.651500225067139,-346.2508239746094,1.1416666507720947,-5.193334102630615,35.88258361816406,33277.81640625
5,2015-03-16 04:55:00,2015-03-16 05:55:00,0.07792357915331634,0.690657459552175,0.3190314785697907,0.8287000291206783,0.6545497614334526,0.0,0.4895932947921393,0.7485552635405573,19,11,19,5,0,0,0,16,-2.7945001125335693,-0.3539166748523712,-5.771000385284424,-346.32415771484375,1.1016666889190674,-5.090000629425049,36.100914001464844,33304.8671875
6,2015-03-16 04:56:00,2015-03-16 05:56:00,0.02370741700999144,0.6823349116716394,0.28996644071860117,0.8421252467904304,0.6589413595845727,0.0,0.5208746366143386,0.7512137477458245,19,11,19,6,0,0,0,16,-2.7798335552215576,-0.27775001525878906,-5.847999572753906,-346.4057922363281,1.09333336353302,-5.083333492279053,36.25874710083008,33283.515625
7,2015-03-16 04:57:00,2015-03-16 05:57:00,0.0,0.6697093288834427,0.2689225980099943,0.8656942569749171,0.6590675664920558,0.0,0.5440437567750963,0.7668097752014326,0,11,19,6,0,0,0,16,-2.759833335876465,-0.200250044465065,-5.92283296585083,-346.5224914550781,1.1030951738357544,-5.125,36.36689376831055,33226.98828125
8,2015-03-16 04:58:00,2015-03-16 05:58:00,0.0,0.6680127412433141,0.24895770790052285,0.885954968342103,0.6576779155150935,0.0,0.566181209691996,0.8216550058227096,0,11,19,7,0,0,0,16,-2.7583329677581787,-0.1419166624546051,-6.013082981109619,-346.64080810546875,1.1409523487091064,-5.171666622161865,36.46884536743164,33129.44921875
9,2015-03-16 04:59:00,2015-03-16 05:59:00,0.0,0.6604936328750725,0.2233461272306215,0.8969250067389457,0.6564620771221482,0.0,0.5852285962589057,0.8700464430859177,0,11,19,7,0,0,0,17,-2.738833427429199,-0.08658334612846375,-6.060249328613281,-346.7441711425781,1.1969047784805298,-5.196667194366455,36.54994201660156,33049.3125
10,2015-03-16 05:00:00,2015-03-16 06:00:00,0.0,0.6456947262247563,0.17996056505631286,0.903495214523039,0.6483247440882339,0.0,0.6059979969450237,0.8687967048167207,0,11,19,7,0,0,0,17,-2.7184998989105225,-0.026416681706905365,-6.100915908813477,-346.83917236328125,1.2542855739593506,-5.213333606719971,36.62134552001953,33043.84765625
