,Start,Stop,P(Bx),P(By),P(Bz),P(Vx),P(Vy),P(Vz),P(n),P(T),Offset (Bx),Offset (By),Offset (Bz),Offset (Vx),Offset (Vy),Offset (Vz),Offset (n),Offset (T),Avg Bx,Avg By,Avg Bz,Avg Vx,Avg Vy,Avg Vz,Avg n,Avg T
0,2018-09-13 00:30:00,2018-09-13 01:30:00,0.7543165760018521,0.861672352763783,0.7798244071513898,0.7898897737011211,0.7292269113895509,0.6420453039388737,0.5412848996689931,0.0,13,10,13,10,14,17,13,0,-1.5123332738876343,3.2150003910064697,-0.9684998989105225,-481.7508239746094,-0.5283333659172058,-21.97666358947754,5.552916526794434,107595.453125
1,2018-09-13 00:31:00,2018-09-13 01:31:00,0.7658788984029082,0.8725896174144514,0.7758595308692195,0.7928133803411324,0.7185634465752584,0.6332520033223816,0.5293146056716326,0.0,12,10,14,10,15,18,13,0,-1.4946666955947876,3.264000415802002,-0.8804998993873596,-481.8058166503906,-0.8450000882148743,-22.456666946411133,5.549416542053223,107377.3671875
2,2018-09-13 00:32:00,2018-09-13 01:32:00,0.7683845984165106,0.8810345416231129,0.770805867042638,0.7935715373395896,0.7042613207263764,0.6242965766409816,0.5245059789933244,0.0,12,10,14,10,15,18,0,0,-1.4891666173934937,3.311167001724243,-0.8046665787696838,-481.82916259765625,-1.1283334493637085,-22.9183349609375,5.545750141143799,107183.703125
3,2018-09-13 00:33:00,2018-09-13 01:33:00,0.762352886013941,0.8837245824662953,0.7675836043540611,0.7947007509875661,0.6877328217030977,0.6163155952184267,0.5280380474067007,0.0,12,10,14,10,15,19,0,0,-1.5021666288375854,3.334333658218384,-0.7546665668487549,-481.6925048828125,-1.256666660308838,-23.28958511352539,5.542124271392822,107191.71875
4,2018-09-13 00:34:00,2018-09-13 01:34:00,0.7580562380980265,0.8865625895461671,0.7614212279811604,0.7968696693516056,0.6908415713048968,0.6076975868717088,0.5306715190140878,0.0,12,10,14,10,11,19,0,0,-1.5131666660308838,3.3666670322418213,-0.701166570186615,-481.53753662109375,-1.3733333349227905,-23.64708709716797,5.539708614349365,107294.828125
5,2018-09-13 00:35:00,2018-09-13 01:35:00,0.7602639654704771,0.8882860105687261,0.7534344855998146,0.7995909487008352,0.6963655727354436,0.5971156955218359,0.5428525795040066,0.0,12,10,14,10,11,19,0,0,-1.5083333253860474,3.3988335132598877,-0.64166659116745,-481.36248779296875,-1.5233334302902222,-24.019166946411133,5.540666103363037,107294.5703125
6,2018-09-13 00:36:00,2018-09-13 01:36:00,0.7600764689364161,0.8960456882308289,0.7422277521153601,0.8014799524749014,0.7013714900590243,0.5848514986646036,0.5554378441616932,0.0,12,9,14,10,11,19,1,0,-1.5134999752044678,3.432999849319458,-0.5743331909179688,-481.1824951171875,-1.6783334016799927,-24.3941650390625,5.542666435241699,107378.9296875
7,2018-09-13 00:37:00,2018-09-13 01:37:00,0.7627155351798552,0.8996955160302345,0.7253049373954218,0.8029203204837673,0.7029597495782849,0.5694602016265076,0.566170192070825,0.0,12,9,14,10,11,19,1,0,-1.5108333826065063,3.4686667919158936,-0.513166606426239,-481.0841369628906,-1.8566666841506958,-24.80583381652832,5.544666767120361,107543.8984375
8,2018-09-13 00:38:00,2018-09-13 01:38:00,0.758622113132467,0.8488510276558493,0.697755981906952,0.8072226179295168,0.6897804955975091,0.5508221084894003,0.5751635654586766,0.0,11,6,14,10,11,19,1,0,-1.5363333225250244,3.4121668338775635,-0.42499998211860657,-481.0557861328125,-1.906666874885559,-25.19916534423828,5.547500133514404,108235.3359375
9,2018-09-13 00:39:00,2018-09-13 01:39:00,0.7665946511013152,0.8604863070852474,0.6630102796951255,0.8107753378543158,0.6434567807453871,0.529272865498669,0.5970572764596195,0.0,11,5,19,10,8,19,1,0,-1.5738333463668823,3.314000129699707,-0.3305000066757202,-480.9258117675781,-1.5233333110809326,-25.675832748413086,5.555166721343994,108566.671875
