,Start,Stop,P(Bx),P(By),P(Bz),P(Vx),P(Vy),P(Vz),P(n),P(T),Offset (Bx),Offset (By),Offset (Bz),Offset (Vx),Offset (Vy),Offset (Vz),Offset (n),Offset (T),Avg Bx,Avg By,Avg Bz,Avg Vx,Avg Vy,Avg Vz,Avg n,Avg T
0,2017-09-15 12:30:00,2017-09-15 13:30:00,0.43263204880440953,0.2892717366608393,0.2971363163482329,0.4805139674487698,0.23148982116022404,0.23327907412569865,0.039755416743544214,0.0,0,19,0,0,19,0,0,0,-1.2723332643508911,3.735999822616577,-1.9921667575836182,-667.0808715820312,-12.189166069030762,2.942500352859497,3.7415831089019775,188393.90625
1,2017-09-15 12:31:00,2017-09-15 13:31:00,0.4062057631171132,0.28350683708795404,0.29035609217574265,0.4804818270659071,0.23095464910377383,0.1606897131339727,0.0021747119148463863,0.0,0,19,0,0,19,0,0,0,-1.2663333415985107,3.752999782562256,-1.9921667575836182,-666.8757934570312,-11.982500076293945,3.4208338260650635,3.7417497634887695,188600.640625
2,2017-09-15 12:32:00,2017-09-15 13:32:00,0.37438312494253684,0.26423432011399867,0.27565468837962603,0.48115609051306063,0.2243829971185934,0.07081471340223451,0.0,0.0,0,19,0,0,19,0,0,0,-1.2901666164398193,3.749499797821045,-2.0485000610351562,-666.7607421875,-11.947500228881836,3.9025003910064697,3.7414164543151855,188605.46875
3,2017-09-15 12:33:00,2017-09-15 13:33:00,0.3548777721822178,0.2631739705508826,0.19859917193249563,0.48046613986861697,0.21721392507852966,0.053642002666279,0.0,0.0,0,19,1,0,19,19,0,0,-1.3178333044052124,3.75166654586792,-2.121000051498413,-666.6616821289062,-11.926667213439941,4.3566670417785645,3.745333433151245,188254.71875
4,2017-09-15 12:34:00,2017-09-15 13:34:00,0.3536691246869035,0.26773712296224284,0.18900958144078983,0.4775554907018925,0.20926610954936836,0.077980470948375,0.0,0.0,0,19,19,0,19,19,0,0,-1.319000005722046,3.75766658782959,-2.1568336486816406,-666.635009765625,-11.92833423614502,4.718333721160889,3.748666286468506,187640.515625
5,2017-09-15 12:35:00,2017-09-15 13:35:00,0.3511537176859164,0.2612376621678804,0.22267292176259323,0.4746194075813484,0.2005417759424287,0.10217332067218092,0.0,0.0,0,19,19,0,19,19,0,0,-1.3338333368301392,3.7709999084472656,-2.192166566848755,-666.6084594726562,-11.930002212524414,5.080000877380371,3.751999616622925,187026.3125
6,2017-09-15 12:36:00,2017-09-15 13:36:00,0.3718009272904106,0.24783137157860208,0.21434073382322974,0.5260665127639432,0.2174970564246903,0.0871716786219899,0.0,0.0,0,19,19,0,19,19,0,0,-1.3820000886917114,3.816166639328003,-2.1694998741149902,-665.783447265625,-12.846667289733887,4.7916669845581055,3.7539994716644287,187015.515625
7,2017-09-15 12:37:00,2017-09-15 13:37:00,0.40683927053859137,0.2692604627338223,0.19190649002206092,0.5686488856086696,0.2511869774062967,0.07908122510290853,0.0,0.0,0,0,0,0,19,19,0,0,-1.471666693687439,3.9115002155303955,-2.1085000038146973,-664.9584350585938,-13.763334274291992,4.50333309173584,3.755999803543091,187004.6875
8,2017-09-15 12:38:00,2017-09-15 13:38:00,0.4255209659949397,0.2769734467444565,0.2756582172245438,0.5993772626030498,0.3112428958473669,0.0870164689040334,0.0,0.0,0,0,0,0,19,19,0,0,-1.5138335227966309,3.948500156402588,-2.0361664295196533,-664.2134399414062,-14.640000343322754,4.331666469573975,3.755833148956299,187081.0
9,2017-09-15 12:39:00,2017-09-15 13:39:00,0.4615756619489052,0.2878096326985564,0.40257736308231423,0.617415407989841,0.3403357288957758,0.10294927033138322,0.0,0.0,0,19,0,0,19,19,0,0,-1.5721668004989624,3.9815001487731934,-1.975333333015442,-663.5200805664062,-15.079166412353516,4.234167098999023,3.754333257675171,187097.109375
