,Start,Stop,P(Bx),P(By),P(Bz),P(Vx),P(Vy),P(Vz),P(n),P(T),Offset (Bx),Offset (By),Offset (Bz),Offset (Vx),Offset (Vy),Offset (Vz),Offset (n),Offset (T),Avg Bx,Avg By,Avg Bz,Avg Vx,Avg Vy,Avg Vz,Avg n,Avg T
0,2014-04-05 20:00:00,2014-04-05 21:00:00,0.0,0.2667155006578984,0.24947520205917756,0.6081423902242616,0.5909230640552818,0.7729320307204463,0.5942604008651625,0.7993985338742615,0,0,0,0,0,0,0,17,2.7813332080841064,6.693666458129883,-6.311999797821045,-445.2691345214844,-1.663333535194397,-24.811664581298828,28.33491325378418,65208.3515625
1,2014-04-05 20:01:00,2014-04-05 21:01:00,0.0,0.28764316533608253,0.206703395469643,0.6119588963190754,0.6671976873733326,0.77000874269639,0.6133927555754579,0.7905553084665371,0,0,0,0,0,0,0,17,2.732499837875366,6.7343339920043945,-6.341916561126709,-445.07470703125,-1.9711111783981323,-24.544443130493164,28.263582229614258,64796.8125
2,2014-04-05 20:02:00,2014-04-05 21:02:00,0.0,0.34896314732108097,0.17344220146153294,0.5941071658880392,0.7394149124840761,0.7694957116716439,0.6303595836570389,0.7814579976411995,0,0,0,0,0,0,0,19,2.6584999561309814,6.7891669273376465,-6.392083168029785,-444.9141540527344,-2.3516666889190674,-24.255001068115234,28.205415725708008,64338.69921875
3,2014-04-05 20:03:00,2014-04-05 21:03:00,0.0,0.40401110957401865,0.06637395937319936,0.562701741528097,0.7930709601545055,0.780777651299652,0.6469669248510126,0.7697963872783132,0,0,0,0,0,0,0,19,2.5855000019073486,6.827666759490967,-6.441416263580322,-444.7441711425781,-2.7916669845581055,-23.913333892822266,28.120084762573242,63879.28515625
4,2014-04-05 20:04:00,2014-04-05 21:04:00,0.0,0.4430934186295203,0.0,0.5204816878090893,0.8295370638816918,0.7866717513942361,0.6799304129726808,0.7571395651496501,0,0,0,0,0,0,0,19,2.5276668071746826,6.850166320800781,-6.463917255401611,-444.5992126464844,-3.2099997997283936,-23.62000274658203,28.11225128173828,63458.83203125
5,2014-04-05 20:05:00,2014-04-05 21:05:00,0.0,0.4820855275979944,0.0,0.47391500603151154,0.8572995911089809,0.8002805805146247,0.7124667241865205,0.7439457761690897,0,0,0,0,1,0,0,19,2.473583459854126,6.879666328430176,-6.4778337478637695,-444.4541931152344,-3.628333330154419,-23.32666778564453,28.104419708251953,63038.37890625
6,2014-04-05 20:06:00,2014-04-05 21:06:00,0.0,0.5172519122387045,0.0,0.4090712687136083,0.8832894285243696,0.7933044600242347,0.7306140931192603,0.7292836716657325,0,0,0,0,1,0,0,19,2.4399168491363525,6.911166191101074,-6.480166435241699,-444.4435119628906,-4.063809394836426,-23.13571548461914,28.070919036865234,62532.89453125
7,2014-04-05 20:07:00,2014-04-05 21:07:00,0.0,0.5492712885450971,0.0,0.34568863883861867,0.9038236522212341,0.7854621677646902,0.7478085549703432,0.7125491767256739,0,0,0,0,2,0,0,19,2.4280002117156982,6.943999767303467,-6.466000080108643,-444.4337158203125,-4.499762058258057,-22.945476531982422,28.036584854125977,62022.57421875
8,2014-04-05 20:08:00,2014-04-05 21:08:00,0.0,0.5787626095716396,0.0,0.28670559491969316,0.9176481528071981,0.7732229672769318,0.759487522074747,0.6904177907174737,0,0,0,0,2,0,0,19,2.4220001697540283,6.98033332824707,-6.449000358581543,-444.419921875,-4.911190509796143,-22.78761863708496,27.983083724975586,61545.25
9,2014-04-05 20:09:00,2014-04-05 21:09:00,0.0,0.6159559696249023,0.0,0.22900688710973163,0.9248022014833447,0.7699909850887348,0.7640313541308141,0.6675348633107752,0,0,0,0,2,0,0,19,2.4183335304260254,7.022500514984131,-6.4240007400512695,-444.3953857421875,-5.258094787597656,-22.713809967041016,27.880414962768555,61162.2421875
10,2014-04-05 20:10:00,2014-04-05 21:10:00,0.0,0.6308128843837388,0.0,0.17249376221521331,0.930422862620427,0.7660749254329852,0.7680536174844897,0.6395031468909824,0,0,0,0,2,0,0,19,2.4144999980926514,7.044833183288574,-6.4175004959106445,-444.3717956542969,-5.605475902557373,-22.64071273803711,27.77691650390625,60774.3984375
