,Start,Stop,P(Bx),P(By),P(Bz),P(Vx),P(Vy),P(Vz),P(n),P(T),Offset (Bx),Offset (By),Offset (Bz),Offset (Vx),Offset (Vy),Offset (Vz),Offset (n),Offset (T),Avg Bx,Avg By,Avg Bz,Avg Vx,Avg Vy,Avg Vz,Avg n,Avg T
23,2011-10-24 19:03:00,2011-10-24 20:03:00,0.23255447026309908,0.7954692373270467,0.7788897051731489,0.0,0.4253123515767719,0.6171635342464696,0.0,0.5913629902904576,0,8,7,0,10,8,0,7,4.366499900817871,-11.499667167663574,-3.8289999961853027,-467.0758056640625,7.946667671203613,-39.6916618347168,22.502418518066406,429628.375
24,2011-10-24 19:04:00,2011-10-24 20:04:00,0.2317302613671772,0.7830519063054414,0.7619677710540991,0.0,0.39910095462379946,0.6321426753510285,0.010558962734590486,0.5802938774895171,0,8,7,0,10,8,0,7,4.339166641235352,-11.7735013961792,-3.5446665287017822,-468.3333435058594,7.732083797454834,-40.00625228881836,22.601459503173828,435243.78125
25,2011-10-24 19:05:00,2011-10-24 20:05:00,0.21664371104217411,0.7521106560529395,0.7443830849466027,0.0,0.3943684951678044,0.6567779897874365,0.04932476727544626,0.5612018565101213,0,8,7,0,10,8,0,7,4.265000343322754,-12.095168113708496,-3.2098333835601807,-470.1783142089844,7.539583206176758,-40.46041488647461,22.758874893188477,442027.53125
26,2011-10-24 19:06:00,2011-10-24 20:06:00,0.20936119566020572,0.6721919607200865,0.7347580789879766,0.0,0.4056267302755759,0.6781642437794303,0.09997275625841313,0.5351157160471443,0,9,7,0,10,8,0,7,4.2801666259765625,-12.55150032043457,-2.9626665115356445,-472.3083190917969,7.300000190734863,-40.87083435058594,22.943750381469727,449498.5625
27,2011-10-24 19:07:00,2011-10-24 20:07:00,0.19613367879843993,0.5845982048470281,0.7266877460564113,0.0,0.4298105160130575,0.6967177747448021,0.16144244012065828,0.5000690844566456,0,8,7,0,10,8,0,8,4.380500316619873,-12.89050006866455,-2.8551666736602783,-474.7232971191406,7.013333797454834,-41.23749923706055,23.15608024597168,457656.84375
28,2011-10-24 19:08:00,2011-10-24 20:08:00,0.1871782760628021,0.527770111198817,0.7017238272639371,0.0,0.45085290430964026,0.7138030623913073,0.21684098031911994,0.4580441682162292,0,8,7,0,10,8,0,8,4.458500385284424,-13.047999382019043,-2.772833824157715,-477.1499938964844,6.728333473205566,-41.610836029052734,23.36808204650879,465814.34375
29,2011-10-24 19:09:00,2011-10-24 20:09:00,0.17418905303715818,0.43962797966891354,0.6557419757323356,0.0,0.47982847635730125,0.7352449109867474,0.27619229678607976,0.3983214964290763,0,10,7,0,10,8,1,19,4.553833484649658,-13.23449993133545,-2.698333501815796,-479.6533508300781,6.3666672706604,-42.18250274658203,23.559417724609375,473234.59375
30,2011-10-24 19:10:00,2011-10-24 20:10:00,0.16266730544349967,0.45598126923125515,0.6066170643000292,0.0,0.5047829603508671,0.7538217358724948,0.3472424874164352,0.40251614328399327,0,9,7,0,10,8,1,19,4.614999771118164,-13.177166938781738,-2.744333505630493,-482.16168212890625,6.005000114440918,-42.75749969482422,23.75058364868164,480654.9375
31,2011-10-24 19:11:00,2011-10-24 20:11:00,0.15483733092644736,0.4683767017743318,0.5968643578067495,0.0,0.5218851047773689,0.7728625247548524,0.4269628814905195,0.3992808756971917,0,8,7,0,11,8,2,19,4.640666484832764,-13.238999366760254,-2.690166711807251,-484.76971435546875,5.705000400543213,-43.18600082397461,23.947967529296875,487908.6875
32,2011-10-24 19:12:00,2011-10-24 20:12:00,0.177513765323596,0.46286568023832475,0.5996377837855252,0.0,0.5318482475735957,0.7957741280012544,0.5484485992669657,0.3859124817687761,0,8,9,0,11,8,4,19,4.624166488647461,-13.209500312805176,-2.576666831970215,-487.47735595703125,5.4666666984558105,-43.4680061340332,24.151569366455078,494995.9375
33,2011-10-24 19:13:00,2011-10-24 20:13:00,0.22833069628316296,0.45654807256813873,0.6068269940321367,0.04891435457925708,0.5343734997403836,0.8220350020588011,0.7790329540260348,0.3575733840419223,0,8,9,1,11,8,5,19,4.545332908630371,-13.191499710083008,-2.367666482925415,-490.2914123535156,5.285000324249268,-43.607669830322266,24.35980224609375,501916.125
34,2011-10-24 19:14:00,2011-10-24 20:14:00,0.26853721201560327,0.43225814503968807,0.6012161065316003,0.24900710029660506,0.5402629657214317,0.8312886237870957,0.7715552076780844,0.32113327437108175,1,8,9,1,11,8,5,19,4.445333003997803,-13.083165168762207,-2.1695001125335693,-491.14666748046875,5.351666450500488,-43.348331451416016,24.357168197631836,504618.65625
35,2011-10-24 19:15:00,2011-10-24 20:15:00,0.2971171800716318,0.40914518441841585,0.578226720157365,0.28742785804007015,0.5409206512875193,0.8372870348191461,0.7520535221533537,0.2930422649944619,1,8,10,1,11,8,5,19,4.315666675567627,-12.966666221618652,-1.908833384513855,-491.61505126953125,5.521666526794434,-42.88500213623047,24.307666778564453,506185.0
36,2011-10-24 19:16:00,2011-10-24 20:16:00,0.3181586149897181,0.3792795481201727,0.5941498604605454,0.32332679051915536,0.546031694048177,0.8431694710657045,0.7429772736696296,0.3020295197550864,2,8,3,1,11,8,5,19,4.197166442871094,-12.849666595458984,-1.6693332195281982,-492.1033935546875,5.751667499542236,-42.35166931152344,24.24199867248535,505945.28125
37,2011-10-24 19:17:00,2011-10-24 20:17:00,0.3282409103910051,0.36085050413799125,0.6134060396308975,0.35635942706929913,0.5507489097477415,0.8507706322868975,0.7408551955151305,0.3116677224348333,2,8,3,2,11,8,5,19,4.027832984924316,-12.77649974822998,-1.370833158493042,-492.5917053222656,5.9816670417785645,-41.818336486816406,24.17633056640625,505705.46875
38,2011-10-24 19:18:00,2011-10-24 20:18:00,0.3519034181981264,0.3347580395526212,0.6207560652047068,0.3849677563279842,0.5601761498243705,0.8593691247527565,0.7409874399227376,0.32035984761928255,2,8,3,2,11,8,5,19,3.867166757583618,-12.685999870300293,-1.0149999856948853,-493.02252197265625,6.15500020980835,-41.27888870239258,24.10538673400879,505361.0
39,2011-10-24 19:19:00,2011-10-24 20:19:00,0.3666851245178618,0.3207533306925324,0.6269461971593462,0.40378893376950437,0.5704403782994479,0.8677668601519063,0.7310230811513905,0.279808135510799,2,8,3,2,11,8,5,19,3.7586662769317627,-12.624499320983887,-0.6678333878517151,-493.3475341796875,6.238333702087402,-40.71500015258789,24.08949851989746,506518.4375
40,2011-10-24 19:20:00,2011-10-24 20:20:00,0.3836385012184209,0.3017660725167353,0.6376467996990884,0.4189701922159631,0.581381166143376,0.8761853937625297,0.7275555285424944,0.2291121038948226,2,7,3,2,11,8,5,19,3.6676666736602783,-12.54849910736084,-0.3396667540073395,-493.6150207519531,6.264999866485596,-40.14500045776367,24.068330764770508,507571.09375
41,2011-10-24 19:21:00,2011-10-24 20:21:00,0.4147794248933496,0.2827542179925098,0.643478805238009,0.45573247657849403,0.5901310295489071,0.8821017733494271,0.7555975373819733,0.15008083401607716,2,8,3,2,11,8,5,19,3.490666627883911,-12.459333419799805,0.024499941617250443,-494.0799865722656,6.188333034515381,-39.53554916381836,24.10138702392578,508979.8125
42,2011-10-24 19:22:00,2011-10-24 20:22:00,0.4138031868711726,0.2798551306635194,0.6453321930345869,0.47883164311774423,0.5968320495161092,0.8868879565220731,0.78375866629009,0.045499689503940205,2,7,3,3,11,8,4,19,3.3311667442321777,-12.440499305725098,0.3750000596046448,-494.4141845703125,6.073333740234375,-38.916664123535156,24.11766815185547,510437.375
43,2011-10-24 19:23:00,2011-10-24 20:23:00,0.4148308697221483,0.29109234673900164,0.6366447610124341,0.4820841825304264,0.6003051877039944,0.890667245675142,0.7958677907411905,0.00625170988263972,2,6,3,3,11,8,4,0,3.2916667461395264,-12.44183349609375,0.640666663646698,-494.46917724609375,5.956666469573975,-38.28166198730469,24.09416961669922,512252.03125
44,2011-10-24 19:24:00,2011-10-24 20:24:00,0.4153764845443818,0.3145785907492039,0.6280216774136086,0.48353533630582435,0.6034601244353388,0.8941684433624434,0.8081176995933546,0.0,2,7,3,3,11,8,4,0,3.2758333683013916,-12.40666675567627,0.8665000200271606,-494.4908142089844,5.795000076293945,-37.62333297729492,24.072999954223633,514373.46875
45,2011-10-24 19:25:00,2011-10-24 20:25:00,0.41674637796359254,0.3290371441788913,0.620296093992828,0.4877986045947523,0.6112767169558209,0.8969370962747826,0.816681786265347,0.0,3,7,3,3,11,8,4,0,3.241499900817871,-12.501166343688965,1.069166660308838,-494.5652770996094,5.505555629730225,-36.869441986083984,24.05294418334961,516192.875
46,2011-10-24 19:26:00,2011-10-24 20:26:00,0.42605282687427604,0.33398938872038464,0.6138831832091645,0.49738797223874703,0.6246381950020434,0.8991876462991264,0.8109478725033467,0.0,3,7,3,2,10,8,4,0,3.1476664543151855,-12.531332969665527,1.2876665592193604,-494.66583251953125,5.12666654586792,-36.09166717529297,24.056499481201172,517333.625
47,2011-10-24 19:27:00,2011-10-24 20:27:00,0.427606063536116,0.3461311023332686,0.6093950324669868,0.5195474868334757,0.6429500960711312,0.899714881299898,0.8132431150488948,0.0,2,7,3,2,10,8,4,0,3.0996663570404053,-12.588500022888184,1.4381663799285889,-494.83416748046875,4.526666164398193,-35.36166000366211,24.0223331451416,517067.46875
48,2011-10-24 19:28:00,2011-10-24 20:28:00,0.4489825775674572,0.37037401143497134,0.6517814456169378,0.5440954427732959,0.6625300084900525,0.8928799726430764,0.8026266943498168,0.0,2,7,3,2,10,8,4,0,3.0241663455963135,-12.708667755126953,1.6401665210723877,-494.9975280761719,3.933333158493042,-34.80333709716797,24.024831771850586,517598.40625
49,2011-10-24 19:29:00,2011-10-24 20:29:00,0.45600272519854645,0.3659609718519987,0.7052406635468863,0.5562913163128059,0.6821077599307169,0.8936731907909825,0.8061343861027607,0.0,2,7,3,2,10,8,4,0,2.9456663131713867,-12.673001289367676,1.8693333864212036,-495.0933532714844,3.476666212081909,-34.30583190917969,24.000083923339844,517878.0625
50,2011-10-24 19:30:00,2011-10-24 20:30:00,0.45349562031531016,0.37199410262924326,0.726062114064057,0.5679463235411487,0.7021183687985577,0.8982957962664498,0.8063378677034596,0.0,2,7,3,2,9,8,4,0,2.9429996013641357,-12.698500633239746,1.9708333015441895,-495.1966857910156,3.1433331966400146,-33.71083450317383,23.957752227783203,516479.59375
51,2011-10-24 19:31:00,2011-10-24 20:31:00,0.4500350005331285,0.3815964469628555,0.7325584999804899,0.5765746706515166,0.7236641430519134,0.9023726180806826,0.8092636982897993,0.0,2,6,3,2,9,8,5,0,2.9549994468688965,-12.707667350769043,2.0248334407806396,-495.2683410644531,2.8266663551330566,-33.18083190917969,23.923917770385742,514781.53125
52,2011-10-24 19:32:00,2011-10-24 20:32:00,0.4526680260434423,0.36527219271606953,0.753203349074018,0.5818948219639895,0.7462113519819948,0.9019084422354899,0.8178072965662774,0.0,2,7,3,2,8,8,5,0,2.936666250228882,-12.840499877929688,2.111833333969116,-495.34112548828125,2.3283333778381348,-32.988609313964844,23.94408416748047,512653.875
53,2011-10-24 19:33:00,2011-10-24 20:33:00,0.48129677944199,0.4380158150148677,0.7573087140836534,0.5969451737554239,0.7623876276508409,0.9011911825489807,0.8269717978327292,0.0,2,7,3,3,8,8,5,0,2.867833375930786,-12.852001190185547,2.063166856765747,-495.5050048828125,1.7450001239776611,-32.83916473388672,23.970754623413086,510344.0
54,2011-10-24 19:34:00,2011-10-24 20:34:00,0.4903312706901897,0.46314300124795116,0.7557997964151921,0.6313979822000391,0.7743589812114818,0.9018010752879448,0.833570714853503,0.0,2,7,3,3,7,8,5,0,2.7644999027252197,-12.889832496643066,2.015833616256714,-495.80999755859375,1.0650001764297485,-32.67250061035156,23.976415634155273,507784.8125
55,2011-10-24 19:35:00,2011-10-24 20:35:00,0.48818653977824816,0.47768779060372535,0.7580145502788769,0.6489548113388512,0.782792256142845,0.9012621656388604,0.8409758816954048,0.0,2,8,3,3,6,8,5,0,2.804999828338623,-12.820832252502441,1.913833498954773,-496.0350341796875,0.35500022768974304,-32.58916473388672,23.977083206176758,505497.46875
56,2011-10-24 19:36:00,2011-10-24 20:36:00,0.4877167970663785,0.49245099153535615,0.7516060549285715,0.6455720568574363,0.7802054239508491,0.8976521145778308,0.8446110541583588,0.0,2,8,3,3,6,8,4,0,2.7806663513183594,-12.974665641784668,1.8210002183914185,-496.0383605957031,-0.4733331501483917,-32.712501525878906,23.959081649780273,503918.1875
57,2011-10-24 19:37:00,2011-10-24 20:37:00,0.49104697265450675,0.48713062754149616,0.745303444796476,0.6471525078180904,0.7720591463461374,0.8928383163425482,0.8472220832929914,0.0,2,8,3,3,6,7,4,0,2.7803330421447754,-13.146832466125488,1.6690000295639038,-496.1600036621094,-1.4416664838790894,-33.020835876464844,23.922914505004883,500542.59375
58,2011-10-24 19:38:00,2011-10-24 20:38:00,0.4953130360063489,0.5028519201562119,0.7563355853444194,0.6391336509707183,0.768497302625255,0.8950393417207597,0.8528067486802702,0.0,2,7,2,3,6,7,4,0,2.7749998569488525,-13.2524995803833,1.3835002183914185,-496.1924743652344,-2.485833168029785,-33.3658332824707,23.905248641967773,498099.71875
59,2011-10-24 19:39:00,2011-10-24 20:39:00,0.5106257576693618,0.5017111369504093,0.7891576229167333,0.6239912080607676,0.7706892116806308,0.8948185027161687,0.8561602358916536,0.0,3,8,2,3,5,6,4,0,2.731832981109619,-13.369832992553711,1.1938332319259644,-496.2391662597656,-3.4724998474121094,-33.28916549682617,23.89991569519043,498547.0625
60,2011-10-24 19:40:00,2011-10-24 20:40:00,0.5107753815589933,0.5103389094435472,0.8127947615271487,0.6082221443556678,0.7731227607454239,0.8975988033443352,0.8598552301229497,0.0,3,7,2,3,5,6,4,0,2.686166286468506,-13.401668548583984,1.0578333139419556,-496.2891540527344,-4.44249963760376,-33.21416473388672,23.89041519165039,498953.1875
61,2011-10-24 19:41:00,2011-10-24 20:41:00,0.5101483263758478,0.5484489778045915,0.8107571829543817,0.5845913941452193,0.7894517674054605,0.9001104678567364,0.8595745350838494,0.0,3,7,2,3,6,5,4,0,2.7149996757507324,-13.424334526062012,1.1124999523162842,-496.36419677734375,-5.107500076293945,-32.98749542236328,23.856748580932617,499254.125
62,2011-10-24 19:42:00,2011-10-24 20:42:00,0.4951318590969919,0.5770504931513863,0.8121096448781163,0.5630721607738289,0.8034679493060546,0.9069410565941128,0.8596834853972782,0.0,3,8,2,3,6,5,4,0,2.68916654586792,-13.467334747314453,1.1116665601730347,-496.44085693359375,-5.770833492279053,-32.765830993652344,23.82241439819336,499523.5
63,2011-10-24 19:43:00,2011-10-24 20:43:00,0.4785474158222168,0.5836031277748585,0.8053273779265577,0.540039036473428,0.8180274485299593,0.9121956562662589,0.8603868249445029,0.0,3,8,2,3,10,5,4,0,2.6668331623077393,-13.523833274841309,1.1468333005905151,-496.47918701171875,-6.387499809265137,-32.472496032714844,23.738414764404297,498302.375
64,2011-10-24 19:44:00,2011-10-24 20:44:00,0.4680444980709061,0.5956752149773425,0.8024450067736074,0.5205975049749579,0.8297356351339927,0.9161798592699458,0.8600363669971421,0.0036765712765676794,3,8,2,3,10,5,4,0,2.6648333072662354,-13.550667762756348,1.1179999113082886,-496.4841613769531,-7.049166679382324,-32.17416763305664,23.654083251953125,496577.9375
65,2011-10-24 19:45:00,2011-10-24 20:45:00,0.4664932668027736,0.614220927978722,0.7915078780832944,0.509680075249875,0.8354630545023205,0.9197502444427104,0.8583660339565531,0.043383285152660996,3,8,2,3,10,5,4,0,2.6679999828338623,-13.576000213623047,1.1634999513626099,-496.4642028808594,-7.769166946411133,-31.867502212524414,23.566251754760742,494069.9375
66,2011-10-24 19:46:00,2011-10-24 20:46:00,0.46687044478955314,0.6296739852355157,0.7872656633662718,0.49248389800470843,0.8384969655497393,0.9265361592074521,0.856671977422888,0.07511081018847102,3,8,2,3,10,5,4,0,2.696833372116089,-13.61349868774414,1.161500096321106,-496.3275451660156,-8.484167098999023,-31.690834045410156,23.498748779296875,491903.84375
67,2011-10-24 19:47:00,2011-10-24 20:47:00,0.46289478913979226,0.6497306429292815,0.7819440647245863,0.477358940757637,0.8409621653365427,0.9330535743885316,0.8544133164374624,0.10485714407418525,3,8,2,3,10,5,4,0,2.7150001525878906,-13.629499435424805,1.095333456993103,-496.1942138671875,-9.18083381652832,-31.510833740234375,23.430416107177734,489841.9375
68,2011-10-24 19:48:00,2011-10-24 20:48:00,0.4864718904386548,0.665153168314983,0.7695750447199501,0.46022982439226906,0.8484549693883032,0.9381936913778772,0.8509701831497696,0.11668450973754813,3,8,2,3,11,5,4,0,2.7796666622161865,-13.640832901000977,1.157833456993103,-496.0441589355469,-9.739167213439941,-31.32083511352539,23.35624885559082,488725.0
69,2011-10-24 19:49:00,2011-10-24 20:49:00,0.5146834492977188,0.6713779013112462,0.7698706617968328,0.44264657684095565,0.8556963683095263,0.9424850143724187,0.8470789417075553,0.12988362039830847,3,8,2,3,6,5,4,0,2.869666814804077,-13.606500625610352,1.2211668491363525,-495.8074951171875,-10.314167022705078,-31.149169921875,23.28424644470215,487802.34375
70,2011-10-24 19:50:00,2011-10-24 20:50:00,0.5485579317957288,0.6795966271263958,0.7751942286143207,0.45110273531011424,0.8622762681531643,0.9411184793695763,0.8459976837277399,0.2043621964805858,3,8,2,2,5,5,4,0,2.9804999828338623,-13.536832809448242,1.156333327293396,-495.43414306640625,-10.825833320617676,-30.802499771118164,23.2515811920166,483969.8125
71,2011-10-24 19:51:00,2011-10-24 20:51:00,0.5501874568134556,0.6779086771412964,0.7793668511302722,0.46328017118277065,0.8677107710950501,0.9385749821682089,0.8462485861899985,0.27604385652285496,3,8,2,2,4,5,4,0,2.995499849319458,-13.541833877563477,1.1081668138504028,-495.08917236328125,-11.224167823791504,-30.584165573120117,23.21858024597168,480350.0
72,2011-10-24 19:52:00,2011-10-24 20:52:00,0.5611246556617513,0.6885149001886707,0.7850513890305442,0.4698524148010704,0.867877667671018,0.9345962649371187,0.8438481588880364,0.33782358389738804,3,7,2,2,4,5,4,0,3.0316665172576904,-13.524499893188477,1.0623334646224976,-494.83917236328125,-11.6708345413208,-30.359167098999023,23.15508270263672,477147.1875
73,2011-10-24 19:53:00,2011-10-24 20:53:00,0.565192587818129,0.6729567472858297,0.7980492658972899,0.4715957558321768,0.8649521259886349,0.9337494382363319,0.8362047357398726,0.40692149066344774,3,7,2,2,4,5,4,0,3.0896668434143066,-13.416666030883789,0.9543333053588867,-494.7142028808594,-12.20583438873291,-29.885833740234375,23.083581924438477,473033.40625
74,2011-10-24 19:54:00,2011-10-24 20:54:00,0.645439230746669,0.7145159044715998,0.8579847924860833,0.47527512740345695,0.8566947522283339,0.9316870972297825,0.8259843913006638,0.48342303834053757,2,3,2,2,3,5,4,0,3.1665000915527344,-13.260666847229004,0.8523333072662354,-494.5924987792969,-12.505833625793457,-29.450836181640625,22.996583938598633,467346.59375
75,2011-10-24 19:55:00,2011-10-24 20:55:00,0.7061523705086082,0.6877536065128453,0.7853637425174558,0.47631086091549474,0.8571437624781674,0.9281846434675738,0.8129315161054212,0.5858354585213258,2,3,2,2,3,5,4,0,3.0868334770202637,-13.300500869750977,1.249833345413208,-494.4775390625,-12.617501258850098,-29.04916763305664,22.911916732788086,460916.9375
