,Start,Stop,Pearson,Slope,MAPE,Ratio,RMSE,RMSE_Artemis,RMSE_Omni,RMSE_Avg
0,2014-02-27 17:00:00,2014-02-27 17:59:00,21,17,13,13,14,13,13,13
1,2014-02-27 17:01:00,2014-02-27 18:00:00,20,18,13,13,15,15,14,14
2,2014-02-27 17:02:00,2014-02-27 18:01:00,20,18,14,14,16,16,14,15
3,2014-02-27 17:03:00,2014-02-27 18:02:00,21,19,15,15,17,16,15,16
4,2014-02-27 17:04:00,2014-02-27 18:03:00,21,19,16,16,17,17,17,17
5,2014-02-27 17:05:00,2014-02-27 18:04:00,21,19,18,18,18,17,18,18
6,2014-02-27 17:06:00,2014-02-27 18:05:00,21,20,18,18,19,18,19,18
7,2014-02-27 17:07:00,2014-02-27 18:06:00,21,20,19,19,19,19,19,19
8,2014-02-27 17:08:00,2014-02-27 18:07:00,20,20,19,19,19,19,19,19
9,2014-02-27 17:09:00,2014-02-27 18:08:00,19,19,19,19,19,19,19,19
10,2014-02-27 17:10:00,2014-02-27 18:09:00,19,19,19,19,19,19,20,19
11,2014-02-27 17:11:00,2014-02-27 18:10:00,19,19,20,20,20,19,21,20
12,2014-02-27 17:12:00,2014-02-27 18:11:00,19,19,21,21,20,19,22,20
13,2014-02-27 17:13:00,2014-02-27 18:12:00,19,19,22,22,20,19,23,20
14,2014-02-27 17:14:00,2014-02-27 18:13:00,19,19,23,23,20,19,23,20
15,2014-02-27 17:15:00,2014-02-27 18:14:00,19,19,24,24,20,19,24,20
16,2014-02-27 17:16:00,2014-02-27 18:15:00,19,19,19,19,20,19,24,20
17,2014-02-27 17:17:00,2014-02-27 18:16:00,3,19,20,20,20,19,24,20
18,2014-02-27 17:18:00,2014-02-27 18:17:00,3,19,21,21,21,19,23,21
19,2014-02-27 17:19:00,2014-02-27 18:18:00,19,19,22,22,22,19,23,22
20,2014-02-27 17:20:00,2014-02-27 18:19:00,19,19,23,23,22,20,23,22
21,2014-02-27 17:21:00,2014-02-27 18:20:00,19,19,23,23,23,20,23,23
22,2014-02-27 17:22:00,2014-02-27 18:21:00,19,19,24,24,23,20,24,23
23,2014-02-27 17:23:00,2014-02-27 18:22:00,19,20,26,26,23,21,24,23
24,2014-02-27 17:24:00,2014-02-27 18:23:00,19,20,27,27,24,22,26,24
25,2014-02-27 17:25:00,2014-02-27 18:24:00,19,20,28,28,24,24,27,26
26,2014-02-27 17:26:00,2014-02-27 18:25:00,19,21,28,28,25,24,27,26
27,2014-02-27 17:27:00,2014-02-27 18:26:00,19,21,29,29,26,26,30,27
28,2014-02-27 17:28:00,2014-02-27 18:27:00,19,22,30,30,27,27,30,28
29,2014-02-27 17:29:00,2014-02-27 18:28:00,19,22,30,30,29,28,30,30
30,2014-02-27 17:30:00,2014-02-27 18:29:00,19,22,30,30,30,29,30,30
