,Start,Stop,Pearson,Slope,MAPE,Ratio,RMSE,RMSE_Artemis,RMSE_Omni,RMSE_Avg
0,2017-09-15 12:30:00,2017-09-15 13:29:00,27,27,29,29,27,29,24,25
1,2017-09-15 12:31:00,2017-09-15 13:30:00,27,27,26,26,27,29,24,25
2,2017-09-15 12:32:00,2017-09-15 13:31:00,25,25,26,26,25,29,24,25
3,2017-09-15 12:33:00,2017-09-15 13:32:00,26,26,26,26,26,29,24,25
4,2017-09-15 12:34:00,2017-09-15 13:33:00,26,25,26,26,26,29,24,25
5,2017-09-15 12:35:00,2017-09-15 13:34:00,25,25,26,26,25,29,24,25
6,2017-09-15 12:36:00,2017-09-15 13:35:00,26,26,26,26,26,29,24,25
7,2017-09-15 12:37:00,2017-09-15 13:36:00,26,26,26,26,26,1,24,25
8,2017-09-15 12:38:00,2017-09-15 13:37:00,26,25,26,26,26,2,24,25
9,2017-09-15 12:39:00,2017-09-15 13:38:00,26,26,26,26,26,2,24,25
10,2017-09-15 12:40:00,2017-09-15 13:39:00,26,1,1,1,1,2,24,25
11,2017-09-15 12:41:00,2017-09-15 13:40:00,26,1,1,1,1,2,24,25
12,2017-09-15 12:42:00,2017-09-15 13:41:00,26,1,1,1,1,2,24,25
13,2017-09-15 12:43:00,2017-09-15 13:42:00,26,1,1,1,1,2,24,25
14,2017-09-15 12:44:00,2017-09-15 13:43:00,26,1,2,2,1,2,24,25
15,2017-09-15 12:45:00,2017-09-15 13:44:00,27,1,2,2,1,2,24,25
16,2017-09-15 12:46:00,2017-09-15 13:45:00,1,1,2,2,1,2,24,4
17,2017-09-15 12:47:00,2017-09-15 13:46:00,1,1,26,26,1,29,24,4
18,2017-09-15 12:48:00,2017-09-15 13:47:00,1,1,26,26,1,29,24,4
19,2017-09-15 12:49:00,2017-09-15 13:48:00,1,1,26,26,1,29,24,4
20,2017-09-15 12:50:00,2017-09-15 13:49:00,1,1,26,26,1,29,24,4
21,2017-09-15 12:51:00,2017-09-15 13:50:00,1,1,26,26,1,29,28,9
22,2017-09-15 12:52:00,2017-09-15 13:51:00,1,1,26,26,1,29,28,17
23,2017-09-15 12:53:00,2017-09-15 13:52:00,1,1,26,26,1,24,28,17
24,2017-09-15 12:54:00,2017-09-15 13:53:00,25,1,26,26,1,25,28,17
25,2017-09-15 12:55:00,2017-09-15 13:54:00,1,1,26,26,1,25,28,17
26,2017-09-15 12:56:00,2017-09-15 13:55:00,2,2,26,26,2,25,28,17
27,2017-09-15 12:57:00,2017-09-15 13:56:00,2,2,25,25,2,25,24,17
28,2017-09-15 12:58:00,2017-09-15 13:57:00,2,2,25,25,2,25,24,17
29,2017-09-15 12:59:00,2017-09-15 13:58:00,2,2,27,27,2,25,24,17
30,2017-09-15 13:00:00,2017-09-15 13:59:00,2,2,27,27,2,25,24,17
31,2017-09-15 13:01:00,2017-09-15 14:00:00,2,2,26,26,2,25,24,17
32,2017-09-15 13:02:00,2017-09-15 14:01:00,1,1,26,26,1,30,24,17
33,2017-09-15 13:03:00,2017-09-15 14:02:00,1,1,27,27,1,27,24,17
34,2017-09-15 13:04:00,2017-09-15 14:03:00,1,1,27,27,1,24,24,17
35,2017-09-15 13:05:00,2017-09-15 14:04:00,1,1,27,27,1,24,24,17
36,2017-09-15 13:06:00,2017-09-15 14:05:00,2,2,26,26,2,24,24,17
37,2017-09-15 13:07:00,2017-09-15 14:06:00,2,2,26,26,2,24,24,27
38,2017-09-15 13:08:00,2017-09-15 14:07:00,2,2,27,27,2,30,24,28
39,2017-09-15 13:09:00,2017-09-15 14:08:00,1,2,27,27,1,30,24,28
40,2017-09-15 13:10:00,2017-09-15 14:09:00,1,2,28,28,1,30,24,29
41,2017-09-15 13:11:00,2017-09-15 14:10:00,2,2,30,30,2,30,24,17
42,2017-09-15 13:12:00,2017-09-15 14:11:00,2,2,30,30,2,30,24,17
43,2017-09-15 13:13:00,2017-09-15 14:12:00,2,2,30,30,2,30,24,17
44,2017-09-15 13:14:00,2017-09-15 14:13:00,2,2,30,30,2,30,24,17
45,2017-09-15 13:15:00,2017-09-15 14:14:00,2,2,4,4,2,4,24,17
46,2017-09-15 13:16:00,2017-09-15 14:15:00,2,2,4,4,2,4,24,17
47,2017-09-15 13:17:00,2017-09-15 14:16:00,2,2,4,4,2,4,24,17
48,2017-09-15 13:18:00,2017-09-15 14:17:00,2,2,4,4,2,4,24,17
49,2017-09-15 13:19:00,2017-09-15 14:18:00,2,2,4,4,2,4,24,17
50,2017-09-15 13:20:00,2017-09-15 14:19:00,2,2,4,4,2,4,28,17
51,2017-09-15 13:21:00,2017-09-15 14:20:00,2,2,4,4,2,4,28,17
52,2017-09-15 13:22:00,2017-09-15 14:21:00,2,2,4,4,2,4,28,17
53,2017-09-15 13:23:00,2017-09-15 14:22:00,2,2,4,4,2,4,28,17
54,2017-09-15 13:24:00,2017-09-15 14:23:00,1,1,4,4,2,4,28,17
55,2017-09-15 13:25:00,2017-09-15 14:24:00,2,2,4,4,2,4,28,17
56,2017-09-15 13:26:00,2017-09-15 14:25:00,2,2,4,4,2,4,29,17
57,2017-09-15 13:27:00,2017-09-15 14:26:00,2,2,4,4,2,4,29,17
58,2017-09-15 13:28:00,2017-09-15 14:27:00,2,2,4,4,2,4,29,17
59,2017-09-15 13:29:00,2017-09-15 14:28:00,2,2,4,4,2,4,29,17
60,2017-09-15 13:30:00,2017-09-15 14:29:00,2,2,4,4,2,4,29,17
61,2017-09-15 13:31:00,2017-09-15 14:30:00,2,2,4,4,2,4,29,17
62,2017-09-15 13:32:00,2017-09-15 14:31:00,2,2,4,4,2,4,29,17
63,2017-09-15 13:33:00,2017-09-15 14:32:00,2,2,4,4,2,4,29,17
64,2017-09-15 13:34:00,2017-09-15 14:33:00,2,2,4,4,2,4,29,17
65,2017-09-15 13:35:00,2017-09-15 14:34:00,2,2,4,4,2,4,29,3
