,Start,Stop,Pearson,Slope,MAPE,Ratio,RMSE,RMSE_Artemis,RMSE_Omni,RMSE_Avg
0,2015-04-20 20:40:00,2015-04-20 21:39:00,9,25,26,26,30,27,1,30
1,2015-04-20 20:41:00,2015-04-20 21:40:00,10,22,26,26,30,27,2,30
2,2015-04-20 20:42:00,2015-04-20 21:41:00,10,20,26,26,30,28,2,30
3,2015-04-20 20:43:00,2015-04-20 21:42:00,10,19,26,26,3,30,3,30
4,2015-04-20 20:44:00,2015-04-20 21:43:00,10,18,26,26,4,30,3,4
5,2015-04-20 20:45:00,2015-04-20 21:44:00,10,17,26,26,5,30,3,5
6,2015-04-20 20:46:00,2015-04-20 21:45:00,10,17,26,26,6,30,3,6
7,2015-04-20 20:47:00,2015-04-20 21:46:00,11,16,26,26,6,1,3,1
8,2015-04-20 20:48:00,2015-04-20 21:47:00,10,17,26,26,1,1,1,1
9,2015-04-20 20:49:00,2015-04-20 21:48:00,3,17,26,26,1,1,1,1
10,2015-04-20 20:50:00,2015-04-20 21:49:00,3,17,26,26,1,1,1,1
11,2015-04-20 20:51:00,2015-04-20 21:50:00,3,19,26,26,1,1,1,1
12,2015-04-20 20:52:00,2015-04-20 21:51:00,3,20,26,26,1,1,1,1
13,2015-04-20 20:53:00,2015-04-20 21:52:00,3,20,26,26,2,1,1,3
14,2015-04-20 20:54:00,2015-04-20 21:53:00,2,20,1,1,2,5,1,5
15,2015-04-20 20:55:00,2015-04-20 21:54:00,2,21,1,1,2,6,1,5
16,2015-04-20 20:56:00,2015-04-20 21:55:00,2,21,1,1,2,6,1,5
17,2015-04-20 20:57:00,2015-04-20 21:56:00,2,21,1,1,1,6,1,6
18,2015-04-20 20:58:00,2015-04-20 21:57:00,2,22,1,1,1,7,1,6
19,2015-04-20 20:59:00,2015-04-20 21:58:00,2,22,1,1,1,7,1,6
20,2015-04-20 21:00:00,2015-04-20 21:59:00,2,23,1,1,1,1,1,1
21,2015-04-20 21:01:00,2015-04-20 22:00:00,2,23,1,1,1,1,1,1
22,2015-04-20 21:02:00,2015-04-20 22:01:00,2,24,1,1,1,1,1,1
23,2015-04-20 21:03:00,2015-04-20 22:02:00,2,24,1,1,2,5,1,5
24,2015-04-20 21:04:00,2015-04-20 22:03:00,2,25,1,1,1,5,1,5
25,2015-04-20 21:05:00,2015-04-20 22:04:00,2,24,1,1,1,5,1,5
26,2015-04-20 21:06:00,2015-04-20 22:05:00,2,25,1,1,1,6,1,6
27,2015-04-20 21:07:00,2015-04-20 22:06:00,2,28,1,1,1,6,1,6
28,2015-04-20 21:08:00,2015-04-20 22:07:00,2,24,1,1,1,7,1,6
29,2015-04-20 21:09:00,2015-04-20 22:08:00,2,28,1,1,1,1,1,5
30,2015-04-20 21:10:00,2015-04-20 22:09:00,2,24,1,1,1,1,1,1
