UT__yyyy-mm-ddThh:mm:ss.sssZ,BX_FGS-D_(@_1_)_nT_GSE,BY_FGS-D_(@_2_)_nT_GSE,BZ_FGS-D_(@_3_)_nT_GSE
2015-03-16T04:50:02.864Z,2.58393,-3.15963,1.40625
2015-03-16T04:50:06.001Z,2.18518,-3.35783,1.72589
2015-03-16T04:50:09.138Z,2.75451,-3.09052,0.982445
2015-03-16T04:50:12.275Z,2.77602,-3.11603,1.09517
2015-03-16T04:50:15.412Z,2.86649,-3.00617,1.27926
2015-03-16T04:50:18.549Z,2.58651,-3.25044,1.40128
2015-03-16T04:50:21.686Z,1.78240,-3.54252,1.78934
2015-03-16T04:50:24.823Z,2.04538,-3.32455,1.67438
2015-03-16T04:50:27.960Z,1.99357,-3.50379,1.67711
2015-03-16T04:50:31.097Z,1.86009,-3.43450,1.71449
2015-03-16T04:50:34.234Z,0.828385,-3.74119,1.82246
2015-03-16T04:50:37.371Z,0.460811,-3.80319,1.86409
2015-03-16T04:50:40.508Z,0.414603,-3.80856,2.19569
2015-03-16T04:50:43.645Z,0.618816,-3.77279,2.27701
2015-03-16T04:50:46.781Z,1.04415,-3.77367,2.17042
2015-03-16T04:50:49.918Z,1.23462,-3.70585,2.11663
2015-03-16T04:50:53.055Z,1.52216,-3.76063,2.05125
2015-03-16T04:50:56.192Z,1.48173,-3.63958,1.89158
2015-03-16T04:50:59.329Z,1.54954,-3.56100,1.93487
2015-03-16T04:51:02.466Z,1.51379,-3.46515,1.82345
2015-03-16T04:51:05.603Z,1.50989,-3.59722,1.87562
2015-03-16T04:51:08.740Z,1.35119,-3.30757,1.84791
2015-03-16T04:51:11.877Z,1.36280,-3.60877,1.71009
2015-03-16T04:51:15.014Z,0.943210,-3.58960,1.92877
2015-03-16T04:51:18.151Z,1.02247,-3.79612,2.05476
2015-03-16T04:51:21.288Z,1.09718,-3.60975,1.86205
2015-03-16T04:51:24.425Z,1.05014,-3.77953,1.95174
2015-03-16T04:51:27.562Z,0.970952,-3.63512,2.01719
2015-03-16T04:51:30.699Z,0.836957,-3.73109,1.97125
2015-03-16T04:51:33.835Z,0.961707,-3.79437,2.00561
2015-03-16T04:51:36.972Z,0.415679,-4.23427,2.01154
2015-03-16T04:51:40.109Z,0.0840534,-4.17197,1.78763
2015-03-16T04:51:43.246Z,-0.781040,-4.41544,1.55600
2015-03-16T04:51:46.383Z,-0.779014,-4.40584,1.49601
2015-03-16T04:51:49.520Z,-0.0398782,-4.11511,1.39930
2015-03-16T04:51:52.657Z,0.417319,-4.16172,1.60153
2015-03-16T04:51:55.794Z,0.213973,-4.36281,1.51037
2015-03-16T04:51:58.931Z,0.370134,-4.30404,1.46109
2015-03-16T04:52:02.068Z,0.444890,-4.31926,1.46355
2015-03-16T04:52:05.205Z,0.241752,-4.17207,1.44234
2015-03-16T04:52:08.342Z,0.365279,-4.30545,1.48439
2015-03-16T04:52:11.479Z,0.106300,-4.25992,1.43318
2015-03-16T04:52:14.616Z,0.328375,-4.38452,1.42311
2015-03-16T04:52:17.753Z,0.462538,-4.26194,1.39751
2015-03-16T04:52:20.889Z,0.484052,-4.30881,1.43575
2015-03-16T04:52:24.026Z,0.293453,-4.16698,1.40463
2015-03-16T04:52:27.163Z,0.355670,-4.17684,1.41700
2015-03-16T04:52:30.300Z,0.566344,-4.26065,1.37043
2015-03-16T04:52:33.437Z,0.727175,-4.32385,1.52210
2015-03-16T04:52:36.574Z,0.569575,-4.27772,1.45546
2015-03-16T04:52:39.711Z,0.403151,-4.26026,1.42184
2015-03-16T04:52:42.848Z,0.440539,-4.19814,1.42120
2015-03-16T04:52:45.985Z,0.514811,-4.19642,1.48557
2015-03-16T04:52:49.122Z,0.965816,-4.00812,1.48119
2015-03-16T04:52:52.259Z,1.51358,-3.89885,1.45558
2015-03-16T04:52:55.396Z,1.46906,-4.03325,1.57234
2015-03-16T04:52:58.533Z,1.37181,-3.97999,1.50651
2015-03-16T04:53:01.670Z,0.903794,-4.35542,1.44721
2015-03-16T04:53:04.807Z,0.847191,-4.11763,1.46203
