EPOCH__yyyy-mm-ddThh:mm:ss.sssZ,X_(@_x_)_RE,Y_(@_y_)_RE,Z_(@_z_)_RE
2015-03-16T04:50:00.000Z,8.4215860,8.4601517,-1.4685665
2015-03-16T04:51:00.000Z,8.4164391,8.4670353,-1.4714336
2015-03-16T04:52:00.000Z,8.4112778,8.4739189,-1.4743010
2015-03-16T04:53:00.000Z,8.4060726,8.4807549,-1.4771498
2015-03-16T04:54:00.000Z,8.4008522,8.4875755,-1.4799919
2015-03-16T04:55:00.000Z,8.3956032,8.4943581,-1.4828364
2015-03-16T04:56:00.000Z,8.3909092,8.5005493,-1.4856743
2015-03-16T04:57:00.000Z,8.3856020,8.5072918,-1.4885198
2015-03-16T04:58:00.000Z,8.3802671,8.5139961,-1.4913334
2015-03-16T04:59:00.000Z,8.3749180,8.5206718,-1.4941689
2015-03-16T05:00:00.000Z,8.3695393,8.5273361,-1.4969836
2015-03-16T05:01:00.000Z,8.3646908,8.5333977,-1.4998006
2015-03-16T05:02:00.000Z,8.3592539,8.5399952,-1.5026050
2015-03-16T05:03:00.000Z,8.3538046,8.5465698,-1.5054176
2015-03-16T05:04:00.000Z,8.3483086,8.5531254,-1.5082237
2015-03-16T05:05:00.000Z,8.3428001,8.5596380,-1.5110110
2015-03-16T05:06:00.000Z,8.3372488,8.5661268,-1.5138071
2015-03-16T05:07:00.000Z,8.3322592,8.5720358,-1.5165967
2015-03-16T05:08:00.000Z,8.3266783,8.5784788,-1.5193737
2015-03-16T05:09:00.000Z,8.3210535,8.5848818,-1.5221523
2015-03-16T05:10:00.000Z,8.3154001,8.5912695,-1.5249254
2015-03-16T05:11:00.000Z,8.3097324,8.5976267,-1.5276856
2015-03-16T05:12:00.000Z,8.3040352,8.6039600,-1.5304539
2015-03-16T05:13:00.000Z,8.2988987,8.6096954,-1.5332098
2015-03-16T05:14:00.000Z,8.2931433,8.6159754,-1.5359739
2015-03-16T05:15:00.000Z,8.2873755,8.6222248,-1.5387255
2015-03-16T05:16:00.000Z,8.2815619,8.6284437,-1.5414646
2015-03-16T05:17:00.000Z,8.2757339,8.6346455,-1.5441974
2015-03-16T05:18:00.000Z,8.2704639,8.6402512,-1.5469323
2015-03-16T05:19:00.000Z,8.2645931,8.6464005,-1.5496609
2015-03-16T05:20:00.000Z,8.2586794,8.6525116,-1.5523913
2015-03-16T05:21:00.000Z,8.2527514,8.6585913,-1.5551093
2015-03-16T05:22:00.000Z,8.2467947,8.6646547,-1.5578210
2015-03-16T05:23:00.000Z,8.2408075,8.6706820,-1.5605352
2015-03-16T05:24:00.000Z,8.2353868,8.6761255,-1.5632423
2015-03-16T05:25:00.000Z,8.2293434,8.6821041,-1.5659372
2015-03-16T05:26:00.000Z,8.2232847,8.6880465,-1.5686342
2015-03-16T05:27:00.000Z,8.2171993,8.6939707,-1.5713243
2015-03-16T05:28:00.000Z,8.2110834,8.6998653,-1.5740027
2015-03-16T05:29:00.000Z,8.2049379,8.7057371,-1.5766892
2015-03-16T05:30:00.000Z,8.1993713,8.7110195,-1.5793631
2015-03-16T05:31:00.000Z,8.1931839,8.7168446,-1.5820307
2015-03-16T05:32:00.000Z,8.1869688,8.7226181,-1.5846938
2015-03-16T05:33:00.000Z,8.1807203,8.7283878,-1.5873573
2015-03-16T05:34:00.000Z,8.1744452,8.7341127,-1.5900017
2015-03-16T05:35:00.000Z,8.1687479,8.7392635,-1.5926543
2015-03-16T05:36:00.000Z,8.1624308,8.7449503,-1.5953009
2015-03-16T05:37:00.000Z,8.1560822,8.7505989,-1.5979495
2015-03-16T05:38:00.000Z,8.1497078,8.7562170,-1.6005855
2015-03-16T05:39:00.000Z,8.1433191,8.7618046,-1.6032089
2015-03-16T05:40:00.000Z,8.1368847,8.7673740,-1.6058260
2015-03-16T05:41:00.000Z,8.1310234,8.7723761,-1.6084512
2015-03-16T05:42:00.000Z,8.1245623,8.7778950,-1.6110643
2015-03-16T05:43:00.000Z,8.1180563,8.7833729,-1.6136793
2015-03-16T05:44:00.000Z,8.1115370,8.7888231,-1.6162817
2015-03-16T05:45:00.000Z,8.1049891,8.7942562,-1.6188781
2015-03-16T05:46:00.000Z,8.0990143,8.7990971,-1.6214759
2015-03-16T05:47:00.000Z,8.0924072,8.8044748,-1.6240674
2015-03-16T05:48:00.000Z,8.0857868,8.8098240,-1.6266470
2015-03-16T05:49:00.000Z,8.0791378,8.8151503,-1.6292343
2015-03-16T05:50:00.000Z,8.0724611,8.8204308,-1.6318034
2015-03-16T05:51:00.000Z,8.0657539,8.8256931,-1.6343656
2015-03-16T05:52:00.000Z,8.0596285,8.8303900,-1.6369362
2015-03-16T05:53:00.000Z,8.0528784,8.8356009,-1.6394945
2015-03-16T05:54:00.000Z,8.0460987,8.8407793,-1.6420406
2015-03-16T05:55:00.000Z,8.0392914,8.8459358,-1.6445940
2015-03-16T05:56:00.000Z,8.0324697,8.8510618,-1.6471356
2015-03-16T05:57:00.000Z,8.0256033,8.8561497,-1.6496786
2015-03-16T05:58:00.000Z,8.0193300,8.8606787,-1.6522014
2015-03-16T05:59:00.000Z,8.0124369,8.8657141,-1.6547403
2015-03-16T06:00:00.000Z,8.0054998,8.8707247,-1.6572523
2015-03-16T06:01:00.000Z,7.9985480,8.8757124,-1.6597729
2015-03-16T06:02:00.000Z,7.9915657,8.8806696,-1.6622806
2015-03-16T06:03:00.000Z,7.9851613,8.8850594,-1.6647962
2015-03-16T06:04:00.000Z,7.9781389,8.8899651,-1.6673002
2015-03-16T06:05:00.000Z,7.9710875,8.8948364,-1.6697909
2015-03-16T06:06:00.000Z,7.9640050,8.8996792,-1.6722699
2015-03-16T06:07:00.000Z,7.9568949,8.9044981,-1.6747564
2015-03-16T06:08:00.000Z,7.9497714,8.9092951,-1.6772511
2015-03-16T06:09:00.000Z,7.9432230,8.9135132,-1.6797130
2015-03-16T06:10:00.000Z,7.9360428,8.9182482,-1.6821828
