EPOCH__yyyy-mm-ddThh:mm:ss.sssZ,X_(@_x_)_RE,Y_(@_y_)_RE,Z_(@_z_)_RE
2015-03-16T04:20:00.000Z,28.133020,-50.697857,5.3735046
2015-03-16T04:21:00.000Z,28.141821,-50.688225,5.3730783
2015-03-16T04:22:00.000Z,28.147186,-50.680347,5.3725863
2015-03-16T04:23:00.000Z,28.156136,-50.670647,5.3723011
2015-03-16T04:24:00.000Z,28.164919,-50.660870,5.3718100
2015-03-16T04:25:00.000Z,28.173866,-50.651081,5.3713207
2015-03-16T04:26:00.000Z,28.182665,-50.641449,5.3708925
2015-03-16T04:27:00.000Z,28.191599,-50.631607,5.3705463
2015-03-16T04:28:00.000Z,28.196920,-50.623756,5.3700533
2015-03-16T04:29:00.000Z,28.205864,-50.613976,5.3695650
2015-03-16T04:30:00.000Z,28.214802,-50.604126,5.3692169
2015-03-16T04:31:00.000Z,28.223745,-50.594337,5.3687296
2015-03-16T04:32:00.000Z,28.232687,-50.584549,5.3682384
2015-03-16T04:33:00.000Z,28.238241,-50.576653,5.3677473
2015-03-16T04:34:00.000Z,28.247181,-50.566807,5.3674011
2015-03-16T04:35:00.000Z,28.256111,-50.556877,5.3668480
2015-03-16T04:36:00.000Z,28.265053,-50.547028,5.3665009
2015-03-16T04:37:00.000Z,28.273998,-50.537247,5.3660107
2015-03-16T04:38:00.000Z,28.283085,-50.527298,5.3654566
2015-03-16T04:39:00.000Z,28.288591,-50.519379,5.3651123
2015-03-16T04:40:00.000Z,28.297682,-50.509438,5.3645601
2015-03-16T04:41:00.000Z,28.306618,-50.499588,5.3642120
2015-03-16T04:42:00.000Z,28.315708,-50.489639,5.3636580
2015-03-16T04:43:00.000Z,28.324636,-50.479656,5.3632507
2015-03-16T04:44:00.000Z,28.333725,-50.469711,5.3626986
2015-03-16T04:45:00.000Z,28.339376,-50.461636,5.3622875
2015-03-16T04:46:00.000Z,28.348476,-50.451839,5.3617964
2015-03-16T04:47:00.000Z,28.357565,-50.441833,5.3613892
2015-03-16T04:48:00.000Z,28.366642,-50.431751,5.3607740
2015-03-16T04:49:00.000Z,28.375725,-50.421745,5.3603640
2015-03-16T04:50:00.000Z,28.381386,-50.413742,5.3598118
2015-03-16T04:51:00.000Z,28.390471,-50.403736,5.3594027
2015-03-16T04:52:00.000Z,28.399717,-50.393784,5.3588486
2015-03-16T04:53:00.000Z,28.408791,-50.383633,5.3583765
2015-03-16T04:54:00.000Z,28.417877,-50.373634,5.3579712
