,Start,Stop,Pearson,Slope,Intercept,MAPE,Ratio,RMSE,RMSE_Artemis,RMSE_Omni,RMSE_Avg,hourly-velocity
38,2013-01-17 11:38:00,2013-01-17 12:37:00,0.7511946046372086,0.7210691988604921,-35.65441394185635,0.7994366768857125,0.8129864510702162,47.74294467237734,0.8199410400044546,14.369161386066514,1.4679892215019907,-387.49152542372894
39,2013-01-17 11:39:00,2013-01-17 12:38:00,0.843473127464174,0.8142642964140645,-41.672521027393735,0.8075521457254307,0.8212394702292515,48.34261293434393,0.8277341482737839,14.806295091635477,1.490661865561253,-387.2542372881357
40,2013-01-17 11:40:00,2013-01-17 12:39:00,0.8577982606284806,0.8209238914739374,-42.2835572483985,0.8171551171344887,0.8310052038655817,48.99544966452701,0.8363461734594773,15.205052493111442,1.5141511920247512,-386.99661016949165
41,2013-01-17 11:41:00,2013-01-17 12:40:00,0.8645537033965575,0.8214066925630177,-42.4862192981988,0.8254336705837485,0.8394240717800832,49.627406768382066,0.844166020869174,15.45445109023759,1.5369358411763252,-386.75593220338993
42,2013-01-17 11:42:00,2013-01-17 12:41:00,0.860464661290796,0.8170049164091989,-42.3948723656845,0.8328583722004931,0.8469746157971116,50.202244498349906,0.8513436828700188,15.714011361566117,1.5585485320115886,-386.53220338983067
43,2013-01-17 11:43:00,2013-01-17 12:42:00,0.8521706778774794,0.8102032016065663,-42.21467088478848,0.8407783888509519,0.8550288700179172,50.79952787615141,0.8590254470913128,15.826125064803481,1.5825638463188922,-386.35254237288143
44,2013-01-17 11:44:00,2013-01-17 12:43:00,0.8612714323346006,0.7979975800706297,-42.16504678936985,0.8492339789017915,0.8636277751543643,51.40538823337566,0.8670272123202766,15.928302120225865,1.6070641165667305,-386.1694915254238
45,2013-01-17 11:45:00,2013-01-17 12:44:00,0.8683255012598993,0.7919257062300156,-42.18932986408414,0.8578382454986214,0.8723778767782591,52.01634662985404,0.8751316525192586,16.015293415018512,1.6321188921989298,-385.9457627118644
46,2013-01-17 11:46:00,2013-01-17 12:45:00,0.8654795044926489,0.7888048964322194,-42.19436730134715,0.8660346916398529,0.8807132457354437,52.61347130025103,0.8829027994155586,16.105187307589496,1.6564694753475648,-385.7237288135593
47,2013-01-17 11:47:00,2013-01-17 12:46:00,0.8565919991952704,0.799788544091527,-43.529131585437305,0.8745084095079957,0.8893305859403345,53.25312953825743,0.8912211573081864,16.140601302711882,1.6854840236188824,-385.5254237288136
48,2013-01-17 11:48:00,2013-01-17 12:47:00,0.8478976255956143,0.818381776844197,-44.86343112898981,0.882893059193144,0.8978573483320108,53.81150231818229,0.899703907206954,16.164607040928836,1.7178229652434631,-385.3474576271187
49,2013-01-17 11:49:00,2013-01-17 12:48:00,0.8314425346329035,0.8470441496154469,-47.24832770172428,0.8913383495256922,0.9064457791786702,54.30533737722906,0.9086804352043398,16.17542114896007,1.757909318511855,-385.21355932203386
50,2013-01-17 11:50:00,2013-01-17 12:49:00,0.8110358054145561,0.8876546633672912,-50.13544028148517,0.9013897652343322,0.9166675578654225,54.78040331169345,0.9194761812429834,16.181911393674614,1.812811954168,-385.0627118644067
51,2013-01-17 11:51:00,2013-01-17 12:50:00,0.8034088487395961,0.9242551804579257,-52.78150839811045,0.9114218812552739,0.926869709751126,55.333666157340716,0.9299166382198404,16.18823543448172,1.8589082544763982,-384.928813559322
52,2013-01-17 11:52:00,2013-01-17 12:51:00,0.8009414366591607,0.960244124075985,-55.38716596398361,0.9199517834462246,0.9355441865554827,55.861938434200454,0.9389156725958707,16.19501743533846,1.8980448255359301,-384.85762711864413
53,2013-01-17 11:53:00,2013-01-17 12:52:00,0.8117117502392226,0.9619779541395996,-55.737883584151724,0.9244954656984258,0.9401648803712804,56.10755388072761,0.9432930449734925,16.525345689648912,1.9117301823628225,-384.9305084745763
54,2013-01-17 11:54:00,2013-01-17 12:53:00,0.8225171442152143,0.9766090411985594,-56.955758778204675,0.9305447606460132,0.9463167057417083,56.44671483579424,0.9494180644082949,16.556247411693104,1.9342747883776183,-384.96949152542373
55,2013-01-17 11:55:00,2013-01-17 12:54:00,0.8280399690866449,0.958767289029063,-55.9560033217966,0.9344482117559998,0.9502863170399999,56.65181602604398,0.9531363588920277,17.68110462323467,1.9444294177655888,-385.1372881355932
56,2013-01-17 11:56:00,2013-01-17 12:55:00,0.8082312252618375,0.9131169958577725,-52.80616541896143,0.9367095012415892,0.9525859334660229,56.76444613233843,0.9551740466607445,17.761663608533382,1.94896482365616,-385.3915254237288
57,2013-01-17 11:57:00,2013-01-17 12:56:00,0.790919640533309,0.903772759174787,-52.054423498436286,0.9388343945380526,0.9547468419031044,56.886439806896036,0.957107818585242,17.861757104234563,1.9534643866368309,-385.57457627118646
58,2013-01-17 11:58:00,2013-01-17 12:57:00,0.781498650992601,0.8996941658485064,-51.826071217825785,0.9405630761041655,0.9565048231567784,56.99624941400774,0.9586980642478093,17.94891132311935,1.9572734860695231,-385.7457627118645
59,2013-01-17 11:59:00,2013-01-17 12:58:00,0.7734075985400068,0.893512348288132,-51.532621027449665,0.9425296137999539,0.9585046919999531,57.05133327592723,0.9604367849255524,17.980892067294146,1.9596946922369638,-385.935593220339
60,2013-01-17 12:00:00,2013-01-17 12:59:00,0.7646460085843335,0.8899864166224486,-51.32381646010807,0.9451939197252743,0.9612141556528214,56.95250390893469,0.9626593924305576,17.991337625760913,1.960873190606229,-386.14067796610175
61,2013-01-17 12:01:00,2013-01-17 13:00:00,0.759669773007605,0.8849589784042184,-51.083114501843454,0.9479763958481423,0.9640437923879414,56.888936634281706,0.9650386810002266,18.01885564867104,1.9627250309941036,-386.3627118644067
62,2013-01-17 12:02:00,2013-01-17 13:01:00,0.7430085237384743,0.8578592444591565,-49.53121569341966,0.9523898384748377,0.9685320391269536,56.942891158887846,0.9690148024788902,36.762014532584736,1.9697635427882827,-386.50169491525423
63,2013-01-17 12:03:00,2013-01-17 13:02:00,0.7215485394729441,0.843800003823277,-48.79028593241494,0.9571331649256843,0.9733557609413739,57.04173944863385,0.9732667576207584,38.01938827641876,1.9770268465912224,-386.628813559322
64,2013-01-17 12:04:00,2013-01-17 13:03:00,0.711109162204388,0.8310052634549924,-48.08164559341781,0.962117004008094,0.9784240718726379,57.0698117312865,0.9765452115012102,38.07606244964372,1.9811028060589548,-386.7915254237288
65,2013-01-17 12:05:00,2013-01-17 13:04:00,0.7059881667227871,0.8249811052765009,-47.70324534702437,0.9645466933429704,0.9808949423826817,57.0062286663362,0.9768088738758962,38.08077752405887,1.981812259958104,-387.03728813559326
66,2013-01-17 12:06:00,2013-01-17 13:05:00,0.6986612503169208,0.8132396463532249,-47.00057950069825,0.9651286513279884,0.9814867640623611,56.97610627016717,0.9773177657872296,38.083829892268945,1.983147800451961,-387.2762711864407
67,2013-01-17 12:07:00,2013-01-17 13:06:00,0.6896589209065975,0.7949768680805002,-45.965363701087796,0.966597457968077,0.9829804657302478,57.015680023938145,0.9786385223349492,38.10356821604839,1.9868659677083231,-387.45762711864415
68,2013-01-17 12:08:00,2013-01-17 13:07:00,0.682335714867832,0.7866886729190075,-45.47955061236412,0.9676822347038512,0.9840836285123911,57.05207648102401,0.9796451932278888,38.13779774509857,1.9899254977658771,-387.5406779661017
69,2013-01-17 12:09:00,2013-01-17 13:08:00,0.6764643390731017,0.7820928916839855,-45.18223878439854,0.968525468488215,0.9849411543947949,57.08019669751492,0.9804381132004651,38.17888523514009,1.9924191192061877,-387.58305084745774
70,2013-01-17 12:10:00,2013-01-17 13:09:00,0.6709694010780862,0.7833709405726927,-45.219536764926275,0.9695530447015228,0.985986147154091,57.10626902667961,0.9814273535726531,38.463705678824226,1.995737053798677,-387.6271186440678
71,2013-01-17 12:11:00,2013-01-17 13:10:00,0.6503810252539196,0.8026148505066422,-46.41430268859691,0.9726894210926563,0.9891756824671081,57.27381493291659,0.9846599950479773,38.4536103866519,2.00931201202562,-387.6525423728813
72,2013-01-17 12:12:00,2013-01-17 13:11:00,0.6362189532266755,0.7936294143119963,-46.04947001960488,0.976887391121521,0.9934448045303603,57.50776463126027,0.9889171428299007,38.45842399228972,2.026816504652404,-387.7610169491525
73,2013-01-17 12:13:00,2013-01-17 13:12:00,0.6231291865511013,0.7947495827081548,-46.07847619987512,0.9774304610652143,0.9939970790493704,57.50202260800244,0.9894221235464898,38.48538313199394,2.028381256256624,-387.8677966101696
74,2013-01-17 12:14:00,2013-01-17 13:13:00,0.6118619321620283,0.8011321710389193,-46.40170616069231,0.9771720099484876,0.9937342474052416,57.45551248075944,0.9891881297789531,38.47840388225232,2.0277030842034884,-388.03220338983056
75,2013-01-17 12:15:00,2013-01-17 13:14:00,0.6040911021437991,0.7932916393314327,-45.950658903401916,0.9772344582558096,0.9937977541584504,57.43190391870836,0.9892437268953455,38.47915719588564,2.0278578105895755,-388.26271186440687
76,2013-01-17 12:16:00,2013-01-17 13:15:00,0.5953265431400724,0.8060662423829809,-46.546967357764274,0.9758039037690855,0.9923429529855108,57.32542386780046,0.9879328731238042,38.39894493156166,2.02393155695414,-388.4983050847457
77,2013-01-17 12:17:00,2013-01-17 13:16:00,0.5799927313497588,0.8028366568298722,-46.20488140439356,0.9735556858268865,0.9900566296544608,57.12918034711117,0.9859072247513404,38.28468685109007,2.0180879162651446,-388.706779661017
78,2013-01-17 12:18:00,2013-01-17 13:17:00,0.5702187939146345,0.8023129436496442,-46.07864126678082,0.9680680040700476,0.9844759363424213,56.74450118164048,0.9816366749720707,38.25141381408323,2.008625009214481,-388.90338983050844
79,2013-01-17 12:19:00,2013-01-17 13:18:00,0.5639919505906926,0.8057409382902461,-46.19523054080859,0.9667054352470259,0.9830902731325688,56.57403958510321,0.9804145341325193,38.219109823640466,2.0052090849204864,-389.11186440677966
80,2013-01-17 12:20:00,2013-01-17 13:19:00,0.5648671127003242,0.8195846827677171,-46.89465862777119,0.9651726974032273,0.9815315566812481,56.49208616757185,0.9792338541579862,38.053423259207634,2.0020056688929158,-389.35423728813555
81,2013-01-17 12:21:00,2013-01-17 13:20:00,0.568095791521336,0.8365636316536395,-47.77619362544106,0.9636502509373466,0.9799833060379796,56.38512599973369,0.9780448803802702,37.88272311117666,1.9985236299638118,-389.61694915254225
82,2013-01-17 12:22:00,2013-01-17 13:21:00,0.5706615212093602,0.8534021433262139,-48.65753976199581,0.9621240572469768,0.9784312446579425,56.28219575626056,0.977169655635216,37.81008405457084,1.9955044299044324,-389.9389830508474
83,2013-01-17 12:23:00,2013-01-17 13:22:00,0.5745369415177263,0.8761374889862646,-49.861876949132885,0.9608397945108584,0.9771252147568051,56.168479102883275,0.9758482074152228,37.73579252048786,1.9913298414514458,-390.271186440678
