,Start,Stop,Pearson,Slope,MAPE,Ratio,RMSE,RMSE_Artemis,RMSE_Omni,RMSE_Avg
0,2019-11-27 13:30:00,2019-11-27 14:29:00,22,22,21,21,21,21,22,21
1,2019-11-27 13:31:00,2019-11-27 14:30:00,22,22,21,21,21,21,22,21
2,2019-11-27 13:32:00,2019-11-27 14:31:00,22,22,21,21,22,21,22,21
3,2019-11-27 13:33:00,2019-11-27 14:32:00,21,22,21,21,22,21,22,21
4,2019-11-27 13:34:00,2019-11-27 14:33:00,21,22,21,21,21,21,22,21
5,2019-11-27 13:35:00,2019-11-27 14:34:00,21,22,21,21,21,21,22,21
6,2019-11-27 13:36:00,2019-11-27 14:35:00,21,1,21,21,22,21,22,21
7,2019-11-27 13:37:00,2019-11-27 14:36:00,21,1,21,21,21,21,22,21
8,2019-11-27 13:38:00,2019-11-27 14:37:00,21,1,21,21,21,21,22,21
9,2019-11-27 13:39:00,2019-11-27 14:38:00,22,1,21,21,22,21,22,21
10,2019-11-27 13:40:00,2019-11-27 14:39:00,22,2,21,21,22,21,22,21
11,2019-11-27 13:41:00,2019-11-27 14:40:00,22,2,21,21,22,21,22,21
12,2019-11-27 13:42:00,2019-11-27 14:41:00,22,2,21,21,22,21,22,21
13,2019-11-27 13:43:00,2019-11-27 14:42:00,22,9,21,21,22,21,22,21
14,2019-11-27 13:44:00,2019-11-27 14:43:00,22,3,21,21,22,21,22,21
15,2019-11-27 13:45:00,2019-11-27 14:44:00,22,3,21,21,21,21,22,21
16,2019-11-27 13:46:00,2019-11-27 14:45:00,22,4,21,21,21,21,21,21
17,2019-11-27 13:47:00,2019-11-27 14:46:00,22,4,21,21,21,21,22,21
18,2019-11-27 13:48:00,2019-11-27 14:47:00,22,14,21,21,21,21,21,21
19,2019-11-27 13:49:00,2019-11-27 14:48:00,22,15,21,21,22,21,22,21
20,2019-11-27 13:50:00,2019-11-27 14:49:00,22,16,21,21,22,21,22,21
21,2019-11-27 13:51:00,2019-11-27 14:50:00,22,17,14,14,22,20,22,22
22,2019-11-27 13:52:00,2019-11-27 14:51:00,22,17,14,14,21,21,21,21
23,2019-11-27 13:53:00,2019-11-27 14:52:00,22,17,14,14,22,21,22,21
24,2019-11-27 13:54:00,2019-11-27 14:53:00,14,16,14,14,14,14,21,21
25,2019-11-27 13:55:00,2019-11-27 14:54:00,14,15,14,14,14,14,14,14
26,2019-11-27 13:56:00,2019-11-27 14:55:00,14,14,14,14,14,14,14,14
27,2019-11-27 13:57:00,2019-11-27 14:56:00,14,14,14,14,14,14,14,14
28,2019-11-27 13:58:00,2019-11-27 14:57:00,29,15,15,15,15,15,14,15
29,2019-11-27 13:59:00,2019-11-27 14:58:00,29,16,16,16,16,16,16,16
30,2019-11-27 14:00:00,2019-11-27 14:59:00,29,24,17,17,17,17,17,17
31,2019-11-27 14:01:00,2019-11-27 15:00:00,29,24,18,18,24,24,24,24
32,2019-11-27 14:02:00,2019-11-27 15:01:00,29,27,23,23,24,24,24,24
33,2019-11-27 14:03:00,2019-11-27 15:02:00,29,28,23,23,28,24,27,24
34,2019-11-27 14:04:00,2019-11-27 15:03:00,29,29,23,23,29,29,29,29
35,2019-11-27 14:05:00,2019-11-27 15:04:00,29,29,23,23,29,29,29,29
36,2019-11-27 14:06:00,2019-11-27 15:05:00,29,29,23,23,29,29,29,29
37,2019-11-27 14:07:00,2019-11-27 15:06:00,29,29,29,29,29,29,29,29
38,2019-11-27 14:08:00,2019-11-27 15:07:00,29,29,28,28,29,29,29,29
39,2019-11-27 14:09:00,2019-11-27 15:08:00,29,29,28,28,29,29,29,29
40,2019-11-27 14:10:00,2019-11-27 15:09:00,29,29,28,28,29,29,29,29
41,2019-11-27 14:11:00,2019-11-27 15:10:00,13,29,28,28,29,29,29,29
42,2019-11-27 14:12:00,2019-11-27 15:11:00,13,29,29,29,29,29,29,29
43,2019-11-27 14:13:00,2019-11-27 15:12:00,13,30,30,30,30,30,30,30
44,2019-11-27 14:14:00,2019-11-27 15:13:00,13,27,30,30,30,30,30,30
45,2019-11-27 14:15:00,2019-11-27 15:14:00,27,27,28,28,27,27,27,27
46,2019-11-27 14:16:00,2019-11-27 15:15:00,27,27,29,29,27,27,27,27
47,2019-11-27 14:17:00,2019-11-27 15:16:00,27,27,29,29,27,27,27,27
48,2019-11-27 14:18:00,2019-11-27 15:17:00,27,27,28,28,27,27,27,27
49,2019-11-27 14:19:00,2019-11-27 15:18:00,27,27,28,28,27,27,27,27
50,2019-11-27 14:20:00,2019-11-27 15:19:00,9,24,29,29,27,27,27,27
51,2019-11-27 14:21:00,2019-11-27 15:20:00,24,24,29,29,25,25,24,24
52,2019-11-27 14:22:00,2019-11-27 15:21:00,24,25,29,29,25,25,20,25
53,2019-11-27 14:23:00,2019-11-27 15:22:00,25,27,25,25,25,25,12,20
54,2019-11-27 14:24:00,2019-11-27 15:23:00,25,22,25,25,24,24,11,20
55,2019-11-27 14:25:00,2019-11-27 15:24:00,25,21,25,25,24,24,11,20
56,2019-11-27 14:26:00,2019-11-27 15:25:00,25,20,24,24,24,24,11,20
57,2019-11-27 14:27:00,2019-11-27 15:26:00,25,19,25,25,24,24,11,21
58,2019-11-27 14:28:00,2019-11-27 15:27:00,24,19,25,25,24,24,11,21
59,2019-11-27 14:29:00,2019-11-27 15:28:00,24,19,25,25,24,24,11,20
60,2019-11-27 14:30:00,2019-11-27 15:29:00,24,19,24,24,24,24,11,21
61,2019-11-27 14:31:00,2019-11-27 15:30:00,24,19,25,25,24,24,11,21
62,2019-11-27 14:32:00,2019-11-27 15:31:00,24,19,24,24,24,24,11,22
63,2019-11-27 14:33:00,2019-11-27 15:32:00,24,18,24,24,24,24,11,23
64,2019-11-27 14:34:00,2019-11-27 15:33:00,24,18,24,24,24,24,11,21
