UT__yyyy-mm-ddThh:mm:ss.sssZ,BX_FGS-D_(@_1_)_nT_GSE,BY_FGS-D_(@_2_)_nT_GSE,BZ_FGS-D_(@_3_)_nT_GSE
2016-08-02T12:15:02.193Z,3.55428,-1.53081,-2.97054
2016-08-02T12:15:06.491Z,3.61435,-1.41360,-2.97186
2016-08-02T12:15:10.788Z,3.71782,-1.29337,-2.72721
2016-08-02T12:15:15.086Z,4.09983,-1.22901,-2.53929
2016-08-02T12:15:19.384Z,4.00942,-1.10219,-2.37822
2016-08-02T12:15:23.682Z,3.99999,-1.05014,-2.40453
2016-08-02T12:15:27.980Z,3.79736,-1.38727,-2.39799
2016-08-02T12:15:32.278Z,4.13009,-0.995611,-2.17922
2016-08-02T12:15:36.576Z,4.02653,-1.10282,-2.26070
2016-08-02T12:15:40.874Z,4.03515,-1.09166,-2.33082
2016-08-02T12:15:45.172Z,4.24217,-1.29476,-2.12187
2016-08-02T12:15:49.470Z,4.27208,-0.889759,-2.14492
2016-08-02T12:15:53.768Z,4.40409,-0.724979,-2.21798
2016-08-02T12:15:58.066Z,4.31904,-0.635454,-2.37834
2016-08-02T12:16:02.363Z,4.23784,-0.648736,-2.28707
2016-08-02T12:16:06.661Z,4.22539,-0.461705,-2.45643
2016-08-02T12:16:10.959Z,4.04847,-0.0600132,-3.00093
2016-08-02T12:16:15.257Z,4.18519,-0.470965,-2.76683
2016-08-02T12:16:19.555Z,4.10653,-0.470578,-2.65788
2016-08-02T12:16:23.853Z,4.04190,-0.768501,-2.35758
2016-08-02T12:16:28.151Z,3.94351,-0.596066,-2.60670
2016-08-02T12:16:32.449Z,3.86589,-0.880440,-2.54295
2016-08-02T12:16:36.747Z,4.11559,-1.21067,-2.33379
2016-08-02T12:16:41.045Z,3.80363,-1.37156,-2.53454
2016-08-02T12:16:45.343Z,3.71794,-1.28770,-2.48004
2016-08-02T12:16:49.641Z,3.64401,-1.33026,-2.47767
2016-08-02T12:16:53.938Z,3.98699,-0.752565,-2.27059
2016-08-02T12:16:58.236Z,4.17411,-0.662184,-2.08121
2016-08-02T12:17:02.534Z,4.18833,-0.891155,-2.20406
2016-08-02T12:17:06.832Z,4.16941,-0.833442,-2.20024
2016-08-02T12:17:11.130Z,4.00258,-1.02607,-2.34869
2016-08-02T12:17:15.428Z,3.77937,-1.18947,-2.56933
2016-08-02T12:17:19.726Z,3.68017,-1.34009,-2.75445
2016-08-02T12:17:24.024Z,3.45010,-1.54830,-2.82500
2016-08-02T12:17:28.322Z,3.64764,-1.44444,-2.72034
2016-08-02T12:17:32.620Z,3.71984,-1.38337,-2.63183
2016-08-02T12:17:36.918Z,3.72634,-1.54494,-2.63243
2016-08-02T12:17:41.216Z,3.73383,-1.33138,-2.50632
2016-08-02T12:17:45.514Z,3.98867,-1.57274,-2.48909
2016-08-02T12:17:49.811Z,4.09518,-1.44098,-2.35471
2016-08-02T12:17:54.109Z,4.07979,-1.50998,-2.29766
2016-08-02T12:17:58.407Z,4.02629,-1.40721,-2.24836
2016-08-02T12:18:02.705Z,3.92731,-1.44423,-2.47009
2016-08-02T12:18:07.003Z,3.77365,-1.43668,-2.61546
2016-08-02T12:18:11.301Z,3.79888,-1.31347,-2.59882
2016-08-02T12:18:15.599Z,3.93338,-1.11158,-2.45287
2016-08-02T12:18:19.897Z,3.78157,-1.56254,-2.38828
2016-08-02T12:18:24.195Z,3.71187,-1.41443,-2.64382
2016-08-02T12:18:28.493Z,3.52226,-1.43825,-2.66788
2016-08-02T12:18:32.791Z,3.60244,-1.55204,-2.42079
2016-08-02T12:18:37.089Z,3.86902,-1.31934,-2.39050
2016-08-02T12:18:41.386Z,4.40999,-0.701453,-1.97941
2016-08-02T12:18:45.684Z,4.42791,-0.198663,-1.93973
2016-08-02T12:18:49.982Z,4.60726,0.644573,-1.58891
2016-08-02T12:18:54.280Z,4.99849,0.595842,-0.688276
2016-08-02T12:18:58.578Z,4.93961,0.0980055,-1.20338
2016-08-02T12:19:02.876Z,5.03235,0.284527,-0.688066
2016-08-02T12:19:07.174Z,5.15062,0.135062,-0.724678
2016-08-02T12:19:11.472Z,5.05741,0.200867,-0.981014
2016-08-02T12:19:15.770Z,5.21543,0.304698,-0.820423
2016-08-02T12:19:20.068Z,5.34690,0.365821,-0.815812
2016-08-02T12:19:24.366Z,5.28319,0.344085,-0.982138
2016-08-02T12:19:28.664Z,5.19979,0.368719,-1.17694
2016-08-02T12:19:32.961Z,5.15605,0.0743332,-1.24742
2016-08-02T12:19:37.259Z,5.27006,-0.000472091,-1.06595
2016-08-02T12:19:41.557Z,5.30449,0.0164927,-0.879667
2016-08-02T12:19:45.855Z,5.15231,0.286500,-0.867554
2016-08-02T12:19:50.153Z,5.20390,0.459757,-0.778915
2016-08-02T12:19:54.451Z,5.22603,0.395814,-0.847170
2016-08-02T12:19:58.749Z,5.37691,0.371520,-0.841609
2016-08-02T12:20:03.047Z,5.56961,0.641896,-0.625927
2016-08-02T12:20:07.345Z,5.41006,0.316311,-1.24759
2016-08-02T12:20:11.643Z,5.49626,0.274569,-1.15244
2016-08-02T12:20:15.941Z,5.36438,0.0816211,-1.07169
2016-08-02T12:20:20.239Z,5.67213,0.499649,-1.00075
2016-08-02T12:20:24.536Z,5.73812,1.08964,-0.236029
2016-08-02T12:20:28.834Z,5.73345,1.39319,0.0397078
2016-08-02T12:20:33.132Z,5.64405,1.57039,0.260600
2016-08-02T12:20:37.430Z,5.78727,0.300562,-0.498460
2016-08-02T12:20:41.728Z,5.81782,0.693954,-0.231453
2016-08-02T12:20:46.026Z,5.88241,0.904782,-0.171714
2016-08-02T12:20:50.324Z,6.26349,1.77925,0.585828
2016-08-02T12:20:54.622Z,6.34444,1.82331,0.611913
2016-08-02T12:20:58.920Z,6.12264,1.75089,0.539681
2016-08-02T12:21:03.218Z,5.98642,1.84739,0.669013
2016-08-02T12:21:07.516Z,5.91601,1.91789,0.817495
2016-08-02T12:21:11.814Z,6.03768,1.87995,0.865932
2016-08-02T12:21:16.112Z,5.83310,1.83814,1.02564
2016-08-02T12:21:20.409Z,5.80003,1.90589,1.13572
2016-08-02T12:21:24.707Z,5.99677,1.45107,1.39758
2016-08-02T12:21:29.005Z,6.13642,1.29615,1.40529
2016-08-02T12:21:33.303Z,7.63950,2.11277,1.59541
2016-08-02T12:21:37.601Z,6.96219,2.16062,1.26442
2016-08-02T12:21:41.899Z,7.46237,2.11826,1.63227
2016-08-02T12:21:46.197Z,7.23176,2.19266,1.47897
2016-08-02T12:21:50.495Z,6.97908,2.10166,1.33919
2016-08-02T12:21:54.793Z,6.68285,1.88928,1.19905
2016-08-02T12:21:59.091Z,6.60419,1.97050,1.09591
2016-08-02T12:22:03.389Z,6.55782,2.21239,0.943278
2016-08-02T12:22:07.687Z,6.49884,2.01161,0.961829
2016-08-02T12:22:11.984Z,6.70439,1.82180,1.01160
2016-08-02T12:22:16.282Z,7.08271,2.30637,1.09876
2016-08-02T12:22:20.580Z,7.39257,1.71961,1.17114
2016-08-02T12:22:24.878Z,7.49612,1.75699,1.10774
2016-08-02T12:22:29.176Z,7.30022,1.82800,1.06152
2016-08-02T12:22:33.474Z,7.26552,1.77198,0.847708
2016-08-02T12:22:37.772Z,7.60542,1.43966,0.110058
2016-08-02T12:22:42.070Z,7.67461,1.32611,-0.182221
2016-08-02T12:22:46.368Z,7.63471,1.34075,-0.294232
2016-08-02T12:22:50.666Z,7.84404,1.48340,-0.0846750
