EPOCH__yyyy-mm-ddThh:mm:ss.sssZ,X_(@_x_)_RE,Y_(@_y_)_RE,Z_(@_z_)_RE
2016-08-02T12:15:00.000Z,60.841113,-3.9569732,-3.1128983
2016-08-02T12:16:00.000Z,60.848688,-3.9499656,-3.1127147
2016-08-02T12:17:00.000Z,60.856307,-3.9427871,-3.1123278
2016-08-02T12:18:00.000Z,60.863885,-3.9357777,-3.1121443
2016-08-02T12:19:00.000Z,60.871355,-3.9286769,-3.1119015
2016-08-02T12:20:00.000Z,60.878979,-3.9217107,-3.1115739
2016-08-02T12:21:00.000Z,60.886450,-3.9146103,-3.1113310
2016-08-02T12:22:00.000Z,60.893925,-3.9077218,-3.1111475
2016-08-02T12:23:00.000Z,60.901396,-3.9006217,-3.1109047
2016-08-02T12:24:00.000Z,60.908763,-3.8936407,-3.1106593
2016-08-02T12:25:00.000Z,60.916130,-3.8866598,-3.1104139
2016-08-02T12:26:00.000Z,60.923497,-3.8796787,-3.1101698
2016-08-02T12:27:00.000Z,60.930866,-3.8727000,-3.1099256
2016-08-02T12:28:00.000Z,60.938132,-3.8658372,-3.1096816
2016-08-02T12:29:00.000Z,60.945500,-3.8588570,-3.1094362
2016-08-02T12:30:00.000Z,60.952658,-3.8519017,-3.1091303
2016-08-02T12:31:00.000Z,60.959875,-3.8450014,-3.1090290
2016-08-02T12:32:00.000Z,60.967034,-3.8380468,-3.1087217
2016-08-02T12:33:00.000Z,60.974303,-3.8311867,-3.1084789
2016-08-02T12:34:00.000Z,60.981412,-3.8241900,-3.1083145
2016-08-02T12:35:00.000Z,60.988579,-3.8174508,-3.1080703
2016-08-02T12:36:00.000Z,60.995690,-3.8104558,-3.1079085
2016-08-02T12:37:00.000Z,61.002744,-3.8036205,-3.1076000
2016-08-02T12:38:00.000Z,61.009753,-3.7967465,-3.1074368
2016-08-02T12:39:00.000Z,61.016811,-3.7899106,-3.1071310
2016-08-02T12:40:00.000Z,61.023821,-3.7830369,-3.1069678
