UT__yyyy-mm-ddThh:mm:ss.sssZ,BX_FGS-D_(@_1_)_nT_GSE,BY_FGS-D_(@_2_)_nT_GSE,BZ_FGS-D_(@_3_)_nT_GSE
2016-08-02T13:00:03.944Z,-0.0963331,-1.08138,10.1652
2016-08-02T13:00:08.083Z,-0.124743,-1.18135,10.0952
2016-08-02T13:00:12.222Z,-0.222861,-0.946825,10.1356
2016-08-02T13:00:16.361Z,-0.174468,-1.20119,10.1275
2016-08-02T13:00:20.500Z,-0.138334,-1.27663,10.0982
2016-08-02T13:00:24.639Z,-0.282162,-1.16009,10.1277
2016-08-02T13:00:28.779Z,-0.163322,-0.988233,10.1908
2016-08-02T13:00:32.918Z,-0.222256,-0.814087,10.2495
2016-08-02T13:00:37.057Z,-0.445836,-0.758114,10.2504
2016-08-02T13:00:41.196Z,-0.499150,-0.545682,10.2719
2016-08-02T13:00:45.335Z,-0.372841,-0.642409,10.3118
2016-08-02T13:00:49.474Z,-0.221088,-0.623167,10.3489
2016-08-02T13:00:53.613Z,-0.147118,-0.809285,10.2801
2016-08-02T13:00:57.753Z,0.0425558,-0.862605,10.2281
2016-08-02T13:01:01.892Z,0.0824759,-0.830908,10.2782
2016-08-02T13:01:06.031Z,-0.0655666,-0.934465,10.2094
2016-08-02T13:01:10.170Z,-0.0717614,-0.835256,10.2763
2016-08-02T13:01:14.309Z,-0.155516,-0.986294,10.2514
2016-08-02T13:01:18.448Z,-0.119039,-0.965716,10.2179
2016-08-02T13:01:22.588Z,0.0112606,-0.769230,10.2450
2016-08-02T13:01:26.727Z,-0.0441701,-0.851365,10.3155
2016-08-02T13:01:30.866Z,-0.108786,-1.11675,10.3334
2016-08-02T13:01:35.005Z,-0.114067,-1.00961,10.1963
2016-08-02T13:01:39.144Z,0.0436837,-0.732116,10.1504
2016-08-02T13:01:43.283Z,0.283516,-0.702038,10.2550
2016-08-02T13:01:47.422Z,0.417537,-0.785547,10.2351
2016-08-02T13:01:51.562Z,0.260861,-0.832608,10.1629
2016-08-02T13:01:55.701Z,0.0956778,-0.710503,10.1662
2016-08-02T13:01:59.840Z,0.156951,-0.656144,10.1454
2016-08-02T13:02:03.979Z,0.133647,-0.875959,10.0932
