,Start,Stop,Pearson,Slope,MAPE,Ratio,RMSE,RMSE_Artemis,RMSE_Omni,RMSE_Avg
0,2014-02-27 19:00:00,2014-02-27 19:59:00,3,3,2,2,1,5,1,1
1,2014-02-27 19:01:00,2014-02-27 20:00:00,3,3,1,1,1,4,1,1
2,2014-02-27 19:02:00,2014-02-27 20:01:00,3,3,2,2,1,4,1,1
3,2014-02-27 19:03:00,2014-02-27 20:02:00,3,3,2,2,1,4,1,1
4,2014-02-27 19:04:00,2014-02-27 20:03:00,3,3,2,2,1,4,1,1
5,2014-02-27 19:05:00,2014-02-27 20:04:00,3,3,3,3,1,4,1,1
6,2014-02-27 19:06:00,2014-02-27 20:05:00,3,3,3,3,1,5,1,1
7,2014-02-27 19:07:00,2014-02-27 20:06:00,3,3,3,3,1,5,1,1
8,2014-02-27 19:08:00,2014-02-27 20:07:00,3,3,4,4,1,5,1,2
9,2014-02-27 19:09:00,2014-02-27 20:08:00,3,3,4,4,1,5,1,2
10,2014-02-27 19:10:00,2014-02-27 20:09:00,3,3,4,4,1,5,1,2
11,2014-02-27 19:11:00,2014-02-27 20:10:00,3,3,4,4,1,5,1,2
12,2014-02-27 19:12:00,2014-02-27 20:11:00,3,3,4,4,1,5,1,2
13,2014-02-27 19:13:00,2014-02-27 20:12:00,3,3,4,4,1,5,1,2
14,2014-02-27 19:14:00,2014-02-27 20:13:00,3,3,4,4,1,5,1,2
15,2014-02-27 19:15:00,2014-02-27 20:14:00,3,3,4,4,1,5,1,2
16,2014-02-27 19:16:00,2014-02-27 20:15:00,3,3,4,4,1,5,1,2
17,2014-02-27 19:17:00,2014-02-27 20:16:00,2,2,4,4,1,5,1,1
18,2014-02-27 19:18:00,2014-02-27 20:17:00,2,2,4,4,1,5,1,1
19,2014-02-27 19:19:00,2014-02-27 20:18:00,2,2,4,4,1,5,1,1
20,2014-02-27 19:20:00,2014-02-27 20:19:00,2,2,4,4,1,5,1,1
21,2014-02-27 19:21:00,2014-02-27 20:20:00,2,2,4,4,1,5,1,1
22,2014-02-27 19:22:00,2014-02-27 20:21:00,2,2,1,1,1,5,1,1
23,2014-02-27 19:23:00,2014-02-27 20:22:00,2,1,1,1,1,5,1,1
24,2014-02-27 19:24:00,2014-02-27 20:23:00,2,1,1,1,1,4,1,1
25,2014-02-27 19:25:00,2014-02-27 20:24:00,1,1,1,1,1,4,1,1
26,2014-02-27 19:26:00,2014-02-27 20:25:00,1,1,1,1,1,4,1,1
27,2014-02-27 19:27:00,2014-02-27 20:26:00,1,1,1,1,1,1,1,1
28,2014-02-27 19:28:00,2014-02-27 20:27:00,1,1,1,1,1,1,1,1
29,2014-02-27 19:29:00,2014-02-27 20:28:00,1,2,1,1,1,1,1,1
30,2014-02-27 19:30:00,2014-02-27 20:29:00,1,3,1,1,1,1,1,1
31,2014-02-27 19:31:00,2014-02-27 20:30:00,1,3,1,1,1,1,1,1
32,2014-02-27 19:32:00,2014-02-27 20:31:00,1,3,1,1,1,1,1,1
33,2014-02-27 19:33:00,2014-02-27 20:32:00,1,3,1,1,1,1,1,1
34,2014-02-27 19:34:00,2014-02-27 20:33:00,1,3,1,1,1,1,1,1
35,2014-02-27 19:35:00,2014-02-27 20:34:00,1,3,1,1,1,1,1,1
36,2014-02-27 19:36:00,2014-02-27 20:35:00,1,3,1,1,1,1,1,1
37,2014-02-27 19:37:00,2014-02-27 20:36:00,1,4,1,1,1,1,1,1
38,2014-02-27 19:38:00,2014-02-27 20:37:00,2,4,1,1,1,1,1,1
39,2014-02-27 19:39:00,2014-02-27 20:38:00,3,6,1,1,1,1,1,1
40,2014-02-27 19:40:00,2014-02-27 20:39:00,4,7,1,1,1,1,1,1
41,2014-02-27 19:41:00,2014-02-27 20:40:00,4,8,1,1,1,1,1,1
42,2014-02-27 19:42:00,2014-02-27 20:41:00,4,8,1,1,1,1,1,1
