EPOCH__yyyy-mm-ddThh:mm:ss.sssZ,X_(@_x_)_RE,Y_(@_y_)_RE,Z_(@_z_)_RE
2011-10-24T18:40:00.000Z,8.9979305,2.8580205,4.213181
2011-10-24T18:41:00.000Z,9.002388,2.8707345,4.2203531
2011-10-24T18:42:00.000Z,9.0067835,2.8834372,4.2275004
2011-10-24T18:43:00.000Z,9.0113478,2.8955128,4.2346301
2011-10-24T18:44:00.000Z,9.0156555,2.9081893,4.2417374
2011-10-24T18:45:00.000Z,9.0199366,2.9208517,4.248827
2011-10-24T18:46:00.000Z,9.024169,2.9334946,4.2558937
2011-10-24T18:47:00.000Z,9.0283394,2.9461267,4.2629356
2011-10-24T18:48:00.000Z,9.0326853,2.9581337,4.2699614
2011-10-24T18:49:00.000Z,9.0367804,2.970731,4.2769632
2011-10-24T18:50:00.000Z,9.0408297,2.9833107,4.2839408
2011-10-24T18:51:00.000Z,9.044837,2.995882,4.2909031
2011-10-24T18:52:00.000Z,9.0488052,3.0084476,4.2978458
2011-10-24T18:53:00.000Z,9.0527163,3.0209818,4.3047609
2011-10-24T18:54:00.000Z,9.0567999,3.0329077,4.3116636
2011-10-24T18:55:00.000Z,9.0606251,3.0454159,4.3185391
2011-10-24T18:56:00.000Z,9.0644207,3.0579093,4.3253942
2011-10-24T18:57:00.000Z,9.0681639,3.0704024,4.3322344
2011-10-24T18:58:00.000Z,9.0718718,3.0828705,4.3390503
2011-10-24T18:59:00.000Z,9.0755329,3.095319,4.3458433
2011-10-24T19:00:00.000Z,9.0793495,3.1071491,4.3526187
2011-10-24T19:01:00.000Z,9.082921,3.1195703,4.3593712
2011-10-24T19:02:00.000Z,9.0864668,3.131978,4.366106
2011-10-24T19:03:00.000Z,9.0899487,3.1443734,4.3728175
2011-10-24T19:04:00.000Z,9.0933924,3.156764,4.3795123
2011-10-24T19:05:00.000Z,9.0970163,3.1685076,4.3861837
2011-10-24T19:06:00.000Z,9.1003838,3.1808634,4.3928375
2011-10-24T19:07:00.000Z,9.1037035,3.1931987,4.3994694
2011-10-24T19:08:00.000Z,9.1069765,3.2055161,4.4060774
2011-10-24T19:09:00.000Z,9.1102076,3.2178259,4.4126658
2011-10-24T19:10:00.000Z,9.1134109,3.2301209,4.41924
2011-10-24T19:11:00.000Z,9.1167879,3.2417769,4.4257908
2011-10-24T19:12:00.000Z,9.1198969,3.2540352,4.4323177
2011-10-24T19:13:00.000Z,9.1229639,3.2662849,4.438827
2011-10-24T19:14:00.000Z,9.1259851,3.2785161,4.4453135
2011-10-24T19:15:00.000Z,9.1289768,3.2907319,4.4517832
2011-10-24T19:16:00.000Z,9.1321335,3.302319,4.4582286
2011-10-24T19:17:00.000Z,9.1350508,3.3145001,4.4646587
2011-10-24T19:18:00.000Z,9.1379156,3.3266828,4.4710703
2011-10-24T19:19:00.000Z,9.1407251,3.3388348,4.4774532
2011-10-24T19:20:00.000Z,9.1435137,3.3509836,4.4838247
2011-10-24T19:21:00.000Z,9.146245,3.3631008,4.4901671
2011-10-24T19:22:00.000Z,9.1491737,3.374604,4.4964995
2011-10-24T19:23:00.000Z,9.1518393,3.3866997,4.5028086
2011-10-24T19:24:00.000Z,9.154458,3.3987772,4.5090933
2011-10-24T19:25:00.000Z,9.1570358,3.4108467,4.5153608
2011-10-24T19:26:00.000Z,9.159565,3.4228973,4.5216079
2011-10-24T19:27:00.000Z,9.1620674,3.4349334,4.5278358
2011-10-24T19:28:00.000Z,9.1647549,3.4463246,4.5340405
2011-10-24T19:29:00.000Z,9.1671686,3.4583347,4.5402269
2011-10-24T19:30:00.000Z,9.1695366,3.4703257,4.5463929
2011-10-24T19:31:00.000Z,9.171874,3.4823005,4.5525408
2011-10-24T19:32:00.000Z,9.1741724,3.4942689,4.5586724
2011-10-24T19:33:00.000Z,9.1766653,3.5055773,4.5647736
2011-10-24T19:34:00.000Z,9.178874,3.5175192,4.5708637
2011-10-24T19:35:00.000Z,9.1810627,3.5294273,4.5769329
2011-10-24T19:36:00.000Z,9.1831913,3.5413225,4.5829773
2011-10-24T19:37:00.000Z,9.1852903,3.5532043,4.589005
2011-10-24T19:38:00.000Z,9.1873484,3.5650785,4.5950155
2011-10-24T19:39:00.000Z,9.1896038,3.5763073,4.6010027
2011-10-24T19:40:00.000Z,9.1915884,3.5881469,4.6069741
2011-10-24T19:41:00.000Z,9.1935244,3.599968,4.6129217
2011-10-24T19:42:00.000Z,9.1954346,3.6117744,4.6188536
2011-10-24T19:43:00.000Z,9.1972952,3.6235616,4.6247616
2011-10-24T19:44:00.000Z,9.1991148,3.6353407,4.6306524
2011-10-24T19:45:00.000Z,9.2011337,3.6464782,4.6365194
2011-10-24T19:46:00.000Z,9.202879,3.6582234,4.6423712
2011-10-24T19:47:00.000Z,9.2045975,3.6699555,4.6482058
2011-10-24T19:48:00.000Z,9.2062674,3.6816664,4.654016
2011-10-24T19:49:00.000Z,9.2078896,3.6933591,4.6598048
2011-10-24T19:50:00.000Z,9.2097206,3.7044175,4.6655765
2011-10-24T19:51:00.000Z,9.2112761,3.7160888,4.6713305
2011-10-24T19:52:00.000Z,9.2127953,3.7277322,4.6770625
2011-10-24T19:53:00.000Z,9.214262,3.7393765,4.6827765
2011-10-24T19:54:00.000Z,9.2156992,3.7510059,4.6884747
2011-10-24T19:55:00.000Z,9.217103,3.7626083,4.694149
2011-10-24T19:56:00.000Z,9.2187166,3.7735658,4.6998014
2011-10-24T19:57:00.000Z,9.220046,3.7851341,4.7054358
2011-10-24T19:58:00.000Z,9.2213202,3.7967026,4.7110538
2011-10-24T19:59:00.000Z,9.2225742,3.8082371,4.7166486
2011-10-24T20:00:00.000Z,9.2237883,3.8197639,4.7222281
2011-10-24T20:01:00.000Z,9.2252169,3.8306592,4.7277904
2011-10-24T20:02:00.000Z,9.2263432,3.8421609,4.7333279
2011-10-24T20:03:00.000Z,9.2274446,3.8536248,4.7388439
2011-10-24T20:04:00.000Z,9.2284956,3.8650925,4.7443423
2011-10-24T20:05:00.000Z,9.229517,3.876544,4.749825
2011-10-24T20:06:00.000Z,9.230504,3.8879678,4.7552843
2011-10-24T20:07:00.000Z,9.2317152,3.8987563,4.7607274
2011-10-24T20:08:00.000Z,9.2326231,3.9101667,4.7661519
