EPOCH__yyyy-mm-ddThh:mm:ss.sssZ,X_(@_x_)_RE,Y_(@_y_)_RE,Z_(@_z_)_RE
2011-10-24T18:10:00.000Z,51.700001,-28.808363,-4.8963099
2011-10-24T18:11:00.000Z,51.703972,-28.801451,-4.8962731
2011-10-24T18:12:00.000Z,51.707939,-28.794540,-4.8962364
2011-10-24T18:13:00.000Z,51.711910,-28.787630,-4.8962002
2011-10-24T18:14:00.000Z,51.715736,-28.780636,-4.8961649
2011-10-24T18:15:00.000Z,51.717751,-28.777237,-4.8961434
2011-10-24T18:16:00.000Z,51.721714,-28.770332,-4.8960943
2011-10-24T18:17:00.000Z,51.725540,-28.763342,-4.8960595
2011-10-24T18:18:00.000Z,51.729507,-28.756437,-4.8960257
2011-10-24T18:19:00.000Z,51.733337,-28.749451,-4.8959918
2011-10-24T18:20:00.000Z,51.735210,-28.745981,-4.8959584
2011-10-24T18:21:00.000Z,51.739178,-28.739079,-4.8959255
2011-10-24T18:22:00.000Z,51.743000,-28.732101,-4.8958788
2011-10-24T18:23:00.000Z,51.746830,-28.725117,-4.8958464
2011-10-24T18:24:00.000Z,51.750660,-28.718136,-4.8958149
2011-10-24T18:25:00.000Z,51.754475,-28.711157,-4.8957682
2011-10-24T18:26:00.000Z,51.756359,-28.707697,-4.8957376
2011-10-24T18:27:00.000Z,51.760181,-28.700722,-4.8956928
2011-10-24T18:28:00.000Z,51.764008,-28.693743,-4.8956628
2011-10-24T18:29:00.000Z,51.767834,-28.686771,-4.8956184
2011-10-24T18:30:00.000Z,51.771652,-28.679796,-4.8955750
2011-10-24T18:31:00.000Z,51.773399,-28.676254,-4.8955460
2011-10-24T18:32:00.000Z,51.777214,-28.669287,-4.8955026
2011-10-24T18:33:00.000Z,51.781044,-28.662319,-4.8954597
2011-10-24T18:34:00.000Z,51.784729,-28.655266,-4.8954177
2011-10-24T18:35:00.000Z,51.788551,-28.648293,-4.8953910
2011-10-24T18:36:00.000Z,51.792240,-28.641247,-4.8953485
2011-10-24T18:37:00.000Z,51.793976,-28.637716,-4.8953075
2011-10-24T18:38:00.000Z,51.797798,-28.630751,-4.8952661
2011-10-24T18:39:00.000Z,51.801479,-28.623703,-4.8952255
2011-10-24T18:40:00.000Z,51.805168,-28.616659,-4.8951859
2011-10-24T18:41:00.000Z,51.808849,-28.609613,-4.8951459
2011-10-24T18:42:00.000Z,51.812527,-28.602573,-4.8950920
2011-10-24T18:43:00.000Z,51.814262,-28.599056,-4.8950529
2011-10-24T18:44:00.000Z,51.817947,-28.592014,-4.8950152
2011-10-24T18:45:00.000Z,51.821629,-28.584972,-4.8949766
2011-10-24T18:46:00.000Z,51.825310,-28.577938,-4.8949242
2011-10-24T18:47:00.000Z,51.828995,-28.570896,-4.8948865
2011-10-24T18:48:00.000Z,51.830742,-28.567364,-4.8948488
2011-10-24T18:49:00.000Z,51.834286,-28.560253,-4.8947978
2011-10-24T18:50:00.000Z,51.837967,-28.553213,-4.8947611
2011-10-24T18:51:00.000Z,51.841518,-28.546101,-4.8947105
2011-10-24T18:52:00.000Z,51.845188,-28.539062,-4.8946743
2011-10-24T18:53:00.000Z,51.848740,-28.531954,-4.8946247
2011-10-24T18:54:00.000Z,51.850487,-28.528437,-4.8945751
2011-10-24T18:55:00.000Z,51.854027,-28.521318,-4.8945398
2011-10-24T18:56:00.000Z,51.857571,-28.514210,-4.8944907
2011-10-24T18:57:00.000Z,51.861111,-28.507103,-4.8944421
2011-10-24T18:58:00.000Z,51.864651,-28.499987,-4.8944082
2011-10-24T18:59:00.000Z,51.868198,-28.492882,-4.8943596
2011-10-24T19:00:00.000Z,51.869797,-28.489315,-4.8943124
2011-10-24T19:01:00.000Z,51.873333,-28.482208,-4.8942652
2011-10-24T19:02:00.000Z,51.876873,-28.475101,-4.8942170
2011-10-24T19:03:00.000Z,51.880413,-28.467999,-4.8941703
2011-10-24T19:04:00.000Z,51.883953,-28.460894,-4.8941245
2011-10-24T19:05:00.000Z,51.885559,-28.457314,-4.8940783
2011-10-24T19:06:00.000Z,51.888962,-28.450127,-4.8940315
2011-10-24T19:07:00.000Z,51.892506,-28.443027,-4.8939862
2011-10-24T19:08:00.000Z,51.895901,-28.435850,-4.8939271
2011-10-24T19:09:00.000Z,51.899445,-28.428751,-4.8938808
2011-10-24T19:10:00.000Z,51.902851,-28.421570,-4.8938365
2011-10-24T19:11:00.000Z,51.904453,-28.418001,-4.8937922
2011-10-24T19:12:00.000Z,51.907856,-28.410826,-4.8937340
2011-10-24T19:13:00.000Z,51.911259,-28.403648,-4.8936896
2011-10-24T19:14:00.000Z,51.914650,-28.396473,-4.8936315
2011-10-24T19:15:00.000Z,51.918053,-28.389296,-4.8935890
2011-10-24T19:16:00.000Z,51.919670,-28.385725,-4.8935313
2011-10-24T19:17:00.000Z,51.923069,-28.378546,-4.8934894
2011-10-24T19:18:00.000Z,51.926334,-28.371294,-4.8934312
2011-10-24T19:19:00.000Z,51.929733,-28.364119,-4.8933892
2011-10-24T19:20:00.000Z,51.933136,-28.356949,-4.8933334
2011-10-24T19:21:00.000Z,51.936535,-28.349781,-4.8932767
2011-10-24T19:22:00.000Z,51.938007,-28.346123,-4.8932357
2011-10-24T19:23:00.000Z,51.941273,-28.338875,-4.8931804
2011-10-24T19:24:00.000Z,51.944672,-28.331709,-4.8931255
2011-10-24T19:25:00.000Z,51.947929,-28.324457,-4.8930702
2011-10-24T19:26:00.000Z,51.951328,-28.317293,-4.8930154
2011-10-24T19:27:00.000Z,51.954586,-28.310045,-4.8929610
2011-10-24T19:28:00.000Z,51.956062,-28.306419,-4.8929214
2011-10-24T19:29:00.000Z,51.959324,-28.299175,-4.8928671
2011-10-24T19:30:00.000Z,51.962585,-28.291927,-4.8928137
2011-10-24T19:31:00.000Z,51.965843,-28.284689,-4.8927460
2011-10-24T19:32:00.000Z,51.969105,-28.277447,-4.8926926
2011-10-24T19:33:00.000Z,51.970585,-28.273806,-4.8926392
2011-10-24T19:34:00.000Z,51.973843,-28.266562,-4.8925872
2011-10-24T19:35:00.000Z,51.976971,-28.259239,-4.8925343
2011-10-24T19:36:00.000Z,51.980232,-28.251997,-4.8924823
2011-10-24T19:37:00.000Z,51.983486,-28.244759,-4.8924165
2011-10-24T19:38:00.000Z,51.986748,-28.237518,-4.8923640
2011-10-24T19:39:00.000Z,51.988083,-28.233826,-4.8923125
2011-10-24T19:40:00.000Z,51.991207,-28.226509,-4.8922477
2011-10-24T19:41:00.000Z,51.994465,-28.219269,-4.8921957
2011-10-24T19:42:00.000Z,51.997585,-28.211954,-4.8921304
2011-10-24T19:43:00.000Z,52.000843,-28.204716,-4.8920803
2011-10-24T19:44:00.000Z,52.003971,-28.197405,-4.8920155
2011-10-24T19:45:00.000Z,52.005314,-28.193689,-4.8919644
2011-10-24T19:46:00.000Z,52.008434,-28.186378,-4.8919010
2011-10-24T19:47:00.000Z,52.011559,-28.179060,-4.8918509
2011-10-24T19:48:00.000Z,52.014683,-28.171749,-4.8917871
2011-10-24T19:49:00.000Z,52.017799,-28.164438,-4.8917232
2011-10-24T19:50:00.000Z,52.019005,-28.160656,-4.8916745
2011-10-24T19:51:00.000Z,52.022125,-28.153345,-4.8916101
2011-10-24T19:52:00.000Z,52.025246,-28.146036,-4.8915477
2011-10-24T19:53:00.000Z,52.028362,-28.138725,-4.8914847
2011-10-24T19:54:00.000Z,52.031483,-28.131418,-4.8914213
2011-10-24T19:55:00.000Z,52.034599,-28.124109,-4.8913598
2011-10-24T19:56:00.000Z,52.035686,-28.120253,-4.8913116
2011-10-24T19:57:00.000Z,52.038807,-28.112946,-4.8912487
2011-10-24T19:58:00.000Z,52.041927,-28.105640,-4.8911877
2011-10-24T19:59:00.000Z,52.044907,-28.098248,-4.8911257
2011-10-24T20:00:00.000Z,52.048019,-28.090948,-4.8910503
2011-10-24T20:01:00.000Z,52.049107,-28.087086,-4.8909883
2011-10-24T20:02:00.000Z,52.052090,-28.079700,-4.8909273
2011-10-24T20:03:00.000Z,52.055069,-28.072313,-4.8908658
2011-10-24T20:04:00.000Z,52.058193,-28.065010,-4.8908052
2011-10-24T20:05:00.000Z,52.061172,-28.057625,-4.8907452
2011-10-24T20:06:00.000Z,52.064152,-28.050240,-4.8906693
2011-10-24T20:07:00.000Z,52.065228,-28.046412,-4.8906088
2011-10-24T20:08:00.000Z,52.068203,-28.039024,-4.8905492
2011-10-24T20:09:00.000Z,52.071186,-28.031647,-4.8904748
2011-10-24T20:10:00.000Z,52.074169,-28.024261,-4.8904142
2011-10-24T20:11:00.000Z,52.077011,-28.016804,-4.8903408
2011-10-24T20:12:00.000Z,52.079998,-28.009422,-4.8902817
2011-10-24T20:13:00.000Z,52.081085,-28.005566,-4.8902225
2011-10-24T20:14:00.000Z,52.083935,-27.998106,-4.8901477
2011-10-24T20:15:00.000Z,52.086910,-27.990730,-4.8900752
2011-10-24T20:16:00.000Z,52.089760,-27.983269,-4.8900156
