EPOCH__yyyy-mm-ddThh:mm:ss.sssZ,X_(@_x_)_RE,Y_(@_y_)_RE,Z_(@_z_)_RE
2013-01-17T11:00:00.000Z,11.166567,-1.2853376,3.0022402
2013-01-17T11:01:00.000Z,11.169886,-1.2774388,3.0008733
2013-01-17T11:02:00.000Z,11.173248,-1.2687598,2.9994924
2013-01-17T11:03:00.000Z,11.176558,-1.2600888,2.9980993
2013-01-17T11:04:00.000Z,11.179849,-1.25141,2.9967036
2013-01-17T11:05:00.000Z,11.183094,-1.2427233,2.9952936
2013-01-17T11:06:00.000Z,11.186293,-1.2340308,2.9938693
2013-01-17T11:07:00.000Z,11.189384,-1.2261181,2.9924428
2013-01-17T11:08:00.000Z,11.192509,-1.2174042,2.9909956
2013-01-17T11:09:00.000Z,11.195604,-1.2087108,2.9895487
2013-01-17T11:10:00.000Z,11.198652,-1.2000098,2.9880862
2013-01-17T11:11:00.000Z,11.20166,-1.1912887,2.9866104
2013-01-17T11:12:00.000Z,11.204627,-1.1825809,2.9851263
2013-01-17T11:13:00.000Z,11.207486,-1.1746348,2.9836335
2013-01-17T11:14:00.000Z,11.210377,-1.165905,2.9821279
2013-01-17T11:15:00.000Z,11.213236,-1.1571766,2.9806147
2013-01-17T11:16:00.000Z,11.216039,-1.1484547,2.9790869
2013-01-17T11:17:00.000Z,11.218815,-1.1397185,2.9775505
2013-01-17T11:18:00.000Z,11.221476,-1.1317776,2.9760056
2013-01-17T11:19:00.000Z,11.224178,-1.1230204,2.9744487
2013-01-17T11:20:00.000Z,11.226838,-1.1142764,2.972883
2013-01-17T11:21:00.000Z,11.229465,-1.1055328,2.971308
2013-01-17T11:22:00.000Z,11.232041,-1.0967813,2.9697216
2013-01-17T11:23:00.000Z,11.23458,-1.0880102,2.9681191
2013-01-17T11:24:00.000Z,11.237014,-1.0800359,2.9665148
2013-01-17T11:25:00.000Z,11.239485,-1.0712633,2.9648972
2013-01-17T11:26:00.000Z,11.241899,-1.0624983,2.9632661
2013-01-17T11:27:00.000Z,11.244289,-1.053719,2.9616263
2013-01-17T11:28:00.000Z,11.246635,-1.0449525,2.9599781
2013-01-17T11:29:00.000Z,11.248941,-1.0361663,2.9583173
2013-01-17T11:30:00.000Z,11.251144,-1.0281581,2.9566469
2013-01-17T11:31:00.000Z,11.253383,-1.0193715,2.9549699
2013-01-17T11:32:00.000Z,11.255573,-1.0105768,2.9532781
2013-01-17T11:33:00.000Z,11.257722,-1.0017962,2.9515798
2013-01-17T11:34:00.000Z,11.25983,-0.99299431,2.9498653
2013-01-17T11:35:00.000Z,11.261834,-0.98497176,2.9481444
2013-01-17T11:36:00.000Z,11.263876,-0.97616982,2.9464149
2013-01-17T11:37:00.000Z,11.265876,-0.96734685,2.9446716
2013-01-17T11:38:00.000Z,11.267836,-0.95853758,2.9429202
2013-01-17T11:39:00.000Z,11.269746,-0.94972128,2.9411559
2013-01-17T11:40:00.000Z,11.271636,-0.94091201,2.939388
2013-01-17T11:41:00.000Z,11.273401,-0.93286908,2.9376011
2013-01-17T11:42:00.000Z,11.275217,-0.92403805,2.9358118
2013-01-17T11:43:00.000Z,11.276977,-0.91521364,2.9340098
2013-01-17T11:44:00.000Z,11.278691,-0.90638322,2.9321923
2013-01-17T11:45:00.000Z,11.280383,-0.89755857,2.9303734
2013-01-17T11:46:00.000Z,11.281974,-0.88949335,2.9285412
2013-01-17T11:47:00.000Z,11.283573,-0.88065529,2.9266939
2013-01-17T11:48:00.000Z,11.285142,-0.87180245,2.9248402
2013-01-17T11:49:00.000Z,11.286671,-0.86296362,2.9229763
2013-01-17T11:50:00.000Z,11.288173,-0.85411048,2.9211066
2013-01-17T11:51:00.000Z,11.289618,-0.84526318,2.9192219
2013-01-17T11:52:00.000Z,11.290974,-0.83720851,2.9173307
2013-01-17T11:53:00.000Z,11.292345,-0.82834065,2.9154234
2013-01-17T11:54:00.000Z,11.293677,-0.81948739,2.9135098
2013-01-17T11:55:00.000Z,11.294982,-0.81061852,2.9115877
2013-01-17T11:56:00.000Z,11.296239,-0.80174416,2.9096518
2013-01-17T11:57:00.000Z,11.297454,-0.79288256,2.907707
2013-01-17T11:58:00.000Z,11.298574,-0.78478271,2.9057498
2013-01-17T11:59:00.000Z,11.299721,-0.77592003,2.90379
2013-01-17T12:00:00.000Z,11.300814,-0.76703084,2.9018102
2013-01-17T12:01:00.000Z,11.301879,-0.75816119,2.8998284
2013-01-17T12:02:00.000Z,11.302904,-0.74927139,2.8978338
2013-01-17T12:03:00.000Z,11.303835,-0.74117601,2.8958309
2013-01-17T12:04:00.000Z,11.304778,-0.73227823,2.8938136
2013-01-17T12:05:00.000Z,11.305679,-0.72339487,2.891788
2013-01-17T12:06:00.000Z,11.306554,-0.71449685,2.8897543
2013-01-17T12:07:00.000Z,11.307386,-0.70561194,2.887713
2013-01-17T12:08:00.000Z,11.308179,-0.69670665,2.8856585
2013-01-17T12:09:00.000Z,11.308868,-0.68860018,2.8835897
2013-01-17T12:10:00.000Z,11.309585,-0.67970765,2.8815198
2013-01-17T12:11:00.000Z,11.310262,-0.67079544,2.8794341
2013-01-17T12:12:00.000Z,11.310884,-0.6618892,2.877336
2013-01-17T12:13:00.000Z,11.311492,-0.65297472,2.8752367
2013-01-17T12:14:00.000Z,11.312044,-0.64406776,2.8731222
2013-01-17T12:15:00.000Z,11.312507,-0.63593709,2.8709946
2013-01-17T12:16:00.000Z,11.312978,-0.62702286,2.8688581
2013-01-17T12:17:00.000Z,11.313423,-0.61809438,2.866715
2013-01-17T12:18:00.000Z,11.313825,-0.60917985,2.8645623
2013-01-17T12:19:00.000Z,11.314179,-0.60025799,2.862397
2013-01-17T12:20:00.000Z,11.314459,-0.59211802,2.8602228
2013-01-17T12:21:00.000Z,11.314747,-0.58319628,2.8580422
2013-01-17T12:22:00.000Z,11.314985,-0.57426679,2.8558476
2013-01-17T12:23:00.000Z,11.31519,-0.56533623,2.8536434
2013-01-17T12:24:00.000Z,11.315349,-0.55640018,2.8514266
2013-01-17T12:25:00.000Z,11.315482,-0.54746872,2.8492086
2013-01-17T12:26:00.000Z,11.315521,-0.53931749,2.8469696
2013-01-17T12:27:00.000Z,11.315576,-0.53037965,2.8447289
2013-01-17T12:28:00.000Z,11.315576,-0.52144843,2.8424749
2013-01-17T12:29:00.000Z,11.315547,-0.51250303,2.8402119
2013-01-17T12:30:00.000Z,11.315474,-0.50355077,2.8379369
2013-01-17T12:31:00.000Z,11.315335,-0.49540094,2.835659
2013-01-17T12:32:00.000Z,11.315181,-0.4864417,2.8333611
2013-01-17T12:33:00.000Z,11.314995,-0.47750184,2.8310628
2013-01-17T12:34:00.000Z,11.314763,-0.46855563,2.8287487
2013-01-17T12:35:00.000Z,11.314504,-0.45959449,2.8264272
2013-01-17T12:36:00.000Z,11.314187,-0.45064026,2.8240926
2013-01-17T12:37:00.000Z,11.313808,-0.44246837,2.8217487
2013-01-17T12:38:00.000Z,11.313427,-0.43351436,2.8193989
2013-01-17T12:39:00.000Z,11.31301,-0.42455947,2.8170404
2013-01-17T12:40:00.000Z,11.312545,-0.4155972,2.8146689
2013-01-17T12:41:00.000Z,11.312045,-0.40663531,2.8122878
2013-01-17T12:42:00.000Z,11.311499,-0.39766532,2.809895
2013-01-17T12:43:00.000Z,11.310882,-0.38949201,2.8074927
2013-01-17T12:44:00.000Z,11.310266,-0.38052219,2.805084
2013-01-17T12:45:00.000Z,11.30961,-0.37156534,2.8026671
2013-01-17T12:46:00.000Z,11.308911,-0.3625876,2.8002355
2013-01-17T12:47:00.000Z,11.308173,-0.3536233,2.7977958
2013-01-17T12:48:00.000Z,11.307364,-0.34543511,2.7953436
2013-01-17T12:49:00.000Z,11.306543,-0.33646354,2.7928824
2013-01-17T12:50:00.000Z,11.305689,-0.32749087,2.7904153
2013-01-17T12:51:00.000Z,11.304799,-0.31851915,2.7879395
2013-01-17T12:52:00.000Z,11.303863,-0.30953953,2.7854495
2013-01-17T12:53:00.000Z,11.302892,-0.30056038,2.7829514
2013-01-17T12:54:00.000Z,11.301843,-0.2923798,2.7804399
2013-01-17T12:55:00.000Z,11.300791,-0.28339246,2.7779207
2013-01-17T12:56:00.000Z,11.299696,-0.27441874,2.7753944
